,SZ,SZ,SZ,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7804509271662351,0.07145133566093535,70.07874015748031,0.0978778592452415,48.69565217391305,0.6632196205068326
1,0.39024065996712315,0.07400002398078409,70.07874015748031,0.08607810488004834,61.73913043478261,0.5068522575184081
2,0.47205664533313973,0.07149581636604457,76.37795275590551,0.09442593688845889,60.0,0.9640995703459238
3,0.11478022199538741,0.06768851663056169,75.59055118110236,0.11172243001770456,59.130434782608695,1.282145456124152
4,0.8673872430858826,0.09629257719783128,75.59055118110236,0.099880730114742,59.130434782608695,0.5950582855684716
5,0.07109340834232125,0.08492944072028626,79.52755905511812,0.10698747241190154,60.0,0.2149220060126929
6,0.5183758214244433,0.09276376489650368,75.59055118110236,0.17019127022825953,54.78260869565217,0.3636533472109944
7,0.008233473027285765,0.1297923270944875,77.16535433070865,0.15428564019519186,61.73913043478261,0.05998050581269496
8,0.04366588083128669,0.127186092172414,77.95275590551181,0.16232662305814513,59.130434782608695,0.504375571498658
9,0.33462124541428606,0.14134620888949187,79.52755905511812,0.19119592672682795,56.52173913043478,0.22572051541564156
10,0.0529039156425297,0.14540721726425862,79.52755905511812,0.1930518197664497,60.0,0.14706605084750443
11,0.0006333497991461828,0.1477586461302657,77.95275590551181,0.21649289809011793,60.0,0.012532367682422305
12,0.0007062420894975245,0.16084285936473602,77.95275590551181,0.23291263518328018,60.86956521739131,1.1654775920252962
13,8.454172646728687e-05,0.19028072606188062,77.95275590551181,0.26580637944008867,58.26086956521739,0.00669805994425636
14,2.7986439000487976e-05,0.18335315434137317,76.37795275590551,0.2811385151655981,57.391304347826086,0.023977910867883156
15,0.0008540242693641553,0.16948690143855086,81.88976377952756,0.31143540338565084,59.130434782608695,0.002514835970715034
16,0.0006306729391724261,0.1742193607585661,80.31496062992126,0.3452311428955202,62.60869565217392,0.0026122215778653693
17,1.1502074317042957e-05,0.18158234434398893,81.88976377952756,0.34300812739043407,60.86956521739131,0.00020636769865396763
18,0.056398278070892746,0.20050624671736106,81.10236220472441,0.3329151610289413,58.26086956521739,0.0015563146562560617
19,1.5969825047185168e-06,0.20430493667967103,82.67716535433071,0.3493194405232386,61.73913043478261,0.02828641719208958
20,0.00010950029264764463,0.25690053359714016,77.95275590551181,0.3734952210044159,61.73913043478261,0.01668145714307258
21,1.0374851831303126e-06,0.2347029554264663,76.37795275590551,0.3888406721821904,56.52173913043478,0.0005887712488456837
22,5.222290771395849e-06,0.2387507748367627,81.10236220472441,0.3885795189593371,60.0,0.00015887370141132097
23,9.305815858598832e-05,0.24269691309842356,81.88976377952756,0.43713511876484057,53.91304347826087,0.0007679271954789805
24,0.00014583029837119034,0.24900848376082715,80.31496062992126,0.4404884920417033,55.65217391304348,2.860670401317385e-07
25,2.672174159301459e-06,0.27730686379096947,77.95275590551181,0.4880416215866423,56.52173913043478,1.308457891848436e-05
26,5.48755409168493e-07,0.2834539299628591,78.74015748031496,0.45780431367784874,58.26086956521739,7.444813602698764e-05
27,1.0814977715291822e-08,0.25735908599906704,78.74015748031496,0.5480414633131407,54.78260869565217,0.0013423637948557204
28,1.297612565250668e-07,0.2597231037454773,81.88976377952756,0.4350049263756686,60.86956521739131,2.752109286008067e-05
29,0.0003832980214402434,0.2992461861823896,82.67716535433071,0.5783969303026564,60.0,9.454094632915958e-05
30,2.1208067860742568e-06,0.31892219741750966,77.16535433070865,0.4439547560851022,58.26086956521739,0.8611108266206499
31,1.6718977608843674e-06,0.348840806298668,78.74015748031496,0.47711047900308284,55.65217391304348,3.5390383198344425e-07
32,0.0003521251634832973,0.28560498895569447,81.10236220472441,0.5536525883790607,60.0,0.13770774231340704
33,8.42769582149895e-07,0.33144694536206176,77.95275590551181,0.5611135275718427,50.43478260869565,0.000532971901905976
34,0.6485198265754989,0.30713930781908755,80.31496062992126,0.5439374241096143,58.26086956521739,0.0014262267364970524
35,2.3007041468113317e-07,0.3035878546118719,79.52755905511812,0.5689034425304872,57.391304347826086,9.3686398491506e-05
36,0.1656660329750477,0.35479414872320897,78.74015748031496,0.540214625228561,56.52173913043478,0.062027792731524166
37,0.0043223022228466535,0.32087713159006886,80.31496062992126,0.707196821295651,59.130434782608695,3.110712129988248e-10
38,5.037924711461576e-05,0.2942748815086688,85.8267716535433,0.5562289646923919,57.391304347826086,3.74030303059447e-05
39,1.960889463844385e-07,0.3229365451804286,81.88976377952756,0.5525120918722538,53.91304347826087,1.279628860782511e-05
40,2.255209581973037e-08,0.32578081210750937,81.10236220472441,0.5604983507951178,53.91304347826087,3.749538774179497e-06
41,6.8971168805123455e-06,0.3262050805403495,80.31496062992126,0.5746487536723336,53.91304347826087,9.25440278188799e-06
42,8.898523803347637e-08,0.33136125427928315,80.31496062992126,0.590577208847695,52.17391304347826,1.8226583120020596e-08
43,1.8029861576993184e-05,0.32849535837442917,79.52755905511812,0.576113500003177,52.17391304347826,1.3063202698607803e-06
44,2.185653904343319e-07,0.3299058292922656,79.52755905511812,0.5615476274152172,52.17391304347826,3.0972795671938046e-05
45,2.500406434353582e-05,0.32875419447022713,79.52755905511812,0.5797165291024119,52.17391304347826,1.6951215585692145e-06
46,4.332618610105507e-07,0.32923125128653286,79.52755905511812,0.6169225858383571,53.04347826086957,2.4223606510576173e-05
47,2.2714999827364804e-08,0.3291930402924408,79.52755905511812,0.6119201216723127,53.04347826086957,1.288892213746756e-08
48,4.332006463233211e-08,0.32976577802860885,79.52755905511812,0.5710483075702982,53.04347826086957,1.6302829656131394e-05
49,6.455746585238043e-05,0.33055462768863725,79.52755905511812,0.6426363816964767,53.04347826086957,1.3304724724488988e-06
50,1.1867642425337762e-05,0.33523376792057996,79.52755905511812,0.6123109381384494,53.04347826086957,1.68369950367725e-06
51,1.7484341054462554e-07,0.33135808330112976,79.52755905511812,0.5716880445429946,53.04347826086957,3.086321886966359e-06
52,1.0378028243020913e-07,0.33438245125949256,79.52755905511812,0.5732055855982744,53.04347826086957,1.4007141574550145e-05
53,1.3007170380147293e-06,0.3352079880188596,79.52755905511812,0.5747068058790791,53.04347826086957,4.8347645305060875e-08
54,2.1062354048592527e-08,0.3341435842304917,79.52755905511812,0.5942960068960127,53.91304347826087,2.3661540391543736e-06
55,5.894253652374267e-10,0.3360555651599762,79.52755905511812,0.5848774260509718,53.91304347826087,1.0811484628271099e-05
56,6.083330251137755e-06,0.33646252525608455,79.52755905511812,0.5795025326479321,53.91304347826087,2.5695397119086933e-05
57,3.4327110023924044e-08,0.3363855247755171,79.52755905511812,0.6002463333587544,53.91304347826087,2.451891664209983e-06
58,6.518384683343775e-06,0.3345868361477877,79.52755905511812,0.581270892882719,53.91304347826087,1.120173537875568e-05
59,2.5004998230402022e-06,0.3357875811264979,79.52755905511812,0.5852002441467992,53.91304347826087,5.662034319655955e-08
60,2.7764596587175676e-07,0.34241952725454977,79.52755905511812,0.5904420650180688,53.91304347826087,7.276480544692542e-07
61,6.232479610904175e-08,0.3351537527521773,79.52755905511812,0.7476935527446759,53.91304347826087,3.922583136845487e-06
62,1.7233259504092527e-07,0.34118236095022414,79.52755905511812,0.6081211152954279,55.65217391304348,3.911793220038314e-06
63,4.469440690561775e-14,0.3385463970401688,79.52755905511812,0.5917372222742503,55.65217391304348,4.53427299983993e-06
64,1.0427056043846994e-11,0.3372272916308405,79.52755905511812,0.5885484187562128,55.65217391304348,3.668852449530772e-06
65,2.9952063379943826e-09,0.3368592569277421,79.52755905511812,0.5906768820119106,55.65217391304348,1.1217476766484053e-06
66,2.115981757385834e-06,0.34008892560613807,79.52755905511812,0.5908730433384912,55.65217391304348,9.069349537657554e-07
67,9.068229462391942e-07,0.3378844987482174,79.52755905511812,0.5923663400455603,55.65217391304348,5.6087091382993636e-06
