,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,34.122242839821375,25.04329825570728,0.0,0.0,0.0,0.0,0.0,17.60141011338602,0.0,0.0,0.0,0.0,0.0,23.981086540978737,34.45699428695867,0.0,0.0,0.0,0.0,0.0,10.782892091150922,117.05792704174667,0.0,0.0,0.0,0.0,0.0,86.58673594730048,83.99364520909505,0.0,0.0,0.0,0.0,0.0,12.11624052685624,331.06003714070016,0.0,0.0,0.0,0.0,0.0,35.88634669307619,371.67104931166045,0.0,0.0,0.0,0.0,0.0,760.9049533303622,338.7200384017916,0.0,0.0,0.0,0.0,0.0,258.2265470975188,128.56128585621633,0.0,0.0,0.0,0.0,0.0,853.9112767485154,1093.990838560996,0.0,0.0,0.0,0.0,0.0,701.5291934086797,89.74142001840251,0.0,0.0,0.0,0.0,0.0,174.1904904086126,95.80733178488941,0.0,0.0,0.0,0.0,0.0,176.78461959174913,451.52997411330387,0.0,0.0,0.0,0.0,0.0,243.16631745749172,4652.835949882584,0.0,0.0,0.0,0.0,0.0,4073.0903004691536,3933.3316979915953,0.0,0.0,0.0,0.0,0.0,3322.517874012966,3297.0187104747797,0.0,0.0,0.0,0.0,0.0,3151.507513486117,273.5330815390517,0.0,0.0,0.0,0.0,0.0,188.39791271982986
1,13.327168761926535,29.25191288696786,0.0,0.0,0.0,0.0,0.0,22.211290655101678,0.0,0.0,0.0,0.0,0.0,9.76141149759512,49.547992388787776,0.0,0.0,0.0,0.0,0.0,120.15465644135304,101.86122042253253,0.0,0.0,0.0,0.0,0.0,85.9311362391218,85.05926598742046,0.0,0.0,0.0,0.0,0.0,235.14415920106725,228.63410320760792,0.0,0.0,0.0,0.0,0.0,93.53990582035698,177.98496708497365,0.0,0.0,0.0,0.0,0.0,88.73737606591799,158.57813689271927,0.0,0.0,0.0,0.0,0.0,341.6513764757653,102.6728220766909,0.0,0.0,0.0,0.0,0.0,50.90365546184043,924.3344127640282,0.0,0.0,0.0,0.0,0.0,518.5315301753369,48.54737872482959,0.0,0.0,0.0,0.0,0.0,197.21349994825587,78.21311661881086,0.0,0.0,0.0,0.0,0.0,221.90070439526895,183.21172561609063,0.0,0.0,0.0,0.0,0.0,360.03347640734563,4378.436408053785,0.0,0.0,0.0,0.0,0.0,3639.490791311243,3564.610916017015,0.0,0.0,0.0,0.0,0.0,3609.516541104314,2017.7633729789784,0.0,0.0,0.0,0.0,0.0,2356.7838580348725,142.45138726942633,0.0,0.0,0.0,0.0,0.0,49.26690371827034
2,30.085252218443255,15.874189927358218,0.0,0.0,0.0,0.0,0.0,17.71644544241152,0.0,0.0,0.0,0.0,0.0,26.576029342123757,4.175294312658627,0.0,0.0,0.0,0.0,0.0,19.908268460028633,12.114215082752356,0.0,0.0,0.0,0.0,0.0,8.153096288153892,107.22034063980774,0.0,0.0,0.0,0.0,0.0,17.27519717496891,198.69304378812416,0.0,0.0,0.0,0.0,0.0,334.87588469333184,74.57343066005248,0.0,0.0,0.0,0.0,0.0,38.630932265041785,153.50312414066943,0.0,0.0,0.0,0.0,0.0,9.169056237152672,96.15249917395593,0.0,0.0,0.0,0.0,0.0,24.655013479643586,702.8284189491735,0.0,0.0,0.0,0.0,0.0,813.4156764757238,37.341247825548145,0.0,0.0,0.0,0.0,0.0,228.84129779035592,6.916550739638895,0.0,0.0,0.0,0.0,0.0,58.72338299801344,204.88470679871116,0.0,0.0,0.0,0.0,0.0,390.53835066767107,3776.492961395251,0.0,0.0,0.0,0.0,0.0,3399.602156950201,2748.195528618789,0.0,0.0,0.0,0.0,0.0,2191.0851021152694,1985.240877362552,0.0,0.0,0.0,0.0,0.0,1872.582478988711,224.45625543322123,0.0,0.0,0.0,0.0,0.0,139.47855010388548
3,12.39820350387024,11.724609562904735,0.0,0.0,0.0,0.0,0.0,4.000320934875192,0.0,0.0,0.0,0.0,0.0,2.7931449032227254,3.936296169346363,0.0,0.0,0.0,0.0,0.0,3.274137499904642,17.25532706660753,0.0,0.0,0.0,0.0,0.0,5.9494929246566395,69.38858313581001,0.0,0.0,0.0,0.0,0.0,16.18711344997709,172.2361584399319,0.0,0.0,0.0,0.0,0.0,238.26754149542063,52.95831421997791,0.0,0.0,0.0,0.0,0.0,252.36311363795224,114.70313214074865,0.0,0.0,0.0,0.0,0.0,337.6321002612132,137.00490203546573,0.0,0.0,0.0,0.0,0.0,97.34932692679186,480.0713088568294,0.0,0.0,0.0,0.0,0.0,295.10596889888683,53.63133396012399,0.0,0.0,0.0,0.0,0.0,54.347961361043225,10.673089003413107,0.0,0.0,0.0,0.0,0.0,46.06951659403197,175.36606126855477,0.0,0.0,0.0,0.0,0.0,192.65327540463554,2787.1405269196853,0.0,0.0,0.0,0.0,0.0,2476.899114383006,1854.9518118609103,0.0,0.0,0.0,0.0,0.0,1554.3967262917345,1155.6765580821861,0.0,0.0,0.0,0.0,0.0,919.0532543721622,150.61176017495325,0.0,0.0,0.0,0.0,0.0,72.10252197648
4,17.71779874104882,5.225359466885792,0.0,0.0,0.0,0.0,0.0,2.056595279025729,0.0,0.0,0.0,0.0,0.0,13.606152439698809,7.2543690434439725,0.0,0.0,0.0,0.0,0.0,3.10413017911186,6.0221975080543295,0.0,0.0,0.0,0.0,0.0,8.907966497857897,53.85416852924034,0.0,0.0,0.0,0.0,0.0,24.94896413376714,166.35123908625707,0.0,0.0,0.0,0.0,0.0,296.5492197803644,51.52528278575268,0.0,0.0,0.0,0.0,0.0,144.62928084726278,219.94730614663172,0.0,0.0,0.0,0.0,0.0,9.062446727631858,141.2077520922671,0.0,0.0,0.0,0.0,0.0,254.1484650583045,317.10359463868315,0.0,0.0,0.0,0.0,0.0,335.9958455184957,55.239181717078154,0.0,0.0,0.0,0.0,0.0,122.79427968694124,12.88155404017219,0.0,0.0,0.0,0.0,0.0,17.05675521020942,155.03046106623628,0.0,0.0,0.0,0.0,0.0,201.76200357214364,1741.7922919401603,0.0,0.0,0.0,0.0,0.0,1481.5986631635317,1272.9485312240045,0.0,0.0,0.0,0.0,0.0,1070.2074604026832,449.99634410674355,0.0,0.0,0.0,0.0,0.0,458.36413145854533,102.69440625381971,0.0,0.0,0.0,0.0,0.0,27.55995861831554
5,15.244975289118928,9.214899818695548,0.0,0.0,0.0,0.0,0.0,15.671942084191672,0.0,0.0,0.0,0.0,0.0,1.8326788289597824,13.949666854657483,0.0,0.0,0.0,0.0,0.0,5.164975698561134,5.572358667809037,0.0,0.0,0.0,0.0,0.0,5.170814956448424,61.7830063527813,0.0,0.0,0.0,0.0,0.0,35.23436364946397,156.42580475564114,0.0,0.0,0.0,0.0,0.0,98.34077273976247,54.95564193154076,0.0,0.0,0.0,0.0,0.0,71.95893075896868,307.82792031137035,0.0,0.0,0.0,0.0,0.0,506.2584554362386,89.53063305608045,0.0,0.0,0.0,0.0,0.0,46.79892794899021,214.21368753753993,0.0,0.0,0.0,0.0,0.0,338.01505937911503,42.22372962606307,0.0,0.0,0.0,0.0,0.0,73.43290062910701,35.12492246268039,0.0,0.0,0.0,0.0,0.0,3.91960956642186,129.1268586329766,0.0,0.0,0.0,0.0,0.0,162.67339928558889,936.9310968072608,0.0,0.0,0.0,0.0,0.0,1070.1155436088925,541.4718518364954,0.0,0.0,0.0,0.0,0.0,407.3770800410513,172.95529533911707,0.0,0.0,0.0,0.0,0.0,241.41199761689722,120.84430073874476,0.0,0.0,0.0,0.0,0.0,40.48587502429092
6,4.555936842275824,5.5656836801259555,0.0,0.0,0.0,0.0,0.0,4.412972217767506,0.0,0.0,0.0,0.0,0.0,18.23921205305238,11.787704406216164,0.0,0.0,0.0,0.0,0.0,4.313108423574889,1.8199392569403208,0.0,0.0,0.0,0.0,0.0,1.3391059818565274,44.71509354023296,0.0,0.0,0.0,0.0,0.0,6.5843071331305625,130.46884525349753,0.0,0.0,0.0,0.0,0.0,3.571053826862076,114.48032831321709,0.0,0.0,0.0,0.0,0.0,82.19540741538144,243.1720553668108,0.0,0.0,0.0,0.0,0.0,613.7907089599404,74.4429142081849,0.0,0.0,0.0,0.0,0.0,98.94011136195559,152.97636054085615,0.0,0.0,0.0,0.0,0.0,160.29061844713235,89.10747633977181,0.0,0.0,0.0,0.0,0.0,236.1891927387216,22.247187978550134,0.0,0.0,0.0,0.0,0.0,13.297458161044807,113.32235436209965,0.0,0.0,0.0,0.0,0.0,56.59894214000972,648.6536038593537,0.0,0.0,0.0,0.0,0.0,629.9013876917315,113.81574234508987,0.0,0.0,0.0,0.0,0.0,104.78650682830582,135.92477766232884,0.0,0.0,0.0,0.0,0.0,194.95377748160848,107.42034166287105,0.0,0.0,0.0,0.0,0.0,21.393012182705093
7,2.559549044053655,5.634922155393104,0.0,0.0,0.0,0.0,0.0,10.620438255373793,0.0,0.0,0.0,0.0,0.0,6.82333512228773,5.373478217581622,0.0,0.0,0.0,0.0,0.0,13.967495396213934,2.357584741790106,0.0,0.0,0.0,0.0,0.0,2.697414426345403,42.3157578436244,0.0,0.0,0.0,0.0,0.0,91.69097326507539,129.4028438791567,0.0,0.0,0.0,0.0,0.0,25.449676208635108,72.09417440736321,0.0,0.0,0.0,0.0,0.0,87.54956857390663,108.12770755513293,0.0,0.0,0.0,0.0,0.0,157.07480160982553,72.89791268940122,0.0,0.0,0.0,0.0,0.0,68.21897163694211,132.80584812552306,0.0,0.0,0.0,0.0,0.0,229.8816113338448,57.854318068009654,0.0,0.0,0.0,0.0,0.0,90.36416509857752,24.535009549190256,0.0,0.0,0.0,0.0,0.0,37.12657573740717,106.53917962630729,0.0,0.0,0.0,0.0,0.0,60.968242447881096,389.0193818065982,0.0,0.0,0.0,0.0,0.0,319.33036922662967,93.92224481090966,0.0,0.0,0.0,0.0,0.0,56.7065357942017,126.62326742473824,0.0,0.0,0.0,0.0,0.0,160.71280396223437,128.31709839296613,0.0,0.0,0.0,0.0,0.0,14.866315350182902
8,11.866877903078175,5.099537982115411,0.0,0.0,0.0,0.0,0.0,5.790808135909051,0.0,0.0,0.0,0.0,0.0,1.6238349984199159,12.043868011239754,0.0,0.0,0.0,0.0,0.0,18.41107331679001,19.650227493653013,0.0,0.0,0.0,0.0,0.0,9.184861429836985,43.87910524309798,0.0,0.0,0.0,0.0,0.0,14.407645882825454,140.09697347748795,0.0,0.0,0.0,0.0,0.0,3.27718006432537,54.97037713516126,0.0,0.0,0.0,0.0,0.0,449.7709041079276,73.39012947011956,0.0,0.0,0.0,0.0,0.0,144.67437184508233,74.40427532310639,0.0,0.0,0.0,0.0,0.0,205.88800195189006,136.3943978542043,0.0,0.0,0.0,0.0,0.0,212.41834122178247,31.517390626208307,0.0,0.0,0.0,0.0,0.0,84.30183032643302,14.244812400497377,0.0,0.0,0.0,0.0,0.0,26.584761120195466,105.06116667814099,0.0,0.0,0.0,0.0,0.0,23.67169256154367,321.6223999964237,0.0,0.0,0.0,0.0,0.0,127.42181070093599,116.0543926205653,0.0,0.0,0.0,0.0,0.0,58.65305203136549,150.48647579320863,0.0,0.0,0.0,0.0,0.0,113.91796555786792,165.50319935278216,0.0,0.0,0.0,0.0,0.0,70.79478185824743
