,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,99.79708338134722,32.68082641544791,0.0,0.0,0.0,0.0,0.0,1.3525164044220899,0.0,0.0,0.0,0.0,0.0,18.12337161132334,6.80120321363387,0.0,0.0,0.0,0.0,0.0,45.896083486590626,3.757075957245139,0.0,0.0,0.0,0.0,0.0,11.459254057380614,12.05883820758808,0.0,0.0,0.0,0.0,0.0,105.67832375241616,263.31237950293615,0.0,0.0,0.0,0.0,0.0,2073.154918789545,18.301927878931583,0.0,0.0,0.0,0.0,0.0,134.6074543797756,32.59641238084283,0.0,0.0,0.0,0.0,0.0,127.05198689491816,46.7181122321505,0.0,0.0,0.0,0.0,0.0,421.6034875892831,59.178730492461575,0.0,0.0,0.0,0.0,0.0,558.2375789278634,19.448818714881277,0.0,0.0,0.0,0.0,0.0,743.6166357309503,120.71934715267273,0.0,0.0,0.0,0.0,0.0,339.2326216647046,9.212124746431444,0.0,0.0,0.0,0.0,0.0,18.147108959337885,24.51802366494065,0.0,0.0,0.0,0.0,0.0,172.4143483663867,467.17188151221274,0.0,0.0,0.0,0.0,0.0,3019.816077613746,720.5888624189872,0.0,0.0,0.0,0.0,0.0,4046.3629676454257,196.20478639637852,0.0,0.0,0.0,0.0,0.0,1257.9289001177524,20.616784366055505,0.0,0.0,0.0,0.0,0.0,112.42462303957589
1,6.553747741724532,24.894390580773045,0.0,0.0,0.0,0.0,0.0,3.0360502651744183,0.0,0.0,0.0,0.0,0.0,18.362484018752397,2.4711072646827232,0.0,0.0,0.0,0.0,0.0,15.166491523394154,2.992829857682397,0.0,0.0,0.0,0.0,0.0,3.6334973882135317,0.7740669898402256,0.0,0.0,0.0,0.0,0.0,19.37236992519137,263.09651256977327,0.0,0.0,0.0,0.0,0.0,1412.1691094888063,18.25993524270955,0.0,0.0,0.0,0.0,0.0,22.38410862264778,53.392713967735936,0.0,0.0,0.0,0.0,0.0,50.99486868084376,24.238247800642707,0.0,0.0,0.0,0.0,0.0,230.17275237480646,41.30196704437611,0.0,0.0,0.0,0.0,0.0,109.79602227860701,11.139334360587283,0.0,0.0,0.0,0.0,0.0,31.55788092593077,49.13867597764012,0.0,0.0,0.0,0.0,0.0,481.50826472142234,2.859423882733032,0.0,0.0,0.0,0.0,0.0,188.7866135490646,17.44184478029771,0.0,0.0,0.0,0.0,0.0,98.37614143550006,246.04254112912912,0.0,0.0,0.0,0.0,0.0,1125.3432024472334,719.6019406956373,0.0,0.0,0.0,0.0,0.0,4621.591020249498,120.42959288168296,0.0,0.0,0.0,0.0,0.0,736.0829106682187,17.999788994539472,0.0,0.0,0.0,0.0,0.0,219.49462150387237
2,90.00111356281263,22.528983415328682,0.0,0.0,0.0,0.0,0.0,0.4914691474967085,0.0,0.0,0.0,0.0,0.0,7.721672199116643,1.453037813869101,0.0,0.0,0.0,0.0,0.0,21.24149433480214,2.2923644434877066,0.0,0.0,0.0,0.0,0.0,10.571344583290617,0.6856635128328341,0.0,0.0,0.0,0.0,0.0,23.790034803925643,246.1332976514166,0.0,0.0,0.0,0.0,0.0,1731.1255405119562,16.794761869339634,0.0,0.0,0.0,0.0,0.0,111.39237926100817,33.18008112601361,0.0,0.0,0.0,0.0,0.0,841.639395538938,15.526636451168937,0.0,0.0,0.0,0.0,0.0,47.00956468387259,18.6723540313345,0.0,0.0,0.0,0.0,0.0,316.0112808712971,10.460025361813559,0.0,0.0,0.0,0.0,0.0,73.43615981507835,37.34147916430786,0.0,0.0,0.0,0.0,0.0,161.7719090950528,11.034618627794945,0.0,0.0,0.0,0.0,0.0,285.3234345952832,14.09526960559549,0.0,0.0,0.0,0.0,0.0,94.88312245313416,120.74423220339386,0.0,0.0,0.0,0.0,0.0,957.3431961242234,776.6305283569595,0.0,0.0,0.0,0.0,0.0,3300.479495620196,38.358333921065416,0.0,0.0,0.0,0.0,0.0,418.6170003016243,19.535245582037046,0.0,0.0,0.0,0.0,0.0,47.22583598687786
3,86.59675486471434,21.406681285329235,0.0,0.0,0.0,0.0,0.0,0.28451815684621456,0.0,0.0,0.0,0.0,0.0,13.292879012804283,0.43200686095344043,0.0,0.0,0.0,0.0,0.0,4.155651194783208,1.5128092813521428,0.0,0.0,0.0,0.0,0.0,26.32823893128056,0.6654307426361853,0.0,0.0,0.0,0.0,0.0,9.091747856261222,176.7748551513847,0.0,0.0,0.0,0.0,0.0,1244.1188918152366,13.255625906936322,0.0,0.0,0.0,0.0,0.0,88.81560327117029,11.46070928820615,0.0,0.0,0.0,0.0,0.0,243.48198848669935,8.674449597708623,0.0,0.0,0.0,0.0,0.0,35.60785285662571,25.458161858831378,0.0,0.0,0.0,0.0,0.0,71.34212486263412,8.129077937878906,0.0,0.0,0.0,0.0,0.0,41.30189474252611,50.62498052809343,0.0,0.0,0.0,0.0,0.0,239.86034197867536,5.101062989692547,0.0,0.0,0.0,0.0,0.0,37.03081183488424,33.77051895324178,0.0,0.0,0.0,0.0,0.0,242.08721029494373,70.85684563827502,0.0,0.0,0.0,0.0,0.0,333.26839245258003,585.7433721358109,0.0,0.0,0.0,0.0,0.0,3558.6482099077944,64.74025235036012,0.0,0.0,0.0,0.0,0.0,236.90428294079334,9.792438082620214,0.0,0.0,0.0,0.0,0.0,106.95469255526955
4,214.32147994117884,18.767181798450892,0.0,0.0,0.0,0.0,0.0,0.24959156055133205,0.0,0.0,0.0,0.0,0.0,5.546956727741626,0.9425186309345112,0.0,0.0,0.0,0.0,0.0,3.593169100567865,1.5241532928250803,0.0,0.0,0.0,0.0,0.0,7.53658831961003,0.3537055455538059,0.0,0.0,0.0,0.0,0.0,2.664904554437264,127.23392567740561,0.0,0.0,0.0,0.0,0.0,604.6995245269009,12.404942993829968,0.0,0.0,0.0,0.0,0.0,45.2709838568574,20.858352053289664,0.0,0.0,0.0,0.0,0.0,66.33458014626349,10.466372428342268,0.0,0.0,0.0,0.0,0.0,63.514638719913826,8.308717245185537,0.0,0.0,0.0,0.0,0.0,128.57370225262,9.613157600539854,0.0,0.0,0.0,0.0,0.0,293.7634486740558,48.74967903755316,0.0,0.0,0.0,0.0,0.0,150.86981916881072,3.8905686007670397,0.0,0.0,0.0,0.0,0.0,10.384572291832106,9.02825309489092,0.0,0.0,0.0,0.0,0.0,66.89050425265093,39.43576301427529,0.0,0.0,0.0,0.0,0.0,101.25965246897225,328.4855638138328,0.0,0.0,0.0,0.0,0.0,2506.4069893228975,32.27088212941378,0.0,0.0,0.0,0.0,0.0,101.57735522267484,7.8622631016436095,0.0,0.0,0.0,0.0,0.0,99.23094777463899
5,59.36313411553504,18.536120438428604,0.0,0.0,0.0,0.0,0.0,0.34301008914759995,0.0,0.0,0.0,0.0,0.0,3.657950576118965,0.4738492206056993,0.0,0.0,0.0,0.0,0.0,1.7417713162084683,0.9399433075689717,0.0,0.0,0.0,0.0,0.0,6.563883308825484,0.5622580719775356,0.0,0.0,0.0,0.0,0.0,5.627003490607466,113.85285767059922,0.0,0.0,0.0,0.0,0.0,537.7053630626195,8.094284585512328,0.0,0.0,0.0,0.0,0.0,3.8645129027811596,6.344643016509462,0.0,0.0,0.0,0.0,0.0,118.10927700004312,5.1840738061400025,0.0,0.0,0.0,0.0,0.0,60.09340463410308,8.16662984396935,0.0,0.0,0.0,0.0,0.0,113.07786387855975,11.234248159882558,0.0,0.0,0.0,0.0,0.0,52.34684859893629,50.18134646310026,0.0,0.0,0.0,0.0,0.0,149.68240083113213,3.794637083951094,0.0,0.0,0.0,0.0,0.0,98.36260929208434,11.354422644969755,0.0,0.0,0.0,0.0,0.0,69.21115314629095,14.034615357332687,0.0,0.0,0.0,0.0,0.0,90.07426098039784,217.27017813507035,0.0,0.0,0.0,0.0,0.0,1173.7069511356083,70.91851974611752,0.0,0.0,0.0,0.0,0.0,95.7255449957287,5.536412531249021,0.0,0.0,0.0,0.0,0.0,53.02322919467027
6,60.24811021864123,18.887001777686926,0.0,0.0,0.0,0.0,0.0,0.6835538377455793,0.0,0.0,0.0,0.0,0.0,11.297987295770463,0.4465360036478894,0.0,0.0,0.0,0.0,0.0,5.10950926680632,0.9818598695364935,0.0,0.0,0.0,0.0,0.0,5.160838936981891,0.41040660669714035,0.0,0.0,0.0,0.0,0.0,12.805771092346086,66.40988039040576,0.0,0.0,0.0,0.0,0.0,325.0778530431442,9.217668920119062,0.0,0.0,0.0,0.0,0.0,50.18473998822842,16.55394545120888,0.0,0.0,0.0,0.0,0.0,780.9276871284961,3.9876593028634013,0.0,0.0,0.0,0.0,0.0,55.19109342265939,7.164594008266582,0.0,0.0,0.0,0.0,0.0,182.5008625406786,7.978203636623279,0.0,0.0,0.0,0.0,0.0,18.935876972406383,46.52912963924045,0.0,0.0,0.0,0.0,0.0,182.2758241819523,5.534559359159148,0.0,0.0,0.0,0.0,0.0,50.38265648391177,9.393728177895094,0.0,0.0,0.0,0.0,0.0,9.005428936216981,11.245128863785222,0.0,0.0,0.0,0.0,0.0,70.1464753936191,111.27993455753287,0.0,0.0,0.0,0.0,0.0,804.5300011076647,27.5680220517818,0.0,0.0,0.0,0.0,0.0,151.5585156386485,5.04037494258584,0.0,0.0,0.0,0.0,0.0,41.456145924379776
7,153.56301379174513,16.733607452399127,0.0,0.0,0.0,0.0,0.0,0.4080494724855002,0.0,0.0,0.0,0.0,0.0,2.049377410449379,0.8069860812459536,0.0,0.0,0.0,0.0,0.0,2.0422966809243785,0.9329587865133042,0.0,0.0,0.0,0.0,0.0,11.122922741695152,0.22510662157333816,0.0,0.0,0.0,0.0,0.0,0.5681885496901902,36.97620510585982,0.0,0.0,0.0,0.0,0.0,344.1737909995726,8.39422077923831,0.0,0.0,0.0,0.0,0.0,62.95888710150377,16.61119924632102,0.0,0.0,0.0,0.0,0.0,91.00746825106782,19.219016641779476,0.0,0.0,0.0,0.0,0.0,91.38428609808761,9.924393434178956,0.0,0.0,0.0,0.0,0.0,151.82223429518322,7.42040067118417,0.0,0.0,0.0,0.0,0.0,95.15633001900113,51.182199297973234,0.0,0.0,0.0,0.0,0.0,98.15399459352777,2.149601771480876,0.0,0.0,0.0,0.0,0.0,0.7148127115375181,8.873401037701509,0.0,0.0,0.0,0.0,0.0,24.163803455353317,17.91561402515313,0.0,0.0,0.0,0.0,0.0,184.60119108144386,38.86236636223296,0.0,0.0,0.0,0.0,0.0,320.4973305380768,42.07998744665267,0.0,0.0,0.0,0.0,0.0,98.6080434710199,10.994871017633132,0.0,0.0,0.0,0.0,0.0,84.39830908725288
8,66.55031276770657,18.289915115816257,0.0,0.0,0.0,0.0,0.0,5.437382738219273,0.0,0.0,0.0,0.0,0.0,33.80663983252743,0.4838609141436461,0.0,0.0,0.0,0.0,0.0,1.154358047808528,0.9376877855835327,0.0,0.0,0.0,0.0,0.0,2.322668936284965,0.6503575786563277,0.0,0.0,0.0,0.0,0.0,1.9677553992349934,38.893391697369196,0.0,0.0,0.0,0.0,0.0,155.56837684944392,10.212197783755059,0.0,0.0,0.0,0.0,0.0,3.364786550841308,8.876238739925078,0.0,0.0,0.0,0.0,0.0,2.7163752165540487,3.602715596013356,0.0,0.0,0.0,0.0,0.0,65.64042556193678,8.70323764963212,0.0,0.0,0.0,0.0,0.0,42.323277849394664,8.299618218817175,0.0,0.0,0.0,0.0,0.0,104.13541131065179,86.8615894330926,0.0,0.0,0.0,0.0,0.0,78.5941902681762,18.536270536490232,0.0,0.0,0.0,0.0,0.0,15.26220808190937,13.904598391340494,0.0,0.0,0.0,0.0,0.0,25.930089635005064,18.827718599388408,0.0,0.0,0.0,0.0,0.0,110.80757566041757,8.37343198676496,0.0,0.0,0.0,0.0,0.0,231.81728782386932,22.3295372958052,0.0,0.0,0.0,0.0,0.0,45.106380563535666,4.762785549977712,0.0,0.0,0.0,0.0,0.0,104.07997493424352
