,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6887568539131079,0.09012892485295355,64.34782608695652,0.10156594287412964,43.90243902439025,0.6886454830639145
1,0.6767133275238782,0.08666826075736697,64.34782608695652,0.10148044520913858,43.90243902439025,0.6929062947215318
2,0.692312921537793,0.09027846702698579,64.34782608695652,0.12811549226678673,43.90243902439025,2.4488460009867716
3,0.6924562233947402,0.09027237928344192,64.34782608695652,0.10141034730987042,43.90243902439025,0.7185293309329236
4,0.8104643578045986,0.0857887615047288,64.34782608695652,0.10143735954153482,56.09756097560976,0.6932087246074901
5,0.6411757476954925,0.08724949772735782,64.34782608695652,0.10143790038439449,48.78048780487805,0.6932817405148064
6,0.6704248308195563,0.08560113198916834,64.34782608695652,0.1014401833602436,51.21951219512195,0.6930124185701474
7,0.6943946754856676,0.09033153024585505,37.391304347826086,0.10117518646982053,43.90243902439025,0.6732343841340291
8,0.4434320326920357,0.08626369365793855,64.34782608695652,0.1014457482367363,48.78048780487805,0.6932201423549792
9,0.5435465395903456,0.0858396151257978,64.34782608695652,0.10139474681548233,53.65853658536586,0.6935722905439639
10,0.6930781819200631,0.09010805194692861,46.95652173913044,0.10145518337046909,43.90243902439025,0.6939271943666439
11,0.7436313924883241,0.08739422345381477,64.34782608695652,0.10141460584736686,53.65853658536586,0.6928231530637692
12,0.4699825022688512,0.08810600973300166,64.34782608695652,0.10138941073757557,58.536585365853654,0.6921891218876887
13,0.4362821728687953,0.0861370255295382,62.60869565217392,0.10145058488136839,43.90243902439025,0.6924384592204381
14,0.6913460357774499,0.0896835254339926,64.34782608695652,0.1011247687112993,43.90243902439025,0.6939211064313268
15,0.4348843983523462,0.08841708678087493,64.34782608695652,0.10139445917014688,48.78048780487805,0.6933940691835511
16,0.71589350171431,0.09268551253309852,64.34782608695652,0.1012776593038105,56.09756097560976,0.6933810392467816
17,0.4366986566058905,0.12294994260550446,64.34782608695652,0.10113447519543173,56.09756097560976,0.6948292282737539
18,0.6827420242595715,0.08956586638074102,64.34782608695652,0.10206073039132835,43.90243902439025,0.6874213817126889
19,0.6209724691753677,0.08623183101523445,64.34782608695652,0.10341429582068173,43.90243902439025,0.6709813471081312
20,0.6854913969107038,0.08526957334482388,64.34782608695652,0.10477084200596641,43.90243902439025,0.6752261095321959
21,0.635938971319144,0.08992618804075424,64.34782608695652,0.10115089157344986,43.90243902439025,0.7137809386947266
22,0.7123642634779609,0.08876934509819046,64.34782608695652,0.10202378336840065,43.90243902439025,0.712947795204769
23,0.317157644061404,0.09535364912188662,64.34782608695652,0.10144592391674713,43.90243902439025,0.6929376682492017
24,0.28648541854637377,0.1453140208053969,64.34782608695652,0.10152471805034582,43.90243902439025,0.6947955289859806
25,0.6854108938521897,0.0920557577771362,64.34782608695652,0.10154514134011546,43.90243902439025,0.6916186720178175
26,0.8316203828577418,0.11393346927894851,64.34782608695652,0.10143822775486089,43.90243902439025,0.6932951686449685
27,0.3368104066534783,0.10016846424537912,57.391304347826086,0.10145132923626149,43.90243902439025,0.689665087204098
28,0.7267133227084177,0.1171481339014021,40.0,0.10141935298018534,46.34146341463415,0.6934286422284128
29,0.5705188622331362,0.1183478651905198,64.34782608695652,0.10151541904736058,46.34146341463415,0.6962970220561566
30,0.5429609450519244,0.11533815719160666,61.73913043478261,0.1014177819290185,53.65853658536586,0.6916967353498593
31,0.6667151057715384,0.1381944815964911,46.95652173913044,0.10193047276667692,43.90243902439025,0.687264234727424
32,0.5878677329743851,0.15598805908814803,53.04347826086957,0.10129254533171804,48.78048780487805,0.6921015767172929
33,0.5421274002924438,0.1182464496890442,53.91304347826087,0.10140645731587788,53.65853658536586,0.6928127724697181
34,0.10072900963343026,0.14876580930311706,54.78260869565217,0.10142650635544023,51.21951219512195,0.7054935338735856
35,0.06681010666851021,0.21049090672389031,64.34782608695652,0.10072469486337204,48.78048780487805,0.7071319814472534
36,0.36544929654954894,0.1613708071014336,60.86956521739131,0.10125808593151804,48.78048780487805,0.6846555641535266
