,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6929488009044801,0.6931595532585646,58.82352941176471,0.5055555555555555,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.6920209869627564,60.629921259842526,0.6216145833333333,0.0,0.0,0.0,0.6919711107182656,0.6930786847731161,53.72340425531915,0.4378472222222223,0.6842823984722296,0.5364583333333334,1.0,0.6927829613990664,0.6243241102692713,67.74193548387096,0.6083333333333333,0.0,0.0,0.0,0.7930291914841451,0.6507854545747975,64.34782608695652,0.5120238095238095,0.0,0.0,0.0,0.6506134717232263,0.6931651375450488,43.90243902439025,0.5768849206349206,0.493025504052639,0.375,0.8333333333333334,0.6931888530588033,0.6927522354301621,62.5,0.9333333333333333,0.0,0.0,0.0,0.6937125945196108,0.6930374879859635,66.66666666666666,0.5,0.0,0.0,0.0,0.6931645397087787,0.7074125437407085,42.857142857142854,0.4444444444444444,0.0,0.0,0.0,0.7405368386687352,0.7048249294036989,30.0,0.625,0.4583333432674408,0.3333333358168602,0.75,0.7142855203150595,0.7031130300765448,28.57142857142857,0.0,0.444444477558136,0.2857142984867096,1.0,0.7695777191967849
1,0.7038278549178808,0.6930646841421979,52.94117647058824,0.42777777777777776,0.0,0.0,0.0,0.6534448264653788,60.629921259842526,0.6824776785714286,0.0,0.0,0.0,0.6963075555900303,0.6932227498442002,46.27659574468085,0.5310267857142857,0.0,0.0,0.0,0.6927116016180502,0.6605185690235927,67.74193548387096,0.7125,0.0,0.0,0.0,0.43282542916794736,0.646436445738762,64.34782608695652,0.6161507936507936,0.0,0.0,0.0,0.6680485338985569,0.6931838009847126,43.90243902439025,0.6491071428571429,0.6229141304890314,0.5208333333333334,1.0,0.693226830594399,0.6929207996770526,62.5,0.7333333333333333,0.0,0.0,0.0,0.6930400244584338,0.6927017899818692,66.66666666666666,0.5666666666666667,0.0,0.0,0.0,0.6932193885237861,0.7341041110757077,42.857142857142854,0.4888888888888889,0.0,0.0,0.0,0.625804941291698,0.8466813003075687,30.0,0.5166666666666666,0.27272728085517883,0.1875,0.5,0.8027069032524967,0.7792747688919348,28.57142857142857,0.0,0.444444477558136,0.2857142984867096,1.0,0.7591413646215398
2,0.6930066344769579,0.6919006777796849,47.05882352941176,0.42777777777777776,0.539682537317276,0.5555555621782938,0.527777781089147,0.6915581847387494,60.629921259842526,0.6645833333333333,0.0,0.0,0.0,0.6934577513365829,0.6931216889165245,52.659574468085104,0.5765625000000001,0.6344759439428648,0.5471726283431053,0.800694448252519,0.693147190812193,0.6131059979498191,67.74193548387096,0.7291666666666666,0.0,0.0,0.0,0.7161009529646171,0.6525888724448655,64.34782608695652,0.4796031746031746,0.0,0.0,0.0,0.5634254234525284,0.6933950001803632,46.34146341463415,0.5791666666666666,0.6509324014186859,0.522817462682724,0.9583333333333334,0.693180377077178,0.6935285807560798,37.5,0.0,0.5454545617103577,0.375,1.0,0.7553813480469749,0.6853537601420587,66.66666666666666,0.7333333333333334,0.0,0.0,0.0,0.747949939533328,0.7108915668941851,42.857142857142854,0.5,0.0,0.0,0.0,0.6933278868043271,0.7989007404142939,30.0,0.75,0.533333346247673,0.375,1.0,0.6995525768563183,0.6927935957922349,71.42857142857143,0.6,0.0,0.0,0.0,0.692136094184946
3,0.7160231897849638,0.6923569471171748,52.94117647058824,0.5,0.09523809949556987,0.3333333333333333,0.055555557211240135,0.6860531885641498,60.629921259842526,0.6639508928571429,0.0,0.0,0.0,0.6949104801088156,0.6932001007883395,46.808510638297875,0.5656498015873014,0.016666666915019352,0.041666666666666664,0.010416666666666666,0.6924920456010236,0.6070458740218124,67.74193548387096,0.6761904761904761,0.0,0.0,0.0,0.48592207664306614,0.6717667652950364,64.34782608695652,0.5672619047619049,0.0,0.0,0.0,0.6390584341849228,0.6932162893123326,46.34146341463415,0.5388888888888889,0.6635586669047674,0.5297619054714838,1.0,0.694169055977028,0.6933671463173119,37.5,0.13333333333333333,0.5454545617103577,0.375,1.0,0.6932271835869691,0.6937827490933822,33.33333333333333,0.7333333333333334,0.47272728383541107,0.3125,1.0,0.6930474373803076,0.7017323560537311,42.857142857142854,0.53125,0.0,0.0,0.0,0.6201506130411574,0.7628184587236047,40.0,0.5833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.6320785954498841,0.6934369318657622,28.57142857142857,0.0,0.444444477558136,0.2857142984867096,1.0,0.6929462770256934
4,0.6889790253187816,0.6928386460709041,41.17647058823529,0.5444444444444444,0.2738095124562581,0.2777777810891469,0.28888889650503796,0.6106300356892924,64.56692913385827,0.7872395833333333,0.14375000074505806,0.3125,0.09583333414047956,0.7233662695980535,0.693084648598615,46.27659574468085,0.5903521825396826,0.0,0.0,0.0,0.687886495691438,0.5338173597324354,67.74193548387096,0.8601190476190476,0.0,0.0,0.0,0.47759757440978684,0.6677029720559878,64.34782608695652,0.41242063492063497,0.0,0.0,0.0,0.8907533587579385,0.6931987287667619,41.46341463414634,0.5166666666666667,0.41481482485930127,0.3571428631742795,0.6083333343267441,0.6929897157876386,0.6930294815801652,62.5,0.3333333333333333,0.0,0.0,0.0,0.6878185123018152,0.6983826727815501,33.33333333333333,0.4666666666666667,0.47272728383541107,0.3125,1.0,0.692081631095321,0.6970217478837121,57.14285714285714,0.6,0.2857142984867096,0.5,0.20000000298023224,0.7672514808657666,0.7666185751816993,30.0,0.5166666666666666,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.5901914485794069,0.6993520451326732,28.57142857142857,0.0,0.444444477558136,0.2857142984867096,1.0,0.6927973627525592
5,0.5395874207383355,0.6935611348482552,58.82352941176471,0.503968253968254,0.7142857213815054,0.6388888905445734,1.0,0.6023112694909944,70.07874015748031,0.7478422619047619,0.40243056416511536,0.5364583358168602,0.35729167237877846,0.6175145327408637,0.6930796546909431,46.27659574468085,0.5473462301587303,0.0,0.0,0.0,0.6919766371521004,0.4850532952442433,67.74193548387096,0.9083333333333334,0.0,0.0,0.0,0.1947652118378017,0.651182357108497,64.34782608695652,0.6213095238095238,0.0,0.0,0.0,0.6682596767215923,0.6939468751306661,48.78048780487805,0.42291666666666666,0.3571428557236989,0.35555556416511536,0.4277777820825577,0.6934683994024041,0.6910087825066142,25.0,0.3333333333333333,0.0,0.0,0.0,1.1420256178053336,0.6954271242609035,33.33333333333333,0.5,0.30000001192092896,0.25,0.375,0.6931491168594273,0.6966939904055437,42.857142857142854,0.34375,0.0,0.0,0.0,0.731599094340879,0.7059452311091712,60.0,0.2916666666666667,0.2857142984867096,0.20000000298023224,0.5,0.6955587213069439,0.6928945846842479,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.69226850838979
6,0.49255866010335636,0.6961717097512482,52.94117647058824,0.5,0.13333333532015482,0.3333333333333333,0.08333333333333333,1.3163271800323582,66.14173228346458,0.741703869047619,0.22812500037252903,0.375,0.17812500335276127,0.4468266654213613,0.693638587023521,46.27659574468085,0.5966021825396826,0.0,0.0,0.0,0.6461343604022886,1.1335129604916707,67.74193548387096,0.7666666666666666,0.0,0.0,0.0,0.005174054466367193,0.6531131072163449,64.34782608695652,0.5768650793650794,0.0,0.0,0.0,0.39321679765856254,0.6953276288551157,43.90243902439025,0.37886904761904755,0.6378917470574379,0.5208333333333334,1.0,0.6933225872170933,0.6941489916640584,37.5,0.3333333333333333,0.5454545617103577,0.375,1.0,0.6952004144589323,0.6940213881040714,33.33333333333333,0.5833333333333334,0.533333346247673,0.375,1.0,0.6923554614165526,0.7401787565534236,42.857142857142854,0.53125,0.0,0.0,0.0,0.6821165691558669,1.5527828242185737,40.0,0.20833333333333334,0.5555555820465088,0.3928571492433548,1.0,0.7088573926477657,0.6946531151942287,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.6935211702201082
7,0.5207110469719809,0.7754727651744777,58.82352941176471,0.5444444444444444,0.7564102609952291,0.652777781089147,1.0,0.6030269329178626,66.92913385826772,0.7890625000000001,0.6434208285063505,0.5895833410322666,0.7864583376795053,0.5180889518923975,0.6917812172042466,56.38297872340425,0.6472222222222223,0.5762839106221994,0.589831355959177,0.6353174665321907,0.686488338641244,0.4177240506730618,83.87096774193549,0.9677083333333334,0.7000000029802322,0.75,0.6666666716337204,0.37648098981589495,0.6503302931814771,64.34782608695652,0.5616666666666668,0.0,0.0,0.0,0.7183003821685237,0.7073446058676078,43.90243902439025,0.45634920634920634,0.46878307312726974,0.375,0.8333333333333334,0.6928623795887542,0.6941353233558734,37.5,0.4,0.0,0.0,0.0,0.6933303526471819,0.6937249570382612,33.33333333333333,0.6333333333333333,0.47272728383541107,0.3125,1.0,0.6999692715045533,0.7054013904696816,42.857142857142854,0.5,0.0,0.0,0.0,0.721761848360555,0.733840716153963,50.0,0.6666666666666666,0.5,0.5,0.5,0.5885241707424667,0.6930806703557477,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.6932156597755414
8,0.6564407562763901,0.7633648005217192,47.05882352941176,0.5305555555555556,0.13333333532015482,0.3333333333333333,0.08333333333333333,1.2895013931804977,67.71653543307087,0.7603050595238096,0.3181547690182924,0.53125,0.2437500013038516,0.23250945913331203,0.6962089955755559,48.93617021276596,0.6147073412698413,0.09880952537059784,0.1875,0.06875000149011612,0.7036077685800105,1.4459700793348103,67.74193548387096,0.8708333333333333,0.0,0.0,0.0,0.4559847758051995,0.6782308988714417,64.34782608695652,0.6599999999999999,0.0,0.0,0.0,0.3456060770418969,0.707859226885457,51.21951219512195,0.5083333333333333,0.2222222238779068,0.2500000049670537,0.20555555820465088,0.6338093188121607,0.6945716361972758,37.5,0.06666666666666667,0.5454545617103577,0.375,1.0,0.7298534226561457,0.6937883131176886,41.66666666666667,0.3333333333333333,0.4999999850988388,0.3392857164144516,1.0,0.6959553807201366,0.7452538934864503,42.857142857142854,0.7916666666666667,0.0,0.0,0.0,0.6753065218142489,1.7764430408211864,30.0,0.2916666666666667,0.20000000298023224,0.125,0.5,0.5832359043434561,0.6940122253007647,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.6927951825261935
