,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6930882355406461,0.10664489395026691,23.076923076923077,0.13861480845867122,50.0,0.6931495031922914
1,0.693535522424003,0.10664647950770914,46.15384615384615,0.13861289565500096,50.0,0.6937880304959816
2,0.6934304751645216,0.1066434565692293,53.84615384615385,0.13865443877203545,50.0,0.6927377318961025
3,0.6934974772177059,0.10664757867920129,38.46153846153847,0.1386443937555369,50.0,0.6927771379174942
4,0.7380139071103237,0.10647855150033306,46.15384615384615,0.1385981501860203,50.0,0.6928535105826671
5,0.694021342683849,0.10667309066671594,53.84615384615385,0.13859340957692812,50.0,0.6937874211879523
6,0.6941773573123976,0.10665210159922743,53.84615384615385,0.13860465668980856,50.0,0.6927746944929687
7,0.690901079071967,0.10660342181689139,53.84615384615385,0.13854120592943936,50.0,0.6934966586237725
8,0.6944136726282727,0.10661724598991486,53.84615384615385,0.13849736209185753,50.0,0.6928992965291167
9,0.6941853231109487,0.10666803802121966,53.84615384615385,0.13870282962553243,50.0,0.6934411171728149
10,0.6947701814673027,0.10666327588576927,53.84615384615385,0.1386103151682227,60.0,0.6930498026073774
11,0.6924731695684633,0.10661727810397623,53.84615384615385,0.13862935666247433,50.0,0.6935926843421704
12,0.6932760408437195,0.10667379119666033,53.84615384615385,0.13856658138432354,50.0,0.692497983889759
13,0.6925411158371654,0.1066424292265765,53.84615384615385,0.13856033006938337,50.0,0.6927813816139938
14,0.6943045721221783,0.10663694940241927,53.84615384615385,0.13876961448010178,50.0,0.6926880334805515
15,0.6922257148008462,0.10665003260369775,69.23076923076923,0.13869342936703774,50.0,0.6923172517090748
16,0.6536473377407541,0.12171462658999134,53.84615384615385,0.13904482308601915,50.0,0.6917685484169533
17,0.6925546198225173,0.10542073206206116,53.84615384615385,0.13852369589306082,70.0,0.6931731177013085
18,0.3203390178085294,0.11554278402142723,53.84615384615385,0.13549891763598318,70.0,0.767444855416311
19,0.6456101060808203,0.10355997325666379,46.15384615384615,0.13771994488450467,50.0,0.6567008929170851
20,0.6100116355945969,0.12332705899881734,61.53846153846154,0.13707059475413813,60.0,0.6900300798735621
21,0.675778359220894,0.11162241130278226,53.84615384615385,0.09171826769175864,70.0,0.6518132195533793
22,1.1263098117858357,0.11463180119022548,53.84615384615385,0.2814553890995022,70.0,0.6733410353112571
23,0.2678306854611896,0.09435194918660222,61.53846153846154,0.08406877532859905,70.0,0.812518152859355
24,0.282161852566202,0.15607877547331397,53.84615384615385,0.14130968117946593,90.0,0.6235391244788162
