,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7286817840725313,0.1070650346201673,46.15384615384615,0.09216559943878398,25.0,0.8916511139366041
1,0.7286062723099898,0.10519067876302832,53.84615384615385,0.08670190385295544,25.0,0.6932325538163623
2,0.6676921987084069,0.10427180326330862,61.53846153846154,0.08852744981046223,25.0,0.6861792031319985
3,0.6702491501671709,0.10344269912451365,46.15384615384615,0.09069781521823587,25.0,0.6620018063132923
4,0.5726797039529431,0.09926227093161853,69.23076923076923,0.08760992771410082,25.0,0.6690171751632423
5,0.47944885314824276,0.07488336699238615,84.61538461538461,0.11081971979883784,25.0,0.972737113326854
6,0.20995358866759728,0.0907229183454506,84.61538461538461,0.0865317130430173,75.0,0.6724311580475271
7,0.09645704324438288,0.09569886445640328,84.61538461538461,0.07471660812870914,75.0,1.0398563381539412
8,0.49910031767303814,0.09233095788707832,76.92307692307693,0.0863951963438126,75.0,0.6891183908882708
9,0.03390053779850905,0.07511871010125379,69.23076923076923,0.08661168894406052,50.0,0.6918574905397051
10,0.015310050675428998,0.09068927080241704,84.61538461538461,0.08660238182262013,50.0,0.6909061832011206
11,0.15885612629825854,0.2016693846302426,84.61538461538461,0.08641578711494224,50.0,0.6940644151233158
12,0.7895835698846961,0.0996433941399584,84.61538461538461,0.0865246215348208,50.0,0.690328905375194
13,0.0017879070851063855,0.08522376624470472,76.92307692307693,0.08669746291242969,50.0,0.6901525949581285
14,0.0015518629682229896,0.09901087406143122,69.23076923076923,0.08676240106458404,50.0,0.6902317610531036
15,0.00034606677985631615,0.15048929860247798,84.61538461538461,0.08647373917547113,50.0,0.6895599345241129
16,0.0027834097294293907,0.09070444441838578,92.3076923076923,0.08660995023029547,50.0,0.6866217329089417
17,0.0003164916983414928,0.09906962271820166,69.23076923076923,0.08681074130051314,50.0,0.6902552238030614
18,0.0003635834220726488,0.15752996958542392,84.61538461538461,0.08617745537872785,37.5,0.6966500921536286
19,8.907116558499605e-05,0.09335759428402826,76.92307692307693,0.09177094981074262,50.0,0.686056602732637
20,0.00022613560808162683,0.09083871251950994,84.61538461538461,0.2017044567698545,25.0,1.2545482954192855
21,0.0008112079434065391,0.18692742749578187,76.92307692307693,0.14993670209379262,25.0,0.491389557575336
22,0.003941111223244891,0.15901727868871013,84.61538461538461,0.07845396051223351,62.5,0.4786012634300292
23,0.005714075510985887,0.12334502218845103,76.92307692307693,0.07440612313533128,62.5,0.22276056877074438
24,0.00034652064404509103,0.14498603790566172,84.61538461538461,0.11276729095920339,50.0,0.395655987693859
25,0.00023403959771093653,0.22817462363505023,76.92307692307693,0.12710364389710058,62.5,0.13063042133900465
26,7.170981008692107e-05,0.1687563195410275,76.92307692307693,0.1048543738274548,62.5,0.10543796888593897
27,0.0005825390003739364,0.14917770191997282,76.92307692307693,0.0934435136410576,62.5,0.17619088848911105
28,0.00014610708095107348,0.20992399108709717,76.92307692307693,0.16411733336357534,50.0,0.22812640384598137
29,7.615494356880041e-05,0.199874740369281,76.92307692307693,0.1810198410984721,50.0,0.43178349223293205
30,4.287544715282179e-05,0.12822056892633385,84.61538461538461,0.13964311721339884,50.0,0.19951760574221955
31,3.7684494712491655e-05,0.23609615081962934,84.61538461538461,0.16585583491978728,62.5,0.01163960962524196
32,2.2295796547009195e-05,0.4675526629544482,84.61538461538461,0.17284969217211105,62.5,1.1422571392117453
33,0.00011869600828033306,0.2207074819137294,76.92307692307693,0.20510679527071307,50.0,0.26060004380143287
34,0.00013304897831868496,0.14819208115090513,84.61538461538461,0.1427736679566904,50.0,0.14598541366183285
35,0.0002651022651785961,0.13522508077406595,76.92307692307693,0.40078820982690977,37.5,0.002526159971117069
36,3.953338918079987,0.4568549102063783,76.92307692307693,0.033669061556640845,75.0,0.039939318136663626
37,0.00023032504814889075,0.11371356799816344,76.92307692307693,0.16319330239464158,50.0,0.001361665686353723
38,0.00011924542905252256,0.26835072403806937,69.23076923076923,0.24050829349631286,50.0,0.004368823517706044
39,0.11943620803587539,0.11840182930687092,84.61538461538461,0.3037483068315244,50.0,0.030266372570978087
40,7.001435549821913e-08,0.2645184321099863,84.61538461538461,0.2440324176992276,62.5,0.00266692132863772
41,6.397859724506618e-06,0.22604096353818223,76.92307692307693,0.3496524407370916,50.0,0.0006404611669019578
42,0.00013904923740814143,0.29786199329618357,84.61538461538461,0.274050930568778,62.5,0.0006654037427670007
43,7.258707065957427e-07,0.185880774946312,76.92307692307693,0.3371867883139474,50.0,3.62219400456495e-05
44,9.301062858238074e-06,0.24998470850892993,76.92307692307693,0.2817831427284364,50.0,0.0013183110498395211
45,1.2782634734431527e-06,0.18317482540260363,84.61538461538461,0.3623658595970916,50.0,0.06233811050906788
46,0.0003421907590090162,0.5700854477789318,61.53846153846154,0.6719206596378013,25.0,0.04726824492151887
47,1.8370135029588868e-05,0.30149952276803327,69.23076923076923,0.2961475876270473,37.5,0.001756577563105013
48,4.628834098231833e-05,0.25324374082549406,84.61538461538461,0.2388209803265896,62.5,0.004358530586303433
49,6.408701989427073e-05,0.1650686729607108,84.61538461538461,0.3142267818910142,50.0,0.0021762962919709664
50,2.0120202432293103e-05,0.2005996451246802,76.92307692307693,0.21018661113290832,62.5,0.0024733751105213077
51,2.7939295990041845e-09,0.2622960496793006,76.92307692307693,0.2273218733789545,62.5,0.0013306660403687182
52,7.237036132066892e-06,0.2636508731830534,76.92307692307693,0.2514160243593748,62.5,0.0011652341210041405
53,3.4096214627223654e-05,0.28482327046465455,76.92307692307693,0.27499456021292856,62.5,0.00036363678169655755
54,3.7897069591200665e-08,0.3191049757631527,76.92307692307693,0.29311410995859455,62.5,0.0003807372507547203
55,8.469186000497912e-06,0.3366267919933427,76.92307692307693,0.3135577960204782,62.5,9.589394558759354e-05
56,2.0965829980312465e-06,0.27489714322609665,76.92307692307693,0.33481794533698256,62.5,8.901451907899252e-05
57,4.3103212594732375e-06,0.22628244455518487,76.92307692307693,0.36199482738103644,62.5,2.790692985698827e-05
58,6.088336226265679e-07,0.20425235691814944,76.92307692307693,0.3895224911439468,62.5,5.693763605204515e-05
59,2.052036001637894e-06,0.25653582831577637,76.92307692307693,0.4036657182337712,62.5,1.6598981642067345e-05
60,1.4203023979809513e-06,0.22651756677419746,76.92307692307693,0.4181650099222506,62.5,3.1663385588279233e-05
61,1.0035342884770581e-06,0.19952402055468424,76.92307692307693,0.42789860072916486,62.5,2.3309497588243236e-05
62,7.707400655992247e-07,0.2007259075356881,76.92307692307693,0.43972420918706234,62.5,4.628058425168977e-06
63,1.774835724154283e-07,0.20112177229550424,76.92307692307693,0.4485022842077786,62.5,3.4340468411638933e-06
64,6.13340477540734e-08,0.29223945298755544,76.92307692307693,0.45503996898284155,62.5,1.5769719098918372e-05
65,1.6801691795053422e-08,0.2838820237747082,76.92307692307693,0.4618297240738566,62.5,3.967849427520933e-06
66,2.5288171366456314e-07,0.24856882228188423,76.92307692307693,0.4673385311380787,62.5,5.831834959870194e-06
67,2.9018343532566618e-08,0.28771157733462743,76.92307692307693,0.47139005585011756,62.5,4.358802602933116e-06
68,8.497546262391459e-07,0.25205234853308245,76.92307692307693,0.4759410485492723,62.5,3.113483336776168e-06
69,5.020277774824775e-08,0.25630112514641534,76.92307692307693,0.4792928007740491,62.5,8.21037882080222e-06
70,1.223594922580245e-06,0.23903959036782746,76.92307692307693,0.4832859132848618,62.5,1.942280093587465e-06
71,3.0777928216435394e-09,0.23869119538334768,76.92307692307693,0.48719799613138537,62.5,3.7451351668173057e-06
72,4.287140394290115e-06,0.2623511727306153,76.92307692307693,0.49064138285347364,62.5,6.9080424467085284e-06
73,2.3863624539140247e-08,0.28400832847415125,76.92307692307693,0.49422364427834364,62.5,3.2487422948915486e-06
74,3.6713846536451426e-07,0.263179428360442,76.92307692307693,0.49662503747690423,62.5,2.48447108759288e-06
75,1.7887881474230525e-07,0.31185478181750625,76.92307692307693,0.49734087606989275,62.5,4.728929048094074e-06
76,6.15663640169233e-07,0.21460256728036284,76.92307692307693,0.4977264346956096,62.5,2.525865860059403e-07
77,7.595323097031925e-08,0.2669319577860088,76.92307692307693,0.4999749871439151,62.5,4.447571585774656e-06
78,3.14793792976566e-08,0.2691998212039153,76.92307692307693,0.5007357374021941,62.5,3.427931219342673e-06
79,2.492651364484392e-07,0.26932043940800543,76.92307692307693,0.5018640767768188,62.5,1.4117934857656904e-06
80,6.067804904984335e-07,0.3184885685333328,76.92307692307693,0.5030934842520227,62.5,3.396747387722983e-06
81,7.175236572792667e-08,0.21408145930398736,76.92307692307693,0.5057572245662486,62.5,5.774773304201285e-06
82,3.3342627023541788e-06,0.2643990719274344,76.92307692307693,0.5051596586529123,62.5,3.3153215882217145e-06
