,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6929731463044111,0.6930810578740657,54.54545454545454,0.8,0.7727272808551788,0.6875,1.0,0.6920945893589661,70.0,0.25,0.46666666865348816,0.4375,0.5,0.7063204198033222,0.693228671256394,53.333333333333336,0.45,0.6636363565921783,0.5000000149011612,1.0,0.693333462385473,0.7515585210341739,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.8866555983405813,0.6932219128431834,42.857142857142854,0.2,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6932782352462757,0.6932861488783818,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.6930021013590435,0.6851017950270877,66.66666666666666,0.375,0.0,0.0,0.0,0.6984913525725875,0.6897893253222176,57.14285714285714,0.4166666666666667,0.7272727489471436,0.5714285969734192,1.0,0.7840167136264705,0.6853885065356831,50.0,0.9375,0.6666666865348816,0.5,1.0,0.7305257561501294,0.6931738763919351,50.0,0.4777777777777778,0.0,0.0,0.0,0.6929698068231044,0.6866492339237655,50.0,0.7166666666666667,0.38461539149284363,0.3125,0.5,0.6694225004240776,0.6934308099864237,30.0,0.5357142857142857,0.0,0.0,0.0,0.693288326534399,0.6592474371256541,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.6484840683550142
1,0.6512372924298707,0.7130372656572853,54.54545454545454,0.4375,0.0,0.0,0.0,0.5989145947861104,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,1.0688314829513152,0.7331415735453013,46.666666666666664,0.4,0.6068376302719116,0.4553571492433548,1.0,0.7429294536287453,0.6926273140311885,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.7417592285722843,0.681736912636178,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.7534473020360408,0.6946186258211692,50.0,0.6666666666666666,0.0,0.0,0.0,0.7606569376784689,0.678277977731782,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.6957359934063411,0.7080744641685168,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.7448276403019798,0.6951029549342044,50.0,0.375,0.6666666865348816,0.5,1.0,0.7707220298601108,0.6985938176796396,44.44444444444444,0.3611111111111111,0.6262626449267069,0.4583333333333333,1.0,0.7102118752014335,0.6953983999172217,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.6993228799516363,0.6927453335077921,70.0,0.2916666666666667,0.761904776096344,0.625,1.0,0.7160934739589557,0.7011413693668284,50.0,0.375,0.3333333432674408,0.5,0.25,0.7051948583779009
2,0.69313958213486,0.6929838427732985,54.54545454545454,0.6875,0.0,0.0,0.0,0.6329759456182199,70.0,0.25,0.761904776096344,0.625,1.0,1.1827008886340433,0.7455829054497752,46.666666666666664,0.4375,0.6333333253860474,0.4642857164144516,1.0,0.6921643453191418,0.8222316280531011,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6755654678528864,0.6934622720600361,28.57142857142857,0.7,0.0,0.0,0.0,0.6930015111338027,0.6933731890461949,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6983707987055037,0.6919593007292344,66.66666666666666,0.25,0.0,0.0,0.0,0.7200268840478301,0.7378899853061035,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,1.0399742023460887,0.7263929117365626,50.0,0.875,0.6666666865348816,0.5,1.0,0.6123104413036337,0.6883008362436432,44.44444444444444,0.7291666666666666,0.4444444576899211,0.3333333333333333,0.6666666666666666,0.7345201439671738,0.7746216566626701,50.0,0.65,0.7727272808551788,0.6875,1.0,0.6440833631448257,0.6915579186146175,70.0,0.5833333333333334,0.761904776096344,0.625,1.0,0.6984923874516908,0.7322682436427352,40.0,0.8333333333333333,0.5,0.5,0.5,0.882117890489404
3,0.6501702718955218,0.7018695953495243,54.54545454545454,0.40625,0.0,0.0,0.0,0.6159487304824242,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6848168019512048,0.738866419754843,46.666666666666664,0.45833333333333337,0.6333333253860474,0.4642857164144516,1.0,0.69403268565422,0.7137015192914206,57.14285714285714,0.25,0.0,0.0,0.0,0.8074182152539815,0.6762961523891006,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.6903885400698431,0.6940542602371732,50.0,0.3333333333333333,0.0,0.0,0.0,0.6905077816115925,0.691935966290083,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.7050955393834937,0.7104110520994554,42.857142857142854,0.0,0.0,0.0,0.0,0.7317796086107009,0.6927773611870679,50.0,0.9375,0.6666666865348816,0.5,1.0,0.6937602895504761,0.6935720980586336,44.44444444444444,0.4777777777777778,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.6904297097106367,0.7068943424732982,50.0,0.78125,0.6666666865348816,0.5,1.0,0.6290294634315214,0.6927501140903831,70.0,0.5,0.761904776096344,0.625,1.0,0.6932998438029059,0.6841353995211872,60.0,0.7916666666666667,0.800000011920929,0.875,0.75,0.7314246621378331
4,0.6611556908414202,0.7110520705812315,54.54545454545454,0.40625,0.0,0.0,0.0,0.6097907184578886,70.0,0.65,0.8846153914928436,0.8125,1.0,0.5475095226647197,0.6918203089527754,53.333333333333336,0.6354166666666667,0.0,0.0,0.0,0.6974814765413737,0.7183884856151751,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6500935907957291,0.6937559710617833,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.7087706801583792,0.6933448990963486,33.33333333333333,0.2222222222222222,0.0,0.0,0.0,0.6929846052679314,0.7051787024601283,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.7597353358290955,0.8137612622643967,42.857142857142854,0.0,0.0,0.0,0.0,0.7069448038060718,0.6807265052681389,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6788871694658317,0.6927762394719017,55.55555555555556,0.3611111111111111,0.0,0.0,0.0,0.6915398886219515,0.6929888885768101,50.0,0.90625,0.6666666865348816,0.5,1.0,0.648526626835813,0.6518004149845572,70.0,0.25,0.761904776096344,0.625,1.0,0.5982125621267084,0.73573403865783,30.0,0.5833333333333333,0.0,0.0,0.0,0.6794737308123174
5,0.8728484747333894,0.7051172650624804,54.54545454545454,0.46875,0.0,0.0,0.0,0.5914628960297985,70.0,0.75,0.761904776096344,0.625,1.0,0.42438924003406936,0.6913042154458847,46.666666666666664,0.6,0.6068376302719116,0.4553571492433548,1.0,0.6940463623282144,0.7497679429793138,57.14285714285714,0.25,0.0,0.0,0.0,0.5588728413743248,0.6664699209229791,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.6283009563368277,0.6931517144776006,50.0,0.4444444444444444,0.0,0.0,0.0,0.6972105633828516,0.6832307410047364,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.6876288846075801,0.7061316782998885,42.857142857142854,0.4166666666666667,0.3333333432674408,0.5,0.25,0.6751100800127245,0.692310481725591,50.0,1.0,0.6666666865348816,0.5,1.0,0.6877804656051459,0.6929406913252527,50.0,0.4777777777777778,0.3174603184064229,0.4166666666666667,0.2777777810891469,0.690687195071006,0.6898518764345042,50.0,0.45,0.7727272808551788,0.6875,1.0,0.5389143539821937,0.6811853960144264,60.0,0.5166666666666666,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.7185740182592917,0.7052449192386112,40.0,0.8333333333333333,0.1428571492433548,0.5,0.0833333358168602,0.6616321219816161
6,0.6775061278598767,0.7293924087323028,54.54545454545454,0.3125,0.0,0.0,0.0,0.7006698906889868,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.22166100323000343,0.7362293488639977,46.666666666666664,0.5729166666666667,0.6333333253860474,0.4642857164144516,1.0,0.7186795473317802,0.7836263115949805,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6063921762172688,0.6657086156395213,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.6180781070671999,0.69368604003777,50.0,0.2222222222222222,0.4000000059604645,0.5,0.3333333432674408,0.6942223771804495,0.6700815775590537,66.66666666666666,0.3833333333333333,0.0,0.0,0.0,0.5777655707118605,0.6350157728239735,57.14285714285714,0.6666666666666666,0.7272727489471436,0.5714285969734192,1.0,0.6382077522837322,0.692476764610519,50.0,0.9375,0.6666666865348816,0.5,1.0,0.6879038538568659,0.7670460138988677,44.44444444444444,0.7000000000000001,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.6968559232955981,0.7882731917238902,50.0,0.6166666666666667,0.7727272808551788,0.6875,1.0,0.4509448855293684,0.6939285188562925,30.0,0.7166666666666667,0.0,0.0,0.0,0.696723361471771,0.6859372256470587,70.0,0.5833333333333334,0.761904776096344,0.625,1.0,0.6778374727593487
7,0.35285904280545544,0.8739991407777993,45.45454545454545,0.55,0.38461539149284363,0.3125,0.5,0.5707423879322501,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.7575174054614512,0.7526575199982422,46.666666666666664,0.4583333333333333,0.6363636553287506,0.4732142984867096,1.0,0.6580171759744431,0.7104304037035067,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.6894364179800163,0.6696527664741662,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.6740679089555679,0.6936617610929532,16.666666666666664,0.3333333333333333,0.0,0.0,0.0,0.6983208833287038,0.7573631772160379,66.66666666666666,0.35,0.0,0.0,0.0,0.6797174295958203,0.6862713401645036,57.14285714285714,0.4166666666666667,0.7272727489471436,0.5714285969734192,1.0,0.8003165069744537,0.6926835420859182,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6871263569859395,0.755104327839226,44.44444444444444,0.548611111111111,0.6888888974984487,0.5833333333333334,1.0,0.6919659079540244,0.6932405000444025,50.0,0.3833333333333333,0.7727272808551788,0.6875,1.0,0.6926421004350083,0.9316614855329725,30.0,0.5833333333333333,0.0,0.0,0.0,0.7199919029971455,0.6097598399384383,70.0,0.875,0.761904776096344,0.625,1.0,0.6837975840144013
8,0.6368935915869482,0.6740132845630129,54.54545454545454,0.8,0.0,0.0,0.0,0.5838318222346609,70.0,0.65,0.8846153914928436,0.8125,1.0,1.2209064138819414,0.7135457320011248,53.333333333333336,0.5,0.6636363565921783,0.5000000149011612,1.0,0.731390726327778,0.7080753337735164,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.6121838660591017,0.6695845027933632,71.42857142857143,0.9,0.8333333730697632,0.7142857313156128,1.0,0.7550915463595134,0.6939051723892454,50.0,0.2222222222222222,0.0,0.0,0.0,0.6937002620503161,0.7625932542060593,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.6223972129158902,0.7218652290354356,42.857142857142854,0.5,0.5,0.5,0.5,0.692845255253228,0.6849016521103194,50.0,0.75,0.6666666865348816,0.5,1.0,0.5298184551816504,0.7035011119628081,55.55555555555556,0.25555555555555554,0.2619047661622365,0.3333333333333333,0.23333333432674408,0.7047535486731964,0.761097709101896,50.0,0.65,0.7727272808551788,0.6875,1.0,0.48668369066095607,0.7046462047633245,40.0,0.7083333333333334,0.625,0.75,0.5833333358168602,0.6915741278186862,0.6194142287882943,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.4721657793717383
9,0.86259398812563,0.6052439112871651,81.81818181818183,0.8666666666666667,0.875,0.800000011920929,1.0,0.5819982144167819,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.5082358563819146,0.7410119682970883,60.0,0.625,0.5952380895614624,0.4750000014901161,1.0,0.693726366725953,0.9734178053695788,42.857142857142854,0.5,0.0,0.0,0.0,0.46120050821703806,0.6018017751642315,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.7651572693464157,0.6925674950928323,66.66666666666666,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6905292273574469,0.933211494505604,66.66666666666666,0.3833333333333333,0.0,0.0,0.0,0.3043813423795819,0.7603496276284167,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.5800212687747681,0.6269300091158909,50.0,0.875,0.6666666865348816,0.5,1.0,0.47918242955540485,0.6649674692435016,66.66666666666666,0.6746031746031745,0.6111111243565878,0.6944444477558136,0.700000007947286,0.6170683202951828,0.9647013639377867,50.0,0.8125,0.6666666865348816,0.5,1.0,0.476886598629386,0.7114813879631752,40.0,0.35,0.625,0.6666666716337204,0.6000000014901161,0.6697269145793548,0.6419482589177437,70.0,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.2928662590318233
10,0.6578459408117054,0.6109331814777543,54.54545454545454,0.75,0.0,0.0,0.0,0.6454929633169393,70.0,0.75,0.761904776096344,0.625,1.0,0.3226516671490719,0.7458237090181351,60.0,0.5083333333333333,0.20000000298023224,0.5,0.125,0.99177060494004,0.8691764187610432,42.857142857142854,0.5,0.0,0.0,0.0,0.7514059137408813,0.6752384821117268,71.42857142857143,0.8,0.75,1.0,0.6000000238418579,0.6929329228357282,0.6915875057980969,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,0.6961421542252667,1.1818454987466678,33.33333333333333,0.41666666666666663,0.27272728085517883,0.1875,0.5,0.7165803494650395,0.8963895729407374,42.857142857142854,0.5,0.6000000238418579,0.5,0.75,0.3362377426427857,0.962420308039972,50.0,0.9375,0.6666666865348816,0.5,1.0,1.80472431285622,0.6616269421421691,61.111111111111114,0.6666666666666666,0.2444444497426351,0.5,0.16666666666666666,0.42904557395514437,1.6290492200129083,50.0,0.8125,0.6666666865348816,0.5,1.0,0.2952898360241865,0.69303523506573,60.0,0.75,0.6969697177410126,0.6500000059604645,0.8333333432674408,0.6755265669814189,0.6177426870538774,60.0,0.5166666666666666,0.800000011920929,0.800000011920929,0.800000011920929,0.3754390793695043
11,0.7903310690152989,0.6826895413104141,63.63636363636363,0.5625,0.6666666865348816,0.550000011920929,0.875,0.6029261637900429,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.6445480998137423,0.6763973083348171,46.666666666666664,0.48333333333333334,0.5750000029802322,0.5178571492433548,0.7083333432674408,0.7593194040651828,0.7463690743201238,42.857142857142854,0.5,0.0,0.0,0.0,0.5132363610481204,0.6515028585339502,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.718943845136951,0.6925451624903712,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.69391430453165,0.8170572006391078,77.77777777777779,0.5,0.3333333432674408,0.5,0.25,0.5985841774945317,0.7337369465244267,42.857142857142854,0.5,0.6000000238418579,0.5,0.75,0.4619261677962555,0.6755789471429487,50.0,0.75,0.6666666865348816,0.5,1.0,0.5175130413487956,0.6870520760706978,61.111111111111114,0.7847222222222222,0.6349206268787384,0.6666666766007742,0.6111111144224802,0.6852158271700574,0.6889744289204053,50.0,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.9972436468248965,0.6725345452258026,70.0,0.45,0.8846153914928436,0.8125,1.0,0.6213184667811756,0.6061650935072869,60.0,0.5166666666666666,0.7179487347602844,0.8125,0.75,0.34041948799984195
12,0.5889795842156837,0.6838379383455407,63.63636363636363,0.5625,0.6969697177410126,0.5357142984867096,1.0,0.5320018287635853,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.40722223661710577,0.7636323107656937,53.333333333333336,0.4666666666666667,0.6136363744735718,0.5000000149011612,0.9000000059604645,0.5820073905034576,0.7781684666423877,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.533987651739698,0.6000194101428684,71.42857142857143,0.8,0.8333333730697632,0.7142857313156128,1.0,0.6987718035461916,0.6879602375854713,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.6963766326454256,0.9860884208779397,44.44444444444444,0.35,0.1428571343421936,0.125,0.1666666716337204,0.4127907915259447,0.7167461628581384,57.14285714285714,0.6666666666666666,0.6666666865348816,0.6000000238418579,0.75,0.43219883733136183,0.6309827185179266,50.0,0.8125,0.6666666865348816,0.5,1.0,0.4326381803364199,0.7020901387943905,66.66666666666666,0.5666666666666667,0.43290042877197266,0.3888888955116272,0.4888888994852702,0.6561749053405649,0.8596176356202705,50.0,0.84375,0.6666666865348816,0.5,1.0,0.5395316008753113,0.6492674491569626,70.0,0.375,0.4615384638309479,0.4285714328289032,0.5,0.6494219383495343,0.6906811077142418,70.0,0.75,0.761904776096344,0.625,1.0,0.7391584883689843
13,0.4112274714561358,0.5604713443965168,63.63636363636363,0.8333333333333333,0.533333346247673,0.75,0.4166666716337204,0.6889920026411124,60.0,0.9166666666666667,0.717948704957962,0.6071428656578064,0.9166666567325592,0.6899879223525833,0.7565358842036394,53.333333333333336,0.5833333333333333,0.6136363744735718,0.5000000149011612,0.9000000059604645,0.4955265219586225,1.2055588477411034,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.45479788132933313,0.6854336445381249,71.42857142857143,0.7,0.8333333730697632,0.7142857313156128,1.0,0.9360060611121719,0.5966418134094252,50.0,0.8888888888888888,0.0,0.0,0.0,0.3412105324747132,1.2557401133444592,66.66666666666666,0.3833333333333333,0.0,0.0,0.0,0.48944343797488427,1.2254007581927018,57.14285714285714,0.6666666666666666,0.4000000059604645,1.0,0.25,1.0030619572379393,0.8547233864540603,50.0,0.75,0.6666666865348816,0.5,1.0,0.508398297936096,0.6892120083386357,55.55555555555556,0.7000000000000001,0.30158731341362,0.4444444477558136,0.2444444497426351,1.4065809588479032,1.3715266298654425,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.42320316478384046,0.740432951478279,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.37150694762352027,0.6529238819993435,60.0,0.6071428571428572,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.1274573116194463
