,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7306942340246935,0.13862173111290638,50.0,0.08702635471921909,57.48031496062992,0.6906139473989754
1,0.6925808365264452,0.138089848781651,50.0,0.08567460634565598,57.48031496062992,0.6577443648826613
2,0.69251925349049,0.1387230611828693,50.0,0.08325523760575024,58.26771653543307,0.6747824349064603
3,0.7270423699304069,0.13859112374711247,50.0,0.08808736899489024,59.84251968503938,0.5982766468672713
4,0.6951084541468961,0.13858589956544948,50.0,0.07943547726830584,63.77952755905512,0.6244762874620554
5,0.7005989618138129,0.13922903187507002,50.0,0.07566806052524766,70.86614173228347,0.6166181728962556
6,0.6911816054257196,0.13859034832801514,50.0,0.080672027720844,60.629921259842526,0.7241919796360101
7,0.6936110168613107,0.1380236007698396,50.0,0.0778029475620786,74.80314960629921,1.2605310657527031
8,0.6985770011409809,0.1385424863083014,50.0,0.13638583209470087,70.86614173228347,0.6804084316874505
9,5.3206248253600545,0.2288287153337837,50.0,0.0666647814136929,71.65354330708661,0.30796011087518355
10,0.6927949979526813,0.138647937012435,50.0,0.06469068721429629,72.44094488188976,1.0049331120872371
11,0.6924008844267854,0.13852620904552984,90.0,0.057843465264545084,81.88976377952756,0.5943900756171835
12,0.6896204389688256,0.1382677572287545,60.0,0.06406192279854578,80.31496062992126,0.2398266408247223
13,0.691041169119729,0.1371868286477332,50.0,0.05912860707321542,79.52755905511812,0.3306113037056124
14,0.6589644134301875,0.130601444406624,50.0,0.06970752210783317,78.74015748031496,0.3483968489936284
15,0.9026163544182333,0.6623765691953298,50.0,0.14091442684120484,74.01574803149606,0.25433089737050707
16,0.666960766654735,0.13804443322938137,50.0,0.23110152015361834,74.80314960629921,1.6189064946467193
17,0.6756799098816152,0.12787976730516903,50.0,0.11691768411844959,77.16535433070865,0.07212052423507452
18,0.6689257034900348,0.13432503482574104,50.0,0.15773672207087475,77.95275590551181,0.19171261952756333
19,0.6661837795161261,0.13718713851997819,50.0,0.07965991291032665,81.88976377952756,0.038256011553768
20,0.6605833169594675,0.13235041384482266,50.0,0.07183859557214349,73.22834645669292,0.3281853150208036
21,3.890159003736058,0.09191500953851671,80.0,0.13406610353661086,70.07874015748031,0.04214649869243252
