,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,102.88347467661518,16.24517211250515,0.0,0.0,0.0,0.0,0.0
1,60.303200018669415,9.259271191180197,0.0,0.0,0.0,0.0,0.0
2,5.613345253703246,2.758528990405658,0.0,0.0,0.0,0.0,0.0
3,78.50105655665399,3.912429701775633,0.0,0.0,0.0,0.0,0.0
4,22.184332151437367,3.1153216209557972,0.0,0.0,0.0,0.0,0.0
5,4.24546417756928,3.230107404627864,0.0,0.0,0.0,0.0,0.0
6,6.11111245104274,1.896425280890664,0.0,0.0,0.0,0.0,0.0
7,3.4499132167957214,1.570285676398521,0.0,0.0,0.0,0.0,0.0
8,3.200347410900263,1.8201313539727282,0.0,0.0,0.0,0.0,0.0
9,2.3212928272539957,1.3509056719808803,0.0,0.0,0.0,0.0,0.0
10,1.2997945438163894,1.1066063182752166,0.0,0.0,0.0,0.0,0.0
11,2.332451785349382,0.660494170422356,0.0,0.0,0.0,0.0,0.0
12,1.6750636055002857,0.9039172678983782,0.0,0.0,0.0,0.0,0.0
13,0.8123065187151838,1.129494697671213,0.0,0.0,0.0,0.0,0.0
14,0.31768349484857883,0.6844439772188674,0.0,0.0,0.0,0.0,0.0
15,0.5570602460343052,1.2169314342983648,0.0,0.0,0.0,0.0,0.0
16,0.4429075719857602,0.7224654518302734,0.0,0.0,0.0,0.0,0.0
17,0.1328058482450705,0.6980951118790274,0.0,0.0,0.0,0.0,0.0
18,0.4280029634801309,0.5315529781246947,0.0,0.0,0.0,0.0,0.0
19,0.25870703700784575,0.91932895259012,0.0,0.0,0.0,0.0,0.0
20,1.3149353470380714,0.6678488435520485,0.0,0.0,0.0,0.0,0.0
21,0.1036482624241681,0.5988570140791232,0.0,0.0,0.0,0.0,0.0
22,1.0600268379961253,0.8114958861207662,0.0,0.0,0.0,0.0,0.0
23,0.13040284662556736,0.5841431356858316,0.0,0.0,0.0,0.0,0.0
24,0.5088065310881403,0.8074900883304064,0.0,0.0,0.0,0.0,0.0
25,0.22053214840339078,0.8195631344087851,0.0,0.0,0.0,0.0,0.0
26,1.2901831963052754,0.8772933690001523,0.0,0.0,0.0,0.0,0.0
27,0.16968747167975412,0.9329384769087986,0.0,0.0,0.0,0.0,0.0
28,0.2687478942999223,0.7259448645988426,0.0,0.0,0.0,0.0,0.0
29,0.19201506184335304,1.1928711832460412,0.0,0.0,0.0,0.0,0.0
30,0.08795980837863426,1.212280680908365,0.0,0.0,0.0,0.0,0.0
