,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6106813692502272,0.12244615113252612,63.63636363636363,0.11946071656965963,54.54545454545454,0.9368777001720814,0.09239404969271439,53.333333333333336,0.6930963478613076,0.10037354318010959,50.0,0.6267627546962125,0.08111697736244733,62.5,0.6510575731430792,0.11990347122886459,50.0,0.9624371418528241,0.0990095317731339,42.857142857142854,0.6999673734883981,0.12161885775133215,60.0,1.1702618036598809,0.09905779736756896,42.857142857142854,0.691986935385845,0.15381851773442687,44.44444444444444,0.6906214126699033,0.10941653414375352,47.368421052631575,0.6927897858690825,0.13839309068769867,90.0,0.6932159504459598,0.14565208067620655,40.0,0.691267269921616,0.13863657991231548,50.0,0.6932909720594603
1,0.6968007024221198,0.12663438529851312,63.63636363636363,0.144425423992494,45.45454545454545,0.8387406048697864,0.09251317563066547,46.666666666666664,0.693338682624057,0.09744352198896021,50.0,0.8816177013543475,0.08224765347768083,62.5,0.6553223968498882,0.11474400619827686,50.0,1.0067114412479914,0.09590703201854534,71.42857142857143,0.6055092003908882,0.1537392463097002,60.0,0.709873848285623,0.09906372904084239,42.857142857142854,0.6937096658069992,0.1636868510074466,44.44444444444444,0.6954542026403527,0.10229951363639206,52.63157894736842,0.6434592992170189,0.1470201535876745,10.0,0.6842472941098661,0.13867871191038167,40.0,0.6933233763461133,0.13839957000902128,50.0,0.6924207039192085
2,0.6469167255007868,0.12142335334204703,63.63636363636363,0.14099289089959113,45.45454545454545,0.647860518930025,0.09260103362938008,46.666666666666664,0.6938614822252268,0.08895360360124643,50.0,0.6945440474702606,0.10253082242877952,62.5,0.711805740445546,0.11542643548995733,50.0,0.9336656219621592,0.09935114265018231,71.42857142857143,0.8475370584276001,0.13898673650789975,60.0,0.8613647222208582,0.09900054872673081,57.14285714285714,0.8616391495757917,0.41779616505371114,44.44444444444444,0.27294823022536663,0.09893620225675841,47.368421052631575,0.5819564111353747,0.058714167070894996,90.0,0.6007124926051618,0.13860408881865388,40.0,0.693391206356784,0.13858750399700354,50.0,0.6933613882476433
3,0.6272610457828158,0.11831400605522441,63.63636363636363,0.12915586569716478,45.45454545454545,0.8060888113044813,0.09244384300012344,46.666666666666664,0.6931242986405861,0.09142424653748273,50.0,0.46867152661755573,0.08464107680747208,62.5,0.6996814326680748,0.11429776282086167,50.0,0.6945707405874986,0.0953805461059045,85.71428571428571,0.6877971966539911,0.12880446331350218,60.0,0.7311168616042538,0.0990083583765029,42.857142857142854,0.7006583137849411,0.15409979188905476,44.44444444444444,0.6472361687495273,0.11176136312025782,52.63157894736842,0.6863152132525815,0.13969665814326088,30.0,0.6926137951312374,0.14888316230333948,40.0,0.6476391370936743,0.1370888212316808,80.0,0.7459332931689248
4,0.49157978152691806,0.14325998619520097,63.63636363636363,0.13578285503534107,45.45454545454545,0.6177188793584498,0.09239851672231664,53.333333333333336,0.6945386079661214,0.09041776513666286,50.0,0.6932139228319888,0.0875565704817825,62.5,0.6657204872930613,0.11486334487391175,50.0,0.8543323914117585,0.09237679106314797,71.42857142857143,0.6825945483272648,0.14295594552514815,60.0,0.6642837004209042,0.09904478130688747,42.857142857142854,0.6932821059514669,0.14590374495681876,44.44444444444444,0.6716772259408701,0.11378406714573001,52.63157894736842,0.5898532305488704,0.10942427321261616,90.0,0.646926168752008,0.1549989600376937,40.0,0.8677844054933178,0.13844199744738261,60.0,0.6938609796224883
5,0.6858583549117223,0.12900907533102865,63.63636363636363,0.13051772731159955,45.45454545454545,0.7067377690898275,0.0923941990788531,53.333333333333336,0.6940703937767899,0.09355649366360742,50.0,0.6793976717224545,0.08370614177234972,62.5,0.6539004030045634,0.11531672761760481,50.0,0.6955746257848687,0.09637305973020611,57.14285714285714,1.1613613412591621,0.14415082208880586,60.0,0.7035061045551131,0.09907881000064105,42.857142857142854,0.6961791431095607,0.15186667190878295,44.44444444444444,0.6450141938776327,0.10642912820094783,57.89473684210527,0.7819903263627612,0.12276384960005551,90.0,0.6522761649367732,0.14308397436721831,40.0,0.5898101332749266,0.12971603716147456,70.0,0.6900667884697536
6,0.4820060019459749,0.14226792367109312,63.63636363636363,0.15200147313610007,54.54545454545454,0.49297917935727414,0.10781234067397563,46.666666666666664,0.9250921290440597,0.08666282638863577,62.5,0.6801962508070221,0.0878508435493415,62.5,0.47967381196914466,0.10941540241817942,50.0,0.6932726265117292,0.07980142964646729,85.71428571428571,0.7693782078413838,0.14134051503446785,60.0,0.8691938982006094,0.09793234372190829,57.14285714285714,0.7032787602708952,0.14162080577908978,55.55555555555556,0.6209063537157777,0.0991013742965367,63.1578947368421,0.507227419731869,0.06973544008600702,90.0,0.48184661187918437,0.15984228939803236,60.0,0.8944896993245667,0.2669384612609376,50.0,0.5283616444983028
7,0.37106510517874264,0.16897952690955573,63.63636363636363,0.16011750188817284,45.45454545454545,1.0468714431770234,0.09227323011386122,60.0,0.6906469891746053,0.10291447052445961,37.5,0.4593950819120983,0.09910298635406652,62.5,0.48550416703688376,0.10438965255654543,83.33333333333334,0.8948328865983055,0.07881556929560929,71.42857142857143,0.3653718287646425,0.11786943794936611,60.0,0.7574736329408052,0.09894754566951061,71.42857142857143,0.692900667904191,0.11784032783711162,44.44444444444444,0.49305122930916623,0.09796564992612015,68.42105263157895,0.4169511061681443,0.13911744354141656,10.0,0.732968126613722,0.13117479801714788,70.0,0.6547137966730063,0.13504363656810542,70.0,0.692000219512677
8,0.6893998889814993,0.12274485644481446,63.63636363636363,0.13085518859950962,36.36363636363637,0.7059061689352835,0.09055833278050324,60.0,0.6695716729543107,0.09552255189382977,50.0,0.8419374856868211,0.09256196531689151,75.0,0.3148702105885753,0.09587877053120542,100.0,0.16671170755973938,0.0844987882101604,85.71428571428571,0.592933634423909,0.16411858698718618,60.0,0.7755303034718812,0.09917081409358555,28.57142857142857,0.690513467079659,0.13255788925585865,44.44444444444444,0.6680183017086794,0.10438452338068692,63.1578947368421,0.544481927950058,0.084602201259476,90.0,0.6012615687966673,0.08494175412783458,70.0,1.1299671215955678,0.1176519434184734,60.0,0.7435327603580223
