,ADHD,ADHD,ADHD,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
13,0.2719573839416793,0.30218845109631176,61.73913043478261,0.2528317886190772,77.16535433070865,0.1599902276522198,0.1923975156331425,64.36170212765957,0.44003654617823756,0.2170320509650066,80.64516129032258,0.0006002885428475489,0.6721594455099297,51.21951219512195,0.09431292026081398,0.14171779993839562,76.47058823529412,0.003765057435872102,0.19856910689927443,50.0,0.002959138252704646,0.08606077531643325,91.66666666666666,0.0002614662854517433,0.18544172658072036,64.28571428571429,8.05385728128657e-06,0.8173334829529727,40.0,0.007991083977811442,0.37109893795312343,57.14285714285714,0.06178446467021059
14,0.22488514618031955,0.3078678108108498,53.91304347826087,0.27301647313953714,77.95275590551181,0.0006002415165311369,0.2553468750861791,65.42553191489363,0.07184584635265832,0.29083287359316723,67.74193548387096,5.540197831995047e-05,0.5226446055380247,48.78048780487805,0.0016560906964336365,0.5411769828286611,70.58823529411765,0.007821199492477395,0.17410378831878548,50.0,0.0024557183421251823,0.13737680218554385,83.33333333333334,0.0013488516226524713,0.2182714602594942,64.28571428571429,1.9656564727432673e-06,0.6281252613176503,30.0,0.0028211760052890772,0.29223617856783474,57.14285714285714,0.0060041246817617525
15,0.0020144291607995654,0.3449195457116685,61.73913043478261,0.33219250006615764,74.80314960629921,0.0017511212975749298,0.2505478702756822,64.36170212765957,0.5178926066977798,0.33309405197455866,70.96774193548387,7.569616229145908e-06,0.39879547350349415,53.65853658536586,0.0011003874775154493,0.2835414301552012,70.58823529411765,0.00039607081986036644,0.2896116344183772,75.0,0.0025023671992134996,0.2411374687046166,75.0,0.00019067544608301467,0.18782340819390506,71.42857142857143,0.00010766930341270829,0.7011985432275644,50.0,0.0010269709471836478,0.32133819862997054,71.42857142857143,0.001624709966075412
16,0.0032387813189435287,0.3376539273483352,62.60869565217392,0.3191162175421996,75.59055118110236,0.00019075034064377125,0.30752462958286314,61.170212765957444,0.00029631086452902084,0.2952515983308843,64.51612903225806,0.000457973864655251,0.5605993380360315,48.78048780487805,0.0002833235228980908,0.20118335565332163,70.58823529411765,0.0009308038925159064,0.19225296908542597,62.5,0.004302237353590812,0.12685019395489097,83.33333333333334,0.0003929413685348634,0.23278986256705844,71.42857142857143,0.00038723279530823116,1.6006313234116518,40.0,0.0023202321930243797,0.44905315291585896,57.14285714285714,0.018348084371792327
17,0.0007725360626923022,0.41202725877865737,63.47826086956522,0.32870035367450856,77.16535433070865,0.003716713294349656,0.26840373832989084,67.5531914893617,0.00012825739097126245,0.32194209896593845,67.74193548387096,4.7593302125964176e-05,0.47981072039969785,56.09756097560976,0.0001628938940220338,0.1330843272691512,88.23529411764706,0.0030023824486890456,0.1878939583991131,75.0,0.0005396151893138232,0.09771433744766937,83.33333333333334,0.0005298499008228456,0.3456495729549095,57.14285714285714,0.002092263305587506,0.8515474045021005,40.0,0.0003455475470153855,0.2960524707542235,42.857142857142854,0.006120711112169971
18,0.0015636435242186344,0.41039709901816246,60.0,0.34705407681245726,76.37795275590551,0.00010026447310602254,0.32772601199114004,66.48936170212765,0.026017078768841614,0.24841953326078972,77.41935483870968,0.0007641771927128061,0.44254825736176473,56.09756097560976,0.02204485680175332,0.48457608400183216,76.47058823529412,3.925027686495199e-06,0.21639684082826696,75.0,0.001973647907497903,0.15497053574861003,91.66666666666666,8.832193268950471e-06,0.19117057409544086,71.42857142857143,0.000141116655379463,1.086930573224195,30.0,0.007740764677368705,0.345965597824252,57.14285714285714,0.0022403314622579835
19,0.004391609271234668,0.42830359198005746,61.73913043478261,0.32495608077713706,77.16535433070865,4.5022613292615304e-05,0.32976287671194404,64.36170212765957,0.007642059859867597,0.316357696738718,74.19354838709677,0.010301684818043158,0.49578384199187425,51.21951219512195,0.020290279095255496,0.15073902939165404,82.35294117647058,0.0014697551453270816,0.25259301977341353,75.0,1.585437818155879e-05,0.16839434553214902,83.33333333333334,0.022552899956441216,0.21513534995302477,64.28571428571429,0.0005131297627866701,1.2260745215146713,50.0,0.0007804625806533617,0.3084153952880793,57.14285714285714,7.845708931717044e-05
20,8.158260045714553e-07,0.47526444137171747,61.73913043478261,0.4776619045107018,69.29133858267717,0.00021161527619563574,0.3948260414983136,58.51063829787234,1.7176954178197147e-06,0.45938815351105367,67.74193548387096,9.980004301084547e-05,1.1017683548982045,46.34146341463415,0.2580056473190139,0.21849085827232373,76.47058823529412,8.735895376880892e-07,0.31653942333354557,75.0,1.2813774306636675e-05,0.1197364605903923,91.66666666666666,1.2801396000486655e-06,0.35945998896513726,71.42857142857143,0.0013397890243173366,1.6561348960572402,30.0,0.00037512018633080273,0.34316755834638696,57.14285714285714,0.023295809820890623
21,0.00030794502848950774,0.5341648530562246,60.0,0.4458254357338072,74.01574803149606,6.06940310968487e-05,0.40795971713374446,63.297872340425535,2.3013966070266826e-07,0.6155091223638569,61.29032258064516,4.008462857158976e-07,1.2821896399614376,56.09756097560976,0.0031344741312171256,0.324536097543745,76.47058823529412,6.084720649035532e-06,0.21734017834169939,62.5,1.4087728379259924e-05,0.24751117615455823,91.66666666666666,6.793158510159702e-06,0.26002976574407677,78.57142857142857,0.00037364968710600766,1.4086496295758015,40.0,0.003572656131958346,0.27234142160180225,71.42857142857143,0.006579751557403522
22,2.8431695828291883e-05,0.5092121237720914,59.130434782608695,0.43022439074317986,75.59055118110236,3.821410469342945e-05,0.4391361100195421,63.297872340425535,1.0055629223859485e-05,0.3745446881349199,70.96774193548387,3.228393012727741e-08,0.5836877869689647,53.65853658536586,5.430454187759787e-05,0.2477464655474913,82.35294117647058,6.792358502282407e-05,0.21256067890044067,75.0,0.0009759762353685183,0.10833353056845356,83.33333333333334,1.8940781610786874e-05,0.4374452026193266,57.14285714285714,0.00013002202823065163,1.51326172155166,40.0,0.0009579986670740803,0.21765094167787735,57.14285714285714,0.07957512600734855
23,0.00017947590168051737,0.5135179592421112,62.60869565217392,0.4247619322814966,74.01574803149606,0.0006779766524647751,0.4096027369302873,62.23404255319149,0.0879630608420159,0.4719408393719567,74.19354838709677,7.833396382997777e-05,0.6037927498224575,56.09756097560976,7.2617871332736055e-06,0.9981266001594687,70.58823529411765,0.0004902310802363662,0.3074540816052114,62.5,5.591593850591875e-10,0.2427136219688196,66.66666666666666,5.982691900199846e-08,0.3957616744952225,57.14285714285714,0.20979512745811968,1.1234702464025592,30.0,0.0006551986354333841,0.14977754048251218,71.42857142857143,3.080546694565026e-05
24,7.298194600533108e-05,0.60666363834865,63.47826086956522,0.5123834280814947,74.80314960629921,1.0970890198618387e-09,0.4631933622885818,64.8936170212766,0.5183502003812409,0.6017765142876189,64.51612903225806,8.246519193157365e-08,0.5886987207659605,58.536585365853654,3.1339879969621184e-05,1.7598561491053057,64.70588235294117,2.3671504313516738e-07,0.24447873926596833,62.5,0.00012483381525696093,0.7972885870616432,58.333333333333336,0.0009131322478438592,0.5053304750406118,71.42857142857143,0.00023723342600104496,2.238397787557022,40.0,0.4448786249278319,0.16455112589208984,85.71428571428571,1.3811573240130896e-05
25,0.004864702529163537,0.6068673757223059,57.391304347826086,0.4365674673342654,77.16535433070865,2.1180938858655628e-05,0.4725041618843771,62.23404255319149,6.372758595752372e-06,0.38636555990579885,74.19354838709677,4.210472066367931e-06,0.7371456615338684,48.78048780487805,2.5535317299560507e-06,0.3941860684097886,76.47058823529412,1.1900930036589516e-05,0.261025125858835,62.5,9.858244325581696e-06,0.43126444252034046,58.333333333333336,4.605831684998427e-09,0.44805813530699784,57.14285714285714,0.0027240065647984838,1.5134698841871903,40.0,0.0011936330024466645,0.4436937862653866,57.14285714285714,0.011489601706629018
26,0.00047743675419867246,0.601746962715466,61.73913043478261,0.5616177699089763,73.22834645669292,1.0668589902026506,0.5277345387867064,62.23404255319149,3.7485728838142396e-06,0.42144867711076667,64.51612903225806,9.179021860789536e-05,0.923174155668858,58.536585365853654,1.8756686034449542e-07,0.870483811104571,70.58823529411765,1.6239745664851517e-07,0.24658595012765616,62.5,0.0015769918971774615,0.4837881599541003,58.333333333333336,4.586396539213335e-06,0.4787939745693709,64.28571428571429,7.017655083532156e-06,2.28278123254301,30.0,0.009594258245057486,0.45381240772065073,57.14285714285714,3.436787947914157e-05
27,0.006393100735380459,0.6039625394883672,60.0,0.4725334274561357,76.37795275590551,2.7788715122387515e-07,0.5476907097602742,59.57446808510638,0.00027344083992315285,0.47804756559292655,67.74193548387096,1.3201961746347484e-05,0.6830323727485526,51.21951219512195,2.676330067885216e-05,1.395944786812179,88.23529411764706,0.0025308126421949707,0.285701339831189,62.5,1.541377818533473e-05,0.140275786125209,83.33333333333334,1.6917162170299176e-05,0.48834130233263595,57.14285714285714,8.256442122493501e-05,1.8010903357098589,20.0,1.2098770886990256e-05,0.170492307492468,71.42857142857143,8.183453616399612e-05
28,0.00022746548989144573,0.8082727970606742,61.73913043478261,0.5928550069984554,73.22834645669292,0.00011741518812956902,0.5542222088039339,58.51063829787234,4.1950485460730864e-07,0.4860636523420928,64.51612903225806,0.10509298592284533,0.7588137769305923,53.65853658536586,1.5680190824056023e-07,0.44426240315619553,82.35294117647058,0.0002063000925800185,0.18303469846432013,62.5,5.609132900306536e-06,0.43215346811368344,83.33333333333334,3.0310425864750464e-07,0.7329564287206071,64.28571428571429,1.162868845904199e-07,1.945571131985028,30.0,8.96932374540121e-06,0.3180822337661074,57.14285714285714,5.0564485941096504e-05
29,0.00019905334498128858,0.7261459640648614,57.391304347826086,0.5024923508468486,76.37795275590551,1.1631641038278906e-05,0.526723691896556,64.36170212765957,3.4983352345589072e-06,0.5568695453330738,74.19354838709677,1.8539032727826461e-06,0.9940880493075317,43.90243902439025,1.1305670286192138e-06,0.5672003370687456,70.58823529411765,0.0007331799363975752,0.21509712512610896,62.5,8.751504761785035e-07,0.15013414810982442,83.33333333333334,7.76007083402817e-09,0.5721517056776703,64.28571428571429,6.933541615913647e-07,2.8293077841652567,20.0,0.001313991375300393,0.6040995609390549,57.14285714285714,6.845066496507313e-05
30,2.972351220707226,0.7624294715435924,58.26086956521739,0.7464675664502952,71.65354330708661,6.812879480396269e-07,0.5739678786993395,65.42553191489363,0.00031199763891902934,0.7378458595682871,67.74193548387096,4.2724831515712985e-09,1.283738746640407,48.78048780487805,8.252975053644526e-06,0.586395200365103,70.58823529411765,1.0133189361643957e-08,0.4703983363177419,75.0,0.0001239756992581899,0.18630112613612018,83.33333333333334,2.18949771896894e-05,0.4704142632980232,71.42857142857143,1.901711113784159e-06,1.865230039821617,20.0,0.00021326000161715793,0.4546568321147639,57.14285714285714,0.0003843203129696555
31,6.211656508654716e-06,0.7559009011477787,56.52173913043478,0.5441051196519335,76.37795275590551,0.0003611236778054634,0.6408646867366022,62.23404255319149,0.0012174310358157847,0.34541339310930597,83.87096774193549,2.695807543650081e-07,0.8957946434905705,48.78048780487805,0.006420831742117066,0.4996667475891532,70.58823529411765,0.00559555612461491,0.20930982358780806,75.0,1.3382035482653962e-07,0.14185927897132516,75.0,0.00015000655426920334,0.46336706701896874,78.57142857142857,1.2516956645477702e-05,1.5746934158245947,30.0,0.00010583459055275183,0.44066587200833646,71.42857142857143,0.00015486800362805937
32,1.0533832556061083e-06,0.7369087955514435,63.47826086956522,0.6088498308981615,75.59055118110236,9.298191372521628e-05,0.5467860701336404,63.297872340425535,0.015137050142247857,0.47292282939768854,67.74193548387096,0.000617502963717963,0.8313476120698282,53.65853658536586,0.00018686342533159568,0.5845556036982119,70.58823529411765,0.00023729660720408873,0.7176697999827977,62.5,0.007973163729421393,0.15692043481594173,91.66666666666666,2.1556352761383097e-09,0.44436754708764437,78.57142857142857,7.082112051619224e-06,1.8134706547528705,30.0,9.141766024701927e-05,0.2856016900435697,71.42857142857143,1.600627299776249e-06
33,2.838637033149607e-07,0.7931177733553737,62.60869565217392,0.599194042081137,74.01574803149606,1.9189892554063765e-05,0.6192947973030293,63.829787234042556,0.00987281958432634,0.4145147505675501,74.19354838709677,1.4782143732344203e-05,1.0631776362365595,46.34146341463415,0.061054603736965196,0.3392293603910642,76.47058823529412,7.549516567449648e-14,0.4541659040634059,62.5,5.8115779426401196e-05,0.135085099490686,83.33333333333334,7.45377430033501e-05,0.5929162335503756,78.57142857142857,2.0416303025801307e-07,1.6037499490543872,20.0,0.00020161734976584735,0.3098399470654011,71.42857142857143,0.0001838338245145548
34,4.376050546241878e-06,0.7801172046076296,57.391304347826086,0.7210307678817212,73.22834645669292,2.0236411558310442e-05,0.6683666913460712,63.829787234042556,8.386711858922568e-06,0.503001882898282,74.19354838709677,3.4259335502721823e-07,1.1024993848052225,51.21951219512195,2.225670557829126e-06,0.443668379212532,76.47058823529412,2.4558566268265865e-08,0.6112617322773585,62.5,3.398776814418272e-08,0.18770180766757835,75.0,2.661053799911198e-07,0.7111620289656512,71.42857142857143,4.1272425034775375e-05,2.1013692642047586,40.0,1.9122932015591753e-05,0.7522743837737055,57.14285714285714,0.15885975938847105
35,4.318557408753712e-08,0.8318738933024219,57.391304347826086,0.6526249010247769,76.37795275590551,0.6297628314862578,0.6486536527441357,64.36170212765957,3.1871668253313413e-10,0.35353474203469937,77.41935483870968,0.0004370703978609123,1.3641494068934856,56.09756097560976,0.008585525551728016,0.7769947686952549,76.47058823529412,5.539431135250591e-11,0.4519664077395678,62.5,0.011048961895240926,0.39657394567462906,83.33333333333334,1.5276065889673305e-08,0.5351922138480089,57.14285714285714,0.00028550121768858956,1.8844584511576055,30.0,0.005807457616394267,0.36280524559104815,57.14285714285714,0.0005974041552137694
36,0.004132732632494512,0.859059604021783,54.78260869565217,0.614081314192018,75.59055118110236,0.0004452197414702963,0.6667959632724503,63.297872340425535,9.46515365079401e-06,0.36228359314906816,74.19354838709677,7.007734435955408e-07,1.1004571061112314,48.78048780487805,9.255774515385162e-05,0.3855827113715202,82.35294117647058,3.890284703742408e-08,0.2707462834072739,62.5,3.623373448448972e-06,0.31375972647941547,75.0,1.286255775737572e-07,0.6482516997425188,64.28571428571429,4.794425966470799e-11,2.4678236180038615,40.0,0.0014863347383498378,0.4332027487041974,71.42857142857143,3.4854167467920706e-08
37,4.916927467026371e-09,0.9903892896018767,55.65217391304348,0.6436190881519487,76.37795275590551,1.0811626589764786e-07,0.7595914687957223,60.1063829787234,2.704414124572373e-07,0.36246420145960756,67.74193548387096,2.2709898194062223e-08,1.2390856910535664,56.09756097560976,5.673316034463403e-10,0.35558809429903315,88.23529411764706,1.1107748891926155,0.6291208405415213,62.5,0.002369733529113717,0.40148687279340645,83.33333333333334,2.339239912884169e-13,0.456736293421288,57.14285714285714,2.3861105064520398e-05,2.714517950644095,20.0,8.349516325498047e-06,0.16916706850941826,57.14285714285714,0.35882362633920956
38,1.3923528996395137e-12,1.021814056241151,60.0,0.7144790617677443,77.16535433070865,0.0005432005063247874,1.0043367627049105,56.38297872340425,1.8858988444962573e-13,0.6191238392651471,64.51612903225806,1.6407837188229537e-07,1.0185973394347931,43.90243902439025,5.986816295415185e-08,0.4329143526199464,82.35294117647058,3.8348689387575965e-06,0.6040531399403202,62.5,0.00024245941720158482,0.5901350635020298,66.66666666666666,0.18931581144239726,0.5024568476227186,71.42857142857143,0.00015915193875020987,3.0552794591548063,30.0,5.0925987199479096e-05,0.255368018851823,71.42857142857143,9.594767772442991e-07
39,1.3189227487580699e-11,0.8986326776200907,55.65217391304348,0.6923474610166742,74.80314960629921,2.409790909993368e-06,0.79379642381787,57.97872340425532,0.4720336245457149,0.700914502264206,70.96774193548387,8.507683941846572e-08,1.447398829880746,46.34146341463415,8.414893843301435e-07,0.3854637354679276,82.35294117647058,5.2678932434032946e-08,0.6787371098260623,62.5,5.959292739710102e-06,0.35505372063087876,75.0,1.0571653793557705e-05,0.5204798369899436,78.57142857142857,6.242212816277455e-07,2.2990629659097963,30.0,0.005614948684885264,0.1698449426459449,57.14285714285714,3.059647889561328e-05
40,6.0186318930198666e-05,0.9981294723846497,60.86956521739131,0.7280994935094051,77.16535433070865,6.829795760245121e-10,0.7413926195172144,60.63829787234043,3.9703144455784523e-10,0.5339146196288996,64.51612903225806,3.557835976947116e-08,0.9935495777552454,56.09756097560976,0.001925224409131724,1.323399411487058,82.35294117647058,2.98112006189765e-08,0.9781694319000792,62.5,9.399085267648764e-08,0.35521966506079944,66.66666666666666,7.29033500224606e-12,0.5430881791698992,71.42857142857143,5.6817153571374655e-09,2.176090310379171,10.0,7.006393789774593e-05,0.26580348135985615,42.857142857142854,0.018400837160937485
41,0.14988074352508668,0.9915050585307712,57.391304347826086,0.7708507499820301,71.65354330708661,2.460598513679414e-05,0.8357873675578062,65.42553191489363,3.1086244689504245e-15,0.6241570789198035,58.06451612903226,1.7776532243124657e-06,0.9402154576552323,58.536585365853654,2.474317516007878e-05,0.39694862626376287,82.35294117647058,2.3602292371188594e-08,0.74474269404386,62.5,0.0024255309930765,0.3852303290605292,58.333333333333336,1.3621443157700945e-08,0.5533985600681055,64.28571428571429,3.246066023469468e-06,4.94806624238163,30.0,0.009600808223675122,1.0543921431160064,57.14285714285714,0.1638618062003137
42,1.5601742120416747e-12,0.974468750167552,54.78260869565217,0.8938649695640423,72.44094488188976,0.00026342611985264293,0.7547294227516906,64.8936170212766,2.7042479015910087e-06,0.5764635031739612,61.29032258064516,0.0002336400378575373,1.0671439904174036,56.09756097560976,4.4469693447705125e-05,0.40542096638107733,70.58823529411765,3.5997842946947245e-07,0.5471231655954545,62.5,2.1216102670894513e-08,0.3970989879827289,66.66666666666666,4.22822887810145e-12,0.4844793000621483,71.42857142857143,0.007169763199998302,1.6419080139742603,50.0,3.0529749191122155e-07,0.40066728735569207,57.14285714285714,1.4831855862900334e-05
43,0.00385579460660236,1.0599010828300046,55.65217391304348,0.8254915077852,72.44094488188976,2.121257994272118e-06,0.8617796693713962,58.51063829787234,1.8932009576310945e-06,0.7648693871682741,67.74193548387096,0.0022254176193861205,1.7294867589332192,53.65853658536586,1.4222411238348334e-05,0.3668036418304218,82.35294117647058,4.464650871178117e-12,0.5826726958400287,62.5,4.411450390817275e-08,0.23120543221573323,58.333333333333336,9.790227436455535e-07,0.6504291694500167,71.42857142857143,9.218164824182865e-09,2.3175508265160873,20.0,4.762579383614522e-06,0.380750584200711,71.42857142857143,5.6060790829858706e-08
44,6.2680084340777755,1.1517661866937852,53.04347826086957,0.833806803807914,72.44094488188976,5.322726386630637e-14,0.8940707005984825,62.23404255319149,1.6024330007445846e-10,0.7426533850733937,61.29032258064516,1.098002426102769e-09,1.0206437798649732,53.65853658536586,0.002538613895316858,0.32290274004237296,82.35294117647058,1.8078871732988558e-13,0.9096866772902165,62.5,7.021430784777836e-08,0.6780715703818873,50.0,4.194422587030323e-13,0.6802354882607846,57.14285714285714,0.000123362964154155,2.330750075822693,20.0,8.294103335290808e-06,0.372590385053663,71.42857142857143,4.3733812415378666e-07
