,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6933144335925671,0.10667865471924277,46.15384615384615,0.08681707957800538,58.26771653543307,0.6998885136090124
1,0.6921709935421329,0.10654706420382351,46.15384615384615,0.08558940095805204,58.26771653543307,0.7218072873516546
2,0.6911557607042383,0.1063383850402518,46.15384615384615,0.08267787050573468,67.71653543307087,0.5957875931666426
3,0.6964187685357098,0.10646380567120767,46.15384615384615,0.08297519118109943,63.77952755905512,0.6371968993451972
4,0.692367661859581,0.10638995074699821,46.15384615384615,0.07932188310984625,70.07874015748031,0.6041082349199475
5,0.6669113790063218,0.10307708455273852,46.15384615384615,0.07205172069820959,66.92913385826772,0.8763001307900046
6,0.691583686695163,0.1065494971293452,46.15384615384615,0.08831765239396329,66.14173228346458,1.4679757296283593
7,0.6926993709000836,0.10655228538874725,38.46153846153847,0.0891512996686016,65.35433070866141,0.3080731875590194
8,0.6948415546814827,0.10240328483304183,38.46153846153847,0.09425648737125818,70.07874015748031,0.3241574640407098
9,0.572075626615692,0.12238129557275651,46.15384615384615,0.06777700222586301,74.80314960629921,0.3078208331136323
10,0.7394434968944122,0.1023662825281245,46.15384615384615,0.08998593985722957,74.80314960629921,0.09737281238355991
11,0.15351663457815498,0.1514640928824567,46.15384615384615,0.21981763651717795,51.96850393700787,3.398434337078267
12,1.0743833874093003,0.11746117951645714,46.15384615384615,0.09329414239195123,75.59055118110236,0.7668980482962721
13,1.171413828878274,0.1360896294239653,46.15384615384615,0.07267911369695723,79.52755905511812,0.13846487592687065
14,0.5539678649990382,0.10431050535081707,53.84615384615385,0.09319428418614491,70.07874015748031,0.35845140853484203
15,0.31069844053116297,0.11124113943855317,61.53846153846154,0.07526310854747201,83.46456692913385,0.37496880221565565
16,0.7205100969455187,0.12081686676559242,53.84615384615385,0.1504457520487661,72.44094488188976,0.27960740406991624
17,0.10446785956067521,0.17485677055583426,53.84615384615385,0.09665323812408201,81.88976377952756,0.37019909420864777
18,1.031046727515912,0.23332836325660303,53.84615384615385,0.1717524603329423,68.50393700787401,0.005903308351551796
19,0.14198508936330037,0.11292026520967965,61.53846153846154,0.08494946121466519,77.16535433070865,0.03094242069570206
20,0.021837410399887316,0.16580284024809755,53.84615384615385,0.15452587361234074,74.01574803149606,0.7855693933113077
21,0.02974624036607328,0.19186353452951058,61.53846153846154,0.15700935315338696,57.48031496062992,1.0096404075620615
22,0.008532856398833865,0.2702150559133513,61.53846153846154,0.0948978668258944,80.31496062992126,0.037068613937497094
23,0.01294631284881339,0.1805683576668251,53.84615384615385,0.11461702624138591,78.74015748031496,0.021745957008630187
24,0.007591880073298997,0.13279483583027857,69.23076923076923,0.10525527082982689,78.74015748031496,0.1012365943423217
25,0.029122664435487614,0.16475514802273986,61.53846153846154,0.10157996566102886,77.95275590551181,0.014123699928029572
26,0.004599911362655743,0.1593760314978408,61.53846153846154,0.10154907234567548,77.95275590551181,0.017188142505649918
27,0.00827624433716403,0.2596656749571099,53.84615384615385,0.11017494026443797,78.74015748031496,0.007873579986609033
28,0.02282988689900846,0.31077986240209665,61.53846153846154,0.11964599523564919,74.01574803149606,0.009124988634682873
29,0.0014429386153937147,0.27060330165422575,46.15384615384615,0.13206296036944468,74.01574803149606,0.3975249699207476
30,0.004701121327022974,0.26036081361240504,61.53846153846154,0.10315028466330192,76.37795275590551,0.002889099623817115
