,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,16.866138573311105,3.3340614309671253,40.0,0.6166666666666667,0.29999998211860657,0.2142857164144516,0.5
1,6.497466414966295,2.690251629253629,60.0,0.48333333333333334,0.3333333432674408,0.25,0.5
2,2.3826814320421756,2.2869553572058985,50.0,0.6166666666666667,0.1666666716337204,0.1666666716337204,0.1666666716337204
3,0.2765112915005295,1.416563182207549,60.0,0.5333333333333333,0.25,0.20000000298023224,0.3333333432674408
4,1.0160663510410282e-08,3.640624026690902,50.0,0.6833333333333333,0.20000000298023224,0.25,0.1666666716337204
5,1.2083917199616674e-11,1.320360519634502,50.0,0.75,0.5,0.5,0.5
6,3.80864215145616e-07,1.4729159003697767,50.0,0.7083333333333334,0.5,0.5,0.5
7,1.6162113303895585e-10,2.3198807962407715,60.0,0.5357142857142857,0.6666666567325592,0.6000000014901161,1.0
8,2.180172709015619e-12,1.63792286046791,40.0,0.7083333333333334,0.1428571492433548,0.10000000149011612,0.25
9,1.5625780016626828e-09,1.4934112550880343,50.0,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204
10,4.6125603335990325e-12,2.672675357051388,40.0,0.75,0.1428571492433548,0.10000000149011612,0.25
11,2.775557561562891e-17,3.097952188845837,40.0,0.48333333333333334,0.1428571343421936,0.125,0.1666666716337204
12,3.367112144621616e-12,3.526347762626736,50.0,0.55,0.2857142686843872,0.25,0.3333333432674408
13,9.824391300098415e-12,3.195152981056338,50.0,0.2916666666666667,0.2857142984867096,0.20000000298023224,0.5
14,1.0185527418677066e-10,1.8567006139048026,50.0,0.7083333333333334,0.6428571492433548,0.6000000014901161,0.75
15,6.05078487168785e-11,3.595397150109143,50.0,0.2916666666666667,0.2857142984867096,0.20000000298023224,0.5
16,1.2760822432317894e-07,2.310375122383494,50.0,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408
17,1.1654401649903254e-07,3.6171076088574146,50.0,0.2916666666666667,0.2857142984867096,0.20000000298023224,0.5
18,1.0910978513234647e-07,3.4854759805704822,50.0,0.20833333333333334,0.5000000149011612,0.375,0.75
19,1.0382104327936958e-07,2.3445635899057335,50.0,0.45,0.25,0.20000000298023224,0.3333333432674408
20,9.976766581034859e-08,2.9128777126851606,50.0,0.25,0.25,0.1666666716337204,0.5
21,9.65008441477418e-08,3.4980074813963022,50.0,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408
22,9.369348892943798e-08,3.6306379587372084,50.0,0.2916666666666667,0.2857142984867096,0.20000000298023224,0.5
23,1.3600232051658097e-15,1.9070365325875116,50.0,0.6666666666666666,0.6428571492433548,0.6000000014901161,0.75
24,9.520162436160354e-15,2.915186242264953,50.0,0.6071428571428572,0.5,0.6000000014901161,0.75
25,1.7399970353425657e-13,1.9083189069046333,50.0,0.625,0.6428571492433548,0.6000000014901161,0.75
26,1.6393733582106583e-10,3.0782952719210783,50.0,0.5166666666666666,0.2857142686843872,0.25,0.3333333432674408
27,6.867384437004684e-11,2.629710125839773,50.0,0.25,0.5000000149011612,0.375,0.75
28,6.922007409786181e-11,2.6298945098510256,50.0,0.45,0.25,0.20000000298023224,0.3333333432674408
29,7.81173469955553e-08,2.6306209338419464,50.0,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408
30,7.659270105809957e-08,5.463998650190447,50.0,0.5833333333333333,0.2857142686843872,0.25,0.3333333432674408
31,2.0036750036907765e-13,1.911556894646138,50.0,0.7083333333333334,0.6428571492433548,0.6000000014901161,0.75
32,7.339370642367354e-08,3.085922953609594,50.0,0.5166666666666666,0.2857142686843872,0.25,0.3333333432674408
33,7.192520397258266e-08,2.633954448728473,50.0,0.7083333333333334,0.5000000149011612,0.375,0.75
34,8.187894806610261e-15,1.91269248562111,50.0,0.75,0.6428571492433548,0.6000000014901161,0.75
35,1.4988010832439536e-15,2.3662710400649596,50.0,0.7083333333333334,0.5000000149011612,0.375,0.75
36,1.3045120539345532e-15,1.9127721047904793,50.0,0.6666666666666666,0.6428571492433548,0.6000000014901161,0.75
37,6.546847362300802e-08,3.8726458453810393,50.0,0.20833333333333334,0.5000000149011612,0.375,0.75
