,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,718.655837369421,47.208265417841886,0.0,0.0,0.0,0.0,0.0
1,434.6843223407328,32.81827722038332,0.0,0.0,0.0,0.0,0.0
2,291.12709912501947,21.090191319172558,0.0,0.0,0.0,0.0,0.0
3,263.4567573789931,15.922111018436546,0.0,0.0,0.0,0.0,0.0
4,61.8020320416502,19.917368280523608,0.0,0.0,0.0,0.0,0.0
5,58.661303607837866,27.237179216258735,0.0,0.0,0.0,0.0,0.0
6,37.1241441771774,37.1929258126548,0.0,0.0,0.0,0.0,0.0
7,43.58455686270401,43.74512514429755,0.0,0.0,0.0,0.0,0.0
8,54.320161311539195,42.716420912452286,0.0,0.0,0.0,0.0,0.0
9,98.50071099953027,39.10334774018428,0.0,0.0,0.0,0.0,0.0
10,144.15882684977336,32.65446819542924,0.0,0.0,0.0,0.0,0.0
11,120.38521972092508,25.363512455628864,0.0,0.0,0.0,0.0,0.0
12,38.83890964654384,20.42673843676842,0.0,0.0,0.0,0.0,0.0
13,90.15133529278718,17.620248894384268,0.0,0.0,0.0,0.0,0.0
14,80.58836063284903,16.54601957393138,0.0,0.0,0.0,0.0,0.0
15,120.10768243558496,17.213749021415058,0.0,0.0,0.0,0.0,0.0
16,30.953737594667118,18.183880499652883,0.0,0.0,0.0,0.0,0.0
17,52.36405052403033,18.953452702589345,0.0,0.0,0.0,0.0,0.0
18,103.12866114706775,17.75195754790285,0.0,0.0,0.0,0.0,0.0
19,23.258423609865474,16.275584593569125,0.0,0.0,0.0,0.0,0.0
20,76.11213693667042,14.717287209473016,0.0,0.0,0.0,0.0,0.0
21,39.71653375406191,13.091203921027178,0.0,0.0,0.0,0.0,0.0
22,26.4938203959551,12.793158336919136,0.0,0.0,0.0,0.0,0.0
23,24.08315055556262,11.111347547650764,0.0,0.0,0.0,0.0,0.0
24,22.132229617748408,9.564491597210122,0.0,0.0,0.0,0.0,0.0
25,52.08855648243305,10.371640298047664,0.0,0.0,0.0,0.0,0.0
