,DEL1q21_1,DEL1q21_1,DEL1q21_1,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6931076875431654,0.1385907731616532,50.0,0.07399706461346725,75.0,0.4825503220954399
1,0.6942977075468149,0.138626839631041,50.0,0.0714918184489254,75.0,0.9600549636703051
2,0.693630937983068,0.1385968322459376,50.0,0.06907482004139197,75.0,0.9071981714344947
3,0.687524320026749,0.12893256324625663,60.0,0.06469546775216012,71.875,0.5438123409277573
4,0.6624741787798609,0.14938881391276085,50.0,0.11393850856154988,75.0,1.2113324468443545
5,0.6015991007281345,0.15985393528403374,40.0,0.07373487800065162,75.0,0.47512869025449456
6,0.4755561104333589,0.18561049037563732,60.0,0.10987780316483493,78.125,0.08305598093657882
7,0.8353147166981181,0.17865400272095783,40.0,0.08055644753996921,71.875,0.06356353951890834
8,0.5838130290025381,0.21246574242642322,50.0,0.09596381327371827,78.125,0.5321778411164207
9,0.7733062204194099,0.30636413869918266,40.0,0.14284235428785153,71.875,0.984740774210327
10,0.3478123184373748,0.1414975533809605,60.0,0.10370334089782929,78.125,0.03648868626646902
11,0.7247711996260187,0.17816593421707191,50.0,0.11407754822255226,75.0,0.11744789629620418
12,0.38656053406439006,0.4301858094935914,60.0,0.10593908934617227,75.0,0.3526004923327921
13,0.09494767356243382,0.48641668370622676,50.0,0.2564245788838337,75.0,0.31513336427611616
14,0.09578206283769301,0.6878846394682973,60.0,0.1978007287013304,65.625,0.0038102428549672274
15,0.012797569937827418,0.36893280465912887,60.0,0.19720054079673863,75.0,0.002560082891982263
16,0.021803180704710472,0.27604630850942036,60.0,0.20463095514718746,75.0,0.00026418738562368146
17,0.5235072613859877,0.19886812981329233,60.0,0.20981563802720565,75.0,0.0004303796518636607
18,0.3422698258568757,0.3056599524880086,70.0,0.21457075655621718,75.0,0.10475273842489681
19,0.33465570150825996,0.3035021081072619,60.0,0.2146426133694866,75.0,6.498504628994211e-05
20,0.023890837497640302,0.7622175086762435,70.0,0.24762955036056827,75.0,0.0002503145742859469
21,0.006958182509455445,0.428663449554087,60.0,0.25325474788184194,78.125,0.0002886900592396444
22,0.659534949886996,0.600776114727721,70.0,0.27882438152647415,62.5,0.00033067568301078796
23,0.06327604285098871,0.4319189433446633,60.0,0.1846464048375225,71.875,0.8243330701089416
24,0.09501190998682278,0.23551872609007968,60.0,0.15890607711716936,78.125,0.0042946621229351615
25,0.8543876100008134,0.6902071017249349,70.0,0.30498166613153027,65.625,0.001564356926440454
26,0.003689184385403896,1.0544774534497028,50.0,0.29444548960212874,71.875,8.078057195263584e-06
27,0.09053913344723419,0.48568469667163167,70.0,0.29434970798251725,75.0,0.019126670549074874
28,0.0027730023701609896,0.9121965224975417,70.0,0.275072957940417,75.0,0.0010542041146408012
29,0.4873299988742898,0.33010778965627074,60.0,0.2735159335144145,71.875,0.003452845127515514
30,0.0038930399260506286,0.2570219607274192,70.0,0.2695108076994832,71.875,0.00010668714120577257
31,0.21011850530489506,0.2794264365880949,70.0,0.316491075126695,71.875,0.0008620112243339004
32,0.0009477975390113641,0.5300165144572943,70.0,0.2695906161676836,75.0,0.00045964665690225077
33,0.000293994522634612,0.33530993417750893,60.0,0.2901115853586601,75.0,6.415250263275194e-06
34,0.0001957639520791527,0.5877298798305987,60.0,0.2955595089145818,75.0,9.245807329558752e-05
35,6.424183741997409e-05,0.35185582443327734,60.0,0.29965733409561013,75.0,1.309849904674727e-05
36,0.0003992685091023766,0.8958547857971713,60.0,0.30295841806344337,75.0,1.159405878112334e-05
37,6.429991994973797e-05,0.628497916897739,60.0,0.30612656225176416,75.0,1.0408186542381096e-05
38,0.00013148431325740243,0.6369433730280456,60.0,0.3088786474181113,75.0,6.0915451720685815e-05
39,8.030882601171408e-05,0.9251370304980957,60.0,0.311500930403106,75.0,1.7666946684489687e-05
40,6.844263672452409e-05,0.5125661189645666,60.0,0.3136830262630632,75.0,4.195019429185172e-05
41,8.344164467146152e-05,0.5441274444028728,60.0,0.31555690760699506,75.0,6.300871375658972e-05
42,3.695219239941849e-05,0.5151601403858932,60.0,0.317577698514956,75.0,8.100293454585029e-05
43,8.141692267941901e-05,0.3876355689692039,60.0,0.3194079282996563,75.0,4.090736281197211e-06
44,5.205678297022627e-06,0.3912703783956525,60.0,0.3212436882626889,75.0,1.3013182460455802e-05
45,1.5342626135901827e-05,0.6937826559743125,60.0,0.32282558023921337,75.0,3.262361197901958e-05
46,3.305286144875833e-05,0.7136131681638089,60.0,0.32445819205039017,75.0,2.3729857010476597e-06
47,2.9467009650332177e-05,0.40011210680216935,60.0,0.326013150284072,75.0,4.177967863522045e-06
48,1.768074437126409e-05,0.7123975576363397,60.0,0.32746598104430574,75.0,4.001953073839785e-06
49,2.4463016473564716e-05,0.5338755885341315,60.0,0.3289600891584331,75.0,3.6260987123348396e-06
50,1.2590247526853987e-05,0.6049273552754378,60.0,0.3302211489353639,75.0,2.8926018714592767e-06
51,1.456853691535217e-05,0.41039969265100684,60.0,0.331485607897416,75.0,2.4081138212480945e-05
52,9.303076459891338e-06,0.41270188781735395,60.0,0.3327891956105968,75.0,1.3164346527941065e-05
53,3.0827055648343865e-05,0.9999691053990606,60.0,0.3338656848746246,75.0,1.1126331492746586e-05
54,2.524405703106513e-05,0.41714661829810246,60.0,0.3351797881371057,75.0,3.694210940947497e-06
55,2.834854056652195e-05,0.6301892508059976,60.0,0.3365017164489287,75.0,1.3270931381747322e-06
56,1.0730078883535856e-05,0.4212652248266505,60.0,0.33763955999102235,75.0,1.9013411688331634e-06
57,6.547459462243967e-06,0.6392065818082707,60.0,0.3388007240184397,75.0,1.5293824805793361e-06
58,6.394585429635166e-06,1.019872709345738,60.0,0.3398618596913624,75.0,1.5869311559208327e-05
59,1.2257300806325454e-05,0.42700651889219277,60.0,0.3410046663176606,75.0,6.513120358845773e-06
60,6.959741150410428e-06,1.0277487881082197,60.0,0.34206166545289035,75.0,4.3462229446693816e-06
61,6.362531069486079e-06,0.5572927775616919,60.0,0.3432052686244936,75.0,2.977323543794249e-06
62,1.6038459363232055e-05,1.033548589466418,60.0,0.3442036708983053,75.0,1.7418406770574497e-05
63,8.052835080551196e-06,0.7796361018735349,60.0,0.34528867139100516,75.0,8.837300222463316e-06
64,1.4231912820930046e-05,1.0120272052748087,60.0,0.34632753720516685,75.0,3.639879629876171e-06
65,6.234278630439845e-06,0.6656710974930566,60.0,0.34731977967995104,75.0,1.5802207643352178e-06
66,6.61629767109743e-06,1.0464226605863913,60.0,0.34835111980933586,75.0,1.3071000134300699e-08
67,2.9783640584162413e-06,0.7933540265403767,60.0,0.34923721957392534,75.0,2.1432276875713885e-05
68,6.444159270215884e-06,0.44158577826696677,60.0,0.3503549049919283,75.0,6.76396944753773e-08
69,1.898560597820902e-06,1.0554313962268385,60.0,0.35119353395661324,75.0,3.543120175800472e-05
70,6.948220138662096e-06,0.5733852733282401,60.0,0.3521556035314761,75.0,1.0918665912663128e-07
71,4.404225516069724e-06,0.6821328899012904,60.0,0.35316005980810705,75.0,3.816261250171966e-05
72,1.0482405458793953e-06,0.683350225152721,60.0,0.3541647605325302,75.0,8.988026916894965e-07
73,1.0381339927287518e-05,1.195932339071885,60.0,0.3551494497260536,75.0,1.1459723119844142e-06
74,4.000551123262576e-06,0.8144665274791254,60.0,0.35606662455650245,75.0,1.0587196809687966e-05
75,2.736119943377707e-06,0.45172604351762685,60.0,0.3570109787011241,75.0,1.3640808776044916e-06
76,6.706565278038277e-06,0.4529677297956137,60.0,0.3579643906397126,75.0,9.644267343070568e-06
77,3.977642039763706e-06,0.823345134872364,60.0,0.3589652453085051,75.0,1.3187094733325155e-05
78,4.592579754384954e-06,0.4557171816429436,60.0,0.3599454872482703,75.0,8.95593836441673e-06
79,7.593866542591545e-06,1.2130684528313647,60.0,0.3608631792968571,75.0,4.007135372598398e-06
80,4.071793230607181e-06,0.5859992687681915,60.0,0.3617763593274982,75.0,3.624771584053843e-07
81,2.1514866181443234e-06,1.464258265754181,60.0,0.36272926141174267,75.0,2.5870249891530613e-06
82,3.509717066047386e-06,0.4607522685600425,60.0,0.3636777702089137,75.0,1.0167901015555858e-06
83,1.5235905857382559e-06,0.46195977329384813,60.0,0.36456579904814224,75.0,4.84448609796673e-06
84,3.516497168317218e-06,0.7119078462542394,60.0,0.3653601036245283,75.0,4.011257247285613e-06
85,4.085618459969427e-06,0.4644332404859461,60.0,0.36627727567482415,75.0,7.402841768202385e-07
86,5.492458024920745e-06,0.7171737630275954,60.0,0.36721527522716746,75.0,3.768580614994395e-07
87,5.501235953371033e-06,0.46687837876779614,60.0,0.3682109887155977,75.0,5.957352202876581e-07
88,1.9205348813057114e-06,0.4680690391038568,60.0,0.3690876720058064,75.0,1.2040752241439358e-06
89,5.055134273164931e-06,0.4692163152634493,60.0,0.3699183178771432,75.0,3.5970017633723694e-06
90,3.214171347943282e-06,0.4703312265150627,60.0,0.37079619597667857,75.0,4.0120971535026904e-07
91,5.708378394227021e-07,0.471689996455425,60.0,0.37168269959737654,75.0,1.438538070352025e-06
92,3.4111207944244966e-06,0.7294646566003824,60.0,0.37257850328459546,75.0,1.0086753814605874e-06
93,2.3047316712794645e-06,0.4740165223645524,60.0,0.3733619740937528,75.0,8.598910880454488e-06
94,1.3705933729220658e-06,1.2494603351176838,60.0,0.37425888234602434,75.0,1.2145322061033737e-05
95,1.7789921044154718e-06,1.1260265317088094,60.0,0.37521569005956845,75.0,6.348717319986891e-06
96,1.4063994244546367e-06,0.47761732571024806,60.0,0.3761004910995203,75.0,6.956309550401225e-06
97,1.2005872236819171e-06,0.47893175423488765,60.0,0.37710890399754055,75.0,8.806317615773438e-06
98,3.280738652025148e-06,0.48017578412033834,60.0,0.3780458055124074,75.0,2.0023196239993638e-07
99,7.960940069994186e-07,1.1374195742938842,60.0,0.37895362287442264,75.0,1.1747648277889775e-07
