,BIP,BIP,BIP,BIP,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.38682793731512055,0.5812881337248353,75.0,0.5663690476190476,0.0,0.0,0.0
1,0.47914575826835737,0.5907807365355779,75.0,0.5,0.0,0.0,0.0
2,0.5624691974932724,0.5720442577819962,75.0,0.6428571428571429,0.0,0.0,0.0
3,0.43501912839399115,0.5970465365997033,75.0,0.6,0.0,0.0,0.0
4,0.37589801956948526,0.5290966309381062,75.0,0.6875,0.0,0.0,0.0
5,0.45735484378301133,0.5180318153836558,75.0,0.6726190476190477,0.0,0.0,0.0
6,0.5710209281249821,0.5089407362684285,75.0,0.7,0.0,0.0,0.0
7,0.27896764714902156,0.5529137927533729,75.0,0.7386904761904762,0.0,0.0,0.0
8,0.1712826622755628,0.5354446704688484,75.0,0.6583333333333333,0.0,0.0,0.0
9,0.17898705298055637,0.7630768873253128,75.0,0.6125,0.0,0.0,0.0
10,1.5266314377172128,0.5888581473791848,71.875,0.7782738095238095,0.0,0.0,0.0
11,0.22639569246491806,0.54492271320227,75.0,0.8125,0.25,0.25,0.25
12,0.6390189417932983,0.565990696681965,81.25,0.7791666666666667,0.4166666716337204,0.5,0.375
13,0.028354133820051964,1.029133824761202,68.75,0.75,0.5750000104308128,0.4375000074505806,0.875
14,0.2181595219507701,1.1738143426243584,75.0,0.5513392857142857,0.125,0.25,0.0833333358168602
15,0.03772799767129888,0.8125873536131061,78.125,0.859375,0.5583333447575569,0.7083333358168602,0.6875
16,0.01794346378021609,0.8354966723302402,78.125,0.775,0.5583333447575569,0.625,0.5833333358168602
17,0.2742277328491409,0.9017668443440132,78.125,0.743452380952381,0.4583333432674408,0.625,0.4583333358168602
18,0.0033178802323566487,0.8827732848152401,81.25,0.6755952380952381,0.5416666716337204,0.625,0.5
19,0.07481933387258163,1.4257600961865342,75.0,0.725,0.125,0.25,0.0833333358168602
20,0.0019358505742049388,1.1528142421050442,78.125,0.6642857142857144,0.2916666716337204,0.5,0.2083333358168602
21,0.003010590049585766,0.9751079236316296,68.75,0.7395833333333334,0.38750000298023224,0.3541666716337204,0.4375
22,0.00021532580350454075,1.1739881307288418,78.125,0.6523809523809524,0.1666666716337204,0.1666666716337204,0.1666666716337204
23,0.0009103089321719566,1.0019387072044035,78.125,0.7375,0.3392857164144516,0.4375,0.3333333358168602
24,0.0031017060709079983,1.0010301953806884,78.125,0.7726190476190476,0.42500000447034836,0.4583333358168602,0.4166666716337204
25,2.6468383560045312e-05,2.3251583182143296,75.0,0.640625,0.1666666716337204,0.25,0.125
26,0.005418812424955373,1.540544277356628,78.125,0.8101190476190476,0.2916666716337204,0.5,0.2083333358168602
27,7.247959535834663e-05,1.0721221645805,78.125,0.7404761904761904,0.36666667461395264,0.4166666716337204,0.3333333432674408
28,0.002687154531978604,1.113742055769556,68.75,0.921875,0.5166666731238365,0.5208333358168602,0.75
29,0.0012990772445750822,1.289672656510942,81.25,0.6071428571428571,0.3928571492433548,0.5,0.3500000014901161
30,0.0029650664990003898,1.21924181756625,81.25,0.7061011904761905,0.4583333432674408,0.5,0.5
31,8.49309727337812e-05,1.274320452039099,81.25,0.7250000000000001,0.6000000163912773,0.75,0.5833333358168602
32,0.0005768641710398989,1.3733460300585698,78.125,0.8666666666666667,0.4166666716337204,0.375,0.5
33,0.00018329630886134793,1.2332031594154942,81.25,0.7666666666666667,0.6000000163912773,0.75,0.5833333358168602
34,0.00015789404782411788,1.3956267662836885,81.25,0.7351190476190477,0.3333333432674408,0.375,0.375
35,0.00033275835066829166,1.2646057579372303,81.25,0.6625,0.375,0.5,0.3333333358168602
36,0.00011153800512487069,1.3601025901525823,84.375,0.7952380952380952,0.49166667461395264,0.625,0.5000000074505806
37,0.0003947329876608,1.3815078237224894,81.25,0.8333333333333334,0.5833333432674408,0.625,0.625
38,0.00028933877208612744,1.3784642220044132,84.375,0.8809523809523809,0.6666666716337204,0.875,0.6666666716337204
39,0.0005992509622030832,1.3856205133744408,84.375,0.7333333333333334,0.6666666716337204,0.875,0.5833333358168602
40,0.00010556580460957463,1.408760483417744,81.25,0.6919642857142857,0.4333333447575569,0.625,0.4375
41,0.00030238491062918756,1.4295994547636393,81.25,0.8028273809523809,0.5166666731238365,0.625,0.5625
42,0.0001909625394435819,1.4080780854016868,84.375,0.7075892857142857,0.380952388048172,0.375,0.4375
43,0.00017785435804288963,1.4346989259600527,81.25,0.8166666666666667,0.5,0.5,0.5
44,3.9377290349922225e-05,1.439275502771629,81.25,0.6757440476190476,0.2666666731238365,0.375,0.2083333358168602
45,7.82934515355534e-05,1.4539688010252707,81.25,0.8285714285714286,0.4166666716337204,0.5,0.375
46,0.00014383927667253906,1.454286081398196,81.25,0.6867559523809523,0.5000000074505806,0.625,0.4375
47,0.0001008722058813708,1.4458881495968405,84.375,0.7202380952380952,0.375,0.375,0.375
48,0.0004119357032772974,1.4786979553142334,81.25,0.7833333333333333,0.5833333432674408,0.75,0.5
49,0.00025954344426302686,1.4783376104584267,81.25,0.6714285714285714,0.4750000014901161,0.625,0.4166666716337204
50,0.00014136226098769559,1.4768815736873446,84.375,0.7833333333333333,0.49166667461395264,0.625,0.4166666716337204
51,6.503968534929043e-05,1.4801216314160757,84.375,0.8119047619047619,0.49166667461395264,0.625,0.5000000074505806
52,5.3968282133688356e-05,1.4927493868775787,81.25,0.6607142857142857,0.3333333432674408,0.5,0.25
53,6.574865971782133e-05,1.511121082368259,81.25,0.7924107142857143,0.3333333432674408,0.375,0.375
54,0.00013254942068115555,1.4895606743100092,84.375,0.7321428571428571,0.533333346247673,0.75,0.4166666716337204
55,4.406532379193319e-05,1.5314276826266657,81.25,0.75,0.4583333432674408,0.625,0.375
56,0.00012044995194294304,1.5041324146983768,84.375,0.6839285714285714,0.4166666716337204,0.4166666716337204,0.4166666716337204
57,0.00016921985824181255,1.5360921440680912,81.25,0.6994047619047619,0.36666667461395264,0.5,0.2916666716337204
58,9.855393152063247e-05,1.5058754717915945,84.375,0.7738095238095238,0.5750000029802322,0.75,0.5000000074505806
59,0.00013274957946988986,1.5383054596402905,81.25,0.7083333333333333,0.4583333432674408,0.625,0.375
60,4.181955637791143e-05,1.5469767166334123,81.25,0.7583333333333333,0.3928571492433548,0.5,0.3500000014901161
61,8.307356550175002e-05,1.5262905459763223,81.25,0.7595238095238095,0.4750000014901161,0.625,0.4166666716337204
62,0.00011445624819395542,1.5706061113405554,81.25,0.7708333333333333,0.5,0.5,0.5
63,2.4138402626331118e-05,1.5294704498869396,84.375,0.6767857142857143,0.4583333432674408,0.625,0.4583333358168602
64,0.00011838436201537209,1.5699172015390084,81.25,0.7135416666666666,0.2916666716337204,0.5,0.2083333358168602
65,2.745129144547911e-05,1.5665488301620634,81.25,0.8125,0.32500000298023224,0.375,0.2916666716337204
66,5.820958198882292e-06,1.58991545810486,81.25,0.6369047619047619,0.3333333432674408,0.5,0.25
67,3.740167955291327e-05,1.5685278576585067,81.25,0.7217261904761905,0.3333333432674408,0.5,0.25
68,3.952287358119666e-05,1.570836577795545,81.25,0.7476190476190476,0.4166666716337204,0.5,0.375
69,2.5128001337048487e-05,1.6012956681317325,81.25,0.8250000000000001,0.5416666716337204,0.625,0.5
70,4.875779469729741e-05,1.5716264470713992,81.25,0.718452380952381,0.375,0.5,0.3333333358168602
71,0.00018577289956553375,1.614289590722184,81.25,0.6785714285714286,0.25,0.25,0.25
72,1.9284491957991123e-05,1.5943689456209418,81.25,0.730952380952381,0.1875,0.25,0.15000000596046448
73,0.00024523614480731183,1.6311021967508044,81.25,0.8236607142857143,0.5,0.5,0.5
74,0.00012201636258423628,1.578620388935364,81.25,0.6910714285714286,0.375,0.5,0.3333333358168602
75,2.9796278318444657e-05,1.630945819046094,81.25,0.7297619047619048,0.3333333432674408,0.4166666716337204,0.2916666716337204
76,9.675802225281435e-06,1.6329550141799607,81.25,0.8177083333333334,0.6000000014901161,0.75,0.5625
77,7.084286428364668e-05,1.6060056235306666,81.25,0.6316964285714286,0.3333333432674408,0.5,0.25
78,6.699321473851996e-05,1.6337432263826939,81.25,0.6808035714285714,0.3333333432674408,0.375,0.375
79,6.743408460610353e-06,1.6320089148865888,81.25,0.7730654761904762,0.3333333432674408,0.5,0.25
80,4.56862898471197e-05,1.6452903619963934,81.25,0.780952380952381,0.4166666716337204,0.625,0.4166666716337204
81,8.293247449795205e-05,1.6486954390508752,81.25,0.8291666666666666,0.5,0.625,0.4583333358168602
82,7.160315353874838e-05,1.6508484192288424,81.25,0.7517857142857143,0.4583333432674408,0.75,0.3333333358168602
83,8.149918491604764e-05,1.6461927175496818,81.25,0.6523809523809524,0.5,0.75,0.4166666716337204
84,0.00010189942410910673,1.676863392626283,81.25,0.7433035714285714,0.3333333432674408,0.5,0.25
85,5.205661704787351e-05,1.6562459144897912,81.25,0.6875,0.3333333432674408,0.5,0.25
86,9.907755441517455e-05,1.6655300270432156,81.25,0.6416666666666666,0.32500000298023224,0.5,0.2500000074505806
87,2.2226083484884625e-05,1.680235872099082,81.25,0.7208333333333333,0.4166666716337204,0.75,0.2916666716337204
88,2.1256126298144422e-05,1.6771230957546204,81.25,0.8020833333333334,0.3928571343421936,0.4166666716337204,0.375
89,3.761656975130007e-05,1.6805776377287591,81.25,0.7790178571428571,0.4333333447575569,0.625,0.4375
90,1.3310119857467482e-05,1.6780413818295405,81.25,0.7166666666666667,0.5416666716337204,0.75,0.4583333358168602
91,6.695796351121166e-05,1.6999202617572498,81.25,0.7154761904761905,0.32500000298023224,0.4166666716337204,0.3333333358168602
92,5.591223354824345e-05,1.697278336345213,81.25,0.7809523809523811,0.45000000298023224,0.5,0.4166666716337204
93,5.081070280283584e-05,1.6924214095878805,81.25,0.7041666666666666,0.3916666731238365,0.625,0.2916666716337204
94,1.1433523226985156e-05,1.719345857950498,81.25,0.75,0.45000000298023224,0.5,0.4166666716337204
