,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6678133505833838,0.6756937841628736,63.63636363636363,0.16666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6925597836785286,54.54545454545454,0.8666666666666667,0.0,0.0,0.0,0.6934383105867938,0.801755405331015,46.666666666666664,0.125,0.0,0.0,0.0,0.7079153210255983,0.6927411328967358,62.5,0.4,0.7692307829856873,0.625,1.0,0.6928115752088776,0.702253390250306,50.0,1.0,0.6666666865348816,0.5,1.0,1.0185384759501315,0.6925892265251594,71.42857142857143,0.0,0.0,0.0,0.0,0.694329914675855,0.6929969554842976,60.0,0.2,0.0,0.0,0.0,0.6900060835053051,0.6656249860121181,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.9650575137222036,0.6931697321246072,55.55555555555556,0.5166666666666666,0.0,0.0,0.0,0.6882732424308216,0.6932451157376395,52.63157894736842,0.2888888888888889,0.0,0.0,0.0,0.6948811350396591,0.6937321704109298,10.0,0.5357142857142857,0.0,0.0,0.0,0.6927232888796284,0.69276424941679,60.0,0.23333333333333334,0.7179487347602844,0.5625,1.0,0.6926296805561236,0.6929245117406341,50.0,0.375,0.0,0.0,0.0,0.6948553900752861
1,0.6691700879893308,0.7983766569438685,63.63636363636363,0.06666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.6761671560608394,54.54545454545454,0.7083333333333333,0.0,0.0,0.0,0.8692384001007166,0.6882905279355214,53.333333333333336,0.59375,0.20000000298023224,0.5,0.125,0.6894139803106992,0.7068363453976472,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6714025967946435,1.2020143318525935,50.0,0.1111111111111111,0.0,0.0,0.0,0.2656484195564438,0.676633035665166,71.42857142857143,0.1,0.0,0.0,0.0,0.6705718017148091,0.693180929104104,40.0,0.7666666666666666,0.6060606241226196,0.4375,1.0,0.6931821634512293,0.6931428080927373,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.6957750186012978,0.6977593519232169,55.55555555555556,0.46875,0.0,0.0,0.0,0.5445498953913492,0.6931791028446485,52.63157894736842,0.3111111111111111,0.0,0.0,0.0,0.6904023421556852,0.6869644227449581,90.0,0.25,0.8333333432674408,0.75,1.0,0.6929438204819611,0.6941001341322267,40.0,0.7666666666666666,0.0,0.0,0.0,0.6940757737278541,0.6930019042939284,50.0,0.55,0.0,0.0,0.0,0.6935335085288694
2,0.6878164123983144,0.6778549701813021,63.63636363636363,0.40625,0.8333333432674408,0.75,1.0,0.6928434934794914,63.63636363636363,0.625,0.20000000298023224,0.5,0.125,0.7182744118571518,0.6932767129176006,46.666666666666664,0.25,0.0,0.0,0.0,0.6922242599246783,0.6917662318251835,62.5,0.0,0.7692307829856873,0.625,1.0,0.6727508473538626,0.7017238570006069,50.0,0.8888888888888888,0.6666666865348816,0.5,1.0,0.4617946438669254,0.6933375727492658,28.57142857142857,0.0,0.0,0.0,0.0,0.6931011763782515,0.6926679301119819,60.0,0.6,0.0,0.0,0.0,0.6569421215173098,0.6746821449714927,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.7423631320033468,0.694810541563279,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.7204968250288879,0.6931309489823084,47.368421052631575,0.611111111111111,0.5857142905394236,0.4444444477558136,1.0,0.6936792419181179,0.6726410206670825,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0,0.6782043124258615,0.7618587023506547,40.0,0.8,0.0,0.0,0.0,0.6972704320667356,0.8213189944847692,50.0,0.625,0.6666666865348816,0.5,1.0,0.7050425506252438
3,1.2292599052164102,0.6658183480697198,63.63636363636363,0.26666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6635782251160546,54.54545454545454,0.875,0.0,0.0,0.0,0.6931592230315919,0.6934560555084185,46.666666666666664,0.08333333333333334,0.0,0.0,0.0,0.6930341988950689,0.6946893072699575,62.5,0.2,0.7692307829856873,0.625,1.0,0.617662546736283,0.6809677286182537,50.0,1.0,0.6666666865348816,0.5,1.0,0.6906806162828172,0.6942141404125187,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.6915661079246005,0.6927069134146533,60.0,0.40625,0.0,0.0,0.0,0.6368048409458414,0.6960779053439486,42.857142857142854,0.5,0.0,0.0,0.0,0.701501021785371,0.7399664378418754,55.55555555555556,0.46875,0.0,0.0,0.0,0.6089514712779449,0.6953077654869164,52.63157894736842,0.25,0.0,0.0,0.0,0.6924239083517043,0.49898049116195303,90.0,0.4642857142857143,0.9666666686534882,0.9375,1.0,0.683938677903464,0.6786863161473718,60.0,0.4375,0.8333333432674408,0.75,1.0,0.8292487747696086,0.7155094146706664,50.0,0.65,0.0,0.0,0.0,0.6088805262225025
4,0.7411368473416017,0.6691262437864887,63.63636363636363,0.7333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.6876434179435632,54.54545454545454,0.5166666666666666,0.0,0.0,0.0,0.793317984177485,0.692927414316577,66.66666666666666,0.90625,0.7636363804340363,0.6190476417541504,1.0,0.6932029024465746,0.7261773527115398,62.5,0.0,0.7692307829856873,0.625,1.0,0.5254446652927767,0.6961690482940713,50.0,0.0,0.0,0.0,0.0,0.6938264956303224,0.6827682869245859,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.6928683292699864,0.6892954120112378,60.0,0.8,0.0,0.0,0.0,0.703548750985768,0.6943800561749826,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.7450931475560763,0.7213661285466121,44.44444444444444,0.5166666666666666,0.7727272808551788,0.6875,1.0,1.5871990346460618,0.6932168735069723,36.84210526315789,0.19166666666666665,0.3611111144224803,0.40000000099341076,0.3611111144224803,0.6931704655619856,0.61568519667259,90.0,0.5357142857142857,0.9666666686534882,0.9375,1.0,0.6666071080957587,0.6969062621417013,60.0,0.3,0.7179487347602844,0.5625,1.0,0.6928132874569591,0.6871125303635258,50.0,0.9375,0.6666666865348816,0.5,1.0,0.697746255591073
5,0.5894629885807837,0.6603627750732967,63.63636363636363,0.46875,0.8333333432674408,0.75,1.0,0.6927943410635168,54.54545454545454,0.8666666666666667,0.0,0.0,0.0,0.6923119045238488,0.6934772528392119,46.666666666666664,0.08333333333333333,0.0,0.0,0.0,0.6934333853019483,0.7038794320281776,62.5,0.2,0.7692307829856873,0.625,1.0,0.5093835205895811,0.804411546213779,50.0,1.0,0.6666666865348816,0.5,1.0,0.3924705930640346,0.6391709948791319,71.42857142857143,0.1,0.0,0.0,0.0,0.67179098347472,0.6856273186362508,60.0,0.3125,0.0,0.0,0.0,0.6983053549121415,0.7016540542051252,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.7429277877590492,0.7587770095015296,44.44444444444444,0.5625,0.3333333432674408,0.25,0.5,0.6014268754681993,0.6932365213690073,52.63157894736842,0.26666666666666666,0.6090909043947855,0.4761904875437419,0.9333333373069763,0.6928055102876924,0.6943456460446251,10.0,0.39285714285714285,0.0,0.0,0.0,0.6932695164945838,0.8890710548181939,40.0,0.8333333333333333,0.0,0.0,0.0,0.8939624165371616,0.7179637824877342,50.0,0.25,0.6666666865348816,0.5,1.0,0.6499677093752568
6,0.4475465413175202,0.6563325074704429,63.63636363636363,0.41666666666666663,0.6785714328289032,0.5416666716337204,1.0,0.6933896975346546,54.54545454545454,0.5625,0.0,0.0,0.0,0.69223072523767,0.6929562095480672,53.333333333333336,0.65625,0.6969697177410126,0.5357142984867096,1.0,0.6933175907506363,0.7073157876708162,62.5,0.0,0.7692307829856873,0.625,1.0,0.604242099490844,0.6649662822848177,50.0,1.0,0.6666666865348816,0.5,1.0,1.0824711195033405,0.5902596658403646,85.71428571428571,0.8,0.6666666865348816,1.0,0.5,0.4607477920689922,0.6982228079684045,60.0,0.16666666666666666,0.0,0.0,0.0,0.8758125605549499,0.7134695977190068,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6448749642460367,0.6930760002575469,44.44444444444444,0.55,0.7727272808551788,0.6875,1.0,0.692730178377593,0.6931886343525492,47.368421052631575,0.6041666666666666,0.6111111243565878,0.4444444477558136,1.0,0.6936037191617003,0.6922057977050704,80.0,0.25,0.9285714328289032,0.9285714328289032,0.9285714328289032,0.6922732561949367,0.6635152388694976,60.0,0.8666666666666667,0.7179487347602844,0.5625,1.0,0.6948860016651224,0.6802295036428186,50.0,0.8125,0.6666666865348816,0.5,1.0,0.7858914252290385
7,0.7274302304490042,0.6847455235369672,63.63636363636363,0.13333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6943251980447195,54.54545454545454,0.25,0.0,0.0,0.0,0.6947022365686051,0.720624193475523,46.666666666666664,0.20833333333333331,0.0,0.0,0.0,0.6934994538079383,0.7430422636465254,62.5,0.0,0.7692307829856873,0.625,1.0,0.6468909645876436,0.6463952873816279,50.0,1.0,0.6666666865348816,0.5,1.0,0.6987102008083993,0.5576598543038015,71.42857142857143,0.8,0.5,0.5,0.5,0.6638398775219141,0.6510539612358062,60.0,0.53125,0.0,0.0,0.0,0.3796145050902246,0.6982000911346381,57.14285714285714,0.5,0.0,0.0,0.0,0.5463706030250323,0.7414952294626802,44.44444444444444,0.46875,0.3333333432674408,0.25,0.5,0.7049944698394912,0.6933439043617273,36.84210526315789,0.4930555555555555,0.28333332141240436,0.2261904776096344,0.4166666666666667,0.6934700406670314,0.6907869164747942,90.0,0.75,0.9666666686534882,0.9375,1.0,0.6945289480678287,0.8614240896803944,40.0,0.5666666666666667,0.0,0.0,0.0,0.6234000120683385,0.7030571337893223,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.5168184571616861
8,0.38586891267725276,0.6604096971571825,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.7035528494735415,54.54545454545454,0.26666666666666666,0.0,0.0,0.0,0.7088984221935035,0.696128532808172,46.666666666666664,0.2583333333333333,0.0,0.0,0.0,0.6904204790121408,0.7840990908345378,62.5,0.0,0.7692307829856873,0.625,1.0,0.4960929889127445,0.6191770938583648,50.0,1.0,0.6666666865348816,0.5,1.0,0.3939135936443217,0.5326276646478987,85.71428571428571,0.8,0.6666666865348816,1.0,0.5,0.5005124561523212,0.6656525968544871,60.0,0.8,0.0,0.0,0.0,0.620175633792749,0.708061150507558,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.6238447323179043,0.6879234171297138,44.44444444444444,0.59375,0.3333333432674408,0.25,0.5,0.6678458475545667,0.6932853181891884,47.368421052631575,0.3416666666666666,0.22222222884496054,0.20000000794728598,0.25,0.6932428715558508,0.6910558874144234,90.0,0.6071428571428572,0.9666666686534882,0.9375,1.0,0.6929939590104433,0.6956874459879888,40.0,0.4375,0.7000000029802322,0.6666666716337204,0.75,0.8447454021854204,0.6622254999410171,60.0,0.5166666666666666,0.7999999821186066,0.7142857164144516,1.0,0.6492293770966537
