,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.7162084623386498,0.7400196610966401,0.0,0.0,0.0,0.0,0.0,0.5866726224354858,0.0,0.0,0.0,0.0,0.0,0.7617394329891747,0.8660138580662933,0.0,0.0,0.0,0.0,0.0,0.9958137372625727,1.267762287164059,0.0,0.0,0.0,0.0,0.0,0.014345441144302574,1.8498300984671094,0.0,0.0,0.0,0.0,0.0,4.985064387182382,0.7008861541977991,0.0,0.0,0.0,0.0,0.0,0.6079391669589335,0.8681477623669787,0.0,0.0,0.0,0.0,0.0,0.798503490674246,0.8004632965036644,0.0,0.0,0.0,0.0,0.0,1.173875122498672,0.565426970283572,0.0,0.0,0.0,0.0,0.0,0.7761818198076447,1.0059683785934213,0.0,0.0,0.0,0.0,0.0,0.6912468017767213,0.9374629856308846,0.0,0.0,0.0,0.0,0.0,1.5704178104931177
1,0.6290657671357482,0.7273131836414181,0.0,0.0,0.0,0.0,0.0,0.5850690405864698,0.0,0.0,0.0,0.0,0.0,0.45228847328116495,0.7724554259834113,0.0,0.0,0.0,0.0,0.0,0.5465513296545631,0.5833321534240915,0.0,0.0,0.0,0.0,0.0,0.503401025243992,1.3502911281334136,0.0,0.0,0.0,0.0,0.0,0.7197487188388936,0.6278949522842904,0.0,0.0,0.0,0.0,0.0,0.2845801940627907,0.559743167209654,0.0,0.0,0.0,0.0,0.0,0.3467524872999834,0.44408403998348156,0.0,0.0,0.0,0.0,0.0,0.366350255226398,0.7505358672315382,0.0,0.0,0.0,0.0,0.0,0.882664928861591,0.8142585113927602,0.0,0.0,0.0,0.0,0.0,2.4249539351918408,0.6159116223059916,0.0,0.0,0.0,0.0,0.0,0.6424440371507084
2,0.6673944561520233,0.9457978736255577,0.0,0.0,0.0,0.0,0.0,1.0097173747273227,0.0,0.0,0.0,0.0,0.0,0.1527676170773312,0.9579508126768026,0.0,0.0,0.0,0.0,0.0,0.6657598069448423,0.8833835491373907,0.0,0.0,0.0,0.0,0.0,0.6750855135644442,0.8391421236594858,0.0,0.0,0.0,0.0,0.0,0.3498791261755814,0.6386664174018046,0.0,0.0,0.0,0.0,0.0,0.4715851135100543,0.9724847728187657,0.0,0.0,0.0,0.0,0.0,0.8559486173458947,0.702410244278118,0.0,0.0,0.0,0.0,0.0,0.987710642021781,0.5148203912404746,0.0,0.0,0.0,0.0,0.0,0.6083859164798284,1.0505202618838425,0.0,0.0,0.0,0.0,0.0,0.43191702364157936,0.7209064368825425,0.0,0.0,0.0,0.0,0.0,0.8703863229394879
3,1.1333904279392275,0.924356577630624,0.0,0.0,0.0,0.0,0.0,0.5579725671598176,0.0,0.0,0.0,0.0,0.0,0.46486194206875736,0.9349394813757498,0.0,0.0,0.0,0.0,0.0,0.5327035336992703,0.6775772403671996,0.0,0.0,0.0,0.0,0.0,0.6091161031393779,1.797073026152425,0.0,0.0,0.0,0.0,0.0,1.2643211165663737,0.7458743835670691,0.0,0.0,0.0,0.0,0.0,0.7869218844037491,0.8379693615573045,0.0,0.0,0.0,0.0,0.0,0.7145403900886144,1.809521521632374,0.0,0.0,0.0,0.0,0.0,0.673818550563069,0.8184336829333052,0.0,0.0,0.0,0.0,0.0,1.2393825326276078,0.8538040655596595,0.0,0.0,0.0,0.0,0.0,0.13549344803762003,1.4546504705138423,0.0,0.0,0.0,0.0,0.0,0.66274259298975
4,0.3832671819359012,0.8756600852980791,0.0,0.0,0.0,0.0,0.0,0.5364025067870424,0.0,0.0,0.0,0.0,0.0,0.3844927250464354,0.8877259172497374,0.0,0.0,0.0,0.0,0.0,0.33147405219315035,0.6928196776731413,0.0,0.0,0.0,0.0,0.0,0.8028682290031324,1.4674271598226243,0.0,0.0,0.0,0.0,0.0,0.40163108060307867,0.7883620415572411,0.0,0.0,0.0,0.0,0.0,0.30647247814894735,0.9340660421712769,0.0,0.0,0.0,0.0,0.0,0.6739837960440326,1.850514222194679,0.0,0.0,0.0,0.0,0.0,0.5036151258868645,1.148062836833722,0.0,0.0,0.0,0.0,0.0,0.9348324623834321,1.5296985472101814,0.0,0.0,0.0,0.0,0.0,0.22453043754295895,0.8162915796470281,0.0,0.0,0.0,0.0,0.0,1.635317452216931
5,0.38017817269006915,0.8933371023301093,0.0,0.0,0.0,0.0,0.0,0.5710808341450962,0.0,0.0,0.0,0.0,0.0,0.3460496897550227,0.8741950153563803,0.0,0.0,0.0,0.0,0.0,1.7659763713043914,1.2338065465404173,0.0,0.0,0.0,0.0,0.0,1.1995394237423,0.8400189472844188,0.0,0.0,0.0,0.0,0.0,0.6610212408495415,1.089748611813374,0.0,0.0,0.0,0.0,0.0,0.2226100176095765,0.8206622893420177,0.0,0.0,0.0,0.0,0.0,0.721737258989287,0.40275270882135905,0.0,0.0,0.0,0.0,0.0,0.33811524172360974,0.881574541746982,0.0,0.0,0.0,0.0,0.0,0.17140679396405295,2.049113017829283,0.0,0.0,0.0,0.0,0.0,0.3295814044762327,1.0380761885833782,0.0,0.0,0.0,0.0,0.0,0.2408601136119413
6,0.3517879554541036,0.9561606427106091,0.0,0.0,0.0,0.0,0.0,0.7838735379657052,0.0,0.0,0.0,0.0,0.0,0.347621396639698,0.7820796484610715,0.0,0.0,0.0,0.0,0.0,0.31823475073537577,0.8163274244967313,0.0,0.0,0.0,0.0,0.0,0.414422056694214,1.549610367729528,0.0,0.0,0.0,0.0,0.0,0.49399937008871897,0.36749231608016425,0.0,0.0,0.0,0.0,0.0,1.3424833567153533,1.0628700732756386,0.0,0.0,0.0,0.0,0.0,0.37556745799498464,0.7325369873618984,0.0,0.0,0.0,0.0,0.0,0.14934986688912297,0.1681696198477743,0.0,0.0,0.0,0.0,0.0,0.23031846796298236,1.2388030871168187,0.0,0.0,0.0,0.0,0.0,0.473452270401051,1.9002528143764854,0.0,0.0,0.0,0.0,0.0,0.22935509531838413
7,0.7024579216538909,1.3064959939297218,0.0,0.0,0.0,0.0,0.0,0.6017832624017228,0.0,0.0,0.0,0.0,0.0,0.807950831215222,0.9897420310234387,0.0,0.0,0.0,0.0,0.0,0.179498320311549,0.9851234058718458,0.0,0.0,0.0,0.0,0.0,0.4959161767122476,1.0372056345051521,0.0,0.0,0.0,0.0,0.0,1.7724348170053226,1.4062467798504046,0.0,0.0,0.0,0.0,0.0,0.2947365696360006,0.8930142213671234,0.0,0.0,0.0,0.0,0.0,0.6886142723621482,0.42227154449218735,0.0,0.0,0.0,0.0,0.0,0.002329388627116344,0.7654654038248145,0.0,0.0,0.0,0.0,0.0,0.024604280377857637,2.3425904738024057,0.0,0.0,0.0,0.0,0.0,0.04652480978714024,1.7013097191970248,0.0,0.0,0.0,0.0,0.0,0.14079121050394125
8,0.5787095052741236,1.3689803632005544,0.0,0.0,0.0,0.0,0.0,0.5540169488296955,0.0,0.0,0.0,0.0,0.0,0.4963598029427534,0.8070839066871105,0.0,0.0,0.0,0.0,0.0,0.6779172231540636,0.7903073895699058,0.0,0.0,0.0,0.0,0.0,2.2761187815173822,1.353349519468462,0.0,0.0,0.0,0.0,0.0,0.2210042317360445,0.7726214638076236,0.0,0.0,0.0,0.0,0.0,0.3209697099928717,0.6584909860638376,0.0,0.0,0.0,0.0,0.0,0.17913969490406187,0.7626029592523049,0.0,0.0,0.0,0.0,0.0,0.0031609833347199783,1.3598606490108522,0.0,0.0,0.0,0.0,0.0,0.17992811946451748,1.4418852535034454,0.0,0.0,0.0,0.0,0.0,0.9097918079801182,2.603635050251279,0.0,0.0,0.0,0.0,0.0,0.48842884847776874
