,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7226126043737039,0.13949787131550012,40.0,0.22211160395954815,50.0,0.4222613606726812
1,0.6897339226274863,0.1371689239427272,40.0,0.09082135060565329,50.0,0.5853296159774257
2,0.6919940917604074,0.1391171716547564,40.0,0.09616566777975907,63.28125,0.696832743235347
3,0.6873596648218933,0.13764762408237852,40.0,0.085061905114789,62.5,0.45865954793944747
4,0.7030860797772954,0.14028277070562903,40.0,0.0886925334768485,53.90625,0.53782671445309
5,0.6909992997807104,0.13850295058484735,40.0,0.09703640326921772,59.375,0.2552601917620319
6,0.7846534496781117,0.1399122894309127,60.0,0.10724851761251228,67.1875,0.33492922559116417
7,0.6896721527569257,0.13944516302723534,40.0,0.08905690630491138,58.59375,0.4418395813657336
8,0.6791555403457491,0.1402793189439731,40.0,0.07931539767756177,70.3125,0.5892969048657211
9,0.711198029931476,0.13995890814277007,40.0,0.098417891144686,65.625,0.5003961998964009
10,0.6851337214166665,0.14013675591774816,60.0,0.0926904028372675,55.46875,0.5307532645306408
11,6.609028368191106,0.3260598734477115,40.0,0.07442561215499544,73.4375,0.5504762110681478
12,0.533199064674133,0.13510966098228158,60.0,0.0704920296775686,75.0,0.6698275898669731
13,0.5899169334676673,0.13598797438848095,60.0,0.06961353965841482,69.53125,0.5182401330078524
14,0.6285646014747251,0.1639085818122708,30.0,0.07434585292056477,77.34375,0.5851640369850105
15,0.4422143951705968,0.19949142015504337,50.0,0.08254814043572246,68.75,0.33487816105831564
16,0.5416812673669251,0.13837841591126301,40.0,0.08101283144655892,76.5625,0.059759711473494626
17,0.6241126038657053,0.1392657127454518,60.0,0.21551822189901365,60.9375,2.75697598993894
18,0.6003861538780072,0.13819754602570897,50.0,0.08521604214893619,79.6875,0.07464632309797337
19,0.4381973317185982,0.143140709357723,60.0,0.0855197891263375,67.1875,0.7015878802797991
20,0.19623468026446117,0.152165459080657,50.0,0.09348481859409792,71.09375,1.3987807862685437
