,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,185.43195533851753,15.007901259943253,0.0,0.0,0.0,0.0,0.0,9.86721069828216,0.0,0.0,0.0,0.0,0.0,30.4252999853546,86.17880194061364,0.0,0.0,0.0,0.0,0.0,40.11061318463459,25.186005747544744,0.0,0.0,0.0,0.0,0.0,34.96499705478668,91.7974765220539,0.0,0.0,0.0,0.0,0.0,87.06697193334034,1450.7253128195723,0.0,0.0,0.0,0.0,0.0,1184.3452346422146,359.37108688319887,0.0,0.0,0.0,0.0,0.0,246.58110872702164,505.865911457446,0.0,0.0,0.0,0.0,0.0,678.5723576190109,1295.703199948403,0.0,0.0,0.0,0.0,0.0,2058.4871345985284,761.6836435154628,0.0,0.0,0.0,0.0,0.0,329.99468192480373,875.5370886216772,0.0,0.0,0.0,0.0,0.0,1032.5325044722313,450.5643782215495,0.0,0.0,0.0,0.0,0.0,174.33823283902362,608.9770056530613,0.0,0.0,0.0,0.0,0.0,885.371527074296,1986.2380187008282,0.0,0.0,0.0,0.0,0.0,2141.380400104587,2651.2861367682367,0.0,0.0,0.0,0.0,0.0,2789.956424223752,2957.3057519470594,0.0,0.0,0.0,0.0,0.0,3524.1725555961198,210.61212789023674,0.0,0.0,0.0,0.0,0.0,295.05080547770956
1,44.725302836358104,48.994810393588665,0.0,0.0,0.0,0.0,0.0,33.183488522755006,0.0,0.0,0.0,0.0,0.0,32.06213788428224,184.8806734722774,0.0,0.0,0.0,0.0,0.0,30.14778830052495,21.89278069978728,0.0,0.0,0.0,0.0,0.0,28.128970773046888,92.94000908939634,0.0,0.0,0.0,0.0,0.0,102.45246284904248,1557.7283468946007,0.0,0.0,0.0,0.0,0.0,1682.2929929779239,358.66821059179233,0.0,0.0,0.0,0.0,0.0,149.56638270090923,341.8534965187236,0.0,0.0,0.0,0.0,0.0,157.29672069095977,374.1420829362488,0.0,0.0,0.0,0.0,0.0,461.7439652892553,593.7012722646177,0.0,0.0,0.0,0.0,0.0,502.45271940079,447.60671103892236,0.0,0.0,0.0,0.0,0.0,536.0668319100532,179.66055783172777,0.0,0.0,0.0,0.0,0.0,211.04598416171999,112.74736586811842,0.0,0.0,0.0,0.0,0.0,19.70625596797164,685.7491969275244,0.0,0.0,0.0,0.0,0.0,1532.047415156622,872.4075354530478,0.0,0.0,0.0,0.0,0.0,1186.6412012851315,1880.8142064272245,0.0,0.0,0.0,0.0,0.0,1663.35550551452,359.8681686348746,0.0,0.0,0.0,0.0,0.0,400.01864677470394
2,17.170777456394816,76.48438170048429,0.0,0.0,0.0,0.0,0.0,64.83849473017541,0.0,0.0,0.0,0.0,0.0,134.03719004769704,5.537601882570085,0.0,0.0,0.0,0.0,0.0,4.083850859931671,16.58959382875591,0.0,0.0,0.0,0.0,0.0,15.084853037727683,91.44383275322477,0.0,0.0,0.0,0.0,0.0,90.38124016117068,1296.0564926356876,0.0,0.0,0.0,0.0,0.0,836.0709761953501,134.05542695757683,0.0,0.0,0.0,0.0,0.0,88.9632049990827,294.84592441104377,0.0,0.0,0.0,0.0,0.0,0.27979124443682113,151.88084941762546,0.0,0.0,0.0,0.0,0.0,0.5138182408577355,218.79385344623537,0.0,0.0,0.0,0.0,0.0,761.2838104093859,392.0113137228494,0.0,0.0,0.0,0.0,0.0,452.1666586562936,121.08558530789034,0.0,0.0,0.0,0.0,0.0,214.01652224894968,98.98016325291367,0.0,0.0,0.0,0.0,0.0,35.483579670759674,149.12467790847717,0.0,0.0,0.0,0.0,0.0,257.9064504437912,237.4431041406542,0.0,0.0,0.0,0.0,0.0,553.935151796501,862.689858398511,0.0,0.0,0.0,0.0,0.0,944.1990374314478,338.16137980767786,0.0,0.0,0.0,0.0,0.0,457.3392508143847
3,5.8136194801147685,38.88781349584864,0.0,0.0,0.0,0.0,0.0,5.465763356852945,0.0,0.0,0.0,0.0,0.0,26.92489544407459,7.479367011227322,0.0,0.0,0.0,0.0,0.0,7.9538101426582966,10.827821192756936,0.0,0.0,0.0,0.0,0.0,21.42162750736981,70.62080409050495,0.0,0.0,0.0,0.0,0.0,85.21216660163296,1261.4255968202501,0.0,0.0,0.0,0.0,0.0,913.8259900448048,41.37363478559431,0.0,0.0,0.0,0.0,0.0,54.03674681676203,154.15945284821188,0.0,0.0,0.0,0.0,0.0,2.803987839558072,138.12312194862702,0.0,0.0,0.0,0.0,0.0,466.7001747958204,173.39557412458535,0.0,0.0,0.0,0.0,0.0,60.19591094749093,341.3987969299807,0.0,0.0,0.0,0.0,0.0,258.9408556396547,101.900563759946,0.0,0.0,0.0,0.0,0.0,178.24179278462043,76.8409106787992,0.0,0.0,0.0,0.0,0.0,114.40677899666512,197.76490681866187,0.0,0.0,0.0,0.0,0.0,199.90427845652954,147.659150917196,0.0,0.0,0.0,0.0,0.0,496.662536893692,641.9446817885098,0.0,0.0,0.0,0.0,0.0,236.71516145758994,131.29966065401427,0.0,0.0,0.0,0.0,0.0,211.31366975318693
4,10.704870939673173,25.535886585252044,0.0,0.0,0.0,0.0,0.0,18.39957867935957,0.0,0.0,0.0,0.0,0.0,4.876558588056685,1.4776878754461729,0.0,0.0,0.0,0.0,0.0,1.7566156872073655,5.974815228906702,0.0,0.0,0.0,0.0,0.0,7.846460744084766,9.55057136865251,0.0,0.0,0.0,0.0,0.0,11.422529395626665,775.7202731721452,0.0,0.0,0.0,0.0,0.0,597.4171075265848,44.11361244545432,0.0,0.0,0.0,0.0,0.0,24.02702077181683,108.50788356718706,0.0,0.0,0.0,0.0,0.0,53.30172429271488,137.47696737595862,0.0,0.0,0.0,0.0,0.0,216.79545318583686,141.69830697230057,0.0,0.0,0.0,0.0,0.0,66.79137118248634,284.6350481992555,0.0,0.0,0.0,0.0,0.0,556.3124070406851,84.62397353317114,0.0,0.0,0.0,0.0,0.0,146.14461489511524,70.47858239699526,0.0,0.0,0.0,0.0,0.0,198.16055842521362,89.5229092253506,0.0,0.0,0.0,0.0,0.0,245.59116637881183,56.865531677101515,0.0,0.0,0.0,0.0,0.0,154.12281142419414,472.9949159833703,0.0,0.0,0.0,0.0,0.0,372.210349947425,43.97036011010382,0.0,0.0,0.0,0.0,0.0,191.73596685244883
5,7.304915566593081,23.18934502857554,0.0,0.0,0.0,0.0,0.0,3.989427729650693,0.0,0.0,0.0,0.0,0.0,7.581127919023217,2.4540243653761094,0.0,0.0,0.0,0.0,0.0,0.9076700271150344,3.6928642416133517,0.0,0.0,0.0,0.0,0.0,12.47099640254514,5.1906539075699705,0.0,0.0,0.0,0.0,0.0,3.8725872441885483,573.9715564164599,0.0,0.0,0.0,0.0,0.0,360.10628682230123,29.08604917059176,0.0,0.0,0.0,0.0,0.0,48.60629238137599,91.4872839463224,0.0,0.0,0.0,0.0,0.0,29.46542086241849,138.57929628431782,0.0,0.0,0.0,0.0,0.0,192.46627671544817,127.79480326502318,0.0,0.0,0.0,0.0,0.0,21.747959808021726,268.12308564293926,0.0,0.0,0.0,0.0,0.0,204.58344888483217,99.80001389468445,0.0,0.0,0.0,0.0,0.0,223.39282959033054,74.28022626058164,0.0,0.0,0.0,0.0,0.0,16.778150750241252,112.96582135880723,0.0,0.0,0.0,0.0,0.0,172.21508320993013,81.32009103723644,0.0,0.0,0.0,0.0,0.0,174.84542873952216,117.45753542900513,0.0,0.0,0.0,0.0,0.0,211.28896047049625,23.266771041840062,0.0,0.0,0.0,0.0,0.0,85.71005928336379
6,13.161504367445323,13.929017176962308,0.0,0.0,0.0,0.0,0.0,2.80492594145839,0.0,0.0,0.0,0.0,0.0,8.476146438723214,1.8605753347154086,0.0,0.0,0.0,0.0,0.0,1.2995636011691758,4.599737303386724,0.0,0.0,0.0,0.0,0.0,6.051253394345286,5.3401412498129925,0.0,0.0,0.0,0.0,0.0,4.6856145989978435,477.7721361944519,0.0,0.0,0.0,0.0,0.0,221.21788504774187,32.968551193326654,0.0,0.0,0.0,0.0,0.0,19.21633517070051,75.35503534283717,0.0,0.0,0.0,0.0,0.0,40.284569540220595,134.2462484438225,0.0,0.0,0.0,0.0,0.0,85.5513120705496,103.56555758425027,0.0,0.0,0.0,0.0,0.0,216.912913518939,247.7780796142074,0.0,0.0,0.0,0.0,0.0,149.66399549336072,110.14384454843322,0.0,0.0,0.0,0.0,0.0,112.05747440527982,72.26998929714746,0.0,0.0,0.0,0.0,0.0,2.9804754259964343,88.89097785231156,0.0,0.0,0.0,0.0,0.0,130.49507257060608,58.84968293442048,0.0,0.0,0.0,0.0,0.0,83.24500360065593,135.27079989940808,0.0,0.0,0.0,0.0,0.0,126.28257044300531,17.105760598599726,0.0,0.0,0.0,0.0,0.0,38.78190137442647
7,9.207855344892797,14.233547832321754,0.0,0.0,0.0,0.0,0.0,3.405120879297203,0.0,0.0,0.0,0.0,0.0,3.4177960155794302,1.935818065063564,0.0,0.0,0.0,0.0,0.0,5.212019195641996,4.594719458340299,0.0,0.0,0.0,0.0,0.0,7.120253659219918,3.552889785117352,0.0,0.0,0.0,0.0,0.0,3.7265275334102688,389.9713392755051,0.0,0.0,0.0,0.0,0.0,290.84822391331437,29.78245341484641,0.0,0.0,0.0,0.0,0.0,101.06251740275607,66.43007144197111,0.0,0.0,0.0,0.0,0.0,85.58393151804353,107.43338957512724,0.0,0.0,0.0,0.0,0.0,47.42405482475144,87.78998853450283,0.0,0.0,0.0,0.0,0.0,21.28734040197513,254.7074777206232,0.0,0.0,0.0,0.0,0.0,180.89897527020238,112.86201407811382,0.0,0.0,0.0,0.0,0.0,97.27553798558678,86.91444078589963,0.0,0.0,0.0,0.0,0.0,107.49147187992587,75.18438830207742,0.0,0.0,0.0,0.0,0.0,152.56725009978828,68.37340674891992,0.0,0.0,0.0,0.0,0.0,128.58978442850014,157.39710843838196,0.0,0.0,0.0,0.0,0.0,113.19215595978699,14.095286587040057,0.0,0.0,0.0,0.0,0.0,67.68004965612599
8,13.613656559098235,23.301901383084854,0.0,0.0,0.0,0.0,0.0,5.995472619571303,0.0,0.0,0.0,0.0,0.0,6.31821694097944,4.206611477164836,0.0,0.0,0.0,0.0,0.0,0.9181297429074478,4.8154085490155,0.0,0.0,0.0,0.0,0.0,6.763668569334375,5.764812617129758,0.0,0.0,0.0,0.0,0.0,2.2330529286789074,292.5119689255859,0.0,0.0,0.0,0.0,0.0,110.68297644720464,33.06184219738939,0.0,0.0,0.0,0.0,0.0,11.557652643801102,97.52910419834751,0.0,0.0,0.0,0.0,0.0,0.13508846471059144,95.55285645095387,0.0,0.0,0.0,0.0,0.0,7.923292020830624,80.76274583080645,0.0,0.0,0.0,0.0,0.0,0.21634056060950052,218.19475155726695,0.0,0.0,0.0,0.0,0.0,304.90193978365295,111.11804287435838,0.0,0.0,0.0,0.0,0.0,96.39566699979498,102.92201940313473,0.0,0.0,0.0,0.0,0.0,51.44029337283255,75.60054127442916,0.0,0.0,0.0,0.0,0.0,95.25177097761157,97.84447692513318,0.0,0.0,0.0,0.0,0.0,109.31708772566111,155.44708832242478,0.0,0.0,0.0,0.0,0.0,188.56181975363324,13.651392262824167,0.0,0.0,0.0,0.0,0.0,87.72908794681628
