,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6930385818130607,0.7674052866302025,45.45454545454545,0.0,0.5833333432674408,0.4166666716337204,1.0,0.6336623756242805,63.63636363636363,0.6833333333333333,0.7846153974533081,0.6458333432674408,1.0,0.5032758334459158,0.693124182356839,50.0,0.5333333333333333,0.0,0.0,0.0,0.6927769951039437,0.7186118754703013,50.0,0.4375,0.0,0.0,0.0,0.6613348762209604,0.6943895787726581,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.7232788392342571,0.693173676820328,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.8112432636167024,0.7063999489822187,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.6537787380948712,0.7070824537699303,40.0,0.2,0.6060606241226196,0.4375,1.0,0.6751526349193728,0.6892946820887234,57.14285714285714,0.5,0.0,0.0,0.0,0.720163161374691,0.6930932558805499,55.55555555555556,0.53125,0.800000011920929,0.75,0.875,0.6959257346539718,0.6935354885615892,52.63157894736842,0.49444444444444446,0.0,0.0,0.0,0.6924813212404732,0.7147131733456445,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.6346114852399436,0.7544636874412972,40.0,0.5833333333333333,0.0,0.0,0.0,0.6935065293731575,0.6869349848999591,70.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.6915804440205268
1,0.6930721327496345,0.693277667610194,45.45454545454545,0.375,0.5833333432674408,0.4166666716337204,1.0,0.6522957912456158,63.63636363636363,0.7083333333333334,0.6785714328289032,0.5416666716337204,1.0,0.679960715374143,0.693081351811667,50.0,0.6666666666666666,0.34285715222358704,0.5,0.2666666731238365,0.7102818117430127,0.7312294057405945,50.0,0.4375,0.0,0.0,0.0,0.6771646269942079,0.6809364722817879,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.7384017038527318,0.693128972605961,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6920140580777,0.6929312732373177,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.6930963181845078,0.6706480920646027,60.0,0.625,0.0,0.0,0.0,1.0146282899928656,0.6776746685127316,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,1.0773196274240049,0.6761719304473333,55.55555555555556,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6279195263464399,0.693104350424112,52.63157894736842,0.5222222222222223,0.0,0.0,0.0,0.6934937833755687,0.702087735181383,50.0,0.125,0.6666666865348816,0.5,1.0,0.7089498769677094,0.7428734582740344,40.0,0.65625,0.0,0.0,0.0,0.7122681134828691,0.646599652618965,60.0,0.75,0.8333333432674408,0.75,1.0,0.6193698099858114
2,0.6806316766677531,0.7269847929507595,45.45454545454545,0.31666666666666665,0.38461539149284363,0.3125,0.5,0.634978543857565,63.63636363636363,0.6875,0.8333333432674408,0.75,1.0,0.6452103426587416,0.6930740277197396,50.0,0.625,0.0,0.0,0.0,0.6932323213854437,0.7996562793904152,50.0,0.4375,0.0,0.0,0.0,0.613877247527829,0.6589965665030237,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6911939454543473,0.6932115834158443,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.6906368936318119,0.6989544117730764,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.6931303981228324,0.6722724173784485,60.0,0.4375,0.0,0.0,0.0,0.6481617815047628,0.6489614505221727,57.14285714285714,0.75,0.0,0.0,0.0,0.6671142896321124,0.6658581703885802,55.55555555555556,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.593127328200631,0.6929312347161747,52.63157894736842,0.8055555555555555,0.0,0.0,0.0,0.6922578221478934,0.7309143438158578,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.5901190849286895,0.7054382859204174,40.0,0.6333333333333333,0.0,0.0,0.0,0.6921527604554122,0.6474332836287859,60.0,0.625,0.8333333432674408,0.75,1.0,0.5473596694483334
3,0.6894416347155243,0.6955906379077647,45.45454545454545,0.1875,0.5833333432674408,0.4166666716337204,1.0,0.6468523185473879,63.63636363636363,0.7083333333333333,0.6785714328289032,0.5416666716337204,1.0,0.9563669905324929,0.6931627674230618,50.0,0.3,0.0,0.0,0.0,0.6917759378826365,0.7636763839307446,50.0,0.5625,0.0,0.0,0.0,0.5278691942253186,0.6413115084600594,62.5,0.8,0.7692307829856873,0.625,1.0,0.6758635677523446,0.7065958811813785,50.0,0.5555555555555556,0.0,0.0,0.0,0.6261625019282524,0.7317567211246414,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.6931291160387886,0.693252731863936,40.0,0.53125,0.3333333432674408,0.25,0.5,0.6791300787541,0.6946831191171983,57.14285714285714,0.25,0.0,0.0,0.0,0.7963839692953106,0.6936687891459931,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.6624058467932762,0.6846892427679897,52.63157894736842,0.6666666666666666,0.0,0.0,0.0,0.6611848188445346,0.7381753616915434,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.8018611359093972,0.7169551551182197,40.0,0.26666666666666666,0.0,0.0,0.0,0.7516305599860735,0.6498701037429042,60.0,0.75,0.8333333432674408,0.75,1.0,0.6513466374594813
4,0.6168765629197883,0.8784510094500245,45.45454545454545,0.0,0.6727272868156433,0.5208333432674408,1.0,0.6309535501391127,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.893345910942081,0.695073814723905,50.0,0.6,0.6573426723480225,0.5,1.0,0.6929819032759095,0.7366216702094094,37.5,0.4375,0.0,0.0,0.0,0.7859851433133512,0.6537489883361168,62.5,0.6,0.7692307829856873,0.625,1.0,0.6498051125026078,0.6964899431788618,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.45246832161387335,0.6593590736503246,71.42857142857143,0.8,0.0,0.0,0.0,0.6722113462287491,0.6680724586446722,60.0,0.46875,0.0,0.0,0.0,0.6701399441001659,0.6961042262459413,57.14285714285714,0.25,0.0,0.0,0.0,0.6928164965382565,0.7481273607974899,33.33333333333333,0.46875,0.0,0.0,0.0,0.5732924669729575,0.6919056285666022,52.63157894736842,0.611111111111111,0.0,0.0,0.0,0.7422341248398329,0.7765004997955723,50.0,0.84375,0.6666666865348816,0.5,1.0,0.5533379281660615,0.6942216861701178,40.0,0.3,0.0,0.0,0.0,0.7071488358168722,0.6511319750368726,70.0,0.9,0.7500000298023224,0.6071428656578064,1.0,0.6591305865169287
5,0.6109695319263544,0.7879367170902358,45.45454545454545,0.25,0.38461539149284363,0.3125,0.5,0.6417858814209857,63.63636363636363,0.65,0.7846153974533081,0.6458333432674408,1.0,0.5695279712101523,0.6930424879279922,56.25,0.6666666666666666,0.6222222745418549,0.5666666775941849,0.7333333492279053,0.692439293534467,0.7613877774267045,37.5,0.3125,0.0,0.0,0.0,0.7656702632081821,0.6303733005377296,62.5,0.6,0.7692307829856873,0.625,1.0,0.6740783440214485,0.6926123027151717,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.7580392749791639,0.6508599668871959,100.0,1.0,1.0,1.0,1.0,0.7662548461317702,0.6496185659777503,60.0,0.625,0.0,0.0,0.0,0.5747893323007084,0.7098846174185754,14.285714285714285,0.08333333333333333,0.0,0.0,0.0,0.6374002768749853,0.7294399887858388,33.33333333333333,0.40625,0.0,0.0,0.0,0.6940961779859642,0.6760183282238375,73.68421052631578,0.5111111111111111,0.5,0.5555555621782938,0.46666666865348816,0.6709214546880181,0.7346999156094237,50.0,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.6411730674210826,0.6953306882400483,40.0,0.16666666666666666,0.0,0.0,0.0,0.7237938220718877,0.6592915978647078,70.0,0.8333333333333333,0.4166666865348816,0.3571428656578064,0.5,0.596908508954069
6,0.5973811654686936,1.0114900932489082,45.45454545454545,0.0,0.6727272868156433,0.5208333432674408,1.0,0.6485151060453507,63.63636363636363,0.8,0.7846153974533081,0.6458333432674408,1.0,0.8330982577665828,0.6957899208261067,43.75,0.5333333333333333,0.5846153944730759,0.4553571492433548,0.8333333432674408,0.7000878414478986,0.7423943698120868,50.0,0.5,0.3333333432674408,0.5,0.25,0.6512359953032976,0.6544252649201103,62.5,0.8,0.7692307829856873,0.625,1.0,0.9846363014981975,0.7690846259131998,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.5316132283915834,0.7280182168453193,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.6601737523674263,0.6568001702232513,60.0,0.5625,0.1666666716337204,0.25,0.125,0.634814915687926,0.6738344536353169,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6305561050252718,0.8803215170315973,44.44444444444444,0.45,0.0,0.0,0.0,0.8116095369629425,0.7237340037705301,42.10526315789473,0.6888888888888888,0.622222234805425,0.4960317611694336,0.9333333373069763,0.8732958087109881,0.7651809525241013,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6461686598162821,0.6967340019116985,40.0,0.13333333333333333,0.0,0.0,0.0,0.692204344844543,0.6810906281217856,60.0,0.8333333333333333,0.75,0.8333333432674408,0.7000000029802322,0.6260131676164467
7,0.6560776602188225,0.8903750481679457,45.45454545454545,0.0,0.5833333432674408,0.4166666716337204,1.0,0.6797578332767958,63.63636363636363,0.48333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.5984681558901919,0.7008509240893921,50.0,0.5,0.6573426723480225,0.5,1.0,0.6940711366655273,0.881951698255119,50.0,0.1875,0.0,0.0,0.0,0.5759889025735363,0.6610570846979164,62.5,0.8,0.7692307829856873,0.625,1.0,0.46958129192632797,0.7607079069190257,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.9532579921895225,0.5508895818664833,71.42857142857143,1.0,0.0,0.0,0.0,0.6946371106270178,0.6537037966908354,60.0,0.36666666666666664,0.0,0.0,0.0,0.5180738567772103,0.6496552079618197,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6300437134110227,0.6657120381933745,55.55555555555556,0.65,0.2857142984867096,0.5,0.20000000298023224,0.36846921912090247,0.6769129769528487,63.1578947368421,0.6,0.4888888994852702,0.8333333333333334,0.3611111144224803,0.6353013943757456,0.815100336712527,50.0,0.21875,0.6666666865348816,0.5,1.0,0.5203604416074202,0.6949546028346393,40.0,0.23333333333333334,0.0,0.0,0.0,0.6948878008633881,0.6168794954777357,60.0,0.9,0.7179487347602844,0.5625,1.0,0.5712674217263835
8,0.692270155328584,0.7087977164388647,45.45454545454545,0.1875,0.5833333432674408,0.4166666716337204,1.0,0.7423163954761453,63.63636363636363,0.3833333333333333,0.7846153974533081,0.6458333432674408,1.0,0.8172232993523778,0.6905423434145195,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6741741390683418,0.9589992533926681,50.0,0.375,0.0,0.0,0.0,0.6739490663721462,0.6547442227838042,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.46246212343877147,0.7826952454692581,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.7534938284727037,0.5193883536843028,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.6694489374873945,0.6790535281786634,60.0,0.41666666666666663,0.0,0.0,0.0,0.5786125502426586,0.671480499732208,57.14285714285714,0.75,0.0,0.0,0.0,0.596283381346945,0.676508173317069,66.66666666666666,0.625,0.4000000059604645,0.3333333432674408,0.5,0.6071590752824414,0.6844559331251551,68.42105263157895,0.7402777777777777,0.7833333214124044,0.7261904776096344,0.9166666666666666,0.6066771885538662,0.8627185298944774,50.0,0.45,0.7727272808551788,0.6875,1.0,0.5856212701433711,0.7009452462686045,40.0,0.6333333333333333,0.0,0.0,0.0,0.6870786315093165,0.5198894146918643,80.0,0.5,0.7878788113594055,0.6666666567325592,1.0,0.49332219549570666
