,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7774232983901735,0.09821897311540005,28.57142857142857,0.09197064539776975,69.23076923076923,0.8986726225066631
1,0.6119618410770092,0.13961143448470786,28.57142857142857,0.09785450166029024,61.53846153846154,0.7731112391272806
2,0.6688512491130205,0.09617741381031228,28.57142857142857,0.2965374724774479,23.076923076923077,0.28905039266878707
3,0.5440684092586895,0.11501817849764166,28.57142857142857,0.19610460392402856,38.46153846153847,0.6004786303792949
4,0.5845593905753925,0.09098604521072784,64.28571428571429,0.2399952071259363,38.46153846153847,0.21118770355483663
5,0.9916728749727579,0.07809698128513255,64.28571428571429,0.09814137805136365,76.92307692307693,0.4370907914805875
6,1.3573467868032285,0.081292106983527,71.42857142857143,0.08467428708699054,84.61538461538461,0.051016409871401124
7,0.1934405192957546,0.07815477561178072,71.42857142857143,0.08254134687850737,84.61538461538461,1.1341300359184008
8,0.22893791785579998,0.08556032078926894,64.28571428571429,0.25340103911750833,23.076923076923077,0.5160587473546044
9,0.24445672958435954,0.2786202156645041,42.857142857142854,0.1933712267885054,23.076923076923077,0.49030621529863105
10,0.8395823675185885,0.13154339620797154,42.857142857142854,0.43956784688191125,23.076923076923077,0.5622114689178336
11,0.23546755992366494,0.1388794567918839,42.857142857142854,0.24628276813121427,23.076923076923077,0.48960663447743386
12,0.14580438261269707,0.06234906937040161,78.57142857142857,0.27020633830915514,23.076923076923077,0.32514941720469653
13,0.011323354951313598,0.05491559503439854,71.42857142857143,0.26210312263278107,38.46153846153847,0.5092217953457011
14,0.018256799360354962,0.04917085780022086,78.57142857142857,0.16961462690862827,38.46153846153847,0.008396169183850026
15,0.013910391687104843,0.0481835056362553,92.85714285714286,0.5892950022017556,23.076923076923077,0.23105057325356992
16,0.004849725702315549,0.052180627372872664,92.85714285714286,0.09552755094191644,76.92307692307693,0.6790003747035268
17,0.0009392001957567299,0.05421467686962799,85.71428571428571,0.8439060791878128,23.076923076923077,0.44063372789301875
18,0.7431726623667224,0.23173248813088124,50.0,0.2554278787498261,23.076923076923077,1.187744639331979
19,0.006238332989243323,0.42581791793678836,50.0,0.14283258875503554,38.46153846153847,0.25314708580510165
20,2.7442260836743255,0.19848498144186497,78.57142857142857,0.39667061018070005,30.76923076923077,0.022450077264851168
21,0.0038047191912216737,0.0993223842420879,71.42857142857143,0.4511673569289537,38.46153846153847,0.025863389428695562
22,0.006835131071212246,0.3322117594582238,50.0,0.10589939762420796,76.92307692307693,0.5562488982704482
23,0.6584011937832929,0.11693281978528815,78.57142857142857,0.4751724387167905,38.46153846153847,0.06043201800933837
24,0.8983252530822564,0.35477185153605184,50.0,0.12745612665845685,69.23076923076923,0.33357961122087487
25,0.019410761143586357,0.08103796944945751,71.42857142857143,0.14033713597337316,69.23076923076923,0.0028171680996213265
26,0.010272181404886754,0.11351466280296678,71.42857142857143,0.3305528161580797,38.46153846153847,0.0019204657928723178
27,0.0019451366139884366,0.10373443213822628,71.42857142857143,0.32320478745438125,46.15384615384615,0.002377413851639831
28,0.00037413085860238263,0.15083036234917896,71.42857142857143,0.3983405899631991,38.46153846153847,0.0011106723485787577
29,0.0007173547636036987,0.13790784466374165,71.42857142857143,0.17528361319777683,69.23076923076923,0.0008981530227644066
30,0.00030700651758830904,0.09536342534014976,71.42857142857143,0.22164610675270685,69.23076923076923,0.00042044010724625306
31,0.0006718885340216377,0.09893113836596881,71.42857142857143,0.5639156570438346,38.46153846153847,0.0003926849853498128
32,0.00046771073884745325,0.10097627428010672,71.42857142857143,0.13176990213797565,69.23076923076923,0.00025128395706018727
33,0.00020986319739743937,0.10390185923235098,71.42857142857143,0.33086554162229675,38.46153846153847,0.0015692737113211638
34,0.00018450331500978467,0.12966367817702418,71.42857142857143,0.24351116899125647,69.23076923076923,0.00017937675175742278
35,0.00022585342059064988,0.10583543000595438,71.42857142857143,0.23580758163523827,53.84615384615385,7.925210805079086e-05
36,0.00015859673836189202,0.11768004197457929,71.42857142857143,0.28746751328369674,38.46153846153847,0.0009478831800041212
37,0.00018586494719259513,0.11681419190393012,71.42857142857143,0.33192514526824984,38.46153846153847,0.00047356065869540165
38,0.00012939907493949624,0.11028537657597688,71.42857142857143,0.35498097634472636,38.46153846153847,0.00023385606527391565
39,8.149473121322695e-05,0.11155652822143194,71.42857142857143,0.3483144766325459,46.15384615384615,9.206201526451583e-05
40,0.00014915755599023467,0.09817425392020998,71.42857142857143,0.3283400132331656,46.15384615384615,0.0004816907474326033
41,0.0001472955674900127,0.11778289541256592,71.42857142857143,0.3248332218525008,46.15384615384615,0.00014389365328683294
42,7.7070872269752e-05,0.11594100810797633,71.42857142857143,0.33326327043519766,46.15384615384615,5.894844109992953e-05
43,7.072701048676574e-05,0.12006921530371525,71.42857142857143,0.2855990158701471,46.15384615384615,9.536938684828526e-05
44,4.6961377386708085e-05,0.1058035582522091,71.42857142857143,0.4056447860595588,46.15384615384615,0.00015667556806558557
45,2.5939640147143085e-05,0.10607953423042604,71.42857142857143,0.3146439470223453,46.15384615384615,0.0003423661197828735
46,4.585457310393075e-05,0.1197824241342466,71.42857142857143,0.3157538246920677,46.15384615384615,7.53460957675688e-05
47,0.0001332208423455255,0.1243498578301228,71.42857142857143,0.37968272577584317,46.15384615384615,4.42251548730838e-05
48,0.00011545465942260364,0.11980336634880825,71.42857142857143,0.3835488902038885,46.15384615384615,7.632953005780464e-05
49,2.1575463134951514e-05,0.11421275522794984,71.42857142857143,0.4052774663207946,46.15384615384615,3.275132781998216e-05
50,6.193061113970807e-05,0.11970723754924004,71.42857142857143,0.3568143833359698,46.15384615384615,0.0002127009492241905
51,4.856019903753424e-05,0.10449619559830843,71.42857142857143,0.3695933245303887,46.15384615384615,2.801836296069357e-05
52,6.560531603963947e-05,0.11406894307489779,71.42857142857143,0.34130021973123614,46.15384615384615,0.0001459341954740393
53,1.9592468805311423e-05,0.1140723336607565,71.42857142857143,0.38349169515447046,46.15384615384615,1.442660898060317e-05
54,5.937729276622763e-05,0.10453830414590506,71.42857142857143,0.3804444526094576,46.15384615384615,4.0523819889490296e-05
55,3.6829861893012096e-05,0.10493889613111489,71.42857142857143,0.3665043398323697,46.15384615384615,0.0001596172151300352
56,3.749531888012446e-05,0.09980049729683346,71.42857142857143,0.34393179340393476,46.15384615384615,3.2378739743390384e-05
57,4.231076653496754e-05,0.10525043685383051,71.42857142857143,0.36540051280703956,46.15384615384615,3.0089557838808504e-05
58,3.5986784011047954e-05,0.12096527487472285,71.42857142857143,0.39568853394259346,46.15384615384615,0.00012688736366867737
59,1.476288024848088e-05,0.12039970968545591,71.42857142857143,0.32378309076968914,46.15384615384615,0.00015716433616575363
60,4.693175432244536e-05,0.10740885372201332,71.42857142857143,0.34918719119826913,46.15384615384615,3.7777164864520135e-05
