,ADHD1,ADHD1,ADHD1
,Loss/train,Loss/test,Accuracy/test
0,0.7781345233310072,0.10261637054561219,63.63636363636363
1,0.631815589430576,0.09977663330789333,63.63636363636363
2,0.8108387613320316,0.11141729012411666,63.63636363636363
3,0.9729045603170737,0.11373846366488337,63.63636363636363
4,0.18667272989314074,0.11771658133147515,63.63636363636363
5,0.9244751153188258,0.11447921409636427,63.63636363636363
6,0.5991881515678007,0.12221028612554012,63.63636363636363
7,0.6048894248367548,0.1277208827355951,63.63636363636363
8,0.5934772725293809,0.12358956960909538,63.63636363636363
9,0.7377188031255164,0.12305229923218416,63.63636363636363
10,0.5313017054089212,0.14112418751091968,45.45454545454545
11,0.3009316574210236,0.0978719864974309,72.72727272727273
12,0.34182231374048416,0.12268126017307242,63.63636363636363
13,0.15642912075012258,0.08551841962561334,72.72727272727273
14,0.21565965721569122,0.2119021155043727,45.45454545454545
15,0.39786549082343764,0.09238252484017581,72.72727272727273
16,0.1123752686652234,0.08686365168344697,72.72727272727273
17,0.04382324639171301,0.1970448910525528,54.54545454545454
18,0.005907914808895835,0.08617359140464528,81.81818181818183
19,0.006771379986895432,0.09820718750462733,81.81818181818183
20,0.007323578545993951,0.1885199603411324,81.81818181818183
21,0.0009771117996811446,0.17451214894164396,63.63636363636363
22,0.004671391142203988,0.10575954864836411,72.72727272727273
23,0.0015139275611444883,0.16981729856328343,72.72727272727273
24,0.000504126085373405,0.09478031463234039,72.72727272727273
25,0.001389191032009152,0.09591773131177707,72.72727272727273
26,0.0016954631952388818,0.1732587830109731,72.72727272727273
27,0.00014064759261936649,0.12661731923254244,72.72727272727273
28,0.0010342000463076616,0.15705511318888754,72.72727272727273
29,0.0017073036201574819,0.12537248203039664,72.72727272727273
30,0.0010937151094221218,0.10296338782568205,72.72727272727273
31,0.00039241193717742064,0.11755659105114663,72.72727272727273
32,0.000868652765454119,0.13092285837351297,72.72727272727273
33,0.0003144964081565772,0.10556490316025303,72.72727272727273
34,0.0006087729095466299,0.18317725534429538,72.72727272727273
35,0.0005766006881458226,0.15718441501157232,72.72727272727273
36,0.00029639483054419083,0.12888703926491643,72.72727272727273
37,0.0003001168197247441,0.11448337610738767,72.72727272727273
38,0.00035693323146916174,0.13079274374805785,72.72727272727273
39,0.0002956970094552442,0.16338158765193347,72.72727272727273
40,0.0001107988852955624,0.10869135785248343,72.72727272727273
41,0.00032992912211079925,0.13176066265873745,72.72727272727273
42,0.0004038971691268378,0.14228222764237486,72.72727272727273
43,0.00022021399097220642,0.11173974404988964,72.72727272727273
44,0.00028000987292777624,0.11820452867506809,72.72727272727273
45,0.00014858500629863115,0.11471694741017992,72.72727272727273
46,0.0003944556021909249,0.17445441931279063,72.72727272727273
47,0.0001467386166999935,0.2053765819952467,72.72727272727273
