,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6870312835899348,0.08802109024221365,50.0,0.08886370338305805,50.0,0.6933716081570133,0.12336107101362029,50.0,0.8179935442188266,0.1336022708340174,50.0,0.49984867963401247,0.11555009985687421,50.0,0.695841730829682,0.08096158812229344,66.66666666666666,0.6675756774658186,0.17328691945009456,50.0,0.6925847702572394,0.11599749935798857,44.44444444444444,0.6930506917865332,0.09910239456514794,50.0,0.7787236324018249
1,0.6888573920321004,0.08802730364518671,50.0,0.0888651532798517,50.0,0.6918653229731049,0.09534627982314023,50.0,0.5856060708099673,0.08946236216665455,53.333333333333336,0.8533203290265033,0.11583462374216337,50.0,0.6893163676524999,0.12419256152772008,33.33333333333333,0.6749088787123357,0.17329898682845146,50.0,0.6924473812407125,0.11538568669261925,44.44444444444444,0.669153157306823,0.0990817404672578,50.0,0.7095300354732148
2,1.477702647215529,0.08793298985389496,50.0,0.08884441011795505,50.0,0.6932896023751676,0.08617153640251454,50.0,0.72141854250624,0.13452191546075246,50.0,1.3534667129536215,0.11552535204684317,50.0,0.6936053498908391,0.1475475809353243,41.66666666666667,0.46616360628086506,0.17323845715816993,50.0,0.6936218287982174,0.11554938927255515,44.44444444444444,0.6486365405628073,0.0990118141004502,50.0,0.6921400385572248
3,0.5857809117930384,0.08788506115527538,50.0,0.08885128208491515,49.572649572649574,0.6963867301985683,0.11856492833961993,50.0,0.5310577338221737,0.09000047768265132,56.666666666666664,0.6063023591149873,0.11586110112862229,50.0,0.6923321259617777,0.16220908034574424,41.66666666666667,0.85582323859725,0.2344928928920989,50.0,0.609371152312221,0.11967117310148732,44.44444444444444,0.5713054054450697,0.10019940928343811,57.14285714285714,0.693224155353784
4,0.6076485032097324,0.08767317423782686,50.0,0.08882416008066411,56.41025641025641,0.692374304606292,0.0872295964657018,50.0,0.5863770998978014,0.07316362217550873,66.66666666666666,0.544827410552606,0.11545503951471053,50.0,0.6920094589232586,0.13027197118257614,41.66666666666667,0.48150314469042765,0.1839473799216424,25.0,0.6952274639424808,0.15226877722246362,44.44444444444444,0.6005691507098395,0.09920326952142607,42.857142857142854,0.6923366666133293
5,0.5825459192422455,0.10628409584672806,61.904761904761905,0.08883425082529674,50.427350427350426,0.6886314013981477,0.09247507882139087,52.5,0.4774480073543671,0.09701829340358141,60.0,0.6852099128538953,0.11416666155738257,33.33333333333333,0.6919103682484152,0.078672021682893,66.66666666666666,0.6188222365007996,0.4506559325148033,50.0,0.5939875601744895,0.1516565142813677,44.44444444444444,0.47139722688833835,0.10659337125780695,42.857142857142854,0.6884820091581401
6,1.0299774801201331,0.08423382927682427,71.42857142857143,0.08846917583895962,55.98290598290598,0.7485820332330858,0.0787577367592274,52.5,0.05611362231614505,0.07719747740671472,70.0,0.8439058597220132,0.1155415485418132,50.0,0.69304281169147,0.0736006254653714,70.83333333333334,0.5720840504418103,0.2464870828753748,50.0,0.697138341659241,0.11675562684325531,44.44444444444444,0.547413391307386,0.09909394971024156,50.0,0.6920432933012255
7,0.4999545638203397,0.08048313230233646,53.96825396825397,0.08875522535392096,50.0,0.7047056845305708,0.23961379591526918,50.0,0.5879379989465944,0.08003166461428625,63.33333333333333,0.4663357527778077,0.10751627029725135,50.0,0.6699204302691674,0.07564881575256814,66.66666666666666,0.5992428714899513,0.3524969644360544,50.0,0.6937902019798321,0.11980490241120956,44.44444444444444,0.6427295974980948,0.11780697896304024,42.857142857142854,0.693459827138923
8,0.3459206744085324,0.09520247794454753,55.55555555555556,0.09042153027881814,56.41025641025641,0.6912205084876769,0.07394293786551001,65.0,0.4640907375120695,0.0653605568918199,80.0,0.4373335218642284,0.1147482940695684,55.55555555555556,0.6915115047299618,0.09212269319656552,45.83333333333333,0.5987493179942527,0.4191452800125493,50.0,0.6958707698596549,0.12932254496786413,44.44444444444444,0.5048347117508697,0.09914987891174529,50.0,0.6921806087689619
