,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,173.19615100732668,12.215909072019702,0.0,0.0,0.0,0.0,0.0
1,4.007011397074682,1.1127594872318165,0.0,0.0,0.0,0.0,0.0
2,81.48603300975651,3.82615867894864,0.0,0.0,0.0,0.0,0.0
3,61.347314771171455,2.3171197201108846,0.0,0.0,0.0,0.0,0.0
4,10.17131508314475,0.9532627634189516,0.0,0.0,0.0,0.0,0.0
5,83.68484844535571,2.386796653997048,0.0,0.0,0.0,0.0,0.0
6,35.369228566086214,1.2346575741244985,0.0,0.0,0.0,0.0,0.0
7,15.063555285171693,0.9129895481712781,0.0,0.0,0.0,0.0,0.0
8,14.84785731641639,0.7088468752478034,0.0,0.0,0.0,0.0,0.0
9,3.019852282159015,0.8746347729857326,0.0,0.0,0.0,0.0,0.0
10,8.781008684497248,0.9932902424614476,0.0,0.0,0.0,0.0,0.0
11,13.158139027080457,0.7018118138673207,0.0,0.0,0.0,0.0,0.0
12,22.666144909011877,0.8277540387263493,0.0,0.0,0.0,0.0,0.0
13,0.8117340187736519,0.7228615855743761,0.0,0.0,0.0,0.0,0.0
14,3.275950688284069,0.6453705364339166,0.0,0.0,0.0,0.0,0.0
15,4.673045774816078,0.6915814022750748,0.0,0.0,0.0,0.0,0.0
16,1.340658946440045,0.9404046674473261,0.0,0.0,0.0,0.0,0.0
17,3.560035515262904,0.587084685680709,0.0,0.0,0.0,0.0,0.0
18,14.493573351417096,1.4344671284981665,0.0,0.0,0.0,0.0,0.0
19,1.9858569476186003,0.6847792457191695,0.0,0.0,0.0,0.0,0.0
20,5.624252781986421,0.7744280244725923,0.0,0.0,0.0,0.0,0.0
21,1.0047661163927792,0.7873625984656811,0.0,0.0,0.0,0.0,0.0
22,1.8243363789425562,0.6414304767865423,0.0,0.0,0.0,0.0,0.0
23,1.4148930878436765,0.6015704118567651,0.0,0.0,0.0,0.0,0.0
24,0.5847146043904359,0.740685952886597,0.0,0.0,0.0,0.0,0.0
25,0.19120580920071226,0.7239252185755565,0.0,0.0,0.0,0.0,0.0
26,0.5758013713243632,0.7668239230155453,0.0,0.0,0.0,0.0,0.0
27,0.291107075900311,0.8549606639039187,0.0,0.0,0.0,0.0,0.0
28,1.5103439076190763,0.8890527740484768,0.0,0.0,0.0,0.0,0.0
29,0.4418757584484105,1.0493678500450048,0.0,0.0,0.0,0.0,0.0
30,0.3820186412876388,0.6488457071957561,0.0,0.0,0.0,0.0,0.0
31,0.8276863784679493,0.826282504915265,0.0,0.0,0.0,0.0,0.0
32,0.8271227076755842,0.7155811882563778,0.0,0.0,0.0,0.0,0.0
33,1.153222123188845,0.8777082876792348,0.0,0.0,0.0,0.0,0.0
34,3.007693772753966,0.8588893047257774,0.0,0.0,0.0,0.0,0.0
35,3.9007306559581374,0.8992456489223486,0.0,0.0,0.0,0.0,0.0
36,0.11034070858396551,0.7489130347249645,0.0,0.0,0.0,0.0,0.0
37,1.0418197155398894,0.9347840623595237,0.0,0.0,0.0,0.0,0.0
38,2.0837510418705922,0.7150621363984777,0.0,0.0,0.0,0.0,0.0
39,1.0397072669334229,0.7877142106463468,0.0,0.0,0.0,0.0,0.0
40,0.9690499817320825,0.9421858574635873,0.0,0.0,0.0,0.0,0.0
41,0.9968757346053101,0.73493788609045,0.0,0.0,0.0,0.0,0.0
42,0.32178634714248383,0.7700328499520068,0.0,0.0,0.0,0.0,0.0
43,0.13314963618402703,0.7823074726975958,0.0,0.0,0.0,0.0,0.0
44,5.480342198155827,1.277688120547135,0.0,0.0,0.0,0.0,0.0
