,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.8951990710535564,0.09622298444313887,53.96825396825397,0.0819917356829535,61.71875,0.6555074781680127,0.06615422707370619,74.19354838709677,1.1744487969458524,0.10952941475814919,66.95652173913044,0.7002631407083675,0.10359235809581865,51.21951219512195,0.593181367994832,0.11374429963277438,70.58823529411765,0.5030132285489486,0.1541920140254945,44.44444444444444,2.5064124101701366,0.1023490660521799,53.84615384615385,0.47763119799935017,0.08970167059300893,71.42857142857143,1.0126994356226031,0.1798606167512219,50.0,7.175728116348947,1.1971572638302126,25.0,3.2815559488229837
1,0.553132037861009,0.09324516143938029,54.4973544973545,0.07626674640978091,64.0625,0.6670163471743273,0.06269063024005675,77.41935483870968,0.4203057508352613,0.10410450148343416,66.95652173913044,1.104288137355093,0.10855483605432649,41.46341463414634,0.7711698426902271,0.0692174691647153,88.23529411764706,0.41652926854119,0.12405686860420273,55.55555555555556,1.2351560331355735,0.09497452501453456,69.23076923076923,0.6857157534247863,0.09771514908528353,64.28571428571429,0.5629137464887242,0.4276162376154006,60.0,1.4705836973828132,0.3021566765614323,25.0,6.106081792050819
2,0.3501965862470654,0.0945552239266683,57.14285714285714,0.07716447952988671,64.0625,0.6253820834824855,0.05915591292039917,77.41935483870968,0.6216213032555796,0.09241642044209725,64.34782608695652,1.144397218432853,0.12633947031493853,41.46341463414634,0.8846210084723307,0.09895313474119011,76.47058823529412,0.22950141945998923,0.2202597259456348,44.44444444444444,0.10582357747148885,0.09056745974071992,61.53846153846154,0.34284313589288146,0.07884772976604515,78.57142857142857,0.44792000441435614,0.36551334867221863,40.0,1.4714838494072082,0.1803387243797433,75.0,11.657666008637698
3,0.02744885764309413,0.1447947393099319,55.026455026455025,0.11179165149214576,61.71875,0.5955599314238206,0.15290786414667737,32.25806451612903,1.0160955217495433,0.08952635131407827,60.0,0.6777327104517783,0.16074084221413715,58.536585365853654,0.37307823326877226,0.17996072973172936,64.70588235294117,0.21495175626297672,0.1590716987547306,55.55555555555556,0.7750700998206166,0.15202045861670394,61.53846153846154,2.6698545737493045,0.3214504489824424,21.428571428571427,0.5033624129550802,0.42554278757695413,60.0,1.3070016297564708,0.08355376795617683,62.5,1.5369399803380954
4,1.1474934081054007,0.11802158323129103,55.55555555555556,0.08917269172314443,64.0625,0.3505412839637955,0.11611511650816823,48.38709677419355,0.6346711647489137,0.11691542413242673,47.82608695652174,0.48914564624064,0.14932176422995383,60.97560975609756,1.0186755134252679,0.06844897126125292,76.47058823529412,0.3350707545004917,0.18538970483619283,55.55555555555556,0.29612697843880254,0.15353418015557685,53.84615384615385,0.7152603050564404,0.3059115797914037,21.428571428571427,0.7418741317891095,0.17067764102008937,40.0,3.912440305585958,1.453044063065287,0.0,7.156414892369618
5,0.28874155452108885,0.09574138644518865,58.730158730158735,0.07291624864090451,71.875,0.5071707481221657,0.07786214120510915,67.74193548387096,0.21348611177716545,0.11584480676751052,38.26086956521739,0.4788515368371824,0.16628452287347542,56.09756097560976,0.8033210972604925,0.16771337304347889,76.47058823529412,0.30744340672013093,0.10993382363002815,66.66666666666666,0.3642243767825584,0.10611249182718797,76.92307692307693,0.4592111799778323,0.2365627970739983,28.57142857142857,0.9329014267098671,0.17389898489745892,60.0,7.8178888150722745,0.2363143229236438,75.0,10.035975842248297
6,0.7753969715073761,0.09848688387574134,60.317460317460316,0.07362696135351794,71.875,1.0212561272590737,0.061225140312100794,87.09677419354838,0.1701130513640194,0.100849801646045,48.69565217391305,1.4610046508790875,0.11296092442463584,43.90243902439025,0.8739950498386351,0.05742315848787278,82.35294117647058,0.3157290420892911,0.09561507551970798,55.55555555555556,0.4418808221076754,0.07640586702991323,84.61538461538461,0.058189987127767274,0.19326379420824893,28.57142857142857,0.527688065681489,0.5542338849679196,60.0,3.0012420799498463,0.19438492867400145,75.0,3.743695693648988
7,0.643763407887673,0.08727281956924492,62.43386243386243,0.06571628156504383,73.4375,0.5063573798850355,0.0628725854696539,83.87096774193549,0.024163034389493156,0.0916774728098764,69.56521739130434,0.6870113851222589,0.14991776482507968,43.90243902439025,0.6481388667896717,0.03509867305996693,88.23529411764706,0.51430774275129,0.12447571618532788,66.66666666666666,0.46177969842988165,0.10337386950117498,61.53846153846154,0.24228183938208736,0.18006742388963812,35.714285714285715,0.3677986719178339,0.23916478605185368,40.0,0.6859318185988045,0.320135464983048,25.0,3.269600600734147
8,0.45932831391778506,0.09089131677891393,64.02116402116403,0.05887160750308569,78.90625,0.11351377070006513,0.060709261419961476,83.87096774193549,0.5831120474610318,0.09740209095136926,43.47826086956522,0.32399836415225464,0.10801760340063205,56.09756097560976,1.2874992296078869,0.03903955196221927,94.11764705882352,0.4066848687600708,0.09794593867115925,77.77777777777779,0.1658210787597321,0.06465371871177089,76.92307692307693,0.5420068758395419,0.2044401003767918,14.285714285714285,0.6592741958180633,0.132310080642371,60.0,1.953220790172404,0.312124851475341,25.0,2.4788626903336755
