,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
15,0.26237291586372075,0.08283252279390937,70.0,0.10142220434056703,63.63636363636363,0.4657615479744494,0.08511443972984452,50.0,0.6526163992626304,0.05285945564120415,50.0,0.5904366651358293,0.051571965934441105,87.5,0.6053617475517863,0.06579814762129217,75.0,0.5679353467666284,0.08944488564679541,42.857142857142854,0.8908421120429849,0.09494359948141981,71.42857142857143,0.44550546568997834,0.06539268282576144,62.5,0.33170848472097164,0.07675856717487292,55.55555555555556,0.6913035232155733,0.09367772274158741,52.63157894736842,0.631352082050274,0.06901098210574788,70.0,0.5927682085256769,0.1079261049573006,50.0,0.055705090847157364,0.05054296743782065,80.0,2.383692679454617
16,0.3612013702315186,0.09165017269038522,70.0,0.054111943663840444,72.72727272727273,0.5230289149447352,0.05517068702984324,50.0,0.6585338374631914,0.04347274454550993,62.5,0.6518806837481427,0.06437065779041568,87.5,0.826694152397963,0.07263507959291195,62.5,0.5321934450048988,0.10454936179981952,57.14285714285714,0.49341718303269844,0.09898757536835576,71.42857142857143,0.2841432522415795,0.12161913642258239,62.5,0.1881239721214232,0.0788879868420462,22.22222222222222,0.6937915095569348,0.08148493205247559,52.63157894736842,0.6817297514663319,0.062374893172147707,70.0,0.6017605090601267,0.13447749037560752,60.0,0.3874468315126018,0.06663622202040131,70.0,0.3225516009810508
17,0.9210979855767826,0.07507254108520992,50.0,0.05543645432277191,63.63636363636363,1.412570148906969,0.06169293901567238,50.0,0.6768899108465157,0.043301067045400696,62.5,0.625730843819842,0.07946650486405159,87.5,0.6231784123242397,0.06996777011014803,62.5,0.5649093097452031,0.0921176798417083,57.14285714285714,0.3746249301741049,0.05755308985347538,71.42857142857143,1.0864831732321334,0.11544846207290695,50.0,1.0544010853556678,0.07791379323478721,55.55555555555556,0.6134522499821169,0.07276643072883089,57.89473684210527,0.6192234469422316,0.0649518342960566,70.0,0.5064020547335404,0.06709349454514463,70.0,1.0214022562823133,0.05204667952472901,70.0,0.23204415042510787
18,0.22361465358007873,0.12986114272366697,60.0,0.04625597060982744,63.63636363636363,0.30017100595227214,0.06528615082406068,50.0,0.6803064613369664,0.06442235609396514,50.0,0.6122688934370687,0.0871151551143455,50.0,0.4884539940471246,0.06612870542421172,75.0,0.4422638863411388,0.17805870862864617,57.14285714285714,0.3711248176300542,0.061515927757962045,85.71428571428571,0.36569247447056324,0.10921127214208289,62.5,0.3418892762063858,0.10001689969267843,55.55555555555556,0.564981044171768,0.10172226671337774,57.89473684210527,0.56642793147494,0.06244923617865391,70.0,0.7463063771095341,0.2652276587917147,50.0,0.08521077421583495,0.11832367376488713,60.0,0.17873776443874592
19,0.10062547764318967,0.10844076339566847,70.0,0.042441167153661856,72.72727272727273,0.19177437255081406,0.05634910567239662,50.0,0.6780505237759974,0.05142114600022921,56.25,0.5591221549345002,0.11100909047150988,62.5,0.44126721379455575,0.06579823554451433,75.0,0.8212443231209405,0.1188078238964865,57.14285714285714,0.12632419674581566,0.05968758465159656,85.71428571428571,1.225473601007048,0.15483131526922578,62.5,0.8330721963194739,0.07660700010738139,55.55555555555556,0.6887319803816112,0.08999199807753724,63.1578947368421,0.6922394811027784,0.056115500867379466,70.0,0.5654085385792078,0.07864434672438873,50.0,0.24292080044405207,0.055653195485675176,60.0,0.17121591035568998
20,0.10521167935225169,0.08565474439118315,60.0,0.04423535183255114,81.81818181818183,0.5333568641351408,0.05386231497372998,66.66666666666666,0.6156195052871504,0.04337603998111796,75.0,0.8575858897354605,0.059025383116145136,75.0,0.3735417455964288,0.0661120197002494,62.5,0.48384260760391873,0.12431642602395344,42.857142857142854,0.16445843664363227,0.04922681544966034,85.71428571428571,0.5079700905548147,0.0895697416285682,62.5,0.23894960479812613,0.08173103291659577,55.55555555555556,0.6928618101080665,0.07088327946867257,52.63157894736842,0.6336774717271006,0.06657909070769842,80.0,0.44778793721273413,0.10439028319839012,60.0,0.06538925358321337,0.05578811547538999,70.0,0.4443169994705739
21,0.24129088204928237,0.09805846892574535,50.0,0.08861584778470381,63.63636363636363,0.4596832128918029,0.05650006534939119,50.0,0.5921915010920906,0.044333435485343936,50.0,0.8278269639606042,0.110045091943508,50.0,0.3768214329912515,0.078925517432182,75.0,0.4325513554658517,0.1598955958827572,57.14285714285714,0.3690712453356868,0.06650800987600178,71.42857142857143,0.304232878326359,0.18696924692673494,50.0,0.15622238854247128,0.10156519645181977,55.55555555555556,0.5793538916991652,0.08561581623933903,57.89473684210527,0.7130507869426862,0.07934937338483998,70.0,0.2003882288051446,0.1172820130242596,60.0,0.06214832968714927,0.06534098784748392,80.0,0.951927242072677
22,0.06827688455260299,0.10358880097040941,60.0,0.04656002859218309,63.63636363636363,0.17063550059919355,0.055822331383432684,66.66666666666666,1.4635372128789577,0.06205066650865782,56.25,0.4920587259933846,0.04700817241923151,87.5,0.43754283314975473,0.1172580585027482,75.0,0.29395992099228735,0.18723858718078062,71.42857142857143,0.0648096887541507,0.07471528926963407,85.71428571428571,0.27925139160324547,0.06981412771372975,75.0,0.14530282089017266,0.11005936219914308,55.55555555555556,0.18233224288725353,0.1277511129736999,52.63157894736842,0.4521720599424265,0.09198521854150415,60.0,0.3173439793028324,0.16806351927171642,60.0,0.13360216368466826,0.10041167460515184,70.0,0.15394364863298338
23,0.43164004880083434,0.16812914022835007,60.0,0.10359715976367817,63.63636363636363,0.2197356722454573,0.09649543376782281,50.0,0.5966673628118421,0.04328196979889992,75.0,0.581629977627236,0.11837369853442367,50.0,0.33003344493386805,0.06179228448321481,75.0,0.5181321103737181,0.14639506107925396,42.857142857142854,0.0439408177654508,0.0691681419816492,71.42857142857143,0.49043908635189437,0.08309552212822205,62.5,0.18755005157369578,0.09949391329684222,55.55555555555556,0.4640067545643684,0.08305977190222506,57.89473684210527,0.37687733153989195,0.0715376609238562,80.0,1.100566443130505,0.10285693507750984,60.0,0.06698714318186326,0.06975642696795897,60.0,0.02531848705322791
24,0.07977022037457444,0.1445756229719336,70.0,0.04662032782088605,81.81818181818183,0.29239808681780705,0.05540253505556008,50.0,0.49539089128861735,0.04573961504147843,75.0,0.5746610946682413,0.08377291180393409,62.5,0.4349395170640633,0.060897707201341474,75.0,0.3295436961917453,0.1396096302834203,57.14285714285714,0.0581663849433437,0.05601035812773724,71.42857142857143,0.1095189047541692,0.13008448770931655,50.0,0.8027273527861865,0.08399256207465991,33.33333333333333,0.6964928141256151,0.06857390608722734,68.42105263157895,0.5565866373434883,0.06559219009680592,80.0,0.5077552584557136,0.12070321951380833,70.0,0.1431047870649488,0.06316474971590574,70.0,0.16182478734292963
25,0.08894329434993219,0.1530325817122084,70.0,0.09117890806602726,54.54545454545454,1.0723472310633864,0.05503649230255985,50.0,0.4583668921155411,0.0642327057161477,56.25,0.4742264155758556,0.059984589492756896,87.5,0.33636126044542103,0.07396385271860935,62.5,0.4334683382315129,0.1484055790192905,42.857142857142854,0.050695371985528634,0.05551241316013678,71.42857142857143,0.18768377439060926,0.1222392190447057,62.5,0.6996491323698509,0.07953199119279425,44.44444444444444,2.185182807687951,0.4430312736046744,52.63157894736842,0.20919526149175474,0.08120770375483935,80.0,0.2586475967912136,0.1343622744018675,70.0,0.016376365548105544,0.05446236228077729,60.0,0.03768024973332603
26,0.49625128706034055,0.14752735250823137,70.0,0.13966985018160807,63.63636363636363,0.1296277989102077,0.09362892077126443,50.0,0.4696247101838877,0.05862508979130784,62.5,0.3873018022324564,0.2271319380912226,50.0,0.5121228802757911,0.07445368951882013,75.0,0.437922084965303,0.1642411901842372,42.857142857142854,0.05000867817522426,0.042175411665139294,85.71428571428571,0.210074458389906,0.09263306264233352,75.0,0.13538564812526635,0.16475211610203147,55.55555555555556,0.12811338474219636,0.08570250944960879,57.89473684210527,0.6063297393314603,0.05662609105890813,80.0,0.4335925073158366,0.1303327499095403,70.0,0.7761095073062584,0.09317868110605479,80.0,0.01906511233021688
27,0.03444397350389033,0.28079707835563994,60.0,0.08014577607405945,72.72727272727273,0.06022350023597609,0.13064003903502902,50.0,0.8734352209055118,0.07185266782040371,62.5,0.3124099420978457,0.2815895140677827,50.0,0.35164524325649893,0.05843455299422729,75.0,0.49890038057842656,0.19814358192698678,42.857142857142854,0.017519193426291713,0.13500272620849788,71.42857142857143,0.2854564875302903,0.08490672408083531,62.5,0.08383917416340697,0.15022496891057044,55.55555555555556,0.3678810587970088,0.14395160192796835,52.63157894736842,1.141998314723263,0.12871377803056014,40.0,0.6873667208128169,0.10254890957043564,60.0,0.10820030461380176,0.13337275001576726,70.0,0.058187395857333894
28,0.018925309471110232,0.15469829566677856,60.0,0.046984984281587656,81.81818181818183,0.15862205528877404,0.07791291659893866,58.333333333333336,0.7636398599538543,0.06110051700054138,50.0,0.5018671542628147,0.07061559914087875,75.0,0.3086049747289739,0.0683589129554889,75.0,0.43344805554798227,0.24751908155297012,57.14285714285714,0.3146936766157269,0.1162661098495659,71.42857142857143,0.07922756755355816,0.18417795287711133,50.0,0.1849929065713731,0.07769012278223014,55.55555555555556,0.6604381968416801,0.07382520365258767,52.63157894736842,0.19209544081533325,0.04905957298324727,80.0,0.5624481681936597,0.07858991110585758,70.0,0.02942656674862735,0.05501855061793011,80.0,0.18375184480913984
29,0.0739251267932086,0.09833755917080247,60.0,0.13987019754660268,63.63636363636363,0.18375768182500626,0.08371166339241437,41.66666666666667,0.6908136100544167,0.0631440422536953,56.25,1.217742657372543,0.13365218735312337,50.0,0.4069628196089768,0.06471464805507592,75.0,0.43004953963871556,0.21873352366208562,57.14285714285714,0.02561360545234734,0.13388146757112865,71.42857142857143,0.08109544663678614,0.10007562632674863,62.5,0.05562034832809442,0.1411455065013082,22.22222222222222,0.2898711028388038,0.06817672408864073,63.1578947368421,0.08011621557419725,0.051877504107594605,60.0,0.4653511156303182,0.09335004003424503,60.0,0.005333878814669518,0.11528037026055041,70.0,0.027620514458414208
30,0.06127408797561817,0.10753730285927646,70.0,0.1258381614402464,63.63636363636363,0.05712348991162417,0.08276270309021486,33.33333333333333,0.3836070731039418,0.04598296973549346,75.0,0.4684303687386478,0.1068033803669534,37.5,0.21919463059449976,0.060110771912055945,75.0,0.19438913203114702,0.2432969388358451,57.14285714285714,0.05566978025639975,0.10798220254790583,71.42857142857143,0.7362868848644365,0.10603417478876537,62.5,0.04761300882671208,0.10878689658138727,33.33333333333333,0.5949828343593709,0.15078207123241388,73.68421052631578,0.0870829435545257,0.07075548686501185,80.0,0.3218668061734512,0.0906578342804698,60.0,0.04846649296727582,0.10578780236171074,80.0,1.1138778742087887
31,0.022591375852651276,0.09382284448677505,50.0,0.07487157547823176,72.72727272727273,0.030153850943057094,0.09563491041508722,58.333333333333336,0.21287487378814093,0.06547383045277602,56.25,1.4444143231068272,0.15658934558893592,50.0,0.23694360072998658,0.08439672228469859,75.0,0.38873570831567716,0.26162135993876967,28.57142857142857,0.002059618799193056,0.09241242637166222,71.42857142857143,0.13341284387242672,0.10345191354586228,50.0,0.07040181758308992,0.18618871470075893,55.55555555555556,0.18491776551584227,0.19392036651783223,52.63157894736842,0.49936898115547046,0.05343705339717234,60.0,0.17439378072861286,0.1253344661984616,70.0,0.06000183018688347,0.08813673374658582,60.0,0.02123901091353004
32,0.02842123527712696,0.16401784474877767,60.0,0.06966049867142846,81.81818181818183,0.1308291763051,0.07187485643555282,33.33333333333333,0.6885970908039926,0.059078153532367735,68.75,0.4972285739626359,0.07736180578039031,62.5,0.13947808028339198,0.08750087881288385,62.5,0.07603259942338639,0.24818676313738708,57.14285714285714,0.014259834631559899,0.060961738450624574,85.71428571428571,0.021909669539018895,0.14593377956977174,75.0,0.019499537418486108,0.1455297887421505,33.33333333333333,1.3634943098805727,0.13362995753886295,68.42105263157895,0.16877147576025006,0.058945163369438516,70.0,0.1612359432070484,0.12258385117820761,80.0,0.18914482814129463,0.08498824109631634,60.0,0.005338050273274646
33,0.005361498785798845,0.11359918689798669,60.0,0.12342890828292141,72.72727272727273,0.020182808317960585,0.07140503190043891,50.0,0.30688311928457795,0.05436144704062026,56.25,0.27465913406710124,0.10603590214850546,50.0,0.12578314291293655,0.082602655240861,62.5,0.2809809369405551,0.2743628555335366,57.14285714285714,0.32468171304968363,0.13538507447491865,71.42857142857143,1.2347159991736212,0.13845320784459714,37.5,0.2143328076329031,0.13353428041026089,44.44444444444444,0.06174757448690413,0.07301654292477865,52.63157894736842,0.5501988648096562,0.09627801472801917,80.0,0.47964658448725844,0.10273426630668463,80.0,0.38360118299881396,0.10840865117684029,70.0,0.06385439344585483
34,0.00938720802632534,0.2223251698347993,70.0,0.07334005258668509,72.72727272727273,0.07245775285327387,0.06898213456061641,41.66666666666667,0.19545529424550237,0.09247944191064698,56.25,0.10613292487924816,0.07415876936401032,62.5,0.5002302549163936,0.10113801084573863,62.5,0.3321863130227847,0.28843209012439536,71.42857142857143,0.007667349958001553,0.0744332269202485,85.71428571428571,0.14911042542303557,0.13624373780413185,75.0,0.027578450239079805,0.23450929551539984,44.44444444444444,1.112546570602271,0.20004819386308695,68.42105263157895,0.0679490680941071,0.05454730034367332,70.0,0.2743161173072455,0.16486638887249516,80.0,0.0043577291929019,0.0807185939463398,80.0,0.015251817763105777
35,0.0036931515982013617,0.18687938985623845,60.0,0.08767949043433095,72.72727272727273,0.028867172136721866,0.1314597104168584,58.333333333333336,0.10776012524491287,0.061778685351526676,75.0,0.3542976427970363,0.2326718254884171,50.0,0.5885879093796007,0.073097992499921,75.0,0.14271254431784453,0.2924070442978812,28.57142857142857,0.0014450068865968747,0.09888776701372717,71.42857142857143,0.07945125448099594,0.19257403345069946,62.5,0.011551251662189491,0.22250279449831614,33.33333333333333,0.02977734866167106,0.09449521721422774,52.63157894736842,0.05045282986842626,0.04876765179555577,60.0,0.11212350577727011,0.10416802747533768,60.0,0.00021241446137154363,0.09791552547724021,70.0,0.017027651680669033
36,0.004670873157219805,0.16619004274673496,60.0,0.10458307936991704,72.72727272727273,0.4538160628519746,0.12861981424986402,50.0,0.18482544420031688,0.08890407609109818,56.25,0.2824096333943083,0.06943109032794718,62.5,0.15977028045487765,0.07678219659613066,75.0,0.3157046999783146,0.27007802235256007,28.57142857142857,0.0011951867591266337,0.06740202726751261,85.71428571428571,0.01588547378617223,0.12292657037749413,75.0,0.008669654613405298,0.20614665106595714,44.44444444444444,0.12933220052997724,0.10344592036070295,68.42105263157895,0.7526766142034101,0.08459665813642848,50.0,0.10037958194870884,0.14129213640608201,80.0,0.0053335527062066046,0.06961887786930626,80.0,0.008807871916795195
37,5.065548176280897e-05,0.2629652091792459,70.0,0.08266386272207925,72.72727272727273,0.0072178954990869855,0.091792454950051,50.0,0.19031164935489883,0.07544201799009113,68.75,0.20141835103615724,0.0599731869224489,87.5,0.16732786585874015,0.1288582933565936,75.0,0.06784292990224922,0.31778314431587434,57.14285714285714,0.014968298537767566,0.060580345033956054,85.71428571428571,0.03473184891515639,0.29630993395007393,62.5,0.02593610547094502,0.19070969463219145,33.33333333333333,0.01744164729728832,0.2026236901159312,68.42105263157895,0.07034055816357249,0.042202436481747006,70.0,0.23332129939027343,0.15888711512361248,70.0,0.0011789017876844042,0.08799480093630374,70.0,0.026910329888963875
38,0.031466688634031244,0.185667465861115,70.0,0.061719734523906736,72.72727272727273,1.7709119592180587,0.18471476928489036,58.333333333333336,0.11813966655934084,0.06788521070894198,75.0,0.21955903658204315,0.23360146367515566,50.0,0.22281436793236892,0.1025160957847632,75.0,0.6369956973703772,0.2881574841109821,42.857142857142854,0.0010858192788677809,0.06415408714722824,85.71428571428571,0.15396091733930317,0.18372628230908444,62.5,0.0032290983827347776,0.16717827234113342,33.33333333333333,1.4145803133964339,0.13573360192642872,68.42105263157895,0.13832584840937226,0.06502092582863016,80.0,0.482109019824103,0.11262288895785262,70.0,0.016257824085722686,0.08225195282012727,70.0,0.006831967970963134
