,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test
0,0.6546661120953398,0.08071313236972208,61.71875
1,0.5952237164696664,0.07466142755461422,66.40625
2,0.4951291398252149,0.09401386015772288,64.0625
3,0.5608106401198601,0.07526598223401867,68.75
4,0.10501356979216235,0.0923850468302867,67.1875
5,0.10294065086254091,0.07592126723953618,71.875
6,0.11706109533993642,0.08073579374859105,69.53125
7,0.011427590594161242,0.12923926002059785,62.5
8,0.6989800515303863,0.1278411670605841,69.53125
9,0.19210331951414342,0.09334109264214127,71.875
10,0.38186863539589583,0.0778277707525477,69.53125
11,0.2532932223953394,0.13864909801324127,74.21875
12,0.009000726700043695,0.14683618286776579,72.65625
13,0.337873314909742,0.09190609935486614,71.875
14,1.2744075521059621,0.349296081146729,54.6875
15,0.016449292919505035,0.16261307913321127,71.875
16,0.00618205111548475,0.12227903839040448,71.09375
17,0.17009937167690703,0.1617746644470801,71.09375
18,0.008802583446784215,0.1464229602109978,72.65625
19,0.0007778801390888307,0.14411658901417373,73.4375
20,0.005554792182891688,0.15896896388611106,74.21875
21,0.00031446063578358346,0.19165228644507273,71.09375
22,4.798658949204429e-05,0.20492631192271107,69.53125
23,0.0006878945476839087,0.18824793678311003,72.65625
24,0.00018055520447371646,0.20964047976065533,74.21875
25,0.006942024335538348,0.2056641748394797,72.65625
26,0.11034252917094835,0.21347775257844395,72.65625
27,0.0007545406402923996,0.22476982684255675,73.4375
28,0.00018198776301150903,0.22802185358333002,73.4375
29,0.0008778855680653462,0.22731598073983683,70.3125
30,0.001065239036372536,0.23765889058148412,72.65625
31,0.7725910448565632,0.30256545557226994,64.84375
32,0.0006863482900378174,0.29392084080989017,67.1875
33,0.0006853922521227598,0.22393950911661803,68.75
34,0.000677416353573069,0.2299171214964852,75.0
35,0.0005527081793579655,0.22583127027313585,71.875
36,4.2686581550503064e-05,0.23289647521192322,72.65625
37,0.00016267223824150407,0.27286747780827925,72.65625
38,0.0008193672622625101,0.3192731749240036,72.65625
39,4.482718292464981e-05,0.26263079073745293,73.4375
40,5.862810809969786e-06,0.2691010137117512,71.09375
41,5.196027740503944e-05,0.2923576324558571,71.09375
42,2.12165409128171e-06,0.3580686790134011,71.875
43,1.0637086522954544,0.25536588946656763,75.0
44,0.1087400901657114,0.2693404646034747,74.21875
45,0.007860558951886221,0.25961474764119763,71.09375
46,2.203082860867067e-05,0.28209767536665836,72.65625
47,0.007941799719977655,0.2371054660479242,72.65625
48,0.004776525115861382,0.2673111196787681,74.21875
49,3.1690306025628513e-05,0.28646283941415196,74.21875
50,1.5442182386329786e-05,0.28871883781494617,72.65625
51,1.802341984526429e-05,0.317565475658771,72.65625
52,1.1258980088238845e-06,0.3335657691127493,72.65625
53,3.9492445959260296e-07,0.3445920632556189,72.65625
54,3.1577602504641856e-06,0.3507474915691269,73.4375
55,1.404198641863366e-06,0.35336785065100285,73.4375
56,8.728370375629665e-07,0.3616637632060647,72.65625
57,2.0698888811391002e-09,0.3636980712892578,72.65625
58,4.1442937600838664e-08,0.36793553632539744,72.65625
59,1.2219907511053764e-07,0.36537292037965285,73.4375
60,1.5229118296880962e-09,0.36551438211540566,73.4375
61,2.932277227491223e-07,0.3730894456120108,72.65625
62,4.981753857482169e-07,0.36871625906868416,73.4375
63,1.1950479474525894e-06,0.37493059689695635,71.875
64,9.419593388666306e-08,0.37826309394096386,72.65625
65,2.7901681980885725e-09,0.37369972072255386,73.4375
66,4.692121215742995e-06,0.3746485758386957,73.4375
67,2.1646343340194192e-07,0.3740056951393586,73.4375
68,3.2822661358287904e-06,0.37929852736985487,72.65625
69,1.6657147277396715e-06,0.38077067945832693,72.65625
70,9.84649768876386e-11,0.37964475449601276,73.4375
71,6.748855065704883e-06,0.39143636983621677,72.65625
72,2.3198215488420175e-07,0.3867445612462167,72.65625
73,3.4259478760969684e-08,0.3853790041061085,72.65625
74,4.168504030063316e-07,0.3813422626526618,73.4375
75,7.267685717257332e-07,0.38490180057314843,72.65625
76,3.866797299067034e-08,0.3838362120333747,73.4375
77,1.2984553231081396e-07,0.38194142814539045,73.4375
78,9.151871015338232e-07,0.3866741173701823,72.65625
79,1.0064335548810409e-07,0.38033457204544474,73.4375
80,4.1144106269101464e-07,0.3886980355597039,72.65625
81,6.371032838290431e-07,0.3872022922827504,73.4375
82,1.0065582205427782e-06,0.38763656873809416,73.4375
83,6.538521871009015e-07,0.3858259272953845,73.4375
84,1.4029594975454076e-07,0.39378850028876006,72.65625
85,1.4345102809609126e-08,0.3888957689028495,73.4375
86,1.6625748244627186e-07,0.39100835804051004,73.4375
87,2.055872292833502e-07,0.3922286108979212,72.65625
88,6.694554533610512e-10,0.39551487408481084,71.875
89,1.0784244593403788e-07,0.3936587777921406,72.65625
90,1.31082776805805e-07,0.3914904929085315,73.4375
91,1.088977385015894e-08,0.3962846413122582,72.65625
92,6.273316221168941e-07,0.3966647161790391,72.65625
93,3.741554152185008e-08,0.3927320867063336,73.4375
94,1.853603692771904e-08,0.39855959857550616,71.875
95,1.796059953230461e-08,0.3940109024681505,73.4375
96,5.554362335287549e-07,0.39932699646213193,71.875
97,2.1086089313397783e-07,0.39639953347967577,72.65625
98,1.1438198530271704e-08,0.39573325145862975,73.4375
99,1.1604434717332545e-07,0.39340253737128283,73.4375
