,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,139.8730204482364,222.46605198205202,0.0,0.0,0.0,0.0,0.0,11.95519832764785,0.0,0.0,0.0,0.0,0.0,40.165587306471984,51.075811098419884,0.0,0.0,0.0,0.0,0.0,9.164029047023924,121.814336571038,0.0,0.0,0.0,0.0,0.0,73.51704093624107,39.115450390176186,0.0,0.0,0.0,0.0,0.0,35.18660514055397,1472.952751152865,0.0,0.0,0.0,0.0,0.0,998.348161723846,255.33505754275902,0.0,0.0,0.0,0.0,0.0,7.670316962621509,569.2524621692387,0.0,0.0,0.0,0.0,0.0,1455.2523072067156,751.4022675186278,0.0,0.0,0.0,0.0,0.0,976.2573365926287,687.6723209961795,0.0,0.0,0.0,0.0,0.0,663.8099018194085,337.27587428237837,0.0,0.0,0.0,0.0,0.0,523.4498953252952,410.1282113271877,0.0,0.0,0.0,0.0,0.0,421.8457231492944,434.11831504045716,0.0,0.0,0.0,0.0,0.0,234.56364394586058,59.30968724982924,0.0,0.0,0.0,0.0,0.0,80.18181933939358,2996.3849191559575,0.0,0.0,0.0,0.0,0.0,4071.7169170935385,2624.5349378338083,0.0,0.0,0.0,0.0,0.0,3910.3377953802983,1750.9689196370596,0.0,0.0,0.0,0.0,0.0,2942.0476608453064,216.49071164847388,0.0,0.0,0.0,0.0,0.0,345.1648778260922
1,63.321817767901535,358.8913098130847,0.0,0.0,0.0,0.0,0.0,14.79070875666837,0.0,0.0,0.0,0.0,0.0,7.07034998572113,9.215395144773701,0.0,0.0,0.0,0.0,0.0,6.882514597307679,18.47685940743725,0.0,0.0,0.0,0.0,0.0,26.03319241895212,4.922110376726375,0.0,0.0,0.0,0.0,0.0,8.238165247135308,511.5762421661564,0.0,0.0,0.0,0.0,0.0,358.97370864875984,168.03009318723707,0.0,0.0,0.0,0.0,0.0,82.8828686941536,136.43136213999057,0.0,0.0,0.0,0.0,0.0,407.17878131809795,213.81991603526893,0.0,0.0,0.0,0.0,0.0,311.54150782181017,215.05758868505941,0.0,0.0,0.0,0.0,0.0,411.129301649333,71.9104869956719,0.0,0.0,0.0,0.0,0.0,156.0803739126298,223.94206520531802,0.0,0.0,0.0,0.0,0.0,441.625866847575,200.60410436277837,0.0,0.0,0.0,0.0,0.0,67.69797471548777,16.875390843137012,0.0,0.0,0.0,0.0,0.0,15.258749956075588,946.0318962059509,0.0,0.0,0.0,0.0,0.0,1996.1015408351677,808.4432159439272,0.0,0.0,0.0,0.0,0.0,1406.9691531639933,469.1171747779581,0.0,0.0,0.0,0.0,0.0,1402.237255248539,130.93479025339292,0.0,0.0,0.0,0.0,0.0,16.322679499328387
2,239.47644880823236,109.66044917136888,0.0,0.0,0.0,0.0,0.0,3.187685664856012,0.0,0.0,0.0,0.0,0.0,12.22215256157076,3.858785104149417,0.0,0.0,0.0,0.0,0.0,1.4207597231620475,25.10901771576329,0.0,0.0,0.0,0.0,0.0,69.05023689866793,8.314586162053759,0.0,0.0,0.0,0.0,0.0,3.8172275117337593,235.4987523849179,0.0,0.0,0.0,0.0,0.0,269.4444625202384,78.93059869054177,0.0,0.0,0.0,0.0,0.0,17.563477197886137,187.14778436209946,0.0,0.0,0.0,0.0,0.0,640.9332788772881,85.88097402704736,0.0,0.0,0.0,0.0,0.0,64.79989192495262,68.30885233990502,0.0,0.0,0.0,0.0,0.0,253.61580542210697,180.72412604666349,0.0,0.0,0.0,0.0,0.0,231.1060129309334,227.78359020101135,0.0,0.0,0.0,0.0,0.0,586.2733195190173,245.24014480214387,0.0,0.0,0.0,0.0,0.0,332.0401425655704,25.164793747889643,0.0,0.0,0.0,0.0,0.0,71.66637630481972,195.02453356369128,0.0,0.0,0.0,0.0,0.0,207.24346750906443,125.11118713073772,0.0,0.0,0.0,0.0,0.0,365.245139002007,208.4308932839891,0.0,0.0,0.0,0.0,0.0,249.30681949663673,192.511710556402,0.0,0.0,0.0,0.0,0.0,207.00930568479697
3,18.179844987554134,90.90139351655289,0.0,0.0,0.0,0.0,0.0,7.109816600532073,0.0,0.0,0.0,0.0,0.0,4.358051801680217,3.1113719423825716,0.0,0.0,0.0,0.0,0.0,6.04533933129591,10.06106005061523,0.0,0.0,0.0,0.0,0.0,8.366133554821745,2.456027713524873,0.0,0.0,0.0,0.0,0.0,8.1810573486207,161.33387366586553,0.0,0.0,0.0,0.0,0.0,187.687955717191,71.28023891388469,0.0,0.0,0.0,0.0,0.0,3.67121003086703,189.50574521156952,0.0,0.0,0.0,0.0,0.0,86.90795426270667,49.69546697243001,0.0,0.0,0.0,0.0,0.0,79.38245845800247,64.50383043534032,0.0,0.0,0.0,0.0,0.0,70.89875677278835,144.73931678419876,0.0,0.0,0.0,0.0,0.0,15.888637911382192,260.8700751493531,0.0,0.0,0.0,0.0,0.0,59.638891182958226,146.9144823099462,0.0,0.0,0.0,0.0,0.0,85.31170307077417,32.082499923946614,0.0,0.0,0.0,0.0,0.0,1.6143144404385028,279.1093988043029,0.0,0.0,0.0,0.0,0.0,254.4348300811616,169.5060644366253,0.0,0.0,0.0,0.0,0.0,90.94898521301144,648.2584389494475,0.0,0.0,0.0,0.0,0.0,164.6359783649121,98.68947360714056,0.0,0.0,0.0,0.0,0.0,17.23645228287815
4,23.60642419236628,71.6209205176461,0.0,0.0,0.0,0.0,0.0,14.852121606828888,0.0,0.0,0.0,0.0,0.0,10.86060772138624,11.58964920318111,0.0,0.0,0.0,0.0,0.0,5.981861467243057,26.15984042335109,0.0,0.0,0.0,0.0,0.0,11.473963304361456,7.635355445014873,0.0,0.0,0.0,0.0,0.0,6.131674529104353,160.72049725473556,0.0,0.0,0.0,0.0,0.0,422.10690255950027,72.23494792100419,0.0,0.0,0.0,0.0,0.0,2.3715913365903476,233.91439285406491,0.0,0.0,0.0,0.0,0.0,45.60196243258125,88.74149276388465,0.0,0.0,0.0,0.0,0.0,47.482119340078306,69.43370413807459,0.0,0.0,0.0,0.0,0.0,118.83479135109937,74.22849655587537,0.0,0.0,0.0,0.0,0.0,109.66830197137502,224.5672719566117,0.0,0.0,0.0,0.0,0.0,186.38965320453062,147.29344053174282,0.0,0.0,0.0,0.0,0.0,58.57396837114004,26.99728856122228,0.0,0.0,0.0,0.0,0.0,0.8726056624250824,731.8768063089235,0.0,0.0,0.0,0.0,0.0,120.41212410863895,651.8080626202475,0.0,0.0,0.0,0.0,0.0,581.9161516229158,872.0103418703529,0.0,0.0,0.0,0.0,0.0,459.7446286024172,104.19710734455326,0.0,0.0,0.0,0.0,0.0,69.1117977228783
5,76.50979176223575,58.93394634310406,0.0,0.0,0.0,0.0,0.0,5.70487324277315,0.0,0.0,0.0,0.0,0.0,4.03459178114619,8.279406729082343,0.0,0.0,0.0,0.0,0.0,8.137232127841216,16.254545143429,0.0,0.0,0.0,0.0,0.0,11.70155859742419,3.3347718225986185,0.0,0.0,0.0,0.0,0.0,4.645307904620192,217.60627930825336,0.0,0.0,0.0,0.0,0.0,109.11489921970487,55.77969608331511,0.0,0.0,0.0,0.0,0.0,10.118148533215937,63.13016155024463,0.0,0.0,0.0,0.0,0.0,671.2661758411556,42.83246188507548,0.0,0.0,0.0,0.0,0.0,80.50323591255766,60.954194783770504,0.0,0.0,0.0,0.0,0.0,70.28611272219476,77.92761362380149,0.0,0.0,0.0,0.0,0.0,6.205157201202468,323.9692159476348,0.0,0.0,0.0,0.0,0.0,269.53580444098344,181.6012806961097,0.0,0.0,0.0,0.0,0.0,62.803619466849185,21.54456328876865,0.0,0.0,0.0,0.0,0.0,11.57906727057938,124.13102401511169,0.0,0.0,0.0,0.0,0.0,144.80052296384042,83.04793400446886,0.0,0.0,0.0,0.0,0.0,121.70092530982286,198.70543967772798,0.0,0.0,0.0,0.0,0.0,90.6652367556068,30.693982116848133,0.0,0.0,0.0,0.0,0.0,28.913075365000612
6,70.94011412006036,57.466409476110044,0.0,0.0,0.0,0.0,0.0,13.30162150112968,0.0,0.0,0.0,0.0,0.0,2.5208042556143537,10.403696081828828,0.0,0.0,0.0,0.0,0.0,6.630058516584114,14.611959922608893,0.0,0.0,0.0,0.0,0.0,1.8331520908890575,5.655815232157463,0.0,0.0,0.0,0.0,0.0,1.7270074332912997,160.10485946058213,0.0,0.0,0.0,0.0,0.0,118.76378931114313,58.049650624745404,0.0,0.0,0.0,0.0,0.0,61.556070827729464,69.61744153180285,0.0,0.0,0.0,0.0,0.0,151.24579164111847,137.9658087374735,0.0,0.0,0.0,0.0,0.0,90.36364517552235,51.56051180374736,0.0,0.0,0.0,0.0,0.0,122.42984532377936,81.35587587828185,0.0,0.0,0.0,0.0,0.0,54.076998450691065,228.6526148724543,0.0,0.0,0.0,0.0,0.0,185.90195964783445,130.6296001059567,0.0,0.0,0.0,0.0,0.0,33.90355282316762,18.628986123626973,0.0,0.0,0.0,0.0,0.0,7.980139372068017,124.92742956030398,0.0,0.0,0.0,0.0,0.0,50.67587215425542,202.61436198564957,0.0,0.0,0.0,0.0,0.0,32.09690229429963,149.61301504315148,0.0,0.0,0.0,0.0,0.0,64.7327732417516,31.357248095843698,0.0,0.0,0.0,0.0,0.0,16.977880339627376
7,52.616363398439354,89.91615279508099,0.0,0.0,0.0,0.0,0.0,5.214353955676262,0.0,0.0,0.0,0.0,0.0,14.722924218948743,3.2130898173251174,0.0,0.0,0.0,0.0,0.0,4.903191665112644,12.054828060627253,0.0,0.0,0.0,0.0,0.0,5.8617647808788425,16.78462243347515,0.0,0.0,0.0,0.0,0.0,7.254316998361236,369.54493530528913,0.0,0.0,0.0,0.0,0.0,108.22975017129859,72.29151396145612,0.0,0.0,0.0,0.0,0.0,6.541890109322015,57.473044643096756,0.0,0.0,0.0,0.0,0.0,1.1222342985919964,27.380585766488448,0.0,0.0,0.0,0.0,0.0,133.02347783095132,126.80178453823818,0.0,0.0,0.0,0.0,0.0,72.21849624960257,101.0766009753876,0.0,0.0,0.0,0.0,0.0,65.71413737667422,288.04920912388013,0.0,0.0,0.0,0.0,0.0,144.76308450344186,175.6591468082502,0.0,0.0,0.0,0.0,0.0,67.54924259038825,22.5311225535469,0.0,0.0,0.0,0.0,0.0,26.42215466764238,203.49150484069062,0.0,0.0,0.0,0.0,0.0,98.9368396403667,148.97347501711982,0.0,0.0,0.0,0.0,0.0,57.96463577114019,261.83553588343887,0.0,0.0,0.0,0.0,0.0,85.10879880977927,54.34121815186297,0.0,0.0,0.0,0.0,0.0,46.2312184372061
8,157.78583783905114,67.71957393497142,0.0,0.0,0.0,0.0,0.0,1.7561510647310845,0.0,0.0,0.0,0.0,0.0,18.772557367383037,3.3505572969035993,0.0,0.0,0.0,0.0,0.0,0.30275561788741717,9.009470858310019,0.0,0.0,0.0,0.0,0.0,22.10698291252511,6.95361161461525,0.0,0.0,0.0,0.0,0.0,3.9029716589285526,235.17538074829844,0.0,0.0,0.0,0.0,0.0,103.06600457687698,56.1574455534577,0.0,0.0,0.0,0.0,0.0,19.17415438122508,54.21656924212784,0.0,0.0,0.0,0.0,0.0,0.15019508289934366,30.8796026756053,0.0,0.0,0.0,0.0,0.0,50.73638389004889,106.42811767216793,0.0,0.0,0.0,0.0,0.0,92.25055166007999,57.32663649114799,0.0,0.0,0.0,0.0,0.0,129.14517538401304,257.7740383634901,0.0,0.0,0.0,0.0,0.0,120.29619730913099,120.36323816222094,0.0,0.0,0.0,0.0,0.0,92.47305398169888,15.27963243890602,0.0,0.0,0.0,0.0,0.0,1.9045419672332011,99.31047605135129,0.0,0.0,0.0,0.0,0.0,180.726950826955,146.7962988057777,0.0,0.0,0.0,0.0,0.0,71.30393675739141,149.16092384854446,0.0,0.0,0.0,0.0,0.0,23.257684348912047,36.539555005775526,0.0,0.0,0.0,0.0,0.0,12.855317111323885
