,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
9,0.3522910711846472,0.9941708825330768,46.15384615384615,0.5833333333333333,0.4285714328289032,0.375,0.5,0.7205200156129019,71.875,0.8182663690476191,0.7426625695079565,0.6617559613659978,0.8915178589522839,0.5567910262826988,0.722021428127696,47.08994708994709,0.5275049603174601,0.6250950569907824,0.4729166676600774,1.0,0.5120444903027721,0.5323760164483715,78.125,0.830952380952381,0.666666679084301,0.6250000074505806,0.7500000074505806,0.23288438986787058,0.6816726675712476,67.24137931034483,0.5938492063492063,0.18222222526868184,0.26666666666666666,0.15,0.859681555656985,0.6915450126524147,57.14285714285714,0.607638888888889,0.7564102709293365,0.625,1.0,0.6893188429465313,0.9438763582591775,61.111111111111114,0.6833333333333332,0.811965823173523,0.7083333333333334,1.0,0.1965877590957502,0.8600391580946813,22.22222222222222,0.4642857142857143,0.0,0.0,0.0,0.6608085995258656,0.931713056143858,57.14285714285714,0.6333333333333333,0.0,0.0,0.0,0.3101367594938509,0.6444159953203338,70.0,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.669149214541944,0.6873489611303207,37.5,0.4666666666666667,0.2857142686843872,0.25,0.3333333432674408,0.2165820971563238
10,0.16345557474688524,0.8556865365761811,46.15384615384615,0.5520833333333333,0.1428571343421936,0.1666666716337204,0.125,0.5340117826064376,78.125,0.8833333333333333,0.7393353264778852,0.8656250014901161,0.7104166708886623,1.1168182745333253,0.740937047068605,52.910052910052904,0.6452132936507937,0.6108542047441006,0.5127480247368416,0.8402777823309103,1.0794103478755865,0.5765501310998655,68.75,0.8166666666666667,0.6428571492433548,0.5,0.9166666716337204,1.2800650450144093,0.6716032468579436,61.206896551724135,0.585515873015873,0.1700000007947286,0.2055555562178294,0.16111111243565876,0.6839991441557316,0.6919635797399728,57.14285714285714,0.5739087301587301,0.6139860252539316,0.5,0.8333333333333334,0.6916904515424054,0.7173655508289065,66.66666666666666,0.7847222222222222,0.841269850730896,0.75,1.0,0.3545508574592412,0.9629398123269896,22.22222222222222,0.5416666666666667,0.0,0.0,0.0,0.677974841229574,0.7537214669225316,57.14285714285714,0.7,0.5,0.5,0.5,0.5514981527607259,0.5063612631985097,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.634454898938599,0.8348650694362061,25.0,0.3333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.817581586837789
11,0.6763332595523055,0.86867368496606,46.15384615384615,0.3333333333333333,0.1666666716337204,0.25,0.125,0.6618891615889604,71.09375,0.7998139880952382,0.5669507626444101,0.7760416679084301,0.48616071604192257,0.3115524148194743,0.6989746991808051,57.14285714285714,0.6155257936507936,0.5093254136542479,0.520833340783914,0.5744047667831182,0.6949436911715969,0.42423333718002393,81.25,0.85625,0.6726190596818924,0.7500000074505806,0.7291666716337204,0.08981001805759842,0.6600672309748862,64.65517241379311,0.5677777777777778,0.08253968556722005,0.13333333333333333,0.0600000003973643,0.5916179100412973,0.6928199187227276,57.14285714285714,0.611111111111111,0.7311762397487959,0.625,1.0,0.6912228528651818,0.6479254966627664,61.111111111111114,0.5388888888888889,0.8008658091227213,0.7083333333333334,1.0,0.7452318646133533,0.7489247653701614,22.22222222222222,0.2916666666666667,0.0,0.0,0.0,0.9277494414364069,0.6579994428949731,85.71428571428571,0.7222222222222222,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.6135652210252204,0.5152515335269607,90.0,0.6875,0.944444477558136,0.9000000059604645,1.0,0.7117383822958193,0.8357565598743748,37.5,0.4,0.444444477558136,0.3333333432674408,0.6666666865348816,0.5840231242594671
12,0.3717836236391617,0.8317716374966976,46.15384615384615,0.5416666666666667,0.25,0.25,0.25,0.49578643353227714,77.34375,0.8458705357142858,0.7476100455969572,0.7552083358168602,0.7659226264804602,0.16661644032268239,0.7083731397649138,57.67195767195767,0.55625,0.4754299061993758,0.5439484212547541,0.4583333395421505,0.5458639640709887,0.45504183066500764,81.25,0.7938988095238095,0.630952388048172,0.75,0.5625,0.3634669242026528,0.6589653930439952,63.793103448275865,0.5849603174603174,0.41312169830004375,0.45555556019147236,0.47666667103767396,0.5947330641362518,0.6934102690117777,45.23809523809524,0.4533730158730158,0.46392496426900226,0.6055555616815885,0.4880952388048172,0.6911432511967035,0.6672199846300209,61.111111111111114,0.5388888888888889,0.8008658091227213,0.7083333333333334,1.0,0.5440218077119842,0.6955570730796575,22.22222222222222,0.41666666666666663,0.0,0.0,0.0,0.6941221404144159,0.541836124725429,71.42857142857143,0.8777777777777778,0.4285714328289032,0.375,0.5,0.34757088083095855,0.47810264037989525,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.48956599753810615,0.6344042865898792,75.0,0.4666666666666667,0.5,1.0,0.3333333432674408,0.8113361031283343
13,0.2579459165674242,0.8146747251771161,53.84615384615385,0.4666666666666667,0.5714285671710968,0.5,0.6666666716337204,0.5923552961944326,75.0,0.8351562500000002,0.7170860469341278,0.7546130940318108,0.7223214320838451,0.30427455999145603,0.7996890466281553,51.85185185185185,0.5949900793650793,0.585346149901549,0.508085327843825,0.781944447507461,0.355668787128344,0.5999084620404079,62.5,0.8645833333333334,0.551190473139286,0.479166679084301,0.75,0.07939513376379649,0.721989510397583,57.758620689655174,0.5759523809523811,0.44911977847417195,0.41444444954395293,0.570000006755193,0.43639504935031936,0.6918301523027236,59.523809523809526,0.6134920634920635,0.6099511583646139,0.5386904776096344,0.7857142885526022,0.6949911920901652,0.7557392610278464,61.111111111111114,0.38730158730158726,0.7151515285174052,0.5833333333333334,1.0,0.642263015031319,0.7726048070980546,22.22222222222222,0.39285714285714285,0.0,0.0,0.0,0.6592236347327938,0.6043901181980839,57.14285714285714,0.78125,0.2857142686843872,0.3333333432674408,0.25,0.3436742344704547,0.5320478844074086,90.0,0.65625,0.944444477558136,0.9000000059604645,1.0,0.6530209364187292,0.6283046385944133,62.5,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.6086747449280455
14,0.3743795732482175,0.8196323340198416,46.15384615384615,0.5104166666666666,0.1666666716337204,0.25,0.125,0.7445964265026838,71.875,0.8401785714285714,0.5879599582403898,0.7166666686534882,0.5160714332014322,0.05193198605533863,0.7520235693938305,60.317460317460316,0.6193948412698412,0.3762566161652406,0.6458333358168602,0.3125000037252903,1.496069328899026,0.441574484304892,87.5,0.8375,0.755952388048172,1.0,0.6458333358168602,0.9518233732076087,0.6938086757517016,62.06896551724138,0.5678571428571428,0.38142858346303304,0.3944444457689921,0.42333333790302274,0.5699934956718765,0.6932774028840962,47.61904761904761,0.47847222222222224,0.2341269850730896,0.5,0.15555555870135626,0.6914338834377731,0.5857518033227938,55.55555555555556,0.6666666666666666,0.46464647849400836,0.5,0.523809532324473,0.5219922142710738,0.8846133852438327,22.22222222222222,0.45833333333333337,0.0,0.0,0.0,0.35645304900116015,0.7666001192785645,57.14285714285714,0.6333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.3732769711664552,0.4371211991621305,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.7758820700729605,0.6857897361281635,75.0,0.3333333333333333,0.5,1.0,0.3333333432674408,0.6101539291670118
15,0.06515166284429398,1.0421404596510837,46.15384615384615,0.35833333333333334,0.1428571492433548,0.25,0.10000000149011612,0.7211309282920931,76.5625,0.8106770833333333,0.6804744005203247,0.8833333346992731,0.5864583365619183,0.07488317551680733,0.761114276541481,61.904761904761905,0.6090277777777778,0.50949976593256,0.5944444518536329,0.48660715110599995,0.3655028670161381,0.4358862328068409,84.375,0.775,0.5416666716337204,0.6666666716337204,0.5000000074505806,0.055136596840908346,0.7218635559825678,66.37931034482759,0.5797619047619047,0.28142857551574707,0.38888888955116274,0.23444444636503856,0.4434295033095352,0.6933649589442675,57.14285714285714,0.4246031746031746,0.42301589250564575,0.6333333353201548,0.4166666716337204,0.5774702118174925,0.6944938269714922,61.111111111111114,0.7999999999999999,0.7350427508354187,0.5833333333333334,1.0,0.17333371660672264,0.6973299723037146,22.22222222222222,0.45833333333333337,0.0,0.0,0.0,0.777513965074697,0.6352564096665624,71.42857142857143,0.625,0.375,0.375,0.375,1.0253588407332521,0.46015912103637613,100.0,0.75,1.0,1.0,1.0,0.6430406319423275,0.6766922412931223,75.0,0.3333333333333333,0.5,1.0,0.3333333432674408,0.7951834826794645
16,0.8631818324062174,1.0706417998662952,53.84615384615385,0.4666666666666667,0.25,0.5,0.1666666716337204,0.735123984753294,68.75,0.8466145833333333,0.7135975286364555,0.6433779839426279,0.8364583365619183,0.06269027655962169,0.844015147103036,62.96296296296296,0.6242311507936508,0.41613757113615674,0.6215277798473835,0.3507936547199885,2.640794232857991,1.2113131860800304,53.125,0.7761904761904761,0.4880952462553978,0.3619047701358795,0.875,0.38156851053325247,0.7707494153153506,53.44827586206896,0.5796031746031747,0.5399471004803975,0.4504761964082718,0.7666666686534882,0.619042543037814,0.6913872468757777,52.38095238095239,0.5222222222222223,0.5276094476381937,0.4888888994852702,0.6000000089406967,0.6909479149911031,0.6597690805548521,55.55555555555556,0.6555555555555556,0.7777777910232544,0.6904761989911398,0.9333333373069763,0.5251556346951883,0.9714115224773653,22.22222222222222,0.45833333333333337,0.0,0.0,0.0,0.4050424406152254,0.6668808208282881,85.71428571428571,0.7333333333333334,0.8285714387893677,0.875,0.8333333432674408,0.5237252596312835,0.46014040360382163,90.0,0.5,0.8333333432674408,0.75,1.0,0.6139817495703145,0.636582787098773,62.5,0.4666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.8330088499338579
17,0.4039665528374698,1.2839494149576514,46.15384615384615,0.2,0.1428571492433548,0.25,0.10000000149011612,0.807951555967985,72.65625,0.7901041666666667,0.7186546344310045,0.6723214350640774,0.8385416716337204,0.15659682450339976,0.8732458261963649,52.910052910052904,0.5817708333333333,0.5749246180057526,0.49429563991725445,0.7471230216324329,0.18819543453579934,1.0835346126272056,59.375,0.8541666666666666,0.5833333358168602,0.4196428582072258,1.0,0.3935565578811106,0.7192056595349934,54.310344827586206,0.5628968253968254,0.37460317214330036,0.39222222864627837,0.42222222487131755,1.2856629303704588,0.6913895009421059,52.38095238095239,0.5888888888888889,0.6719280779361725,0.6148809641599655,0.8222222228844961,0.6838893509350453,0.871043705132616,61.111111111111114,0.6875,0.7301587462425232,0.5833333333333334,1.0,0.1808641671701794,0.8546027914199468,22.22222222222222,0.5833333333333333,0.0,0.0,0.0,0.2376496230817965,0.668815073618311,85.71428571428571,0.75,0.8285714387893677,0.8333333432674408,0.875,0.28237694121176715,0.4932375220073496,90.0,1.0,0.5,0.5,0.5,0.5448828844299223,0.7726404341785872,25.0,0.4,0.4000000059604645,0.2857142984867096,0.6666666865348816,0.7390999135857003
18,0.31530204455013094,1.1171314021178522,46.15384615384615,0.53125,0.6000000089406967,0.5000000149011612,0.75,0.749684987140876,76.5625,0.7932291666666667,0.6848439890891314,0.7875000052154064,0.6343750078231096,0.12907632456877738,0.8657875441521231,52.910052910052904,0.6473214285714285,0.5761830868820349,0.5035714370508989,0.7484127047161261,0.41225596365488626,0.4757923264890684,75.0,0.8958333333333334,0.6428571492433548,0.6666666716337204,0.7083333432674408,0.011264063178192753,0.7596431304208089,53.44827586206896,0.5522222222222222,0.4825926025708516,0.38333334028720856,0.745555559794108,0.7163920129072052,0.6924300990781838,52.38095238095239,0.5680555555555555,0.5205387473106384,0.5333333363135656,0.5166666805744171,0.7953617228069172,0.735436405653025,61.111111111111114,0.5527777777777777,0.7111111283302307,0.7460317611694336,0.7666666706403097,0.43939817648764645,1.4964150986922164,22.22222222222222,0.5357142857142857,0.0,0.0,0.0,0.9372502591207406,0.8014424138540578,64.28571428571429,0.7222222222222222,0.45000000298023224,0.75,0.3333333432674408,0.16055414679403818,0.4652961815159086,80.0,1.0,0.875,1.0,0.800000011920929,0.3202713452275963,0.816213151369628,37.5,0.4,0.444444477558136,0.3333333432674408,0.6666666865348816,0.5884237848558147
19,0.5594158187973097,1.2057446252659303,53.84615384615385,0.7416666666666667,0.1666666567325592,0.5,0.10000000149011612,0.8364723249774159,73.4375,0.8271949404761904,0.6102904137223959,0.715029763057828,0.5671130977571011,0.12571178715983808,1.186792166029173,56.613756613756614,0.5586805555555555,0.18571428582072258,0.4166666666666667,0.12500000248352686,1.1480809952284958,0.5924655293470731,78.125,0.73125,0.3916666731238365,0.625,0.2916666716337204,0.822348575208467,1.087742295547032,65.51724137931035,0.4817460317460318,0.10571428736050924,0.2,0.07444444596767426,1.30713030462366,0.7678153674206688,54.761904761904766,0.4083333333333334,0.3285714288552602,0.5694444477558136,0.25,0.6922968689540654,1.003130553416388,55.55555555555556,0.375,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.09557359389253783,0.690928802750483,77.77777777777779,0.5416666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.8847988019264182,0.5626224926747777,78.57142857142857,0.5416666666666667,0.694444477558136,0.6500000059604645,0.75,0.364787751317933,0.4685744269041683,90.0,0.75,0.5,0.5,0.5,0.5865366920509316,1.046227612368229,62.5,0.7333333333333333,0.0,0.0,0.0,0.559894972087451
20,0.6501628383425652,1.2053075442417043,38.46153846153847,0.35833333333333334,0.42222224175930023,0.375,0.7000000029802322,0.8114458561253504,71.09375,0.86640625,0.6939799841493368,0.7125000040978193,0.7534226272255182,0.005600238751463266,1.072514400171617,63.49206349206349,0.6410218253968254,0.5527687681217989,0.5883928636709849,0.5819444494942824,1.1769312839372545,0.4957958309562096,68.75,0.85,0.5761904716491699,0.5208333358168602,0.7500000074505806,0.4224852498565884,0.8569593910335529,63.793103448275865,0.5622222222222223,0.16793651183446248,0.2444444457689921,0.14444444676240284,0.09054651746983167,0.6906775628508061,47.61904761904761,0.41111111111111115,0.5834054996569952,0.5083333378036817,0.7166666785875956,0.912695148445378,0.7992676306032495,55.55555555555556,0.4222222222222222,0.4444444576899211,0.5,0.40000001589457196,0.18615181606965248,0.7158027699564227,33.33333333333333,0.5416666666666667,0.1428571492433548,0.5,0.0833333358168602,0.46821966954856703,0.8405298968409145,64.28571428571429,0.75,0.6000000089406967,0.5000000149011612,0.75,0.054088712215977885,0.7069949882567614,40.0,0.9666666666666667,0.0,0.0,0.0,0.36238429737604844,0.497518838013975,62.5,0.8,0.4000000059604645,0.5,0.3333333432674408,0.7270399917195304
