,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.6847151401105664,0.08220520919769042,71.875
1,0.6740556443411742,0.07913334973578616,71.875
2,0.572936730389171,0.07700243323309092,71.875
3,0.5453589582244642,0.07586275657248903,71.875
4,0.7201098464220645,0.07544152050302932,71.875
5,0.6630928817680958,0.07507734277712436,71.875
6,0.37634059217602533,0.0746864524063584,71.875
7,0.6798386776988925,0.07433794018277412,71.875
8,0.3812536685730993,0.07384988485466401,71.875
9,0.5003891637893012,0.07354073242855322,71.875
10,0.5235473454087839,0.07307434340921867,71.875
11,0.6589829649296011,0.07266699518384312,71.875
12,0.48156762867359076,0.07211439767924803,71.875
13,0.5013668180813525,0.07143090249470076,71.875
14,0.6613076567586452,0.07084452050547439,71.875
15,0.46324677676537196,0.0703882436351414,71.875
16,0.5951861761983733,0.06991953907037265,71.875
17,0.3358195931874753,0.06946650446865898,71.875
18,0.6578398218091748,0.06916756337634167,71.875
19,0.6003353803756588,0.0685530475516122,71.875
20,0.5042153689012341,0.06893816661400728,78.125
21,0.8267032407647962,0.06620499646614832,75.0
22,0.5105722114338167,0.06645618162969916,71.875
23,0.30307009381403316,0.06511414010350698,75.0
24,0.48286380864698764,0.06473987807226496,81.25
25,0.4693203849601332,0.06392232426440807,81.25
26,0.3320502830187043,0.06394438756416662,78.125
27,0.383699327626044,0.06375593188642438,81.25
28,0.7364347726881363,0.06388363273815512,78.125
29,0.6020372916127618,0.0639336324703965,81.25
30,1.207737820217962,0.06410858201560111,81.25
31,0.650747179581056,0.06315419134248598,81.25
32,0.4671315034185901,0.06301221382391292,75.0
33,0.34162377203990396,0.06400992776606809,81.25
34,0.20754554247140566,0.06303382009179431,81.25
35,0.7312216280867752,0.06285366683375264,81.25
36,0.2493351612675482,0.06435555547444782,81.25
37,0.5763773375988397,0.0630201828305442,81.25
38,0.6193934997578697,0.0648890263316672,78.125
39,0.5635133235079329,0.06392773816724552,81.25
40,0.5073401721137327,0.0631045987823921,81.25
41,0.5959604381393321,0.06371900418764381,81.25
42,0.6369238390987231,0.06384158323204331,81.25
43,0.7251465937193609,0.06357755832953359,81.25
44,0.6593878158362486,0.06333683868372471,81.25
45,0.476847903856833,0.06327568641326135,81.25
46,0.692360339921571,0.06331082588043727,75.0
47,0.3592920634355395,0.0650035875217541,78.125
48,0.45920848485771143,0.06290944927616722,81.25
49,0.35805007473715444,0.06284112350645076,81.25
50,0.6135924835841335,0.06289786909506712,81.25
51,0.316466319843426,0.06306021126049417,81.25
52,0.9184396750119076,0.063007041368219,81.25
53,0.23741315415391023,0.06295531694587121,81.25
54,0.8210664358618416,0.06312963842519095,81.25
55,0.5111482620844473,0.06376010184802541,81.25
56,0.44256161006752626,0.06440907151904549,78.125
57,0.356274823921931,0.06310256923079821,81.25
58,0.29562117371392993,0.06283624444775121,81.25
59,0.31703296591811314,0.06329071617686945,78.125
60,0.44260452567313635,0.06302703446511723,81.25
61,0.3356612213766832,0.06438667468413135,81.25
62,0.5879433536137364,0.06299665918025558,81.25
63,0.5556424279234975,0.06339941004867516,81.25
64,0.7943527660208763,0.06272510447405805,81.25
65,0.5342596744392033,0.0652109486904878,78.125
66,0.4403823440043174,0.06282834580895094,81.25
67,0.3110786063391189,0.06258862427466552,81.25
68,0.381450905224617,0.06301188418751356,81.25
69,0.45159334190135053,0.06321216826815307,81.25
70,1.179202604755973,0.06252602037859098,81.25
71,0.24319376702800052,0.06301315577529547,81.25
72,0.3781036511239016,0.06355073361599166,81.25
73,0.22221778796269193,0.06264892487109672,81.25
74,0.9001021325421691,0.06306375310192963,81.25
75,0.9454400628159745,0.062107595978166674,81.25
76,0.44094746862264156,0.06504782245751585,75.0
77,0.5581752211819252,0.062369162138873266,81.25
78,0.45846910353484427,0.06252057559295873,81.25
79,1.098705560296924,0.06206738219179897,81.25
80,0.3792890554030801,0.06310320921206469,81.25
81,0.683298676472129,0.06433296214365625,78.125
82,0.7642776817738688,0.062018398203840294,81.25
83,0.7676038383863029,0.06261285674210842,81.25
84,0.5642505035906085,0.06266854470788534,81.25
85,0.5417794480447655,0.06604327350467473,75.0
86,0.39452312233882536,0.06302041166935303,81.25
87,0.6354530924832951,0.0626371423687093,81.25
88,0.34797739553505913,0.06509460740093732,75.0
89,0.7274870212025764,0.06351078142331648,81.25
90,0.935854741647017,0.06267999276485697,81.25
91,0.9360234810896308,0.0635939600336757,81.25
92,0.19248564764531595,0.06422100759688851,81.25
93,0.7052978454920747,0.06337003374091704,81.25
94,0.28855084030942835,0.06317141120017969,81.25
95,0.7156600715986072,0.06299580201046823,81.25
96,0.47049772146034086,0.0641764149881311,78.125
97,0.8003103494597721,0.06464367360918694,78.125
98,0.14665804143697736,0.06313133738457606,81.25
99,0.40170068168572826,0.06606387535025851,75.0
