,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,556.551798341885,60.39822520098152,0.0,0.0,0.0,0.0,0.0,1.4363006082251737,0.0,0.0,0.0,0.0,0.0,2.2919626081613527,12.607101312047208,0.0,0.0,0.0,0.0,0.0,41.53111713396901,7.752331632397995,0.0,0.0,0.0,0.0,0.0,72.5100003758613,1.6286388046834799,0.0,0.0,0.0,0.0,0.0,17.024527099158533,194.9375808195041,0.0,0.0,0.0,0.0,0.0,988.1611493673223,8.587698881132386,0.0,0.0,0.0,0.0,0.0,80.62744455578135,241.37981853292064,0.0,0.0,0.0,0.0,0.0,1117.63599313114,99.58445059636746,0.0,0.0,0.0,0.0,0.0,1009.2045926461999,73.50298687629876,0.0,0.0,0.0,0.0,0.0,138.0925987309937,52.589462964671945,0.0,0.0,0.0,0.0,0.0,599.2985138827999,197.9338701102757,0.0,0.0,0.0,0.0,0.0,1168.7226803208066,27.606341010530453,0.0,0.0,0.0,0.0,0.0,306.6879373981349,5.3309155640645525,0.0,0.0,0.0,0.0,0.0,4.3439957239070885,75.57590347653552,0.0,0.0,0.0,0.0,0.0,767.6602246503597,551.1887215480535,0.0,0.0,0.0,0.0,0.0,2924.987529279964,371.85031224432686,0.0,0.0,0.0,0.0,0.0,2023.3029004291686,903.8273343714966,0.0,0.0,0.0,0.0,0.0,3936.4379626292953
1,309.52577211563334,60.40121336363324,0.0,0.0,0.0,0.0,0.0,1.302914754612399,0.0,0.0,0.0,0.0,0.0,19.912533935673903,13.506012653715054,0.0,0.0,0.0,0.0,0.0,34.803916114721076,2.653453761178561,0.0,0.0,0.0,0.0,0.0,79.86996273991363,1.3278397006889349,0.0,0.0,0.0,0.0,0.0,10.44708797164469,194.92754053332442,0.0,0.0,0.0,0.0,0.0,1288.9882915377405,8.26937125498534,0.0,0.0,0.0,0.0,0.0,100.69673198034302,39.79981756361454,0.0,0.0,0.0,0.0,0.0,186.76224375813464,30.77709717108477,0.0,0.0,0.0,0.0,0.0,742.2932838293535,40.86581884559127,0.0,0.0,0.0,0.0,0.0,1337.3131152974079,12.463085943267354,0.0,0.0,0.0,0.0,0.0,64.94851230773514,102.8217042742582,0.0,0.0,0.0,0.0,0.0,939.3016916101448,20.34935308954059,0.0,0.0,0.0,0.0,0.0,137.30390927518005,10.091883352893511,0.0,0.0,0.0,0.0,0.0,17.684113787665506,17.236710444548663,0.0,0.0,0.0,0.0,0.0,143.97691647939618,211.74844781479766,0.0,0.0,0.0,0.0,0.0,1445.0972463970825,37.830881098058214,0.0,0.0,0.0,0.0,0.0,271.8300366042669,775.1809336835687,0.0,0.0,0.0,0.0,0.0,3934.5248924057423
2,611.7889277928559,60.08769667453674,0.0,0.0,0.0,0.0,0.0,1.1953161376340962,0.0,0.0,0.0,0.0,0.0,4.918292306693494,3.7705241630131137,0.0,0.0,0.0,0.0,0.0,17.02296294008051,1.8825071104817033,0.0,0.0,0.0,0.0,0.0,11.374329962913995,1.5160627111248888,0.0,0.0,0.0,0.0,0.0,2.479456286600328,183.9678181056745,0.0,0.0,0.0,0.0,0.0,1611.983341472187,6.589319962786588,0.0,0.0,0.0,0.0,0.0,75.34502753363586,40.62649483102562,0.0,0.0,0.0,0.0,0.0,145.04667550167716,18.533830440763914,0.0,0.0,0.0,0.0,0.0,4.1540786887048755,25.412024389578292,0.0,0.0,0.0,0.0,0.0,9.725518767322122,21.8543707656293,0.0,0.0,0.0,0.0,0.0,172.8365138384848,167.85938724233625,0.0,0.0,0.0,0.0,0.0,258.75045883015537,44.03916429415385,0.0,0.0,0.0,0.0,0.0,174.9393524969617,13.749554834838621,0.0,0.0,0.0,0.0,0.0,6.624624906207043,18.700763890407593,0.0,0.0,0.0,0.0,0.0,49.75177594059317,96.69595101708697,0.0,0.0,0.0,0.0,0.0,524.4719526128251,126.73807264572142,0.0,0.0,0.0,0.0,0.0,270.41657870847587,693.4074979914918,0.0,0.0,0.0,0.0,0.0,3952.4090011827484
3,402.3469842051827,46.70593518914822,0.0,0.0,0.0,0.0,0.0,3.7326929960755435,0.0,0.0,0.0,0.0,0.0,2.308096567272293,0.21148368389749397,0.0,0.0,0.0,0.0,0.0,0.9572686644412081,1.1977965404729571,0.0,0.0,0.0,0.0,0.0,10.371300876304137,1.4585744329677028,0.0,0.0,0.0,0.0,0.0,12.222276388815727,143.5892705822162,0.0,0.0,0.0,0.0,0.0,749.684730554088,13.44294721203942,0.0,0.0,0.0,0.0,0.0,68.40465812057221,48.95648684983604,0.0,0.0,0.0,0.0,0.0,20.98490645706686,15.490263621394087,0.0,0.0,0.0,0.0,0.0,114.17270513671936,22.83473541099819,0.0,0.0,0.0,0.0,0.0,7.065522887002753,14.661200627731109,0.0,0.0,0.0,0.0,0.0,120.03367475730323,60.80147684335434,0.0,0.0,0.0,0.0,0.0,300.0259917782314,18.71256190632014,0.0,0.0,0.0,0.0,0.0,78.84695818951919,7.719020811876504,0.0,0.0,0.0,0.0,0.0,54.45890783868882,12.810399348471998,0.0,0.0,0.0,0.0,0.0,289.72164385400464,33.79048827396417,0.0,0.0,0.0,0.0,0.0,339.6057545268036,12.251888154679754,0.0,0.0,0.0,0.0,0.0,84.0258635908188,543.3423216475719,0.0,0.0,0.0,0.0,0.0,2900.0372209568304
4,91.55983534608694,12.207314745162067,0.0,0.0,0.0,0.0,0.0,0.5487084023871862,0.0,0.0,0.0,0.0,0.0,11.706505605634083,0.5451469641797775,0.0,0.0,0.0,0.0,0.0,5.421711587400831,1.7414080329080421,0.0,0.0,0.0,0.0,0.0,15.273671028965506,0.4847709194492121,0.0,0.0,0.0,0.0,0.0,2.7074123892972617,96.39051241263213,0.0,0.0,0.0,0.0,0.0,387.90065097882564,4.312624630232486,0.0,0.0,0.0,0.0,0.0,62.54512350586232,17.004303404386093,0.0,0.0,0.0,0.0,0.0,172.1325965902704,18.07205451130747,0.0,0.0,0.0,0.0,0.0,83.07300499618587,19.723642145099145,0.0,0.0,0.0,0.0,0.0,9.130742918615939,14.573847628068881,0.0,0.0,0.0,0.0,0.0,65.98981524959203,67.86801557516392,0.0,0.0,0.0,0.0,0.0,352.46244170938576,13.93740169931338,0.0,0.0,0.0,0.0,0.0,196.49749202274634,8.797496264501307,0.0,0.0,0.0,0.0,0.0,5.136363344587841,11.746387046850769,0.0,0.0,0.0,0.0,0.0,110.09358257660718,24.026337239141792,0.0,0.0,0.0,0.0,0.0,207.470818634906,4.479488669788972,0.0,0.0,0.0,0.0,0.0,82.6364040252075,438.9381254707283,0.0,0.0,0.0,0.0,0.0,1959.2889369531888
5,43.09632987451031,3.850656041841745,0.0,0.0,0.0,0.0,0.0,2.6960270670741937,0.0,0.0,0.0,0.0,0.0,8.908868047990687,6.882046341448055,0.0,0.0,0.0,0.0,0.0,2.208021756727775,0.7801878004058859,0.0,0.0,0.0,0.0,0.0,19.853000078353766,0.6270767435890188,0.0,0.0,0.0,0.0,0.0,3.359711117301171,67.40193969689098,0.0,0.0,0.0,0.0,0.0,629.375545002261,4.765909210433671,0.0,0.0,0.0,0.0,0.0,13.10559383586806,11.44196162196408,0.0,0.0,0.0,0.0,0.0,55.79070073039954,20.745011093762663,0.0,0.0,0.0,0.0,0.0,92.98898094846547,19.7457208523954,0.0,0.0,0.0,0.0,0.0,33.88257760083725,11.969035210185952,0.0,0.0,0.0,0.0,0.0,43.6516825583,35.96118630657779,0.0,0.0,0.0,0.0,0.0,260.0373757685507,14.216459738205469,0.0,0.0,0.0,0.0,0.0,43.9494053259193,2.0757806633817704,0.0,0.0,0.0,0.0,0.0,0.9886810870961199,8.97736239915383,0.0,0.0,0.0,0.0,0.0,20.897627162858775,19.63849370855367,0.0,0.0,0.0,0.0,0.0,103.0830294117829,5.937585196150111,0.0,0.0,0.0,0.0,0.0,24.829803051284966,322.884878813659,0.0,0.0,0.0,0.0,0.0,1107.9622640322025
6,156.97607550419016,3.635475588779686,0.0,0.0,0.0,0.0,0.0,4.66645348081912,0.0,0.0,0.0,0.0,0.0,7.859691725181282,1.346147885480571,0.0,0.0,0.0,0.0,0.0,7.364382891996567,5.132581933777589,0.0,0.0,0.0,0.0,0.0,14.221336931949816,0.6610861209903715,0.0,0.0,0.0,0.0,0.0,0.6083200462723504,45.92553997500836,0.0,0.0,0.0,0.0,0.0,281.69190013318695,5.818296976367909,0.0,0.0,0.0,0.0,0.0,48.36713352440068,26.365770271978604,0.0,0.0,0.0,0.0,0.0,0.002034641146348383,13.88284619114507,0.0,0.0,0.0,0.0,0.0,62.81684802098402,17.40461908532519,0.0,0.0,0.0,0.0,0.0,205.49943486104058,11.809552464269967,0.0,0.0,0.0,0.0,0.0,25.312841397255603,38.1501235157178,0.0,0.0,0.0,0.0,0.0,335.0881925836151,17.190485754611995,0.0,0.0,0.0,0.0,0.0,12.485854218615575,8.738885493260764,0.0,0.0,0.0,0.0,0.0,61.675718171800526,10.694961519857689,0.0,0.0,0.0,0.0,0.0,66.6391232423527,14.262058771242346,0.0,0.0,0.0,0.0,0.0,138.00748956156542,27.851308258006714,0.0,0.0,0.0,0.0,0.0,31.550509928133508,197.84763544958537,0.0,0.0,0.0,0.0,0.0,640.5802222346413
7,49.53143244105138,5.832180780490123,0.0,0.0,0.0,0.0,0.0,3.8304274289846814,0.0,0.0,0.0,0.0,0.0,25.12253972171899,3.147317602321469,0.0,0.0,0.0,0.0,0.0,11.898554665785365,1.099951591351957,0.0,0.0,0.0,0.0,0.0,18.79573036492003,3.6708550445116255,0.0,0.0,0.0,0.0,0.0,3.0796685795690353,41.400657256630005,0.0,0.0,0.0,0.0,0.0,100.52155043554922,4.139837350158068,0.0,0.0,0.0,0.0,0.0,87.90094596405882,25.349848323220826,0.0,0.0,0.0,0.0,0.0,279.3589913418681,20.638884427831595,0.0,0.0,0.0,0.0,0.0,20.42961147187766,15.539272743515129,0.0,0.0,0.0,0.0,0.0,101.45255762207904,11.61110489032519,0.0,0.0,0.0,0.0,0.0,99.34185456689457,87.91121123388433,0.0,0.0,0.0,0.0,0.0,240.9270044965366,14.410666373844437,0.0,0.0,0.0,0.0,0.0,43.90040014785917,2.051383770480311,0.0,0.0,0.0,0.0,0.0,64.62717482182421,11.053728449485956,0.0,0.0,0.0,0.0,0.0,50.674738465122324,12.984173208700133,0.0,0.0,0.0,0.0,0.0,141.25353335171786,21.301191465032826,0.0,0.0,0.0,0.0,0.0,17.351054534019895,92.12046118839122,0.0,0.0,0.0,0.0,0.0,149.68102346929132
8,57.11078978682463,2.670337354511546,0.0,0.0,0.0,0.0,0.0,0.5719527954595498,0.0,0.0,0.0,0.0,0.0,5.92753001602474,0.2312279052638684,0.0,0.0,0.0,0.0,0.0,2.5962152460645895,3.639431512762338,0.0,0.0,0.0,0.0,0.0,41.1738158091669,1.346595294038795,0.0,0.0,0.0,0.0,0.0,3.8541155046964386,40.93219924792881,0.0,0.0,0.0,0.0,0.0,245.0976206558271,6.390064639500142,0.0,0.0,0.0,0.0,0.0,66.9804373462413,55.733581052523185,0.0,0.0,0.0,0.0,0.0,78.43756444065247,18.608267967012193,0.0,0.0,0.0,0.0,0.0,6.9768917701323625,14.230246779641861,0.0,0.0,0.0,0.0,0.0,22.208844327087988,12.701510694675056,0.0,0.0,0.0,0.0,0.0,76.70357864879787,47.70860319452778,0.0,0.0,0.0,0.0,0.0,83.64907951211916,13.22970609982886,0.0,0.0,0.0,0.0,0.0,53.52954015203362,12.373663794501473,0.0,0.0,0.0,0.0,0.0,14.946795990447868,12.785777876885428,0.0,0.0,0.0,0.0,0.0,24.15020842704459,13.290563210983228,0.0,0.0,0.0,0.0,0.0,21.596544047230303,16.591266502566285,0.0,0.0,0.0,0.0,0.0,101.04804559906162,25.717796179177054,0.0,0.0,0.0,0.0,0.0,135.69281353413504
