,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6903314170574063,0.08229793142521319,56.25
1,0.7709637987065054,0.08523857077337738,50.0
2,0.6923936794933281,0.0866557239295199,50.0
3,0.6919618694620541,0.08670837291007324,50.0
4,0.6908540671115553,0.08673036425336357,50.0
5,0.6952618237667831,0.08674883511219601,50.0
6,0.6976715774131004,0.08674986974613322,50.0
7,0.6933610863436489,0.08673339707405331,50.0
8,0.691322727297975,0.08673499301676646,50.0
9,0.6913793053949454,0.08670761969898845,50.0
10,0.6922567347172567,0.08669493852118812,50.0
11,0.6895646989148901,0.08667357072503505,50.0
12,0.680925252123101,0.08666287673919165,50.0
13,0.4072664070485305,0.1379238155014293,50.0
14,0.6197158153514956,0.081812287419437,56.25
15,0.2269586430166347,0.08582096984546694,75.0
16,0.5657214897970267,0.10380416255321995,68.75
17,0.12839794788340653,0.08726851716686448,75.0
18,0.13586255336609362,0.0961558500881026,75.0
19,0.17642377938167803,0.08995429941979785,68.75
20,0.049310991732985296,0.1312262361985688,68.75
21,0.04559589764128085,0.09668124903692756,81.25
22,0.009861882798715839,0.09874255477168503,68.75
23,0.017339351773492388,0.10446844443359256,68.75
24,0.004260363277394148,0.13942111354705355,68.75
25,0.00291081472200641,0.10692506687881315,81.25
26,0.0005061368513359234,0.12164891806788031,75.0
27,0.0015211125307046922,0.1095994593577746,81.25
28,0.0013745188975460363,0.11642971171447083,75.0
29,0.0004282211018838777,0.1191421907978924,75.0
30,0.0006360794216829232,0.11367793376712217,81.25
31,0.0005363212876044342,0.11642030867830683,75.0
32,0.00025257909207569875,0.12243855560231803,75.0
33,0.00038465009737337434,0.11861577180096483,75.0
34,0.0005038615552131864,0.11916891225046779,75.0
35,0.0004049298031302117,0.12410208539043904,75.0
36,0.00044860405178317195,0.12025037913158895,75.0
37,0.00014425353092301156,0.12221292986913314,75.0
38,0.00029350697070394926,0.12653645814428766,75.0
39,0.0001480462674193922,0.12488360794876215,75.0
40,0.00038052887344589475,0.12251335401589798,75.0
41,0.0003560129395304996,0.12302365573302955,75.0
42,0.00018625106209378098,0.13137919745255,75.0
43,0.00011039357288685785,0.1271969054906557,75.0
44,0.00012326032478890525,0.12516134267905377,81.25
45,0.0001422337089819143,0.12977642791078267,75.0
46,0.0002457264216117366,0.13203997822827235,75.0
47,0.0001309027422516742,0.12879365027175743,75.0
48,0.00019046757242226293,0.12889154020366517,75.0
49,5.237989622537742e-05,0.1346502778658884,75.0
50,0.00013443070921438546,0.13271689756036348,75.0
51,0.0001642218840781214,0.13168667483446686,75.0
52,0.0001322365143153413,0.13216884169070736,75.0
53,9.145955538934016e-05,0.13461366519553347,75.0
54,8.111580512859121e-05,0.1359478338618439,75.0
55,5.7521814948076904e-05,0.13369157231670004,75.0
56,0.00011361006865741406,0.13473647227594163,75.0
57,8.400524307041214e-05,0.1378877748020205,75.0
58,6.585884826834731e-05,0.1375153257230555,75.0
59,6.982939971057834e-05,0.13653493100755276,75.0
60,4.453997466944945e-05,0.1373302331370249,75.0
61,0.0001018809880686782,0.13917415722024978,75.0
62,6.0331565403544075e-05,0.13797774161696136,75.0
63,4.853091143739653e-05,0.13886647931361268,75.0
64,5.904665410893163e-05,0.1399508908341286,75.0
65,4.863287837086386e-05,0.14034993440453053,75.0
66,4.878611832384603e-05,0.14010262361117715,75.0
67,3.767100603287998e-05,0.14196751717297584,75.0
68,3.2656483413585665e-05,0.14095480722885556,75.0
69,2.6980077968655914e-05,0.1423791615695224,75.0
70,1.6854850823724383e-05,0.14187883820199934,75.0
71,4.932530973952551e-05,0.1418410387826341,68.75
72,3.946389086913478e-05,0.1437424843264418,75.0
73,5.3815738181078735e-05,0.14296373173283874,68.75
74,3.947107744318732e-05,0.14451767655010472,75.0
75,2.2913155568620573e-05,0.14407393395654194,68.75
76,4.338418784734355e-05,0.14433201463216883,68.75
77,3.5109999101034535e-05,0.1465010333354696,75.0
78,1.686793393835014e-05,0.1450822484909678,68.75
79,1.7441211436247648e-05,0.14672734793776837,75.0
80,3.163978886480669e-05,0.14704633015671142,75.0
81,2.1770633909392964e-05,0.14636872847977347,68.75
82,1.543293415651563e-05,0.14599208747466677,68.75
83,1.3875827667734078e-05,0.1484238409611776,75.0
84,3.1453669270317726e-05,0.14828848949208942,68.75
85,2.422192277941781e-05,0.14789993750411967,68.75
86,1.7193128599658228e-05,0.14876210792777803,68.75
87,1.8162798333675344e-05,0.1488952519933123,68.75
88,2.877432848023708e-05,0.1487822549511439,68.75
89,2.4049940676218566e-05,0.14970853121644376,68.75
90,2.2535253666570097e-05,0.14973999713734282,68.75
91,1.1825431302359114e-05,0.15059410740873716,68.75
92,1.9135145026857435e-05,0.15119986686743325,68.75
93,1.430886635046553e-05,0.15086325566509204,68.75
94,9.080756392793427e-06,0.150916395830176,68.75
95,7.276713487262446e-06,0.15188630406520187,68.75
96,1.640531476723272e-05,0.15201477878579575,68.75
97,2.0739264767682062e-05,0.15218905620202533,68.75
98,1.4333819095013858e-05,0.1526076852126347,68.75
99,1.2939550566677468e-05,0.15297272401487852,68.75
