,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6905331490094585,0.6930614902085437,50.0,0.4375,0.0,0.0,0.0,0.6907114166868555,63.63636363636363,0.46875,0.8333333432674408,0.75,1.0,0.6903711408351461,0.6707724984222003,54.54545454545454,0.75,0.722222238779068,0.6428571492433548,1.0,0.6752865223436697,0.847058628035345,53.333333333333336,0.18333333333333335,0.6846153736114502,0.5267857164144516,1.0,0.6678919865733944,0.7122711476461586,50.0,0.375,0.6666666865348816,0.5,1.0,0.6935130098304035,0.6934385820283946,37.5,0.9333333333333333,0.0,0.0,0.0,0.6946488792205894,0.6932046697577682,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.697321468131133,0.6938479096690011,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.743998989901642,0.6910609025352807,66.66666666666666,0.7166666666666667,0.0,0.0,0.0,0.7557819813206211,0.69318385712585,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.690647071097199,0.693684086826852,42.10526315789473,0.5833333333333334,0.4444444576899211,0.3333333333333333,0.6666666666666666,0.6923292942619249,0.7947297487588268,50.0,0.75,0.6666666865348816,0.5,1.0,0.6710590514596224,0.6932320650767652,50.0,0.5,0.5,0.5,0.5,0.693105859440265,0.6943083973649848,50.0,0.0625,0.6666666865348816,0.5,1.0,0.6918559872191139
1,0.8398145010862125,0.6962136235831501,50.0,0.4375,0.0,0.0,0.0,0.6918711679291679,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.6911526048498308,0.6921106723628765,45.45454545454545,0.8333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.6715353836653088,1.08164689806852,53.333333333333336,0.0,0.5916666686534882,0.5089285746216774,1.0,1.881743051254382,0.6932016085173942,50.0,0.25,0.6000000238418579,0.5,0.75,0.6921311707335525,0.6800209001737081,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6934281301541068,0.7792316645633308,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.6231592637279965,0.8287288592574863,57.14285714285714,0.75,0.0,0.0,0.0,0.5637989511441933,0.601299606356506,66.66666666666666,0.75,0.0,0.0,0.0,0.6917092871327378,0.6930850579099188,42.857142857142854,1.0,0.5999999642372131,0.4285714328289032,1.0,0.9155880031774274,0.6724974362654398,57.89473684210527,0.6347222222222223,0.0,0.0,0.0,0.6934278227839409,0.6930400208457714,50.0,0.75,0.0,0.0,0.0,0.6936305963615848,0.6963005760823343,20.0,0.5,0.20000000298023224,0.125,0.5,0.6912979932848208,0.6925514715326173,50.0,0.875,0.0,0.0,0.0,0.6926909374850944
2,0.7737528439046294,0.693200470998966,50.0,0.5625,0.6666666865348816,0.5,1.0,0.9487648809338172,36.36363636363637,0.7,0.0,0.0,0.0,1.3813367451500327,0.6867178305683704,45.45454545454545,0.6166666666666667,0.6727272868156433,0.5208333432674408,1.0,0.7940781357374418,0.6935455024023202,33.33333333333333,0.21666666666666667,0.5000000149011612,0.44285716116428375,0.6333333551883698,0.6932777938794644,0.6932634150558169,50.0,0.375,0.6000000238418579,0.5,0.75,0.6932499625030728,0.7591713775445835,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.5638929161806597,0.6933989576991252,16.666666666666664,0.1111111111111111,0.2857142686843872,0.25,0.3333333432674408,0.6918295538187101,0.6897324555284096,57.14285714285714,1.0,0.0,0.0,0.0,0.66760676162904,0.587777224860774,66.66666666666666,0.6666666666666667,0.0,0.0,0.0,0.6868653018025686,0.8612118720438788,57.14285714285714,0.0,0.0,0.0,0.0,0.7343148099430583,0.8164738257539077,42.10526315789473,0.375,0.622222234805425,0.4722222288449605,1.0,0.5616046798936439,0.6933573787840898,50.0,0.25,0.6666666865348816,0.5,1.0,0.688058166426541,0.6975879390912605,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.6897333402930804,0.9026182217784869,50.0,0.35,0.38461539149284363,0.3125,0.5,0.7938370747200418
3,0.6936888203793948,0.6934263796501916,50.0,0.5,0.6666666865348816,0.5,1.0,0.6920863977574743,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.7725139128770172,0.6604488155399867,54.54545454545454,0.875,0.0,0.0,0.0,0.672711112079171,0.6946361305078272,40.0,0.06666666666666667,0.5555555820465088,0.45238097012043,0.7333333492279053,0.6904353947392231,0.6955769972883183,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6932765536306901,0.6927721837643586,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.7334350041203008,0.6951984791025766,50.0,0.3333333333333333,0.0,0.0,0.0,0.6913285887223221,0.8397285918417614,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6897655354161786,0.7368728723247702,11.11111111111111,0.2833333333333333,0.0,0.0,0.0,0.6782307902405423,0.6819973354532414,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6926312417871612,0.6933657380444365,42.10526315789473,0.4305555555555555,0.5707070827484131,0.4027777810891469,1.0,0.6937984819464899,1.0925161035026039,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.5795743216404677,0.6948569373513761,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,0.6916586492441122,0.6929592455319474,50.0,0.84375,0.0,0.0,0.0,0.6936218798549898
4,0.6926143712658187,0.6934695908409357,50.0,0.5,0.6666666865348816,0.5,1.0,0.6988068080523561,63.63636363636363,0.5833333333333333,0.6785714328289032,0.5416666716337204,1.0,1.0434641108940008,0.6643447353687357,54.54545454545454,1.0,0.0,0.0,0.0,0.6778119419759848,0.6964915088176976,46.666666666666664,0.3833333333333333,0.0,0.0,0.0,0.6939942293869762,0.6929945588261776,50.0,0.5,0.6666666865348816,0.5,1.0,0.7227468625499903,0.6916408027800834,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.5901544656448942,0.6927654100097165,50.0,1.0,0.0,0.0,0.0,0.6929439020272085,1.0708772825448005,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.46855704026937145,0.8188378177365044,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,0.47195279026691633,0.6928949712698609,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6928689019479701,0.6939386782491269,42.10526315789473,0.4083333333333334,0.5707070827484131,0.4027777810891469,1.0,0.6948270778661789,0.6931755615896218,50.0,0.45,0.38461539149284363,0.3125,0.5,0.6918026708170281,1.0389568655259727,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.6803769549172861,0.6932129132810743,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.6923897028891906
5,0.6907206954180404,0.6799416411289905,62.5,0.625,0.4000000059604645,1.0,0.25,0.7102898527311182,36.36363636363637,0.6785714285714286,0.0,0.0,0.0,0.7217962618951681,0.6830462305029463,54.54545454545454,0.55,0.4166666865348816,0.3571428656578064,0.5,0.6067245008538869,0.7703742446421676,53.333333333333336,0.06666666666666667,0.6846153736114502,0.5267857164144516,1.0,0.7595667496639317,0.7387087459054721,50.0,0.375,0.6666666865348816,0.5,1.0,0.7555873157600733,0.7193381706920365,37.5,0.6666666666666666,0.0,0.0,0.0,0.48611056838304206,0.929799681568328,50.0,0.6666666666666666,0.0,0.0,0.0,0.40750571520577367,0.8673823104955228,57.14285714285714,0.25,0.6666666865348816,0.5,1.0,0.6007056711148641,0.7311133652339925,11.11111111111111,0.25,0.111111119389534,0.0833333358168602,0.1666666716337204,0.7610437849592194,0.741076676960755,57.14285714285714,0.0,0.0,0.0,0.0,0.685879177702917,0.6929983934139221,52.63157894736842,0.7222222222222222,0.6666666467984518,0.5079365173975626,1.0,0.692836853332181,0.9705292824564781,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.6763661776608699,1.238203166078355,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.6916310253345095,0.7526998757355023,50.0,0.90625,0.0,0.0,0.0,0.6931952039346042
6,0.6884885880863024,0.6935992566094117,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6777654140217799,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6267595886921717,0.6490067006997747,54.54545454545454,0.65,0.0,0.0,0.0,0.5498700291432371,0.6941110007955819,46.666666666666664,0.22916666666666666,0.0,0.0,0.0,0.6943863426530016,0.6655731655073207,62.5,0.8125,0.6666666865348816,0.6000000238418579,0.75,0.6925224866098969,0.9069164382111249,62.5,0.4,0.7692307829856873,0.625,1.0,0.558259833703089,0.7233396086508873,50.0,0.1111111111111111,0.0,0.0,0.0,0.6898158737517719,1.1139862769623003,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.1897194396675571,1.23573924478326,66.66666666666666,0.35,0.0,0.0,0.0,1.5594045973996131,0.692268123779104,71.42857142857143,0.5833333333333334,0.5,1.0,0.3333333432674408,0.6922286606196124,0.692891154049784,52.63157894736842,0.5222222222222223,0.5396825472513834,0.5833333333333334,0.6111111144224802,0.6943729197785927,0.689459924439177,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.6919983781691382,1.0190764064059816,20.0,0.5,0.20000000298023224,0.125,0.5,0.5852693411384706,0.6921685563539377,50.0,0.65,0.7727272808551788,0.6875,1.0,0.6921531721585225
7,0.6934569579446244,0.6859713891352032,50.0,0.75,0.0,0.0,0.0,0.6897705138359181,63.63636363636363,0.65,0.7846153974533081,0.6458333432674408,1.0,0.8252155504071136,1.3222188430431359,54.54545454545454,0.6333333333333333,0.0,0.0,0.0,2.714880477188223,1.3137525767924774,53.333333333333336,0.15625,0.6969697177410126,0.5357142984867096,1.0,0.6012417084615681,0.7333072968075647,50.0,0.375,0.6666666865348816,0.5,1.0,0.6942729152622579,0.6929105837170377,37.5,0.8666666666666667,0.0,0.0,0.0,0.6941449752720147,0.6978601933891652,50.0,0.3333333333333333,0.0,0.0,0.0,0.7732680583616853,1.8885393646523112,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.16220025071964056,1.2967444687756646,66.66666666666666,0.35,0.0,0.0,0.0,1.6204241861559299,0.7307782064872315,57.14285714285714,0.25,0.0,0.0,0.0,0.6950492666581235,0.6944531476089941,42.10526315789473,0.7166666666666667,0.5707070827484131,0.4027777810891469,1.0,0.6949888534856207,2.5131373771842527,50.0,0.3833333333333333,0.7727272808551788,0.6875,1.0,0.5120398303342674,0.6951467551547139,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,0.6931654381197032,0.6936911943784828,50.0,0.41666666666666663,0.7727272808551788,0.6875,1.0,0.6852499796308607
8,0.6968286067766138,0.6932875151307774,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6873046765050759,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.6757460109236116,0.6379408082975778,63.63636363636363,0.71875,0.75,0.75,0.75,0.6395569995640308,0.6927354094773404,46.666666666666664,0.84375,0.0,0.0,0.0,0.6964114200228312,0.6925445146851897,50.0,0.8125,0.6666666865348816,0.5,1.0,0.7051460854868328,0.6937069641944473,37.5,0.7333333333333333,0.0,0.0,0.0,0.6719740744872836,0.8366945828977882,50.0,0.6666666666666666,0.0,0.0,0.0,0.5135060427903515,0.9794609438817586,57.14285714285714,0.3333333333333333,0.6666666865348816,0.5,1.0,0.809564568574472,1.0406586971689444,66.66666666666666,0.25,0.0,0.0,0.0,1.17396075873784,0.6762725441652594,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.7724651185319852,0.6935062911150031,42.10526315789473,0.765079365079365,0.5971510062615076,0.4722222288449605,1.0,0.6937479756008993,0.7580831569343781,50.0,0.78125,0.6666666865348816,0.5,1.0,0.6309018436630636,0.5606507940204264,80.0,0.5416666666666667,0.0,0.0,0.0,0.5562328961743035,0.6930145955034224,50.0,0.4375,0.0,0.0,0.0,0.6923570162337134
