,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,499.08626098372713,113.57740756673867,0.0,1.055998314062566,0.0,18.964681383413005,3.026249004833511,0.0,27.294909640377902,6.518743733967798,0.0,18.34285249969317,4.803843453559986,0.0,92.14641904760235,19.79931489830656,0.0,51.666630935859466,38.785328523955485,0.0,18.44206605821613,20.811299960030386,0.0,350.02500007958497,162.6950940528141,0.0,762.347716707857,19.181127421708315,0.0,345.4176562149166,55.61105919557629,0.0,455.97580020823995,82.77582661852652,0.0,934.6731644813402,6.339398368612496,0.0,5.489326821282114,79.08731874744865,0.0,297.52910116260983,137.92410786054182,0.0,645.3079825429335,45.92377896592189,0.0,2184.6819533179796,549.7603665841021,0.0,3019.8370317111176,30.064520800456403,0.0,131.9565090050227
1,290.1445112050779,71.61769732192859,0.0,4.572802846891344,0.0,9.593893088599122,2.633051341342055,0.0,25.188248223785173,1.7440568547867827,0.0,18.06104306129943,1.4001281741480875,0.0,12.959975432630614,15.276867555581635,0.0,11.317125389854137,38.794531310486946,0.0,54.287373004987735,28.678944828047698,0.0,315.1672793390543,85.14908906595056,0.0,1351.1804224815942,12.095753315304563,0.0,203.79467696303817,56.72625897571875,0.0,453.6441901267633,31.764010813507273,0.0,132.63868495699842,17.248480039990405,0.0,19.01601328999437,17.60272961245646,0.0,0.34495379074682025,87.80860196080411,0.0,505.137014620641,96.31179938100938,0.0,91.05532638471577,249.50918001088615,0.0,1838.935998535395,15.934402190639133,0.0,187.89804180729755
2,206.49906438071858,83.955892653944,0.0,0.28308209107824395,0.0,8.315999871598496,0.7642355515442176,0.0,6.998217703108305,2.5186547380710396,0.0,21.35151452256427,1.5395561787032033,0.0,6.8916878904311085,10.94115427661274,0.0,7.7627698953207105,20.2942529203677,0.0,1081.8381363439964,10.653003345753385,0.0,42.19068163783043,24.112856172261456,0.0,177.22300912363036,10.013497793209993,0.0,149.9719759463982,39.66777307446455,0.0,327.2297311557215,22.668493572903063,0.0,333.8340900400438,13.603084180751356,0.0,10.265469238888633,12.067436698860801,0.0,103.03397402013805,53.71069504890113,0.0,178.16136428950446,19.971317422196886,0.0,158.09901900630967,101.57387134356628,0.0,518.9999773599625,12.182086692815922,0.0,71.44321461592429
3,185.343655787399,25.448617899716883,0.0,1.3762917230749259,0.0,1.9463276086523473,1.4073568120662003,0.0,10.643720487603012,1.3639137179189542,0.0,9.059395840487563,2.619903043358639,0.0,2.3822115917379136,10.814560197579254,0.0,14.459052507886323,11.73192617922185,0.0,90.83419921714852,6.811091740026511,0.0,100.10020999429432,12.964564230592893,0.0,92.7284116217232,9.418139527081381,0.0,112.38444186877581,56.01457554936576,0.0,171.02935383610313,24.224304791810457,0.0,170.90218291304765,6.667196275127184,0.0,1.7952696531579826,10.793096983357636,0.0,2.346133179727594,27.430104030655492,0.0,191.49759202685703,28.285369781369173,0.0,71.14185793469115,28.249799484024187,0.0,173.3416318925626,9.444536836090444,0.0,111.94252766694876
4,356.34086484537283,28.08183245352154,0.0,0.4264931080109832,0.0,0.5997528241002045,0.7013850813874115,0.0,2.8531252884622655,1.7700709476097907,0.0,8.765337664468085,0.4036875860516534,0.0,12.085415999792868,10.276622902233234,0.0,6.572988201626322,11.57864148727868,0.0,76.48410042478488,6.042106461665556,0.0,63.985379399942055,12.643439184294659,0.0,145.04881815604486,9.615669027196612,0.0,64.98479701624927,87.72247133802117,0.0,69.77450993285835,21.90991807237681,0.0,493.5609072292302,8.96049740510417,0.0,6.138719463261035,13.845755594841975,0.0,128.11248833618905,15.455668273288234,0.0,107.16168670288742,11.706973398889586,0.0,74.12280845963323,27.951274243661295,0.0,357.5607052434175,7.260755470152028,0.0,99.37426989694737
5,305.9995231391135,43.15233654796832,0.0,0.6512023513758841,0.0,0.12805185980552786,2.4526418301129533,0.0,0.8030152691266211,1.7586964656415798,0.0,6.485406147992289,1.9565388833342527,0.0,21.481365200600266,7.939441236873255,0.0,71.1465460616288,11.440529809391203,0.0,330.2854800844948,8.126470260500517,0.0,60.08682078498327,21.56176961033294,0.0,124.39989037440358,9.17464379008925,0.0,43.39881909037154,50.04574298192055,0.0,137.67507408321782,25.00968129298911,0.0,70.36614569224142,4.0437448471586155,0.0,1.9312375089867286,17.185108573138905,0.0,49.9946775102085,23.408883668436438,0.0,110.41802227138659,18.149875184929076,0.0,88.19634517685664,42.17478482620403,0.0,150.03566652953785,5.590575486635376,0.0,69.37299320320079
6,52.09374047009793,67.12321897227737,0.0,0.3142987856617085,0.0,7.351827210328025,0.4075168471829878,0.0,0.550299864355827,5.331007202014188,0.0,6.628334087788387,0.6245955750100642,0.0,2.1833493399357273,9.874062114536923,0.0,27.676200936677095,5.147059900733236,0.0,120.04380839912841,38.72887742015092,0.0,73.26247828329402,10.591935159938663,0.0,156.32344088118506,9.919550574469332,0.0,96.9338329833759,50.46632233223752,0.0,189.2703253949786,24.206811064509157,0.0,42.72403240196333,5.485486737670099,0.0,25.712576404178296,11.417894259860452,0.0,169.47342625224715,38.22977868369884,0.0,37.57553423077849,8.899015090338741,0.0,136.2070389764143,48.72937766806163,0.0,101.95210791108839,10.519470372588245,0.0,154.60199387494208
7,392.1893008571042,22.913199534996803,0.0,5.628118099123466,0.0,3.392384749137324,0.6756258787648001,0.0,3.225759662086241,1.3410980920849438,0.0,9.123995371305181,1.1466552840216655,0.0,37.168618014846594,8.034759771624872,0.0,65.95826198659599,8.936529143726466,0.0,247.13556423889494,4.739768202491373,0.0,57.586456763382024,14.242143099959348,0.0,68.89081626404243,8.876645711854781,0.0,52.909034697236706,61.05748220291955,0.0,237.5105744513181,20.381563517574563,0.0,91.78799901737361,4.871141556203048,0.0,4.257392752984904,8.765311695245444,0.0,38.71100267763912,21.161486835342185,0.0,261.52741102186036,14.204926932460467,0.0,29.055803176540298,36.11736164576841,0.0,24.559929015607754,7.00883697715248,0.0,78.23511563189705
8,319.4117928155178,54.86018882278438,0.0,1.833110549444723,0.0,5.407413622597418,0.37216400180786763,0.0,7.337853941862608,1.2660818430176932,0.0,11.01279553627186,0.2224045808422951,0.0,3.5274873393406887,8.86040479835702,0.0,34.464946753083744,11.879770907579061,0.0,0.0375855344523631,6.824041104009301,0.0,95.71929102197663,11.274073182503503,0.0,52.897392706353855,5.9874070897248055,0.0,73.19743997849032,60.465504772887755,0.0,101.81845075577864,16.7141896431706,0.0,64.50941024934433,4.370068161768626,0.0,4.337194957864105,8.152601650864295,0.0,109.6689355754359,16.767276768359967,0.0,175.34404241959933,12.033675635635436,0.0,138.1539020395652,32.8820044716252,0.0,281.8256018054225,6.662587872089948,0.0,45.801804223275965
