,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
9,82.98089806568723,51.42330191907995,0.0,0.0,0.0,0.0,0.0,0.5663616872219639,0.0,0.0,0.0,0.0,0.0,0.7771602258134661,0.6679315581667299,0.0,0.0,0.0,0.0,0.0,1.3095155531995843,1.0398564737231255,0.0,0.0,0.0,0.0,0.0,3.086609141991409,0.38341433739329855,0.0,0.0,0.0,0.0,0.0,7.233490701396392,49.94018663057683,0.0,0.0,0.0,0.0,0.0,163.27632044692874,10.489078683670082,0.0,0.0,0.0,0.0,0.0,16.662369715761272,30.82833692448594,0.0,0.0,0.0,0.0,0.0,7.105058303759069,7.614735966934756,0.0,0.0,0.0,0.0,0.0,97.8372370411351,8.677695139857398,0.0,0.0,0.0,0.0,0.0,60.49563284979362,7.715725733786044,0.0,0.0,0.0,0.0,0.0,124.37780905104965,59.94918555374043,0.0,0.0,0.0,0.0,0.0,214.7059289177913,17.22582943256183,0.0,0.0,0.0,0.0,0.0,70.85316132597869,5.106737948663432,0.0,0.0,0.0,0.0,0.0,12.903536754157907,9.615546699113779,0.0,0.0,0.0,0.0,0.0,111.52422431398912,12.343880225719449,0.0,0.0,0.0,0.0,0.0,63.588082778628404,15.474198781981368,0.0,0.0,0.0,0.0,0.0,21.817461564884752,7.377463635572557,0.0,0.0,0.0,0.0,0.0,60.002772002397755
10,50.67826844592278,28.958348537759086,0.0,0.0,0.0,0.0,0.0,3.6064342075382574,0.0,0.0,0.0,0.0,0.0,0.31502174869077565,0.2618455981673782,0.0,0.0,0.0,0.0,0.0,0.8115107988349889,0.9981351130231028,0.0,0.0,0.0,0.0,0.0,10.61161612137568,0.4445819856608646,0.0,0.0,0.0,0.0,0.0,1.0826430124246234,39.64551501416531,0.0,0.0,0.0,0.0,0.0,115.2119433010497,9.04685418825019,0.0,0.0,0.0,0.0,0.0,68.95259431489367,36.4617385568541,0.0,0.0,0.0,0.0,0.0,467.9239147417383,6.259081708609737,0.0,0.0,0.0,0.0,0.0,62.34929161156096,8.658077295365615,0.0,0.0,0.0,0.0,0.0,45.51997449792809,7.625295907767125,0.0,0.0,0.0,0.0,0.0,45.031562016100736,53.26792086827412,0.0,0.0,0.0,0.0,0.0,120.01026905899816,15.635975871494495,0.0,0.0,0.0,0.0,0.0,76.93402415880144,5.482363242964859,0.0,0.0,0.0,0.0,0.0,2.3881576568633442,8.767676203739754,0.0,0.0,0.0,0.0,0.0,44.454486213763545,11.129821780991836,0.0,0.0,0.0,0.0,0.0,67.16217808277003,16.73434696295492,0.0,0.0,0.0,0.0,0.0,69.14377117801538,8.413467097279584,0.0,0.0,0.0,0.0,0.0,44.37125531555826
11,48.074894758554976,35.11664315088025,0.0,0.0,0.0,0.0,0.0,0.6580349747159447,0.0,0.0,0.0,0.0,0.0,1.1592577747130306,0.27583569458840956,0.0,0.0,0.0,0.0,0.0,0.6549421894987331,1.4554781852873964,0.0,0.0,0.0,0.0,0.0,4.534645896905262,0.7126145674131035,0.0,0.0,0.0,0.0,0.0,2.7443002202293134,41.95111484340243,0.0,0.0,0.0,0.0,0.0,97.27102656965049,8.807275676375241,0.0,0.0,0.0,0.0,0.0,45.00985434955676,16.099844224137996,0.0,0.0,0.0,0.0,0.0,22.25925864522559,5.682153863968264,0.0,0.0,0.0,0.0,0.0,73.76044018783901,8.071733694964898,0.0,0.0,0.0,0.0,0.0,35.52920477211532,7.243017662761594,0.0,0.0,0.0,0.0,0.0,59.72755865739611,46.66044031254568,0.0,0.0,0.0,0.0,0.0,140.8038204835826,17.609352552901864,0.0,0.0,0.0,0.0,0.0,75.62834915841826,2.880644586196682,0.0,0.0,0.0,0.0,0.0,13.455632945614202,9.983717430690897,0.0,0.0,0.0,0.0,0.0,20.867296408934333,13.811850250128298,0.0,0.0,0.0,0.0,0.0,89.25630917452281,14.291692626307656,0.0,0.0,0.0,0.0,0.0,17.132217655223712,4.8397020097637204,0.0,0.0,0.0,0.0,0.0,26.502695442793705
12,54.72633458680464,56.32942680711435,0.0,0.0,0.0,0.0,0.0,0.5194304989217907,0.0,0.0,0.0,0.0,0.0,3.24552740177776,0.45615047456017527,0.0,0.0,0.0,0.0,0.0,2.198115227610724,1.1184037954845658,0.0,0.0,0.0,0.0,0.0,3.3499822507762227,0.3997580189547829,0.0,0.0,0.0,0.0,0.0,4.475059459210169,34.60249039214663,0.0,0.0,0.0,0.0,0.0,99.12685000649174,7.871549004513418,0.0,0.0,0.0,0.0,0.0,13.777848658689685,17.236165929395074,0.0,0.0,0.0,0.0,0.0,278.1411883537525,4.493288297058508,0.0,0.0,0.0,0.0,0.0,34.12053200002276,7.840654849317341,0.0,0.0,0.0,0.0,0.0,43.63032565446943,7.005293264906548,0.0,0.0,0.0,0.0,0.0,111.5641602641236,44.031636986131545,0.0,0.0,0.0,0.0,0.0,74.37288904051262,15.18889604780372,0.0,0.0,0.0,0.0,0.0,88.1168060682528,2.7172198805222907,0.0,0.0,0.0,0.0,0.0,23.379020008229443,11.641147219815585,0.0,0.0,0.0,0.0,0.0,212.97459571691795,9.776153029349139,0.0,0.0,0.0,0.0,0.0,24.384971487015985,10.581762391116355,0.0,0.0,0.0,0.0,0.0,15.054629538922923,5.159837478761863,0.0,0.0,0.0,0.0,0.0,11.776102548654965
13,106.61102757686382,40.7804313503416,0.0,0.0,0.0,0.0,0.0,0.3097694017079821,0.0,0.0,0.0,0.0,0.0,2.6134632030943226,0.2971852755678835,0.0,0.0,0.0,0.0,0.0,2.237261280775283,1.9230641331065401,0.0,0.0,0.0,0.0,0.0,2.9489479128863696,0.4210146195988278,0.0,0.0,0.0,0.0,0.0,3.965656396121985,36.49204522103683,0.0,0.0,0.0,0.0,0.0,166.55233844321432,8.584620017462608,0.0,0.0,0.0,0.0,0.0,17.265979329016407,10.644132345358226,0.0,0.0,0.0,0.0,0.0,29.995376302365965,3.6772916127080424,0.0,0.0,0.0,0.0,0.0,61.78984801776593,13.063731479962998,0.0,0.0,0.0,0.0,0.0,70.31982893859035,7.298574264653103,0.0,0.0,0.0,0.0,0.0,80.47196050501523,63.95906784918246,0.0,0.0,0.0,0.0,0.0,95.05977558741033,16.922092787733526,0.0,0.0,0.0,0.0,0.0,85.678510078838,2.3379257361445545,0.0,0.0,0.0,0.0,0.0,18.977905389794397,8.190959881833958,0.0,0.0,0.0,0.0,0.0,169.8907227450376,17.86559288944527,0.0,0.0,0.0,0.0,0.0,164.0286252801944,5.316212996564863,0.0,0.0,0.0,0.0,0.0,16.809899288903196,5.0813870669453935,0.0,0.0,0.0,0.0,0.0,21.665907164895277
14,24.710241950966502,27.20912703967732,0.0,0.0,0.0,0.0,0.0,0.37431384805280193,0.0,0.0,0.0,0.0,0.0,1.6907851187853336,0.7580659074796436,0.0,0.0,0.0,0.0,0.0,1.7534458134105753,1.5010587234408614,0.0,0.0,0.0,0.0,0.0,10.115571576373533,0.45276200875273587,0.0,0.0,0.0,0.0,0.0,0.38259390867095694,21.38843178615721,0.0,0.0,0.0,0.0,0.0,303.2511403961562,8.751363008743681,0.0,0.0,0.0,0.0,0.0,7.716645757585722,12.654660036170458,0.0,0.0,0.0,0.0,0.0,263.8704552056081,5.043409397715191,0.0,0.0,0.0,0.0,0.0,37.53906481821799,8.930236421146343,0.0,0.0,0.0,0.0,0.0,53.00035973944382,8.182204951596336,0.0,0.0,0.0,0.0,0.0,5.917040102211657,38.86561427830661,0.0,0.0,0.0,0.0,0.0,32.819653927853246,10.379790235140792,0.0,0.0,0.0,0.0,0.0,37.80651367716308,2.68449694206521,0.0,0.0,0.0,0.0,0.0,9.848118283660725,7.7765270364582015,0.0,0.0,0.0,0.0,0.0,28.19499280798522,10.773296336698905,0.0,0.0,0.0,0.0,0.0,141.04878536484793,8.18261079517996,0.0,0.0,0.0,0.0,0.0,34.938950682205316,5.383533399836025,0.0,0.0,0.0,0.0,0.0,30.392636028500217
15,53.864551943286656,26.40653958494164,0.0,0.0,0.0,0.0,0.0,0.2788186988388314,0.0,0.0,0.0,0.0,0.0,1.1800744366342182,0.6711369673395836,0.0,0.0,0.0,0.0,0.0,2.601733725065848,0.8417724128062798,0.0,0.0,0.0,0.0,0.0,5.740264768378138,1.1164687826846795,0.0,0.0,0.0,0.0,0.0,9.7983242207652,26.16929944276443,0.0,0.0,0.0,0.0,0.0,88.68975643386061,9.012396237296972,0.0,0.0,0.0,0.0,0.0,6.775570736154993,21.048974366618953,0.0,0.0,0.0,0.0,0.0,708.5624444224043,5.146298154774119,0.0,0.0,0.0,0.0,0.0,68.92178177293582,10.810571469118361,0.0,0.0,0.0,0.0,0.0,22.842282222087075,5.913951142776822,0.0,0.0,0.0,0.0,0.0,60.900612728908854,38.72608632594104,0.0,0.0,0.0,0.0,0.0,50.84626544007981,8.175103677930935,0.0,0.0,0.0,0.0,0.0,12.952403873081797,3.123470670194845,0.0,0.0,0.0,0.0,0.0,25.46041507897324,9.324341958321591,0.0,0.0,0.0,0.0,0.0,65.55561803276568,10.70072556208567,0.0,0.0,0.0,0.0,0.0,31.020892013021843,5.86778371212651,0.0,0.0,0.0,0.0,0.0,52.90581726307558,5.475148262472579,0.0,0.0,0.0,0.0,0.0,26.541029043886585
16,39.55858741803582,53.98270298110488,0.0,0.0,0.0,0.0,0.0,0.516714974605988,0.0,0.0,0.0,0.0,0.0,19.977229968610647,0.8995135394567481,0.0,0.0,0.0,0.0,0.0,8.578534155664972,1.5373686854412472,0.0,0.0,0.0,0.0,0.0,5.075113679598236,0.8322946608336886,0.0,0.0,0.0,0.0,0.0,0.7968731144375101,28.380988058191157,0.0,0.0,0.0,0.0,0.0,239.25172564990086,7.013919400108359,0.0,0.0,0.0,0.0,0.0,48.59160982376273,13.691216046898287,0.0,0.0,0.0,0.0,0.0,234.7964799041364,4.022423851648242,0.0,0.0,0.0,0.0,0.0,41.27645310765306,12.176837658052236,0.0,0.0,0.0,0.0,0.0,54.99222003771976,6.183068547700544,0.0,0.0,0.0,0.0,0.0,21.814127373760613,35.155641892352705,0.0,0.0,0.0,0.0,0.0,48.062890580842314,8.445370836503958,0.0,0.0,0.0,0.0,0.0,68.35453460918838,3.007185445390055,0.0,0.0,0.0,0.0,0.0,0.6343240184617097,11.363190575250005,0.0,0.0,0.0,0.0,0.0,42.05232230984055,8.836995633448854,0.0,0.0,0.0,0.0,0.0,107.768024972522,9.160657331331803,0.0,0.0,0.0,0.0,0.0,27.13063140600489,6.142394932146488,0.0,0.0,0.0,0.0,0.0,21.29831365174582
17,20.368189839444828,45.62437171008801,0.0,0.0,0.0,0.0,0.0,0.2495288417166096,0.0,0.0,0.0,0.0,0.0,3.6055190330042577,0.3102770086918769,0.0,0.0,0.0,0.0,0.0,3.7333560281301206,0.9577648860590889,0.0,0.0,0.0,0.0,0.0,11.662775690920553,0.5312099845736169,0.0,0.0,0.0,0.0,0.0,0.6007540137019624,19.232884163774834,0.0,0.0,0.0,0.0,0.0,114.02421382109169,8.499672230031862,0.0,0.0,0.0,0.0,0.0,47.648265942437284,15.179676711376121,0.0,0.0,0.0,0.0,0.0,0.052711162562632016,4.1313939753396784,0.0,0.0,0.0,0.0,0.0,59.66004562742649,10.418859196392114,0.0,0.0,0.0,0.0,0.0,17.307132090859813,6.2554371299778,0.0,0.0,0.0,0.0,0.0,12.004155918144566,25.473532646757963,0.0,0.0,0.0,0.0,0.0,45.97340990100012,6.269616103649064,0.0,0.0,0.0,0.0,0.0,24.005595357429012,4.288438715280711,0.0,0.0,0.0,0.0,0.0,17.080618323780737,7.401856106579047,0.0,0.0,0.0,0.0,0.0,16.455351175197105,12.974113126651678,0.0,0.0,0.0,0.0,0.0,87.44086888937717,10.045290760398698,0.0,0.0,0.0,0.0,0.0,13.84413272169159,5.429099480757693,0.0,0.0,0.0,0.0,0.0,6.197362567369117
18,322.3507243117276,21.385683269861925,0.0,0.0,0.0,0.0,0.0,0.4050756336437328,0.0,0.0,0.0,0.0,0.0,0.4812029168438685,0.427630843642018,0.0,0.0,0.0,0.0,0.0,1.7797415194649135,0.864721455547704,0.0,0.0,0.0,0.0,0.0,6.487018180255612,0.3636972397972045,0.0,0.0,0.0,0.0,0.0,7.396697030109374,17.042625142060643,0.0,0.0,0.0,0.0,0.0,46.28134455532807,8.927851100966558,0.0,0.0,0.0,0.0,0.0,41.470024072445206,26.901368422967753,0.0,0.0,0.0,0.0,0.0,196.13126522872216,5.999898917105036,0.0,0.0,0.0,0.0,0.0,25.58692822765446,10.2527439679878,0.0,0.0,0.0,0.0,0.0,15.162992356025315,4.500314655591369,0.0,0.0,0.0,0.0,0.0,38.32973675754641,45.30570316590472,0.0,0.0,0.0,0.0,0.0,19.552845079567078,8.435709933109397,0.0,0.0,0.0,0.0,0.0,94.09169341217992,9.201874694261903,0.0,0.0,0.0,0.0,0.0,2.1415980459972546,8.578562644518714,0.0,0.0,0.0,0.0,0.0,43.877813871088904,12.03467007051476,0.0,0.0,0.0,0.0,0.0,28.542248187454987,14.73051604277308,0.0,0.0,0.0,0.0,0.0,56.01253913423848,6.090930207569664,0.0,0.0,0.0,0.0,0.0,24.45024881776551
19,327.6231617017533,47.74618405303941,0.0,0.0,0.0,0.0,0.0,2.489693889230198,0.0,0.0,0.0,0.0,0.0,5.418397325589415,1.7742661559964457,0.0,0.0,0.0,0.0,0.0,6.7468743302042835,1.3397794379498544,0.0,0.0,0.0,0.0,0.0,0.4806538420956395,0.60006323759562,0.0,0.0,0.0,0.0,0.0,6.109037859716387,16.339414307972586,0.0,0.0,0.0,0.0,0.0,196.04744777773075,8.436633302062551,0.0,0.0,0.0,0.0,0.0,4.3323493801752155,54.85933965121284,0.0,0.0,0.0,0.0,0.0,49.189663681266005,20.86993084070807,0.0,0.0,0.0,0.0,0.0,30.048745919855026,15.402987538935037,0.0,0.0,0.0,0.0,0.0,12.028759845746942,14.949394857806523,0.0,0.0,0.0,0.0,0.0,8.083150515677467,16.96249725563567,0.0,0.0,0.0,0.0,0.0,17.040631439124464,7.862433131074261,0.0,0.0,0.0,0.0,0.0,37.32630865320953,11.180218934417791,0.0,0.0,0.0,0.0,0.0,5.809766844849255,13.04958264623213,0.0,0.0,0.0,0.0,0.0,46.830698586051454,87.32665716745679,0.0,0.0,0.0,0.0,0.0,315.3523860501924,52.0489163741766,0.0,0.0,0.0,0.0,0.0,40.67329754665605,15.022589013566458,0.0,0.0,0.0,0.0,0.0,63.49571168664304
20,19.07235723129743,25.887089152208226,0.0,0.0,0.0,0.0,0.0,0.23093064568260957,0.0,0.0,0.0,0.0,0.0,1.6655647462516414,0.30916310626697,0.0,0.0,0.0,0.0,0.0,2.8058563554493636,1.2191110693336187,0.0,0.0,0.0,0.0,0.0,4.870603780472903,0.4073082150481796,0.0,0.0,0.0,0.0,0.0,10.681404343692307,16.882757760554185,0.0,0.0,0.0,0.0,0.0,87.99286337408037,7.012153569214365,0.0,0.0,0.0,0.0,0.0,17.934029353253802,16.707518952246364,0.0,0.0,0.0,0.0,0.0,34.63346948509211,3.5981013622379803,0.0,0.0,0.0,0.0,0.0,33.6235944729093,11.997561503257375,0.0,0.0,0.0,0.0,0.0,2.9588321789499004,6.450416248215596,0.0,0.0,0.0,0.0,0.0,54.51031344272525,30.89463428222724,0.0,0.0,0.0,0.0,0.0,10.20730842589215,8.447035663053011,0.0,0.0,0.0,0.0,0.0,15.49042865000821,4.199304581246001,0.0,0.0,0.0,0.0,0.0,3.304451177745326,9.020628129936561,0.0,0.0,0.0,0.0,0.0,38.147742954056845,14.561119567955592,0.0,0.0,0.0,0.0,0.0,65.78690766467464,10.125147787031395,0.0,0.0,0.0,0.0,0.0,36.17411704427193,6.036052097984075,0.0,0.0,0.0,0.0,0.0,7.6821974675152305
21,47.42325862598276,20.1877902687851,0.0,0.0,0.0,0.0,0.0,0.41339530974157485,0.0,0.0,0.0,0.0,0.0,4.334584864863969,0.40045761407907515,0.0,0.0,0.0,0.0,0.0,1.9476033723213764,1.3648524395403374,0.0,0.0,0.0,0.0,0.0,3.384227530777344,0.548870433686906,0.0,0.0,0.0,0.0,0.0,5.4553205088834815,24.861195573980936,0.0,0.0,0.0,0.0,0.0,113.8566621689679,7.978090152963732,0.0,0.0,0.0,0.0,0.0,19.371592235925696,28.838543095370685,0.0,0.0,0.0,0.0,0.0,134.19788404968298,11.365223460249203,0.0,0.0,0.0,0.0,0.0,68.4221877314399,14.002034825977784,0.0,0.0,0.0,0.0,0.0,23.771458154188075,5.952437379088875,0.0,0.0,0.0,0.0,0.0,17.866224771490483,25.93481597755298,0.0,0.0,0.0,0.0,0.0,43.88907579858962,9.096078976308602,0.0,0.0,0.0,0.0,0.0,6.127756838487366,3.9863061267120674,0.0,0.0,0.0,0.0,0.0,5.081617441977966,15.603459264884819,0.0,0.0,0.0,0.0,0.0,13.122981431352578,23.660000637919545,0.0,0.0,0.0,0.0,0.0,49.276531298564365,9.684492339384985,0.0,0.0,0.0,0.0,0.0,81.58564282706214,6.911733851613949,0.0,0.0,0.0,0.0,0.0,22.189006685128042
22,44.30469773122147,36.00675183812624,0.0,0.0,0.0,0.0,0.0,0.3965615777150438,0.0,0.0,0.0,0.0,0.0,2.7293842649074995,0.5461597872717171,0.0,0.0,0.0,0.0,0.0,0.6679250599714499,1.2021144604861267,0.0,0.0,0.0,0.0,0.0,2.026750012212615,0.36426116218429533,0.0,0.0,0.0,0.0,0.0,2.013871863205489,18.89027070094472,0.0,0.0,0.0,0.0,0.0,233.21817629752357,8.870602226636707,0.0,0.0,0.0,0.0,0.0,4.370321933337196,16.231982785679765,0.0,0.0,0.0,0.0,0.0,111.83043422710246,6.284482565895951,0.0,0.0,0.0,0.0,0.0,32.97170713801164,13.641645428030385,0.0,0.0,0.0,0.0,0.0,31.517505755161835,5.61058654816603,0.0,0.0,0.0,0.0,0.0,23.116458168288155,37.08008246370956,0.0,0.0,0.0,0.0,0.0,28.206883126005465,8.088502846080953,0.0,0.0,0.0,0.0,0.0,85.52150340311277,12.287865123165538,0.0,0.0,0.0,0.0,0.0,5.663898660871636,7.548074270496392,0.0,0.0,0.0,0.0,0.0,42.43868807876546,8.337392924565858,0.0,0.0,0.0,0.0,0.0,74.04070157441735,29.62266594661017,0.0,0.0,0.0,0.0,0.0,24.01095712275515,6.803395421559698,0.0,0.0,0.0,0.0,0.0,6.401346868701751
23,84.08108711076551,32.503206870158905,0.0,0.0,0.0,0.0,0.0,0.38571960973088615,0.0,0.0,0.0,0.0,0.0,2.3152961875057207,0.4521438378278713,0.0,0.0,0.0,0.0,0.0,9.002143499332846,1.451578074023151,0.0,0.0,0.0,0.0,0.0,7.763316891113564,0.6837717024812875,0.0,0.0,0.0,0.0,0.0,1.8538978363693401,17.651944972573805,0.0,0.0,0.0,0.0,0.0,110.14974048537408,7.719269783721261,0.0,0.0,0.0,0.0,0.0,60.72442646025267,26.703567931641693,0.0,0.0,0.0,0.0,0.0,22.055379024643315,3.904290649932122,0.0,0.0,0.0,0.0,0.0,49.49929428250469,15.723540013693826,0.0,0.0,0.0,0.0,0.0,10.477721842839877,6.170255954856858,0.0,0.0,0.0,0.0,0.0,64.14580099481917,37.383093169778896,0.0,0.0,0.0,0.0,0.0,19.04482019369006,7.401454022096913,0.0,0.0,0.0,0.0,0.0,88.91838266386152,14.235651123510763,0.0,0.0,0.0,0.0,0.0,3.9421576944214256,8.626747060549011,0.0,0.0,0.0,0.0,0.0,31.282616205485045,16.680926366615818,0.0,0.0,0.0,0.0,0.0,49.84389873409077,16.407402710799936,0.0,0.0,0.0,0.0,0.0,26.368321941809576,6.017148021045691,0.0,0.0,0.0,0.0,0.0,8.278880265368329
24,26.765874709994264,19.5517129989919,0.0,0.0,0.0,0.0,0.0,0.7080399014690322,0.0,0.0,0.0,0.0,0.0,10.83201799998344,0.8010653961297566,0.0,0.0,0.0,0.0,0.0,2.1441091383260638,3.5190553380383363,0.0,0.0,0.0,0.0,0.0,3.294193756943578,0.5574492410659262,0.0,0.0,0.0,0.0,0.0,1.274944119610989,29.138511987421865,0.0,0.0,0.0,0.0,0.0,244.81339686357796,7.7486390606080136,0.0,0.0,0.0,0.0,0.0,40.57235204383506,17.72770019042327,0.0,0.0,0.0,0.0,0.0,27.264287528409845,8.748161434098321,0.0,0.0,0.0,0.0,0.0,37.52928474904743,16.317308608820277,0.0,0.0,0.0,0.0,0.0,10.631318881780778,6.690323378401957,0.0,0.0,0.0,0.0,0.0,33.61546758756558,71.73112397233665,0.0,0.0,0.0,0.0,0.0,39.30380338242253,14.89831328589996,0.0,0.0,0.0,0.0,0.0,34.26449941730974,4.313046532501185,0.0,0.0,0.0,0.0,0.0,7.259463823944741,10.49449790422301,0.0,0.0,0.0,0.0,0.0,19.439080148401462,30.223509918969718,0.0,0.0,0.0,0.0,0.0,39.15984722209495,4.636188735950627,0.0,0.0,0.0,0.0,0.0,50.455859237164816,9.232594424109747,0.0,0.0,0.0,0.0,0.0,19.98890478542865
25,98.47073306027897,45.593267225061126,0.0,0.0,0.0,0.0,0.0,1.3964412915999056,0.0,0.0,0.0,0.0,0.0,1.826418966788931,0.6678783136266487,0.0,0.0,0.0,0.0,0.0,0.6775758161300643,0.8516048836255983,0.0,0.0,0.0,0.0,0.0,4.326441941245318,0.6251170279387774,0.0,0.0,0.0,0.0,0.0,3.311578598679136,22.60585572522915,0.0,0.0,0.0,0.0,0.0,113.55262066318116,9.098218077420698,0.0,0.0,0.0,0.0,0.0,5.8892398517643905,8.30187181805109,0.0,0.0,0.0,0.0,0.0,271.731344878683,11.196500677533793,0.0,0.0,0.0,0.0,0.0,3.4565240333671214,15.87538480711909,0.0,0.0,0.0,0.0,0.0,8.565388420116278,5.31872815995223,0.0,0.0,0.0,0.0,0.0,38.33544456421612,24.74889239216061,0.0,0.0,0.0,0.0,0.0,20.820905363874303,5.186678093140927,0.0,0.0,0.0,0.0,0.0,1.9034888617518892,6.518810729510674,0.0,0.0,0.0,0.0,0.0,4.1691816087070155,6.94729742308316,0.0,0.0,0.0,0.0,0.0,72.43476459919991,20.4119339062471,0.0,0.0,0.0,0.0,0.0,28.745299179900822,6.342509427874735,0.0,0.0,0.0,0.0,0.0,65.34458138988691,5.02894440773813,0.0,0.0,0.0,0.0,0.0,46.96623714224602
26,15.43844924823818,29.142249995489898,0.0,0.0,0.0,0.0,0.0,0.3602135765317696,0.0,0.0,0.0,0.0,0.0,0.9929597854175353,0.30497350379215976,0.0,0.0,0.0,0.0,0.0,1.5734902322050208,0.9590065272701339,0.0,0.0,0.0,0.0,0.0,0.24360787820954383,0.5495114208185952,0.0,0.0,0.0,0.0,0.0,2.319269361452455,16.378675807483873,0.0,0.0,0.0,0.0,0.0,28.538585649440485,8.26030967023014,0.0,0.0,0.0,0.0,0.0,18.478906320299725,11.08787091667786,0.0,0.0,0.0,0.0,0.0,44.545918646870284,14.72399576607318,0.0,0.0,0.0,0.0,0.0,42.30335484065439,13.863403750846615,0.0,0.0,0.0,0.0,0.0,30.37466260163306,5.570055861773177,0.0,0.0,0.0,0.0,0.0,20.924323662722244,46.103403841544676,0.0,0.0,0.0,0.0,0.0,1.4242967986739064,7.824997081826719,0.0,0.0,0.0,0.0,0.0,15.691402694453796,5.085298389830912,0.0,0.0,0.0,0.0,0.0,0.5855815713106166,11.992164078504418,0.0,0.0,0.0,0.0,0.0,9.893980996966562,6.747815953908789,0.0,0.0,0.0,0.0,0.0,29.2842896364426,12.229158945028344,0.0,0.0,0.0,0.0,0.0,119.6617176966449,5.216531692848515,0.0,0.0,0.0,0.0,0.0,22.66043122426914
27,21.851232678715853,45.005587427348516,0.0,0.0,0.0,0.0,0.0,0.7719458323045284,0.0,0.0,0.0,0.0,0.0,1.3904384768577147,0.4150119812905669,0.0,0.0,0.0,0.0,0.0,0.829931289483732,1.2070246621284686,0.0,0.0,0.0,0.0,0.0,2.8049310861952192,1.8344737752081806,0.0,0.0,0.0,0.0,0.0,16.41947592279209,16.025213025163733,0.0,0.0,0.0,0.0,0.0,32.64254416507365,7.438511749206212,0.0,0.0,0.0,0.0,0.0,28.35806158239083,42.8621109641494,0.0,0.0,0.0,0.0,0.0,2.5770073705480607,4.206542836877582,0.0,0.0,0.0,0.0,0.0,19.520062953453927,13.578712669134651,0.0,0.0,0.0,0.0,0.0,8.677553531747748,5.44515661375813,0.0,0.0,0.0,0.0,0.0,46.477717463832796,33.278281225550984,0.0,0.0,0.0,0.0,0.0,11.72021479121099,6.161305138288032,0.0,0.0,0.0,0.0,0.0,6.882238022463747,4.127168993745359,0.0,0.0,0.0,0.0,0.0,58.71797033438808,9.553763912980948,0.0,0.0,0.0,0.0,0.0,40.936271758836305,20.833939558991155,0.0,0.0,0.0,0.0,0.0,8.144627407313092,20.861736504591487,0.0,0.0,0.0,0.0,0.0,13.312428683338368,5.781606457008937,0.0,0.0,0.0,0.0,0.0,14.277251983088934
