,DUP1q21_1,DUP1q21_1,DUP1q21_1,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.8495057481551371,0.09847523645023995,50.0,0.08760993928999951,50.0,0.8269246814804105
1,0.7765502019028603,0.09914932354827768,35.714285714285715,0.08788157273511739,50.0,0.6860893303824501
2,0.6919263108476112,0.09928663606465149,50.0,0.08854430824507716,50.0,0.5531959679964946
3,0.691444285388053,0.0994087371934291,50.0,0.11495178846747237,50.0,0.8519467274322415
4,0.6982384236147904,0.09959460673266521,50.0,0.21884495449869065,50.0,0.5831158624449727
5,0.6867012630974281,0.09971076409992298,50.0,0.10176938633173344,50.0,0.5060601278797943
6,0.6907678105171989,0.0997955202874388,42.857142857142854,0.2094687312565782,51.587301587301596,0.3910227184207932
7,1.2301340600334016,0.09930865774302096,42.857142857142854,0.0991636594044062,57.936507936507944,0.20128049335957385
8,0.674651456713359,0.1488767480609278,50.0,0.08789046607571929,68.25396825396825,0.3030630354885165
9,0.6497104679087542,0.10321404145984811,64.28571428571429,0.1944024891186507,54.761904761904766,1.2098397926060418
10,0.7088357409965486,0.1006980529256372,42.857142857142854,0.10615150851744137,63.49206349206349,0.1541168396940291
11,0.6912384017163941,0.10644535175905179,42.857142857142854,0.09632155625263407,71.42857142857143,0.17880834394655498
12,0.6990566862587334,0.11513657460843653,42.857142857142854,0.10613610681832902,71.42857142857143,0.020129846142313015
13,0.7320333613064223,0.12852844284213918,50.0,0.09227768582595275,72.22222222222221,0.09211975951539796
14,0.6331561739908722,0.09850299247272605,57.14285714285714,0.11995205346417434,71.42857142857143,0.25689919310924825
15,0.691388098822473,0.10160344142859715,50.0,0.255204042390561,58.730158730158735,1.2869147179563332
16,0.5466700726725968,0.15378146052693617,50.0,0.14828999202640875,69.04761904761905,0.04916193040493093
17,0.7638822691064592,0.11440412648118135,42.857142857142854,0.1246718942304557,72.22222222222221,0.02058635022727445
18,0.6514183738966057,0.10690036327483206,50.0,0.15362686875796275,68.25396825396825,0.011502976887154574
19,0.6370574938251189,0.10341648142312643,42.857142857142854,0.14387911958897243,69.84126984126983,0.015813029760734332
20,0.5800648606270845,0.10608226708980885,50.0,0.16348469963435658,72.22222222222221,0.4090418035568512
21,0.3861697793941468,0.11788611530297485,50.0,0.2529191765352452,61.904761904761905,0.10636822333643912
22,0.7225073504676446,0.1041860422487501,35.714285714285715,0.19286068334643655,65.07936507936508,0.03333453205203523
23,0.3846743782586679,0.19473943249319658,50.0,0.20370422381612868,69.84126984126983,0.3341136856289806
24,1.5734469453026179,0.14322115147602996,42.857142857142854,0.31888879217782334,61.904761904761905,0.001212186191666883
25,0.45142666446261415,0.12879077600906735,42.857142857142854,0.20594317146804492,73.01587301587301,0.26988045368535174
26,0.4031842182323471,0.15965535916864013,42.857142857142854,0.19913690407932935,72.22222222222221,0.20410340541634966
27,0.47820810778716094,0.13726261396424141,42.857142857142854,0.1861762617520284,72.22222222222221,0.005189399882230258
28,0.40110696748668545,0.15039681504110955,57.14285714285714,0.2208197584316987,71.42857142857143,0.4832857720882699
29,1.438536395926416,0.15130555957637107,50.0,0.23771320482900646,70.63492063492063,0.0029241906543549905
30,0.4175742149220221,0.17342503496711498,35.714285714285715,0.3543613378906415,61.904761904761905,0.7412707114584913
31,0.39809678663170445,0.30493594793491946,42.857142857142854,0.23443877878057445,73.01587301587301,0.3379704253535817
32,0.4814437393762313,0.18818750133543297,50.0,0.21496125631827948,71.42857142857143,0.15232274324439196
33,0.31571647057985425,0.20055934359514516,50.0,0.20644647787507067,73.01587301587301,0.0006580993664670171
34,0.3532048167961637,0.24525129388670988,35.714285714285715,0.2628798645991253,72.22222222222221,9.890764546000717e-05
35,0.16032483838937167,0.36732535796268667,50.0,0.2859288919042167,73.01587301587301,0.00010883097449907772
36,1.2430711060188808,0.3239777541584627,42.857142857142854,0.2671950339482652,72.22222222222221,0.0032874766586865364
37,0.9939571997688348,0.42585128739362116,42.857142857142854,0.2868507003166974,72.22222222222221,0.0001936061460125617
38,0.2683808770788325,0.24400258683317544,42.857142857142854,0.30073066671842535,69.84126984126983,1.1435790676491868e-05
39,0.31644935910143723,0.41666364411976303,42.857142857142854,0.3030159611737307,72.22222222222221,0.2560430254005561
40,0.3006856903562736,0.26776775376802747,35.714285714285715,0.3185409136841248,70.63492063492063,0.00010835264894405828
41,0.10423758504960094,0.2997637980371718,42.857142857142854,0.29242578883772014,73.01587301587301,0.0010858527240918145
42,0.42423029583274646,0.293222442512838,42.857142857142854,0.3086613053646309,72.22222222222221,0.00011371151777811746
43,0.022837254159650173,0.8414853883299128,50.0,0.3805964605018256,70.63492063492063,4.4467347026068364e-06
44,0.3628852058918152,0.30300111050709405,42.857142857142854,0.34195876352008736,71.42857142857143,0.006182664443375534
45,0.2044810144380545,0.30077550996087155,42.857142857142854,0.3500797707691328,72.22222222222221,0.13244939948607437
46,0.17334695869723774,0.29682536974160334,42.857142857142854,0.31687663126764154,71.42857142857143,0.0051917278677156104
47,0.33719927969606495,0.3098815243298965,42.857142857142854,0.32341972479379005,69.84126984126983,0.0005875361041524928
48,0.28518530277402826,0.3200084608611226,42.857142857142854,0.33135295967010225,72.22222222222221,0.01049187358585657
49,0.19391836629866235,0.3299671910732997,42.857142857142854,0.3886512543044251,69.84126984126983,2.013692374910349e-05
50,0.11871162099394136,0.4614799676897225,50.0,0.3418022299454029,71.42857142857143,0.00039397215863327836
51,0.007911032400122388,0.36405772494117233,35.714285714285715,0.37327925622623226,69.84126984126983,0.44914633135877796
52,0.06252278002727638,0.4358646665354239,42.857142857142854,0.4231707919741053,63.49206349206349,0.9387939385154637
53,0.1669602537504458,0.40526462074627595,50.0,0.3114677561509006,69.04761904761905,0.00016932738293663638
54,0.6771567768640221,0.40803187511474526,50.0,0.35490489401059727,69.84126984126983,0.04407746709739462
55,0.015767726524559194,0.27977322380534786,50.0,0.3968277885923326,68.25396825396825,9.349040087538545e-05
56,0.13696532135868839,0.3490520363970184,50.0,0.4200122606621407,69.84126984126983,1.5204751989737007e-06
57,0.12643764162832766,0.3309992173709216,57.14285714285714,0.38647821565271084,71.42857142857143,1.002111311489616e-05
58,0.003399193587084926,0.3493169079337832,57.14285714285714,0.4165833430759098,70.63492063492063,6.760853940840226e-05
59,0.032679853444870156,0.4601763899440484,57.14285714285714,0.3929597800240921,73.01587301587301,8.535337080725419e-06
60,0.05891120646197463,0.4541426433982549,57.14285714285714,0.41787773146785384,70.63492063492063,7.316470741473853e-06
61,0.008364662359809925,0.48974564000764975,50.0,0.43103689719681293,69.84126984126983,7.862042925757506e-05
62,2.6170653180204853,0.5068089582794524,35.714285714285715,0.4135898293466252,72.22222222222221,5.554238992517743e-06
63,0.0008964197732813637,0.4204864078363664,42.857142857142854,0.557781987934547,63.49206349206349,1.7246172055406764e-07
64,0.024953555138416555,0.5562849552815574,50.0,0.41118630763780456,72.22222222222221,5.7949874304813145e-06
65,0.01058835124406691,1.0135635095642768,50.0,0.5247669761948454,61.111111111111114,0.0013985494906411636
66,0.011124482474057564,0.6371559398046287,42.857142857142854,0.30044283684463463,73.01587301587301,0.0003937784222631343
67,0.005642100780018372,0.4185517456327132,50.0,0.3640298216498785,69.84126984126983,2.6629488520917677e-05
68,0.00011191567795197679,0.5612982863700173,42.857142857142854,0.35265390845516603,73.01587301587301,1.2422730258984335e-06
69,0.0017849074664161423,0.5156808005179139,50.0,0.35966277091897736,73.01587301587301,1.2678904811933246e-05
70,0.0018810301551371172,0.6026701787988908,42.857142857142854,0.37901118594349714,69.84126984126983,3.948771072018822e-06
71,0.0007040632203513941,0.6183721584441021,42.857142857142854,0.3901955507222687,69.84126984126983,3.7027095611546873e-06
72,0.0006040939193908877,0.5401088420920566,42.857142857142854,0.3930977502515097,70.63492063492063,1.4862713224760497e-05
73,0.00044098613680761177,0.6066705630149748,42.857142857142854,0.3897922637822215,70.63492063492063,1.3591384774397598e-05
74,0.0004694352326660267,0.6009935552930267,42.857142857142854,0.39782130350608547,70.63492063492063,2.544980581869485e-05
75,0.00011746152439318224,0.5681681898931832,50.0,0.40412250636871994,70.63492063492063,9.163041950984678e-06
76,0.00014397922531116667,0.5285943198859412,42.857142857142854,0.4019539343078002,70.63492063492063,9.95143467396626e-07
77,0.0001101572347952254,0.5504723804175852,50.0,0.42151254099749347,70.63492063492063,1.4463326594882652e-05
78,0.00010107613957313843,0.5889992496834152,50.0,0.4136765430581117,70.63492063492063,3.4301680763125065e-06
79,7.975006322503256e-05,0.6075085330215464,50.0,0.417772021311544,70.63492063492063,2.0011346185130572e-05
80,1.755773856705878e-05,0.6174596636399687,50.0,0.4192601690186948,70.63492063492063,1.269095610915581e-05
81,0.00022728714112783246,0.5694381520391097,50.0,0.41556253928504266,70.63492063492063,1.4116903182191566e-05
82,7.566644317317565e-05,0.5875100913894079,50.0,0.422114373820427,70.63492063492063,4.093224332632001e-06
83,7.205063737198163e-05,0.5298586302857996,50.0,0.4244828602900088,70.63492063492063,1.434644404456998e-06
84,0.00011580394163078408,0.5579579558150899,50.0,0.4279540291239482,70.63492063492063,1.104135941171473e-05
85,0.0001414962650519612,0.5654935426182873,50.0,0.42792841760887285,70.63492063492063,7.494840703770251e-07
86,4.050608214690918e-05,0.56114142608748,50.0,0.43900781744952105,70.63492063492063,2.050562105208127e-06
87,9.67968049898368e-06,0.6056084904873078,50.0,0.43028762248277763,70.63492063492063,1.2197129597561254e-05
