,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5420022742850719,0.11407329474052327,50.0,0.10697285236678199,46.15384615384615,0.6918518120546491
1,0.8888552166563597,0.07979060874383286,62.5,0.10671067203729266,38.46153846153847,0.6940710197477784
2,0.6714500128990977,0.0964017182482693,50.0,0.10672269664612252,46.15384615384615,0.6952248307764332
3,0.4798631980749756,0.09684550580513851,56.25,0.10655787420566812,53.84615384615385,0.6956882020537009
4,0.33641038829404674,0.09928266879660982,56.25,0.10672352291213724,38.46153846153847,0.6945550569944765
5,0.46132256593615095,0.06801874324721342,62.5,0.10663315165057588,38.46153846153847,0.6901920332168283
6,0.5692040889643778,0.1447859420357645,50.0,0.10668741570601781,46.15384615384615,0.692382534251756
7,0.5115758695084593,0.08445939070351907,62.5,0.10650945016190075,53.84615384615385,0.6943568951187024
8,0.1775317047604429,0.06444844000917822,68.75,0.10660677376615818,53.84615384615385,0.6939905642556512
9,0.316934529317697,0.052190632543299836,81.25,0.10684123517418903,53.84615384615385,0.6908779266463767
10,0.2532677571949133,0.05295980870615792,75.0,0.10643166387740781,53.84615384615385,0.6948886008649694
11,0.01300366868582607,0.05457408791728494,75.0,0.10667561253642358,53.84615384615385,0.6891015177035931
12,0.040228558347762886,0.0811565104085136,75.0,0.10642125735111956,53.84615384615385,0.6943273432781691
13,0.023928455758265188,0.12138165728932986,62.5,0.10662028932246471,53.84615384615385,0.6940838046093887
14,0.8182860414027031,0.1447346233822722,68.75,0.10656302221165061,53.84615384615385,0.689797004382265
15,3.635973376360412,0.2853116429044399,50.0,0.1393961328083648,53.84615384615385,1.1369383365229973
16,2.1025840006707615,0.15938506249623768,50.0,0.10643083875850298,53.84615384615385,0.6926031261761678
17,0.6657376924680573,0.07816736384023437,62.5,0.10539554574426126,53.84615384615385,0.8355463739519754
18,0.0377357870026578,0.04499647106783308,81.25,0.10140745543929655,53.84615384615385,0.568403180172643
19,0.679683388097028,0.04196806931379964,87.5,0.11412458518782957,53.84615384615385,0.6375176647680739
20,0.0013800939589129894,0.16844307593373925,62.5,0.10720920354393255,61.53846153846154,0.6875967178308258
21,0.06881644156155187,0.10672771090811867,75.0,0.10140858433107788,46.15384615384615,0.5289680797130065
22,0.020776451626034934,0.11395126354574747,62.5,0.09587096740621573,76.92307692307693,0.2321189335183163
23,0.06462486860396036,0.057040011328928705,87.5,0.09138275380242249,61.53846153846154,0.9854949417081145
24,0.005789445681164677,0.05794633206662633,75.0,0.1751691454313959,46.15384615384615,0.05015201660097083
25,0.0013879078844761619,0.07291819685553268,81.25,0.2845903594148869,53.84615384615385,1.2328448046388485
26,0.001122551042113417,0.06717021521008368,75.0,0.3992835034804307,53.84615384615385,1.1197754622100162
27,0.00432518825180192,0.06880496086900582,75.0,0.21126948446912522,61.53846153846154,0.21571466414548093
28,0.0007809819676221493,0.058193349275385595,81.25,0.17183786688926,69.23076923076923,0.08597501159661283
29,0.0005959615942205203,0.058156006669778354,81.25,0.19372373659021433,53.84615384615385,0.439751419249743
30,0.00013882134700070737,0.05625057135565038,81.25,0.11060726332557724,69.23076923076923,0.12896779240512626
31,0.0003014561122601082,0.05331331413827734,87.5,0.39877420222664556,53.84615384615385,0.002701423250383394
32,0.00043153357885163866,0.07185276987926725,75.0,0.30083464919380376,53.84615384615385,0.12654482916654206
33,0.0005172414885447563,0.06974964766368041,87.5,0.20332908404376185,61.53846153846154,0.06087167307925194
34,0.0003894625181469257,0.06479248703611286,87.5,0.1264588112272827,84.61538461538461,0.00302035018718077
35,0.0006511240322721345,0.05770055121856943,81.25,0.10541190258363259,76.92307692307693,0.0013021892305070985
36,0.00025081348279296756,0.0564636951802565,87.5,0.12862811389562123,76.92307692307693,0.0010524974888054788
37,0.00013580330965644056,0.05638548419476386,87.5,0.13689023176962592,76.92307692307693,0.0005275414415695653
38,0.00021338281055470232,0.05643265006697733,87.5,0.12364369586113577,76.92307692307693,0.0008595535280528505
39,0.00013210594935478222,0.05626050443461533,87.5,0.1251692448854268,76.92307692307693,0.00023639987423755356
40,0.00014315224290361867,0.05627253542676308,87.5,0.1305511746606789,76.92307692307693,0.0003258192260237015
41,0.00010173825013444368,0.056318159683843565,87.5,0.15218892415646174,76.92307692307693,0.0005759656981783646
42,0.00010802193334099236,0.05634439632839459,87.5,0.12684862478521614,76.92307692307693,0.0005452493516654336
43,0.00011996266264151554,0.05625322795443116,87.5,0.11552772783363299,69.23076923076923,0.000671164324605275
44,0.00012297535125282307,0.05619978880256224,87.5,0.10840821929327918,76.92307692307693,0.0005032382926565973
45,0.00012571042381940268,0.05631536462871761,87.5,0.12972535565511334,76.92307692307693,0.0003962337879062675
46,9.10743367568251e-05,0.056401499825599374,87.5,0.10489129035884569,76.92307692307693,6.652512487287332e-05
47,2.4500936386517136e-05,0.056301670113040964,87.5,0.12876968739831485,76.92307692307693,0.000336110350734022
48,5.9923766110693495e-05,0.05628644099496173,87.5,0.11473223523195011,76.92307692307693,0.00021327480340730984
49,8.027848876684219e-05,0.056214775119344036,87.5,0.1346573707969269,76.92307692307693,0.00034274343766072765
50,0.00013937630173843508,0.05616467554374139,87.5,0.11145783146836787,76.92307692307693,0.00016618219060424074
51,0.00012237394503593547,0.05611953094224309,87.5,0.13381884376295114,76.92307692307693,0.0005568819170809569
52,0.000122773423093532,0.056223506551161304,87.5,0.10654334310645133,76.92307692307693,0.000192873264073336
53,0.00010560948319202346,0.05624378741468472,87.5,0.1277990878231115,76.92307692307693,0.000312960755059124
54,3.088424380635511e-05,0.0561007665398232,87.5,0.13182158439563424,69.23076923076923,0.0001657665048022082
