,ASD,ASD,ASD,ASD,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6968743418612098,0.6927562048108507,53.72340425531915,0.4982638888888889,0.6941281097630659,0.5416666666666666,1.0
1,0.6911920211193854,0.6925434501471727,55.85106382978723,0.5230902777777777,0.6919020898640156,0.556299606959025,0.9930555547277132
2,0.6935320198377752,0.692819367459841,53.191489361702125,0.5492063492063491,0.5246108161906401,0.5312500086923441,0.554067467028896
3,0.6939787543060273,0.6923023021024409,54.25531914893617,0.5414930555555556,0.6012795182565848,0.5370535794645548,0.7305555585771799
4,0.689449987476281,0.6926556396966997,51.59574468085106,0.5616319444444445,0.2979617677628994,0.4500000017384688,0.2375000019868215
5,0.6943447503870587,0.6921365555245156,51.06382978723404,0.6151289682539683,0.30317460497220355,0.5104166691501936,0.26656746305525303
6,0.6976028157707012,0.6935068758896271,47.340425531914896,0.5986111111111111,0.033333333830038704,0.08333333333333333,0.020833333333333332
7,0.6898186731586002,0.6932127604736869,47.340425531914896,0.5902777777777778,0.04444444552063942,0.08333333333333333,0.03125
8,0.6849967235041166,0.69234264403465,49.46808510638298,0.6429563492063491,0.1995701106886069,0.3819444452722867,0.137896828353405
9,0.09149369800579493,1.7292184456541178,53.72340425531915,0.5299603174603174,0.6798016925652822,0.5416666666666666,1.0
10,0.6867232448567133,0.6874345230095266,58.51063829787234,0.6060763888888888,0.6831453318397204,0.5697916770974795,0.9166666691501936
11,0.6817496542953648,0.6868359892223858,61.702127659574465,0.5868303571428571,0.6238883944849173,0.5660714339464903,0.7374007987479368
12,0.6862792142604217,0.6878648533527129,50.0,0.6443204365079364,0.1700066141784191,0.4375,0.10882936728497346
13,0.6894407404693412,0.6858310301177473,56.91489361702128,0.6338045634920636,0.39715608954429626,0.6840277798473835,0.3025793693959713
14,0.690257281046629,0.6825948910181091,61.170212765957444,0.6483630952380952,0.5984985046088696,0.6406250055879354,0.6304067509869734
15,0.6909762288389846,0.6849949155377789,48.40425531914894,0.663814484126984,0.059821429351965584,0.16666666666666666,0.037202381839354835
16,0.7135233673658795,0.6671085066646454,57.446808510638306,0.6362847222222222,0.4966390219827493,0.6534722248713175,0.4493055616815885
17,0.4806171840291025,0.7070828160666114,47.340425531914896,0.6713045634920635,0.0277777761220932,0.08333333333333333,0.016666666915019352
18,0.7305528651214642,1.2453025068047425,47.340425531914896,0.6567708333333334,0.12509920448064804,0.3541666666666667,0.07748015969991684
19,1.395149378476611,1.0023015535078732,53.191489361702125,0.6347470238095239,0.2872685218850772,0.5208333345750967,0.20912698780496916
20,0.3354845592091557,0.72912268290607,61.702127659574465,0.6497767857142857,0.6834355592727661,0.5924603280921777,0.8562500042219957
21,0.36802891184479175,0.7162861688517903,59.57446808510638,0.6592261904761904,0.6028469329078993,0.6340277822067341,0.5959325470030308
22,1.907154950297178,0.8007354849890146,63.297872340425535,0.6753968253968256,0.7035520188510418,0.6472718336929878,0.8485119094451269
23,0.4499574014388523,0.7318123795970943,67.02127659574468,0.695262896825397,0.7279579353829225,0.6243551708757877,0.9065476208925247
24,0.999789650696307,0.7210354336241237,60.63829787234043,0.6663194444444444,0.5770382483800253,0.7270833390454451,0.512152785435319
25,0.3618259935033188,0.7597791160490639,61.170212765957444,0.6693204365079364,0.599007943024238,0.6841269880533218,0.5951388974984487
