,SZ2,SZ2,SZ2
,Loss/train,Loss/test,Accuracy/test
0,1078.243415848078,113.43051857952014,0.0
1,975.580815193656,100.07988118791101,0.0
2,829.957892004142,82.3965377104284,0.0
3,476.322244696471,62.16973642405123,0.0
4,366.1016227013464,41.75544011196387,0.0
5,287.1437432207888,24.87901067419349,0.0
6,208.62928473664894,16.5317380623042,0.0
7,205.17643247178034,21.6969604351024,0.0
8,228.87598987900225,31.490249075244662,0.0
9,259.116590816359,37.14417275009613,0.0
10,383.0542765907514,36.54063166325336,0.0
11,194.70556370944186,31.35723634244007,0.0
12,160.41223915386496,24.376113512012743,0.0
13,200.86758988938436,18.496721357900743,0.0
14,98.2611492335479,15.713866289597194,0.0
15,93.77298383544829,16.39610141589349,0.0
16,143.2541684765736,17.528890068327044,0.0
17,144.27364496388677,17.430419804312223,0.0
18,121.94003766098396,16.227902273019556,0.0
19,153.2331332400396,14.8241759867688,0.0
20,121.05209368990263,14.439442996216952,0.0
21,149.1282188793584,14.887137515017583,0.0
22,119.50079313188233,14.66771205604368,0.0
23,143.75813460791517,13.699276364160946,0.0
24,111.13124794932352,13.138155196283524,0.0
25,62.29250314444184,13.215225803574604,0.0
26,59.86896392394578,12.9321703288352,0.0
27,112.92532292921224,12.090221477760188,0.0
28,83.39489839797015,11.38212727445246,0.0
29,88.44705484507912,11.603458869588673,0.0
30,85.64416646772307,11.213384074552629,0.0
31,54.78688415165625,10.132118858497423,0.0
32,43.814369986257134,10.159982479634778,0.0
33,61.88252649492699,10.313527937884794,0.0
34,60.38135745012868,9.430867067413876,0.0
35,55.88433217939668,8.205461730299984,0.0
36,44.912588565558224,7.920535504447876,0.0
37,46.25710704529241,7.241332477112168,0.0
38,38.5830651142256,6.978636345173225,0.0
39,50.90155711378134,6.918396364395085,0.0
40,30.65856593561392,5.858552741856585,0.0
41,31.323557337377554,5.471534739873627,0.0
42,27.646815601570758,5.524097949193151,0.0
43,27.854816361862866,4.516693931610737,0.0
44,25.208542215841913,4.622320056400058,0.0
45,59.2055241545506,5.447056929581098,0.0
46,51.76816952252582,4.366034331372248,0.0
47,22.653095624372163,4.185648621160527,0.0
48,19.777929819124147,4.159220421710008,0.0
49,24.375717141930274,4.676205296052057,0.0
50,16.31661183867902,4.505382847969944,0.0
51,24.02080150382185,5.275388295645421,0.0
52,22.24969161828374,5.001902483857002,0.0
53,15.524748790843645,5.3144572177006175,0.0
54,29.547643515789055,6.57703517741749,0.0
55,31.79613305578389,5.563186676517255,0.0
56,6.309881562996635,5.057193352102808,0.0
57,18.02815677486944,5.807395403371213,0.0
58,11.705621662766562,4.96224751961955,0.0
59,6.09249015005509,5.606854014928391,0.0
60,9.948034389017796,5.495629056019664,0.0
61,8.94633218131576,5.022629953848196,0.0
62,10.827943437812529,5.374429125393529,0.0
63,7.592927680232819,5.11334517559617,0.0
64,5.327998246639981,5.340017332973712,0.0
65,6.405285994707301,5.052061996286103,0.0
66,6.246059456434244,5.0392323305223785,0.0
67,8.75001910696557,6.151703803204007,0.0
68,8.862484395676779,5.730601243571737,0.0
69,4.112890446102429,6.057735126649785,0.0
70,15.19442450939129,7.535034134239443,0.0
71,14.801365141853559,6.03435999651807,0.0
72,2.570106977645766,6.24033180358364,0.0
73,4.483328762665298,6.21185269182941,0.0
74,1.9384535826413474,6.429588052327344,0.0
75,2.388672198473937,6.2572133929947436,0.0
76,11.052184558620752,8.070270389676233,0.0
77,21.08829816405464,7.28851643443744,0.0
78,3.936053696840991,6.191473481677211,0.0
79,11.613160068681815,7.786999168053796,0.0
80,14.17214447004233,6.61545882785893,0.0
81,2.063920021208467,6.415675396705741,0.0
82,6.15294311916112,6.599369645793952,0.0
83,1.8046855574967695,6.593368373483682,0.0
84,6.151990291988793,7.0593020288492845,0.0
85,2.2105377126859462,6.464943322853957,0.0
86,3.2869196929214244,6.669615851240132,0.0
87,1.850185884245618,6.491092317951466,0.0
88,1.607753532176626,6.331103369269857,0.0
89,2.6922186277066995,6.358599175284954,0.0
90,0.8041430084028838,5.8778504648915275,0.0
91,5.342384804168497,6.199473411143084,0.0
92,2.9873395439187562,5.6894511226662825,0.0
93,1.8592742466620704,6.013007250339774,0.0
94,0.6405502665987866,6.32428615376125,0.0
95,1.9257873553878377,6.493931701923275,0.0
96,0.7405386020500841,6.552304736802369,0.0
97,0.8643859376517027,6.324591757492318,0.0
98,0.5687685255654131,6.1675667243028265,0.0
99,0.42572317371910134,6.273722181725351,0.0
