,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6935839327016295,0.10664283975759051,46.15384615384615,0.08681582881188993,37.5,0.6952069097205782
1,0.6934204391149007,0.10661701065973726,46.15384615384615,0.08687572033120174,37.5,0.7035513374308304
2,0.6925319025366448,0.10660550765854862,61.53846153846154,0.08684557620517934,37.5,0.685200070713893
3,0.6911411989756973,0.10658108712968639,53.84615384615385,0.08705662811100787,37.5,0.6955471772765964
4,0.6878511081294677,0.1066848894131982,46.15384615384615,0.08716289442629128,37.5,0.6789582950630334
5,0.6894963668750621,0.10653351821360967,53.84615384615385,0.12195996743742593,37.5,0.5020426661960997
6,0.5648944575332318,0.10631521460699987,53.84615384615385,0.08602032252770568,62.5,0.6873893891287443
7,0.604439990502501,0.1096033894283805,46.15384615384615,0.08663407338220643,25.0,0.6882118071598399
8,0.728251778328518,0.10630372861413975,61.53846153846154,0.08682277634380745,37.5,0.6775632578032522
9,0.690448722563656,0.09833026517986745,61.53846153846154,0.08639510473117143,50.0,0.6718758684316564
10,0.022898593886815477,0.24604205696826187,61.53846153846154,0.08604403804598346,75.0,0.6831347181832106
11,2.9168358951386257,0.257370019611507,61.53846153846154,0.0859624330687612,62.5,0.6959037763722687
12,0.4855845667660413,0.1708396595135273,69.23076923076923,0.08632795684186709,75.0,0.6793144982638912
13,0.04806927188897106,0.16358105062206124,69.23076923076923,0.08653580504444673,25.0,0.6792680758568226
14,0.24207596147484242,0.16977791828618055,61.53846153846154,0.08094578424084099,37.5,0.620903548355963
15,0.08122508503521221,0.17352159116462842,69.23076923076923,0.08155525784026402,37.5,0.6366774032964363
16,0.019131760804441754,0.12980994686925856,69.23076923076923,0.08648542816790493,37.5,0.7796983191832565
17,0.04814360208387536,0.21271748685955064,69.23076923076923,0.08588163509272714,75.0,0.639697500088715
18,0.001218351569425502,0.14910331092061987,76.92307692307693,0.13523547175539719,37.5,0.7401442148691627
19,0.0017539362225033191,0.19844166044497114,69.23076923076923,0.08595637860717652,62.5,0.5843923255978404
20,0.0013547583986973563,0.19722550668938602,84.61538461538461,0.08608186547791936,37.5,0.6856562744399958
21,0.0012092874625166687,0.1461311000011986,76.92307692307693,0.1719232743218831,37.5,0.5785336443095668
22,0.0008206392181330668,0.1778648289419889,76.92307692307693,0.0743544148320777,37.5,0.48733670900904147
23,0.005074554986315537,0.2721443109108115,76.92307692307693,0.08246276912279163,50.0,0.8414525222939567
24,0.00034935098937315963,0.23728206394660775,84.61538461538461,0.08277141480469132,50.0,0.4406578925905394
25,0.0005304259268598337,0.20478100702772664,76.92307692307693,0.07853402455673839,50.0,0.6266340345449131
26,0.1642584677174216,0.23533727764040935,84.61538461538461,0.086593323120894,50.0,0.4926147822173432
27,0.0001387586175479714,0.20920617929642946,46.15384615384615,0.17477498409285988,50.0,0.37478436059092063
28,0.0015521731634681908,0.4241271843627449,61.53846153846154,0.08577473304239915,62.5,0.34940626738664643
29,0.0019666863016349384,0.1579103044255457,76.92307692307693,0.2272120039920864,50.0,1.557996407411661
30,0.0007515098844666886,0.2939804226461181,53.84615384615385,0.0816634169469995,50.0,0.47370254070631085
31,0.48525493605818165,0.354153041026126,61.53846153846154,0.08576291200013011,75.0,0.36724606370834034
32,0.008945618860047756,0.10903279194465164,84.61538461538461,0.3385446728381278,37.5,2.2775940782627484
33,0.0005316248017748208,0.10995859563561848,92.3076923076923,0.07945422462709446,50.0,0.4397381492785171
34,0.00024726091371940327,0.18646175321038408,84.61538461538461,0.24581692666189636,50.0,0.1607561178791124
35,0.0008205069730748545,0.184412934252534,84.61538461538461,0.10031788458476282,62.5,0.09157984101162057
36,0.0004304156363191742,0.22600407560619937,61.53846153846154,0.24345947400678813,50.0,1.3022250794512755
37,0.0174091711879026,0.1880069601043886,76.92307692307693,0.08153967065478258,75.0,0.4824045833730645
38,0.00027651152043381606,0.10350771072149532,84.61538461538461,0.0736743700962791,75.0,0.8072999020475011
39,0.00016254844351347097,0.10660473582886941,84.61538461538461,0.10709312845525153,75.0,0.0894198657192082
40,0.00041492317484765283,0.1455045201141394,76.92307692307693,0.0623766455056461,62.5,0.1374390291854164
41,9.193421034703161e-05,0.11565166577165488,84.61538461538461,0.09413669107237566,75.0,0.6297869997642747
42,0.00012574631385357893,0.23941129469458713,76.92307692307693,0.0491300257834062,75.0,0.05359277076345809
43,2.988928291364143e-05,0.1991134890334904,84.61538461538461,0.19383956842565933,50.0,0.013059006952630627
44,0.00018307549597868452,0.1463146920154571,84.61538461538461,0.06146909247916029,75.0,0.010278038125690855
45,0.0003161118074852195,0.15919959743534634,84.61538461538461,0.09397710789279583,75.0,0.12156014612766587
46,1.8086526758380783e-05,0.24381119694898382,76.92307692307693,0.033553136801144454,87.5,0.00044900683590220043
47,3.0703751776072425e-05,0.14505347412358677,84.61538461538461,0.04804013612111993,75.0,0.12216199114474474
48,4.979656705368087e-05,0.2132754422151629,92.3076923076923,0.029096258351984327,87.5,0.0010276863360106972
49,3.347236008692302e-05,0.13737449919921454,84.61538461538461,0.029178186845120885,87.5,0.0006430685095692441
50,3.7074765244298895e-05,0.21279771409342052,84.61538461538461,0.0334727482786018,87.5,0.11563668983016763
