,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.4251905391997249,0.08290554710524183,62.5,0.0895465788568447,57.67195767195767,1.170118215365299,0.0681021867137185,70.96774193548387,0.4519857305031684,0.09409658817609623,57.391304347826086,0.6600106489355235
1,1.457996022981727,0.1078971621625457,58.59375,0.10311266309361833,51.32275132275132,0.9536559129452851,0.06272723328779327,80.64516129032258,1.5163693408528267,0.09656757148070717,68.69565217391305,1.2848375585960503
2,0.8181880407168792,0.076441421407431,67.96875,0.08753033527445575,62.96296296296296,0.773489201149596,0.06795042515002664,83.87096774193549,0.5936789137325224,0.09968359839279946,55.65217391304348,0.790421287609956
3,1.3754500078009573,0.07615871859000765,67.1875,0.09627611741638072,57.67195767195767,1.8628250921607052,0.06776714487724862,80.64516129032258,0.7649033396192356,0.11261135102695943,53.91304347826087,1.1933722175172623
4,0.3649928878474193,0.10154087095940051,61.71875,0.11632094757179164,52.38095238095239,1.515971490471319,0.07496083706949858,80.64516129032258,0.37464383587825534,0.11390206451180247,68.69565217391305,0.40527589438338263
5,0.32091472169309027,0.09284010645618164,68.75,0.11124392579738737,60.317460317460316,0.5199558860373663,0.09043546889451438,61.29032258064516,0.41148951179930043,0.11989248466523567,53.04347826086957,1.114982677173891
6,0.274879077189181,0.07221586395554293,73.4375,0.10226371593952308,58.201058201058196,0.3473624931653786,0.06647680368069317,77.41935483870968,0.4839365319276345,0.10769549711713258,56.52173913043478,0.6920189092995735
7,1.3694774040757898,0.09492241924648118,61.71875,0.10175724842196207,56.613756613756614,0.2922949845046554,0.05545354498189167,87.09677419354838,0.5557213955464878,0.10017950530154801,66.08695652173913,0.2818893807768469
8,0.35048840917047897,0.10326405834944477,62.5,0.10981313545435811,54.4973544973545,0.43483739298821295,0.05605651497908801,83.87096774193549,0.3622078152735229,0.1105209362871734,67.82608695652173,1.0537541453755028
9,0.3715261350708578,0.0946954633574874,74.21875,0.10651836550503335,57.67195767195767,0.5929900898016911,0.07019835556013305,74.19354838709677,0.5765044581898698,0.11598670595564857,50.43478260869565,0.34335738769618507
10,0.2444561880774437,0.15979965368426463,59.375,0.1644000136259889,52.38095238095239,0.14359599431786282,0.08338145920969851,80.64516129032258,0.18671684957625997,0.15793418852924926,67.82608695652173,1.311887812364297
11,0.7062194389230195,0.0967930286094843,71.09375,0.10612974290800585,61.37566137566137,0.16081376798161875,0.05576503960494091,87.09677419354838,0.22951461597885656,0.09886918609607558,46.08695652173913,0.660624194403505
12,0.20926744342999049,0.08956183170669352,73.4375,0.10172481246466708,64.02116402116403,0.5093653120309529,0.05895936931922325,87.09677419354838,0.9551716412230254,0.1332764408239605,33.04347826086956,1.0390391406106698
13,0.08288120162037012,0.10333818019149356,66.40625,0.12923411049832254,58.201058201058196,0.10695404780740925,0.06649012625230322,87.09677419354838,0.2691653534381777,0.09087459270747421,66.95652173913044,1.0482157579239593
14,0.28954748177179507,0.09137126389259517,75.78125,0.10547193302772971,64.55026455026454,0.2725977885616067,0.05868170700429851,80.64516129032258,0.019647962710203602,0.09423968556060808,66.95652173913044,0.6024505075938024
15,0.4049648682656597,0.13495039042176563,64.0625,0.17755163683543723,56.08465608465608,1.0491183168295048,0.14116164596733355,48.38709677419355,0.28943449274441096,0.0955366139144583,55.65217391304348,0.819381976497862
16,0.8367942680713866,0.10280127585206446,71.09375,0.12578485358557567,61.37566137566137,1.4164998802423978,0.06908751300687593,74.19354838709677,0.1936116128930551,0.08825154420154409,64.34782608695652,0.46381355956949866
17,0.036425773375893145,0.11377612281721929,68.75,0.12838592809739474,61.37566137566137,0.2388173674132204,0.07036430845259235,87.09677419354838,0.3909760606049615,0.09514426993042427,66.95652173913044,0.6803874975841578
18,0.0871138710175638,0.10502503588356864,75.0,0.11585463160470744,60.84656084656085,1.4219894613411987,0.05309102886847381,93.54838709677419,0.2905175906529784,0.09492621168881471,62.60869565217392,0.560501924061719
