,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.5494117251932755,0.6903118093383239,40.0,0.8125,0.6060605943202972,0.4642857164144516,0.875,0.6236914707432611,67.96875,0.7900669642857143,0.531168831512332,0.594047624617815,0.5572916734963655,1.512542872615481,0.5674965897784726,81.25,0.6799107142857143,0.30000000447034836,0.5,0.2291666716337204,0.49115206272462375,0.797880779522818,58.82352941176471,0.7027777777777778,0.3611111044883728,0.5833333333333334,0.3166666676600774,0.25711539096632385,0.6944018045538142,55.55555555555556,0.41666666666666663,0.7999999821186066,0.7142857164144516,1.0,0.7056287454374813,0.7294374758929666,76.92307692307693,0.9166666666666667,0.8452381193637848,0.875,0.8571428656578064,0.6916158233930482,0.6187029081090454,64.28571428571429,0.65625,0.7083333432674408,0.875,0.625,0.45569444227252986,0.7488078044177787,37.5,0.13333333333333333,0.0,0.0,0.0,0.5820182715947134,0.7237279102594526,55.65217391304348,0.4330555555555556,0.0,0.0,0.0,0.6733809305677128,0.6841944943287127,48.78048780487805,0.5284722222222222,0.6356791307528814,0.542261910935243,0.847222218910853,0.6902571249721734
10,0.6407850265723606,0.7326910738780156,50.0,0.5166666666666666,0.3333333432674408,0.375,0.30000001192092896,0.7214056551010363,67.96875,0.7645833333333334,0.67549604550004,0.5955357234925032,0.8458333369344473,0.4338422314519019,0.6122183037916847,75.0,0.75,0.30000000447034836,0.2500000074505806,0.375,0.4630000846640684,0.6822710201165227,52.94117647058824,0.6555555555555556,0.37037038803100586,0.4166666666666667,0.3333333432674408,0.7955439715395115,0.6936964039708341,55.55555555555556,0.59375,0.3636363744735718,0.2857142984867096,0.5,0.7016525774847645,0.5860254302603387,69.23076923076923,0.8333333333333333,0.7472527325153351,0.75,0.761904776096344,0.545895028846327,0.8519535219875937,57.14285714285714,0.6875,0.571428582072258,1.0,0.4583333358168602,0.37029046812847616,0.8707307796766122,37.5,0.2,0.0,0.0,0.0,0.5890070622674967,0.6979095582894509,55.65217391304348,0.5474999999999999,0.0,0.0,0.0,0.5558338431584171,0.6845014574311113,48.78048780487805,0.6229166666666667,0.5271950215101242,0.4107142935196559,0.8055555522441864,0.8215225119697076
11,0.6867800019720584,0.8812055670110267,50.0,0.6875,0.6666666865348816,0.5,1.0,0.867897333258553,69.53125,0.7942336309523809,0.3859848603606224,0.5083333346992731,0.37812500074505806,0.24550575120285748,0.8842079225598262,75.0,0.6041666666666666,0.10000000149011612,0.25,0.0625,0.6745555183767166,1.470544532104421,47.05882352941176,0.7083333333333334,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.06244547516799017,0.6941598579637338,55.55555555555556,0.46875,0.3333333432674408,0.25,0.5,0.6935194690935624,0.6214491319069633,76.92307692307693,0.75,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.46222319374266013,0.6995479823663315,57.14285714285714,0.8888888888888888,0.5499999821186066,1.0,0.380952388048172,0.25833569577492976,0.7212817105270796,37.5,0.06666666666666667,0.0,0.0,0.0,0.5844484267903756,0.7008394481844245,55.65217391304348,0.5408333333333334,0.0,0.0,0.0,0.5945247116766335,0.6924139766833499,60.97560975609756,0.6006944444444444,0.5484127104282379,0.5138888905445734,0.6583333412806193,0.6918948875355396
12,0.48387872826349276,0.6626606509076192,70.0,0.8125,0.7083333432674408,0.625,0.875,1.0450642922004496,67.1875,0.7783854166666667,0.6322278510779142,0.568452388048172,0.749404763802886,0.11553261148841833,0.7613915653907622,71.875,0.6476190476190476,0.49761904776096344,0.48750000074505806,0.6666666716337204,0.09337882956649564,0.5830876607417617,70.58823529411765,0.725,0.5166666905085245,0.5166666706403097,0.5166666706403097,0.11541401325528904,0.6928267733399351,55.55555555555556,0.59375,0.3333333432674408,0.30000001192092896,0.375,0.6928477385831466,0.42619429188128766,84.61538461538461,0.65,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.5568000156045717,0.4893010118269259,71.42857142857143,0.8888888888888888,0.792207807302475,0.875,0.7857142984867096,0.3765050563376037,0.968581675197165,37.5,0.4666666666666667,0.0,0.0,0.0,0.6474061545314467,0.7415044459461396,55.65217391304348,0.45595238095238094,0.0,0.0,0.0,0.5109197916803601,0.6814750561114893,51.21951219512195,0.6076388888888888,0.7000000129143397,0.5813492139180502,0.9666666686534882,0.7910104776353808
13,0.6689670675031097,0.6416850621169098,70.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.8287269275955376,71.875,0.7997395833333335,0.6295138970017433,0.6145833395421505,0.6979166716337204,0.07986152970019779,0.762629286263799,75.0,0.675,0.36666667461395264,0.5,0.2916666716337204,0.03492882249211385,0.697225228901414,70.58823529411765,0.7083333333333334,0.4722222288449605,0.5833333333333334,0.4166666666666667,0.09908125481181644,0.6938276904973426,55.55555555555556,0.5,0.3636363744735718,0.2857142984867096,0.5,0.6841549353634532,0.6123891576587448,69.23076923076923,0.75,0.7402597367763519,0.8333333432674408,0.6666666567325592,0.4087375197911654,0.529507658613591,64.28571428571429,0.7916666666666667,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.5055056496791139,0.7189170478283804,37.5,0.3333333333333333,0.0,0.0,0.0,0.6915952108426587,0.7092550366940416,55.65217391304348,0.5316666666666667,0.0,0.0,0.0,0.5015488471874238,0.699321053299562,53.65853658536586,0.5444444444444444,0.34603176017602283,0.475000003973643,0.31666667262713116,0.7334960522062458
14,1.0343059338362393,0.693024233711179,60.0,0.48333333333333334,0.3333333432674408,0.2857142984867096,0.4000000059604645,1.1843008148065295,71.875,0.7302083333333332,0.5163690522313118,0.6666666697710752,0.4479166716337204,0.003240480107666569,0.8742774783203495,75.0,0.671875,0.125,0.125,0.125,0.10062807096669184,1.1414849055921827,64.70588235294117,0.7708333333333334,0.38333333532015484,0.6666666666666666,0.2833333412806193,0.05436021326638337,0.6942819507310865,44.44444444444444,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.7106935280085834,0.7018233826182314,61.53846153846154,0.65,0.6607142984867096,1.0,0.5000000149011612,0.4706734630177449,0.43709729530162506,64.28571428571429,0.8125,0.7285714447498322,0.875,0.625,0.35527681603931127,0.7874240015370155,37.5,0.26666666666666666,0.0,0.0,0.0,0.5523879582056803,0.7243683255466693,55.65217391304348,0.5338888888888889,0.0,0.0,0.0,0.5299898028316387,0.7127185335655277,56.09756097560976,0.6095238095238096,0.37261905272801715,0.6388888905445734,0.3071428636709849,0.6086231267476463
15,0.22249553097260702,0.6313518112581225,80.0,0.875,0.761904776096344,0.75,0.875,1.1049351377358472,68.75,0.7604166666666666,0.5881087742745876,0.5769345294684172,0.6822916734963655,0.0013764186840463076,0.7568735240463142,78.125,0.6166666666666667,0.4333333373069763,0.5,0.3958333358168602,0.17494318409059045,0.9139315667972252,76.47058823529412,0.75,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.6616384933734762,0.693430159782089,44.44444444444444,0.48333333333333334,0.722222238779068,0.6666666716337204,0.8333333432674408,0.7040941129547552,0.5426414821024379,69.23076923076923,0.65,0.7777778208255768,0.875,0.7000000178813934,0.34926897065118373,0.5114714073747684,71.42857142857143,0.8666666666666667,0.75,1.0,0.6000000238418579,0.4291996807381489,0.7909011741822206,37.5,0.4,0.0,0.0,0.0,0.6922308254809492,0.7480352269757403,55.65217391304348,0.53,0.0,0.0,0.0,0.32846068860100275,0.7075759228028254,53.65853658536586,0.5590277777777778,0.6058201094468435,0.5833333432674408,0.6666666666666666,0.41894947854662395
16,0.26441364178772697,0.7319397544742847,50.0,0.8125,0.6333333551883698,0.5,0.875,1.0471610310397743,75.0,0.7369791666666667,0.5589015167206526,0.5625000055879354,0.5718750040978193,0.20872060740128737,1.086506118028603,75.0,0.6897321428571428,0.125,0.25,0.0833333358168602,0.06950170055694976,1.2048593241307701,58.82352941176471,0.6722222222222222,0.5,0.6666666666666666,0.4444444477558136,0.09254845179868385,0.6927484203846807,55.55555555555556,0.59375,0.3636363744735718,0.2857142984867096,0.5,0.6859731099482862,0.6107464865042564,69.23076923076923,0.8333333333333333,0.7750000059604645,0.875,0.7083333432674408,0.6771780164535349,0.5140118055910239,71.42857142857143,0.8125,0.761904776096344,1.0,0.625,0.17130615739991817,0.8757967176896017,37.5,0.4,0.0,0.0,0.0,0.4956677301699269,0.7548973837521328,55.65217391304348,0.5227777777777778,0.0,0.0,0.0,0.5235523959929403,0.6959052405570435,53.65853658536586,0.5944444444444444,0.420634925365448,0.4952381004889806,0.4888888970017433,0.8120085025403295
17,0.35499648414906554,0.664508415713793,70.0,0.6833333333333333,0.7083333432674408,0.800000011920929,0.75,1.0286963081347986,71.875,0.7817708333333334,0.6378472317010164,0.6895833369344473,0.6500000078231096,0.23572845897269368,0.9726366389559008,78.125,0.7166666666666667,0.32500000298023224,0.5,0.2500000074505806,0.8606298046810428,1.1493441251708414,58.82352941176471,0.725,0.32380953431129456,0.6666666666666666,0.21666666865348816,0.23700701938050955,1.0103308728232692,44.44444444444444,0.375,0.3333333432674408,0.25,0.5,0.9740944026643952,0.9449837657696549,46.15384615384615,0.5714285714285714,0.5250000059604645,1.0,0.4047619178891182,0.4437152371729547,0.968635906585211,57.14285714285714,0.9166666666666667,0.533333346247673,1.0,0.375,0.17957522719158442,0.9827248160453542,37.5,0.4,0.0,0.0,0.0,0.8530723463725609,0.7612695409441516,55.65217391304348,0.5672222222222222,0.0,0.0,0.0,0.537953276294738,0.6871877915695115,53.65853658536586,0.6034722222222222,0.5067821145057678,0.4652777860562007,0.6083333343267441,0.6232416475399262
18,0.05921892376137284,0.8549059804381021,60.0,0.78125,0.6666666716337204,0.75,0.625,1.1092773254047066,65.625,0.7168154761904761,0.6275433003902435,0.5385416708886623,0.8135416693985462,0.03937758330105922,0.8492337115156797,78.125,0.7351190476190476,0.4583333432674408,0.3958333358168602,0.6500000059604645,0.07511937947226469,0.48128994864220553,88.23529411764706,0.7555555555555555,0.9267399311065674,0.8690476218859354,1.0,0.11404303286292553,0.9456969604140154,55.55555555555556,0.41666666666666663,0.7999999821186066,0.7142857164144516,1.0,0.7046037998509077,0.5206498684072636,76.92307692307693,0.9583333333333333,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.6440621950023917,1.1607525457398864,35.714285714285715,0.8,0.1666666567325592,0.5,0.10000000149011612,0.08696323568524225,0.7054382430704685,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.4013692892087195,0.7692192645742895,55.65217391304348,0.5330158730158729,0.0,0.0,0.0,0.7026052591742434,1.087897872631382,51.21951219512195,0.4618055555555556,0.543745145201683,0.4345238159100215,0.7916666666666666,0.5915168738970507
19,0.38412099260805566,0.7651489264582929,60.0,0.5,0.20000000298023224,0.5,0.125,1.001284195372659,69.53125,0.7273809523809524,0.6014003418385983,0.5864583365619183,0.6915178634226322,0.0312764826428882,0.967838650552646,71.875,0.7261904761904762,0.32500000298023224,0.375,0.2916666716337204,0.04417510280908441,0.563258940920104,64.70588235294117,0.7277777777777779,0.7555555701255798,0.8055555621782938,0.7222222288449606,0.7335429907118522,0.6925034466846646,55.55555555555556,0.5833333333333333,0.75,0.7000000029802322,0.8333333432674408,0.6906887445784967,0.6240582290357743,69.23076923076923,0.875,0.792207807302475,0.9000000059604645,0.7083333432674408,0.14408418091921196,0.47843578692872935,71.42857142857143,0.8888888888888888,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.2137639395388894,0.6894790425687253,50.0,0.6,0.6666666865348816,0.5714285969734192,0.800000011920929,0.5008959656306933,0.709650566548853,55.65217391304348,0.6030158730158731,0.0,0.0,0.0,0.8174802139258814,0.7578865759977607,53.65853658536586,0.5555555555555556,0.5074074268341064,0.4551587402820587,0.6444444557030996,0.5630683322424663
20,0.6132811631539778,0.8852550238528758,70.0,0.8125,0.7083333432674408,0.625,0.875,1.3896463181234435,70.3125,0.7554315476190476,0.4139880947768688,0.5729166716337204,0.34687500447034836,0.3525135103443233,1.1250249580867053,75.0,0.8392857142857143,0.1666666716337204,0.125,0.25,0.015308422502858743,1.2270095725805616,64.70588235294117,0.7222222222222222,0.3611111044883728,0.6666666666666666,0.2666666756073634,0.9375405933006948,0.689065214843025,55.55555555555556,0.5625,0.3636363744735718,0.2857142984867096,0.5,0.6959138884317797,1.809176498116442,30.76923076923077,0.6166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.5801193606055318,0.2830184099955678,85.71428571428571,0.8888888888888888,0.8901098966598511,0.875,0.9285714328289032,0.17156450579149002,0.6884140289737319,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,0.5526625896798346,0.7995159216093956,55.65217391304348,0.6042063492063493,0.0,0.0,0.0,0.6474733536022519,0.7883558048521179,58.536585365853654,0.5437500000000001,0.5158730149269104,0.6111111144224802,0.4583333333333333,0.6581522849334881
21,0.059286609563227774,0.6841184534113778,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,1.498626406952554,70.3125,0.6927083333333333,0.4908730275928974,0.6062500048428774,0.4708333369344473,0.8711199777531521,1.1590914054893626,75.0,0.6416666666666667,0.125,0.25,0.0833333358168602,0.8514322192585244,1.228303327544104,70.58823529411765,0.6968253968253967,0.40909091631571454,0.6666666666666666,0.30158731341362,0.008709369381522742,0.6766677864879651,44.44444444444444,0.55,0.722222238779068,0.6666666716337204,0.8333333432674408,0.6933348739756315,1.0468861617977576,46.15384615384615,0.5833333333333333,0.27272728085517883,0.5,0.1875,0.6063111227541831,0.33433473046355244,85.71428571428571,0.9333333333333333,0.9090909361839294,0.8333333134651184,1.0,0.09281796553201249,0.854546584230096,50.0,0.4666666666666667,0.3333333134651184,1.0,0.20000000298023224,0.6746031648026244,0.8184763458441092,55.65217391304348,0.5592857142857142,0.0,0.0,0.0,0.755875955662171,0.8316035914352704,53.65853658536586,0.5555555555555555,0.28412697712580365,0.527777781089147,0.21388889104127884,0.6883805424341658
22,0.4513410917291269,0.8587264756599785,50.0,0.5,0.3636363744735718,0.2857142984867096,0.5,1.428242839770099,71.09375,0.7835565476190478,0.6216269992291927,0.593750006519258,0.7406250070780516,0.25612297351989205,1.0413072664413716,78.125,0.6416666666666666,0.30000000447034836,0.3333333358168602,0.2916666716337204,2.6609587889506097,1.5820673887214365,64.70588235294117,0.7680555555555556,0.4126984278361003,0.6666666666666666,0.3000000019868215,0.026608641354500882,0.6616437810066714,55.55555555555556,0.4375,0.3636363744735718,0.2857142984867096,0.5,0.6989533574274072,0.6940960096154074,76.92307692307693,0.9583333333333333,0.7948718070983887,0.9285714328289032,0.75,0.23346972458820667,0.617278209352511,71.42857142857143,1.0,0.7301587760448456,1.0,0.6000000089406967,0.10126474367719776,2.1031996132520097,37.5,0.4,0.0,0.0,0.0,0.38205047452196744,0.9298982722539132,55.65217391304348,0.5777777777777778,0.0,0.0,0.0,0.582103784231555,0.7262761568764803,53.65853658536586,0.561111111111111,0.43505291640758514,0.4833333392937978,0.4166666716337204,0.5359676258127499
