,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,373.0847873396142,630.6873449850218,0.0,0.0,0.0,0.0,0.0,15.64491486311344,0.0,0.0,0.0,0.0,0.0,22.96663721043787,62.476750265094054,0.0,0.0,0.0,0.0,0.0,10.323744925345105,178.07598654578834,0.0,0.0,0.0,0.0,0.0,105.85062635852188,87.56169740445534,0.0,0.0,0.0,0.0,0.0,26.079406638322975,428.02217274982877,0.0,0.0,0.0,0.0,0.0,459.13789088903155,72.0742069920868,0.0,0.0,0.0,0.0,0.0,228.91486568664612,162.88198298939264,0.0,0.0,0.0,0.0,0.0,466.07227108993857,865.2656326103464,0.0,0.0,0.0,0.0,0.0,578.6791589196004,190.67823988424297,0.0,0.0,0.0,0.0,0.0,591.9329965557491,57.19587915685785,0.0,0.0,0.0,0.0,0.0,115.72171106710084,362.87840156707307,0.0,0.0,0.0,0.0,0.0,217.27278099505122,238.49873877123295,0.0,0.0,0.0,0.0,0.0,232.48601386842859,342.1418333964624,0.0,0.0,0.0,0.0,0.0,646.7169423513018,888.0323116728116,0.0,0.0,0.0,0.0,0.0,724.689691774472,2715.3025811624298,0.0,0.0,0.0,0.0,0.0,3903.405987937877,1442.5949821809884,0.0,0.0,0.0,0.0,0.0,2384.4297161325712,59.64478522998734,0.0,0.0,0.0,0.0,0.0,121.15667683385925
1,15.763753355867058,329.19731730897644,0.0,0.0,0.0,0.0,0.0,27.96762697281753,0.0,0.0,0.0,0.0,0.0,9.208680971699232,13.28135672837824,0.0,0.0,0.0,0.0,0.0,13.727549238244714,28.367923727867545,0.0,0.0,0.0,0.0,0.0,33.08500859384788,87.21338673604248,0.0,0.0,0.0,0.0,0.0,90.34077545501472,761.7339383275299,0.0,0.0,0.0,0.0,0.0,236.6012309796625,13.916275880382866,0.0,0.0,0.0,0.0,0.0,40.95775621362509,284.07454621942225,0.0,0.0,0.0,0.0,0.0,122.08066631303848,867.9521069653783,0.0,0.0,0.0,0.0,0.0,630.6518498572574,155.54312688803563,0.0,0.0,0.0,0.0,0.0,88.43418784105027,52.44953665890607,0.0,0.0,0.0,0.0,0.0,73.48660940181817,319.54583315806053,0.0,0.0,0.0,0.0,0.0,117.61463559779419,236.8560875600216,0.0,0.0,0.0,0.0,0.0,75.4543689924173,161.07169262825533,0.0,0.0,0.0,0.0,0.0,293.34379692439467,103.20966180308969,0.0,0.0,0.0,0.0,0.0,183.5352469315074,1668.542498547363,0.0,0.0,0.0,0.0,0.0,2099.4362811308006,381.5595100788002,0.0,0.0,0.0,0.0,0.0,830.3665486777143,174.0142249335307,0.0,0.0,0.0,0.0,0.0,756.1731823331161
2,102.40505424263765,378.1969166101243,0.0,0.0,0.0,0.0,0.0,5.454334448498317,0.0,0.0,0.0,0.0,0.0,8.716213880742972,9.95599486974977,0.0,0.0,0.0,0.0,0.0,4.7256799865311025,22.045896398303693,0.0,0.0,0.0,0.0,0.0,22.251204726009785,19.38586756103198,0.0,0.0,0.0,0.0,0.0,44.37438712197112,640.2517023693539,0.0,0.0,0.0,0.0,0.0,302.63709742127054,12.61329876139592,0.0,0.0,0.0,0.0,0.0,15.118818087361783,211.80255325656697,0.0,0.0,0.0,0.0,0.0,346.3844967372362,865.6627397876373,0.0,0.0,0.0,0.0,0.0,731.4340653327031,143.57075952708755,0.0,0.0,0.0,0.0,0.0,148.37925254815516,42.621321473240315,0.0,0.0,0.0,0.0,0.0,35.03453985945876,300.15261050810057,0.0,0.0,0.0,0.0,0.0,215.90200793439655,144.1905029182233,0.0,0.0,0.0,0.0,0.0,114.70836691599698,93.60960602830265,0.0,0.0,0.0,0.0,0.0,251.631462485534,105.05429093975965,0.0,0.0,0.0,0.0,0.0,362.096022748835,1303.4084880531896,0.0,0.0,0.0,0.0,0.0,1554.8894752704593,245.48724117259158,0.0,0.0,0.0,0.0,0.0,475.74097146852415,80.07941721750522,0.0,0.0,0.0,0.0,0.0,165.36177325447707
3,74.12234811339185,311.82963579409386,0.0,0.0,0.0,0.0,0.0,7.052416953598595,0.0,0.0,0.0,0.0,0.0,3.794141621137367,9.155086548226674,0.0,0.0,0.0,0.0,0.0,4.107943729574541,17.387368373131228,0.0,0.0,0.0,0.0,0.0,4.551217750843917,5.435946565240328,0.0,0.0,0.0,0.0,0.0,5.401351324111102,535.1019441392605,0.0,0.0,0.0,0.0,0.0,226.6391415696812,8.618465526966096,0.0,0.0,0.0,0.0,0.0,77.92171917552807,112.75129444441482,0.0,0.0,0.0,0.0,0.0,86.51790271085015,863.6017462290849,0.0,0.0,0.0,0.0,0.0,1025.8020129693157,124.60927152648406,0.0,0.0,0.0,0.0,0.0,26.88580083451247,42.79416374496309,0.0,0.0,0.0,0.0,0.0,115.07726277702498,265.09392428641524,0.0,0.0,0.0,0.0,0.0,230.32742436199442,96.65797555611928,0.0,0.0,0.0,0.0,0.0,25.653500631072372,81.9025075416701,0.0,0.0,0.0,0.0,0.0,95.24089147427566,84.34435301993841,0.0,0.0,0.0,0.0,0.0,237.34032119618027,913.8537366816684,0.0,0.0,0.0,0.0,0.0,1262.4745706135955,121.40839208534251,0.0,0.0,0.0,0.0,0.0,272.8878394495013,72.16854516878085,0.0,0.0,0.0,0.0,0.0,151.73625340628465
4,36.24444713225778,217.62355263656193,0.0,0.0,0.0,0.0,0.0,6.9727117611588225,0.0,0.0,0.0,0.0,0.0,5.048891866668764,3.037887763999565,0.0,0.0,0.0,0.0,0.0,1.5987720818741178,23.166751234337774,0.0,0.0,0.0,0.0,0.0,27.636237452391025,9.726813468641824,0.0,0.0,0.0,0.0,0.0,7.148506764672184,437.1369699608417,0.0,0.0,0.0,0.0,0.0,229.7467348767009,10.30117691241664,0.0,0.0,0.0,0.0,0.0,33.82747661635479,129.16823729852982,0.0,0.0,0.0,0.0,0.0,200.1664514002815,826.984697395029,0.0,0.0,0.0,0.0,0.0,1521.5647330600746,93.9389882419917,0.0,0.0,0.0,0.0,0.0,123.06844076866574,52.28915720790768,0.0,0.0,0.0,0.0,0.0,131.21589270923332,216.95206402595394,0.0,0.0,0.0,0.0,0.0,211.88751888796352,35.84981151992648,0.0,0.0,0.0,0.0,0.0,48.79854890133176,86.84023353537465,0.0,0.0,0.0,0.0,0.0,59.81983935860338,84.12702748224895,0.0,0.0,0.0,0.0,0.0,106.10379257978164,814.7985204394454,0.0,0.0,0.0,0.0,0.0,1031.2674882956044,71.88751232227601,0.0,0.0,0.0,0.0,0.0,223.15599424542123,49.69805186374614,0.0,0.0,0.0,0.0,0.0,103.86910688378393
5,65.02296818776755,185.8970539212151,0.0,0.0,0.0,0.0,0.0,2.89671476288073,0.0,0.0,0.0,0.0,0.0,0.42016415134577323,2.945394640705257,0.0,0.0,0.0,0.0,0.0,0.7626320561617032,14.753353731480411,0.0,0.0,0.0,0.0,0.0,13.90540743241919,5.75269958609937,0.0,0.0,0.0,0.0,0.0,11.51072064002942,516.7032391784857,0.0,0.0,0.0,0.0,0.0,316.63012056970183,13.942465927057032,0.0,0.0,0.0,0.0,0.0,53.162406264734884,262.0446891629428,0.0,0.0,0.0,0.0,0.0,376.4119487783357,478.49695938340267,0.0,0.0,0.0,0.0,0.0,463.19849917157455,155.73163386854233,0.0,0.0,0.0,0.0,0.0,159.74115740165385,60.786424857003645,0.0,0.0,0.0,0.0,0.0,92.1735311270824,310.0961273688896,0.0,0.0,0.0,0.0,0.0,212.6040182507628,18.04130588440126,0.0,0.0,0.0,0.0,0.0,35.488815596161814,76.2452969252616,0.0,0.0,0.0,0.0,0.0,26.975797904080995,125.33559825327913,0.0,0.0,0.0,0.0,0.0,124.20218091375523,383.9913624742709,0.0,0.0,0.0,0.0,0.0,529.4670887820346,66.5295032788351,0.0,0.0,0.0,0.0,0.0,159.79970811993502,51.29908892474355,0.0,0.0,0.0,0.0,0.0,30.69570513207937
6,45.24312661402526,223.09799316868018,0.0,0.0,0.0,0.0,0.0,4.291866374358972,0.0,0.0,0.0,0.0,0.0,5.431400708671407,6.3747451060533535,0.0,0.0,0.0,0.0,0.0,10.090720120659793,13.20637891918448,0.0,0.0,0.0,0.0,0.0,8.792298421336584,7.947991880593121,0.0,0.0,0.0,0.0,0.0,22.632398422243934,322.01029261497365,0.0,0.0,0.0,0.0,0.0,184.91222286007175,12.53466684355496,0.0,0.0,0.0,0.0,0.0,40.75261607844429,134.70872771280094,0.0,0.0,0.0,0.0,0.0,116.16337684858968,305.53630447444465,0.0,0.0,0.0,0.0,0.0,240.87328338404498,77.37074745213476,0.0,0.0,0.0,0.0,0.0,95.6891519820619,57.21867866617373,0.0,0.0,0.0,0.0,0.0,121.55400421032785,164.53631982884139,0.0,0.0,0.0,0.0,0.0,156.66130728880873,21.191272280120987,0.0,0.0,0.0,0.0,0.0,6.085418284167305,76.24702075578713,0.0,0.0,0.0,0.0,0.0,52.00178121536478,81.02863204262262,0.0,0.0,0.0,0.0,0.0,113.34714655061671,249.51467370504233,0.0,0.0,0.0,0.0,0.0,219.29588186381454,36.66850192128574,0.0,0.0,0.0,0.0,0.0,96.74352721349844,46.69636838170854,0.0,0.0,0.0,0.0,0.0,75.71521560351262
7,38.66416624764694,197.2372858291917,0.0,0.0,0.0,0.0,0.0,9.952959299642163,0.0,0.0,0.0,0.0,0.0,28.295431913497456,3.1208754647491967,0.0,0.0,0.0,0.0,0.0,9.634468952784724,9.291122036500614,0.0,0.0,0.0,0.0,0.0,5.532308419591431,6.2390591589519495,0.0,0.0,0.0,0.0,0.0,7.22786464152309,330.49681914844314,0.0,0.0,0.0,0.0,0.0,166.3725514948862,12.912743361892174,0.0,0.0,0.0,0.0,0.0,1.397254713374667,177.80880784972794,0.0,0.0,0.0,0.0,0.0,62.73340211128307,78.81295193473348,0.0,0.0,0.0,0.0,0.0,2.104431134674793,93.4241069959287,0.0,0.0,0.0,0.0,0.0,46.14464244793188,53.63694608326443,0.0,0.0,0.0,0.0,0.0,30.705054980754223,200.99288896619674,0.0,0.0,0.0,0.0,0.0,226.1300260407261,37.29875952982522,0.0,0.0,0.0,0.0,0.0,15.95571671954923,70.98754780255595,0.0,0.0,0.0,0.0,0.0,37.59712293557183,107.15237744161246,0.0,0.0,0.0,0.0,0.0,121.67781666857653,32.348724921467245,0.0,0.0,0.0,0.0,0.0,139.710654244434,39.259353624962,0.0,0.0,0.0,0.0,0.0,55.68589237787765,35.79297826184406,0.0,0.0,0.0,0.0,0.0,39.708243949993175
8,106.95691343587998,196.4565274517477,0.0,0.0,0.0,0.0,0.0,5.538540290064506,0.0,0.0,0.0,0.0,0.0,4.1353726198436185,2.519894078449724,0.0,0.0,0.0,0.0,0.0,7.6476806669394195,10.137146407165016,0.0,0.0,0.0,0.0,0.0,4.674538311373943,4.897530075979097,0.0,0.0,0.0,0.0,0.0,4.638160036075261,232.21693345238745,0.0,0.0,0.0,0.0,0.0,228.55340413132063,14.17095928266078,0.0,0.0,0.0,0.0,0.0,102.85212351221222,80.71078534030515,0.0,0.0,0.0,0.0,0.0,128.8421698952393,57.09482147466518,0.0,0.0,0.0,0.0,0.0,6.672349564772827,66.62504013104838,0.0,0.0,0.0,0.0,0.0,20.1329242768233,54.82259963983951,0.0,0.0,0.0,0.0,0.0,102.39594759852724,160.02085479404454,0.0,0.0,0.0,0.0,0.0,135.15153063921255,30.756090884969783,0.0,0.0,0.0,0.0,0.0,13.568245904955399,73.23178630416723,0.0,0.0,0.0,0.0,0.0,84.71170769838666,76.24467070188771,0.0,0.0,0.0,0.0,0.0,78.30663153194698,38.42873221087786,0.0,0.0,0.0,0.0,0.0,49.625664162469356,30.62599029996767,0.0,0.0,0.0,0.0,0.0,98.06474630813477,41.40459959589493,0.0,0.0,0.0,0.0,0.0,37.747372507800925
