,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1194.7054104878505,77.79168722586509,0.0,0.0,0.0,0.0,0.0,1.825932848965213,0.0,0.0,0.0,0.0,0.0,11.405386792829958,3.0322210033070927,0.0,0.0,0.0,0.0,0.0,15.697590792270432,19.730447361947544,0.0,0.0,0.0,0.0,0.0,126.05258320879595,3.102863304016561,0.0,0.0,0.0,0.0,0.0,47.04012112770069,114.270130299295,0.0,0.0,0.0,0.0,0.0,1516.810562214079,10.285225250537808,0.0,0.0,0.0,0.0,0.0,293.8382746110435,56.37670775163267,0.0,0.0,0.0,0.0,0.0,448.4854848613867,93.28857954740582,0.0,0.0,0.0,0.0,0.0,639.7727015468705,165.73903874536558,0.0,0.0,0.0,0.0,0.0,520.317628728325,89.03895672814348,0.0,0.0,0.0,0.0,0.0,724.57933397365,178.04918314881752,0.0,0.0,0.0,0.0,0.0,674.5754318554721,51.42063341877781,0.0,0.0,0.0,0.0,0.0,205.19856806973263,96.68315286334816,0.0,0.0,0.0,0.0,0.0,253.96341031095764,476.64260245169027,0.0,0.0,0.0,0.0,0.0,3457.9373355614143,705.3242657309174,0.0,0.0,0.0,0.0,0.0,4448.241358527817,877.6763635957541,0.0,0.0,0.0,0.0,0.0,3476.1593579125415,78.67010766051014,0.0,0.0,0.0,0.0,0.0,455.8609661837977
1,422.549583398644,48.079413930747094,0.0,0.0,0.0,0.0,0.0,1.9287714778015081,0.0,0.0,0.0,0.0,0.0,3.6496486582144847,4.797803789645559,0.0,0.0,0.0,0.0,0.0,30.869296694236205,4.79754612098316,0.0,0.0,0.0,0.0,0.0,21.285216798071875,1.6106444282715038,0.0,0.0,0.0,0.0,0.0,18.158163068177764,114.3649128563273,0.0,0.0,0.0,0.0,0.0,1907.2374965836386,3.3031704926345045,0.0,0.0,0.0,0.0,0.0,60.19520739212644,16.30872422292392,0.0,0.0,0.0,0.0,0.0,476.56347274480436,49.18383152830965,0.0,0.0,0.0,0.0,0.0,492.81324548119346,165.50835801269568,0.0,0.0,0.0,0.0,0.0,535.5682264825954,78.92150443934372,0.0,0.0,0.0,0.0,0.0,688.5360648153355,177.88159108647645,0.0,0.0,0.0,0.0,0.0,870.1163856569003,27.997422354609018,0.0,0.0,0.0,0.0,0.0,36.38966298975294,24.205799913952777,0.0,0.0,0.0,0.0,0.0,237.07737312881798,379.9057530171725,0.0,0.0,0.0,0.0,0.0,1554.7258483775408,826.0336415013668,0.0,0.0,0.0,0.0,0.0,3707.058379349309,870.0195096517098,0.0,0.0,0.0,0.0,0.0,3740.5572769012815,79.25155973947498,0.0,0.0,0.0,0.0,0.0,557.742735346703
2,239.71593119350365,15.22299613076344,0.0,0.0,0.0,0.0,0.0,1.2113077695287429,0.0,0.0,0.0,0.0,0.0,2.524881574843245,1.765544506428421,0.0,0.0,0.0,0.0,0.0,10.343417001879262,7.762946540359701,0.0,0.0,0.0,0.0,0.0,19.54828808402981,2.2842044334070035,0.0,0.0,0.0,0.0,0.0,8.693502121847134,114.28554434414932,0.0,0.0,0.0,0.0,0.0,1983.4270353690122,4.900354327370659,0.0,0.0,0.0,0.0,0.0,78.36307311970774,16.313427757851386,0.0,0.0,0.0,0.0,0.0,403.7059547923412,34.528930975688056,0.0,0.0,0.0,0.0,0.0,120.78901622990588,93.3153022457123,0.0,0.0,0.0,0.0,0.0,477.67337766845554,62.52799921266103,0.0,0.0,0.0,0.0,0.0,425.6635656075843,133.1633726264214,0.0,0.0,0.0,0.0,0.0,429.81624422210433,11.218607661974707,0.0,0.0,0.0,0.0,0.0,31.350279600169575,25.63308961840054,0.0,0.0,0.0,0.0,0.0,6.359250389906627,177.1251229509997,0.0,0.0,0.0,0.0,0.0,1122.192839020859,684.3232712495817,0.0,0.0,0.0,0.0,0.0,3940.565806910403,698.7820965020616,0.0,0.0,0.0,0.0,0.0,3785.0488485643136,79.41000519457604,0.0,0.0,0.0,0.0,0.0,389.3367463636205
3,116.81314446516573,5.474721838688164,0.0,0.0,0.0,0.0,0.0,1.1090672853399617,0.0,0.0,0.0,0.0,0.0,3.0514271318971438,1.6885649317265994,0.0,0.0,0.0,0.0,0.0,6.79615711524994,6.019541831214256,0.0,0.0,0.0,0.0,0.0,45.20765466644959,0.6866840045193467,0.0,0.0,0.0,0.0,0.0,5.758770686618789,103.95336503438602,0.0,0.0,0.0,0.0,0.0,1560.2665531844643,2.92535019227555,0.0,0.0,0.0,0.0,0.0,79.32063569954866,17.124327136573402,0.0,0.0,0.0,0.0,0.0,345.7856105000695,21.178929876842904,0.0,0.0,0.0,0.0,0.0,43.96801592202865,45.74882572939247,0.0,0.0,0.0,0.0,0.0,788.4617910710048,93.11616034558833,0.0,0.0,0.0,0.0,0.0,533.2547388871004,70.06542331040656,0.0,0.0,0.0,0.0,0.0,200.4835535362228,31.424337542711587,0.0,0.0,0.0,0.0,0.0,98.50931669792301,16.29629914230255,0.0,0.0,0.0,0.0,0.0,132.80976028872917,82.49078461464467,0.0,0.0,0.0,0.0,0.0,879.4598068844332,620.8789688990217,0.0,0.0,0.0,0.0,0.0,3527.8265379205354,511.35859348051764,0.0,0.0,0.0,0.0,0.0,3386.278603619917,79.03207728754371,0.0,0.0,0.0,0.0,0.0,445.3327230224392
4,102.07224434361706,6.975063587330029,0.0,0.0,0.0,0.0,0.0,1.7838537252727524,0.0,0.0,0.0,0.0,0.0,8.598433856993987,0.3230985524224096,0.0,0.0,0.0,0.0,0.0,1.5011072394990184,2.747849218997663,0.0,0.0,0.0,0.0,0.0,10.997682681036915,0.8976115420967161,0.0,0.0,0.0,0.0,0.0,6.067036894386584,69.59472559620475,0.0,0.0,0.0,0.0,0.0,1732.4006780523055,1.4010978173243378,0.0,0.0,0.0,0.0,0.0,66.43053148042493,16.038483817658484,0.0,0.0,0.0,0.0,0.0,263.40381611325245,11.084845015525307,0.0,0.0,0.0,0.0,0.0,41.949094610944535,31.065639350556523,0.0,0.0,0.0,0.0,0.0,55.35691333592643,45.438339317426454,0.0,0.0,0.0,0.0,0.0,157.65015468713827,42.4560689140936,0.0,0.0,0.0,0.0,0.0,34.54423776973908,35.67995503638833,0.0,0.0,0.0,0.0,0.0,2.9409219735544543,19.097740847405877,0.0,0.0,0.0,0.0,0.0,13.19944823257798,61.58847172919716,0.0,0.0,0.0,0.0,0.0,413.3263948880196,447.6138543539531,0.0,0.0,0.0,0.0,0.0,3225.3302702215815,334.0932480387387,0.0,0.0,0.0,0.0,0.0,2461.1010256751465,78.77688442855398,0.0,0.0,0.0,0.0,0.0,512.6813208124939
5,118.227946992463,9.103091417756813,0.0,0.0,0.0,0.0,0.0,0.9205692578642115,0.0,0.0,0.0,0.0,0.0,1.4076842334224748,0.961928103366644,0.0,0.0,0.0,0.0,0.0,1.6503945246735916,2.3014479715693956,0.0,0.0,0.0,0.0,0.0,10.14004317694357,0.5884165973367393,0.0,0.0,0.0,0.0,0.0,1.488930083596458,57.47423505567277,0.0,0.0,0.0,0.0,0.0,1062.8040095269096,3.7424208426835714,0.0,0.0,0.0,0.0,0.0,7.8498426454530685,24.053001939745904,0.0,0.0,0.0,0.0,0.0,274.9438703976963,7.5442627543629825,0.0,0.0,0.0,0.0,0.0,120.39859914363946,20.47528937676685,0.0,0.0,0.0,0.0,0.0,222.7016197497698,55.83684110851061,0.0,0.0,0.0,0.0,0.0,253.42533702092456,23.907931644481277,0.0,0.0,0.0,0.0,0.0,217.09282384707473,5.815109204444131,0.0,0.0,0.0,0.0,0.0,54.53586608643118,16.543402799813364,0.0,0.0,0.0,0.0,0.0,51.8872489668803,12.955786493982709,0.0,0.0,0.0,0.0,0.0,191.83565567105344,348.947765553104,0.0,0.0,0.0,0.0,0.0,1933.885003905814,150.269081421676,0.0,0.0,0.0,0.0,0.0,1217.5586923084695,78.5588091134143,0.0,0.0,0.0,0.0,0.0,551.6114285971207
6,94.37106051435836,8.549013810240046,0.0,0.0,0.0,0.0,0.0,0.3951762629196894,0.0,0.0,0.0,0.0,0.0,2.69521269361954,2.1585510992391566,0.0,0.0,0.0,0.0,0.0,1.1625554985934856,1.6449419867119484,0.0,0.0,0.0,0.0,0.0,5.284387251811746,0.41731779014021037,0.0,0.0,0.0,0.0,0.0,3.3620090689723763,50.1158800902851,0.0,0.0,0.0,0.0,0.0,853.370877396677,2.175344212354436,0.0,0.0,0.0,0.0,0.0,6.796475096192376,16.767931143015744,0.0,0.0,0.0,0.0,0.0,54.711725828619045,6.916455215456915,0.0,0.0,0.0,0.0,0.0,167.9533694822083,17.68460692824309,0.0,0.0,0.0,0.0,0.0,258.1057387290461,60.014098265298706,0.0,0.0,0.0,0.0,0.0,157.94795261277747,22.114811519175326,0.0,0.0,0.0,0.0,0.0,35.40379740593197,2.771417159914021,0.0,0.0,0.0,0.0,0.0,18.551762470925134,11.892326077295895,0.0,0.0,0.0,0.0,0.0,67.7434399042683,17.55932520530387,0.0,0.0,0.0,0.0,0.0,130.57788278151634,382.1192098870134,0.0,0.0,0.0,0.0,0.0,1886.6715616943306,148.99455617686198,0.0,0.0,0.0,0.0,0.0,1270.7298313518281,70.84554682985028,0.0,0.0,0.0,0.0,0.0,585.258734641989
7,23.14883322788682,9.280451302043058,0.0,0.0,0.0,0.0,0.0,0.6837000661527056,0.0,0.0,0.0,0.0,0.0,8.841777367316844,1.0244151451128047,0.0,0.0,0.0,0.0,0.0,5.226360201930988,1.4198749281869463,0.0,0.0,0.0,0.0,0.0,7.8555624723799005,1.5892902742053192,0.0,0.0,0.0,0.0,0.0,11.156069523671873,34.82787387143786,0.0,0.0,0.0,0.0,0.0,520.9074737948062,1.7720668152524515,0.0,0.0,0.0,0.0,0.0,11.82543539956722,8.016217785185571,0.0,0.0,0.0,0.0,0.0,73.88604451567372,6.169220115006921,0.0,0.0,0.0,0.0,0.0,166.02108863961186,15.427749438529238,0.0,0.0,0.0,0.0,0.0,34.30294071430135,36.11132536281761,0.0,0.0,0.0,0.0,0.0,139.98647745282486,19.08583343781706,0.0,0.0,0.0,0.0,0.0,83.17505588662753,4.142900687870313,0.0,0.0,0.0,0.0,0.0,20.72638848535381,14.531675269441275,0.0,0.0,0.0,0.0,0.0,48.2662394558946,25.39200341395138,0.0,0.0,0.0,0.0,0.0,260.3564918398355,175.79764312861306,0.0,0.0,0.0,0.0,0.0,1135.9316888487563,57.06188097244247,0.0,0.0,0.0,0.0,0.0,895.3841867911609,47.61610881754342,0.0,0.0,0.0,0.0,0.0,245.94188664331284
8,108.46319639578519,7.6689519177701575,0.0,0.0,0.0,0.0,0.0,1.6203615460916347,0.0,0.0,0.0,0.0,0.0,0.5215178718985025,0.7222340381704329,0.0,0.0,0.0,0.0,0.0,2.9719690797685088,1.61622448184214,0.0,0.0,0.0,0.0,0.0,4.964666897794859,0.43263956010059357,0.0,0.0,0.0,0.0,0.0,14.755131279205623,34.064460717432894,0.0,0.0,0.0,0.0,0.0,436.84473690347903,4.128747890931594,0.0,0.0,0.0,0.0,0.0,23.980679233264688,15.179922141835688,0.0,0.0,0.0,0.0,0.0,140.7407164404168,5.124398637548267,0.0,0.0,0.0,0.0,0.0,6.300324839344046,21.859340584742558,0.0,0.0,0.0,0.0,0.0,137.50950947431818,56.770383139272916,0.0,0.0,0.0,0.0,0.0,257.44112505701645,16.922424610206946,0.0,0.0,0.0,0.0,0.0,81.35144400432068,3.0244790049085353,0.0,0.0,0.0,0.0,0.0,26.758399039731515,10.615822524548392,0.0,0.0,0.0,0.0,0.0,29.92640610350364,61.35293612730533,0.0,0.0,0.0,0.0,0.0,131.28508714304127,122.19673941699789,0.0,0.0,0.0,0.0,0.0,1107.433268654121,11.312993541876786,0.0,0.0,0.0,0.0,0.0,272.2218628699054,18.49802064904566,0.0,0.0,0.0,0.0,0.0,136.65052607738303
