,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,697.6533258169171,84.57487494112905,0.0,0.0,0.0,0.0,0.0
1,744.6607791607427,96.68456802173766,0.0,0.0,0.0,0.0,0.0
2,255.20232501150912,48.256556177685916,0.0,0.0,0.0,0.0,0.0
3,153.52559243871806,76.34832497856024,0.0,0.0,0.0,0.0,0.0
4,279.310331526198,167.5666613540287,0.0,0.0,0.0,0.0,0.0
5,126.76525790037701,55.937987911068326,0.0,0.0,0.0,0.0,0.0
6,108.3134980692043,96.476463941156,0.0,0.0,0.0,0.0,0.0
7,367.36903179601364,52.042773801879726,0.0,0.0,0.0,0.0,0.0
8,406.65317470515487,69.23981127340325,0.0,0.0,0.0,0.0,0.0
9,206.65396014690037,75.75954960386369,0.0,0.0,0.0,0.0,0.0
10,198.3004561022524,30.15714839212994,0.0,0.0,0.0,0.0,0.0
11,82.8949762308538,61.03751210657477,0.0,0.0,0.0,0.0,0.0
12,175.81583758099578,46.00178888532642,0.0,0.0,0.0,0.0,0.0
13,118.11367843823311,22.86404160636495,0.0,0.0,0.0,0.0,0.0
14,76.72600677686818,66.79484723543972,0.0,0.0,0.0,0.0,0.0
15,67.39413340431783,28.256797109926147,0.0,0.0,0.0,0.0,0.0
16,127.72157333194998,19.992850403160666,0.0,0.0,0.0,0.0,0.0
17,43.11437675912312,31.79329605763601,0.0,0.0,0.0,0.0,0.0
18,38.43989404220614,10.968118455130186,0.0,0.0,0.0,0.0,0.0
19,22.392987677300358,21.29006010079358,0.0,0.0,0.0,0.0,0.0
20,25.56359967821499,12.666747885401564,0.0,0.0,0.0,0.0,0.0
21,27.850450584623434,25.19879643536917,0.0,0.0,0.0,0.0,0.0
22,17.26689979790964,10.600760208907136,0.0,0.0,0.0,0.0,0.0
23,5.76577020223638,11.507920706460943,0.0,0.0,0.0,0.0,0.0
24,6.900081258885472,10.849526302870686,0.0,0.0,0.0,0.0,0.0
25,20.238497854443875,11.043973504226637,0.0,0.0,0.0,0.0,0.0
26,12.590627151340799,39.38531935588767,0.0,0.0,0.0,0.0,0.0
27,29.85640741993212,20.7040097819563,0.0,0.0,0.0,0.0,0.0
28,26.470502851099294,9.661582965152983,0.0,0.0,0.0,0.0,0.0
29,17.383547252402497,14.757087079809626,0.0,0.0,0.0,0.0,0.0
30,3.8541036329857454,11.076897639129758,0.0,0.0,0.0,0.0,0.0
31,1.6994166657742045,11.099121100199014,0.0,0.0,0.0,0.0,0.0
32,4.233515634893259,9.240849321804951,0.0,0.0,0.0,0.0,0.0
33,2.0147929253471784,11.351588191337243,0.0,0.0,0.0,0.0,0.0
34,1.5253688113619575,31.23413833825302,0.0,0.0,0.0,0.0,0.0
35,8.386896012959927,23.637181793519964,0.0,0.0,0.0,0.0,0.0
