,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.9406740268057439,0.09512175390540516,50.0,0.1659627387978865,50.0,0.5339390131852562
1,0.7839530837848038,0.13500058662166678,56.25,0.13337308249824473,50.0,0.4447141483091697
2,0.2169615929487943,0.09352158158489324,62.5,0.16267048964751132,55.55555555555556,0.6461323844544699
3,0.14776142849959564,0.12370641234464824,62.5,0.13521894637717916,61.111111111111114,0.45845411353497534
4,0.0510404813321428,0.16841812604905793,68.75,0.14932586666667977,44.44444444444444,0.08028527675111657
5,0.0058138370750079535,0.1609502187452112,50.0,0.287073172395948,44.44444444444444,0.39528465394316353
6,0.03609998135499923,0.18035903979786772,68.75,0.3006602165999677,50.0,0.009012887231199572
7,0.01501687444923744,0.16630222765675,62.5,0.21047028720551836,55.55555555555556,0.03903382895167848
8,0.0032621510643792003,0.1900515496360773,68.75,0.37134863352297004,55.55555555555556,0.008732578716803307
9,0.0005458863392356014,0.19078745199388658,68.75,0.3723842549306597,55.55555555555556,0.011193551333333393
10,0.002303717956451437,0.19587687542106424,68.75,0.2547082878284346,55.55555555555556,0.00315855395935854
11,0.0006388522525997884,0.2079327186399232,68.75,0.24776880219448255,55.55555555555556,0.002314060848930515
12,0.0006931388611514488,0.2132334841985997,68.75,0.46364424087595935,55.55555555555556,0.0016032998080142695
13,0.00044535773781362005,0.21341347263481233,68.75,0.2610716341834392,61.111111111111114,0.001021624685969765
14,0.00043142372093957004,0.21378029107544433,68.75,0.43629105181950184,55.55555555555556,0.0012193088583862194
15,0.00018961219341677855,0.2157819033439965,68.75,0.30493298858818396,55.55555555555556,0.0015692459882487042
16,0.0002968207779910194,0.217270210787454,68.75,0.43419998257035924,55.55555555555556,0.0013000973607853363
17,0.0003977018172161338,0.21911263545031673,68.75,0.3063903475725036,55.55555555555556,0.0005289611215596703
18,0.0003271848375548761,0.22064437825526884,68.75,0.37120837054067807,55.55555555555556,0.000995557036195384
19,0.00023281632950048126,0.22103837744761134,68.75,0.2964624768630296,61.111111111111114,0.0008220180392631603
20,0.00018894826062768798,0.22310294701284134,68.75,0.3180703322857953,55.55555555555556,0.0006587892732852026
21,0.00036259431107411394,0.22403665611248563,68.75,0.4681536517860824,55.55555555555556,0.0006848584397157083
22,0.00021673732972720045,0.22548495877459662,68.75,0.31130548116037843,55.55555555555556,0.00033212481324124685
23,0.00015181271193197832,0.22692385637719784,68.75,0.31733095616191576,55.55555555555556,0.0003429247442614667
24,0.0001499752236473374,0.22917342375443778,68.75,0.4912984314228825,55.55555555555556,0.0004550818740790829
25,0.00023954309794781936,0.22944925288029666,68.75,0.4937164580595724,55.55555555555556,0.0002465857119625061
26,0.0002590830803309945,0.2303431995073533,68.75,0.5643261717152794,55.55555555555556,0.00038472461540540244
27,0.00012365736330457422,0.23300843808846347,68.75,0.32718973124359296,55.55555555555556,0.00036871582350871774
28,0.0002110205813172831,0.2338215389369635,68.75,0.3340154220933256,55.55555555555556,0.00024893355645681423
29,9.023345388882564e-05,0.23509149185301917,68.75,0.3556691538165347,55.55555555555556,0.00041903388943010473
30,0.00019869649126392846,0.2357168076535478,68.75,0.3407296513950891,55.55555555555556,0.00030027391202265834
31,0.00015249965411861334,0.2377632200548902,68.75,0.3339061246257618,55.55555555555556,0.0003000693152352182
32,8.015471346751473e-05,0.23806578657086808,68.75,0.3372077548533826,55.55555555555556,0.00013696952228935274
33,0.0001381687942436615,0.23931577574399931,68.75,0.347225744234797,55.55555555555556,0.00015325934747491762
34,0.0001237016814134412,0.24049086458086286,68.75,0.37746431920103085,55.55555555555556,0.00022679466780341136
35,0.0001228318318549366,0.24185701813254173,68.75,0.3525029752059923,55.55555555555556,9.224877728106421e-05
36,7.261759155046282e-05,0.24273900528925071,68.75,0.6030016223043597,55.55555555555556,0.0002604140315592249
