,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test
0,0.6907042485466014,0.07848513805729779,66.875
1,0.46485841401234107,0.07665050130664677,70.625
2,0.38449173231070405,0.07253491337215352,76.875
3,0.08854084057772448,0.0695483444316201,80.0
4,0.20246111433706696,0.07900279963396936,78.75
5,0.011666365982608283,0.07811633493211224,83.125
6,0.02660044750437969,0.09017636185830401,81.25
7,0.05573614463241328,0.08051290134567274,79.375
8,0.29749065175608747,0.11503746366720298,80.0
9,0.0013798363835101776,0.110099207562775,81.875
10,0.0019468812136304587,0.10464833794675155,83.75
11,0.003686161759066092,0.11392384475292502,82.5
12,0.0003838777637072939,0.11395686270526469,83.75
13,0.0004689263363856626,0.11850728218005982,82.5
14,0.0006986137437452773,0.12140037156542105,82.5
15,0.002562793711903656,0.12150690534058632,83.125
16,0.0009979807010579197,0.12564724834208185,82.5
17,0.0005254267275556702,0.12565732718765008,83.125
18,0.0006393289655545065,0.12662854579249283,83.125
19,0.0003254140613618668,0.12808945937614716,83.125
20,3.314777888226306e-05,0.13020498161925845,83.125
21,0.00047972250226881175,0.1305197136236647,83.125
22,0.00018278567542012256,0.13299285122079302,83.125
23,1.6291442158339155e-05,0.13404078897181945,83.125
24,0.00041661457789657634,0.13610077772675983,83.125
25,0.0005395587600871343,0.13664320231582788,83.125
26,0.0001431307674494174,0.13803600232726956,83.125
27,0.0003322976869890992,0.13920217159194775,83.125
28,0.0004304593779438177,0.14055039758870017,83.125
29,0.00031086693976657644,0.14103970039479824,83.125
30,0.00012101696779923724,0.14244697284319827,83.125
31,0.00014375804006618438,0.1434580800048714,83.125
32,4.566173300476196e-05,0.14359374196672875,82.5
33,0.00012751329057490748,0.14561816506128408,83.125
34,0.0002632585529801074,0.14542168427406604,82.5
35,0.00012163657235067056,0.1475565058018343,83.125
36,0.00012082460340448593,0.14917938272089684,83.125
37,0.00011820742525733071,0.14951607322301685,83.125
38,8.770685881030083e-05,0.1498488131359769,82.5
39,2.169430991050454e-05,0.150360494515843,82.5
40,5.466457576060944e-05,0.15022408918101726,82.5
41,0.00015314823375309355,0.15323310506338741,83.125
42,2.0505437829943983e-05,0.1528780244044045,82.5
43,0.00010125648686770787,0.1543891795374984,82.5
44,0.0001014008411145448,0.15491497685740563,82.5
45,0.00011363651763361469,0.1542008673459087,82.5
46,1.2600702632555235e-05,0.15617115004118126,82.5
47,5.0522915301110677e-05,0.15646717814839745,82.5
48,1.2877194198820116e-05,0.15759382837957178,82.5
49,1.8036435380990654e-05,0.15880000957464002,82.5
50,8.418083374003606e-05,0.15893846737241973,82.5
51,7.786508404111891e-05,0.1595818405466622,82.5
52,8.10907436596849e-05,0.16073270049601915,82.5
53,1.2283425772057015e-05,0.16112742412416914,82.5
54,3.68532455050475e-05,0.16194233592898963,82.5
55,6.153761180182397e-05,0.16342914171955586,82.5
56,8.349530408835584e-05,0.1648392089232334,82.5
57,3.753672300267582e-06,0.16448386528227124,82.5
58,5.217253876730574e-05,0.16588110683085197,82.5
59,3.051871450562298e-05,0.16672845761162144,82.5
60,4.573071148920106e-05,0.16677248970472608,82.5
61,4.7835945155558526e-05,0.1665320123497802,82.5
62,3.5727281354475917e-05,0.16806412166436474,82.5
63,1.117311821817695e-05,0.16841627562786582,82.5
64,2.6757180027904508e-05,0.16966628130254074,82.5
65,2.148525048046998e-08,0.17023086729943543,82.5
66,3.461652760864834e-06,0.17110700991422761,82.5
67,1.360302820189876e-05,0.1709200430410425,82.5
68,2.9684019014991197e-05,0.17113505174838595,82.5
69,2.567540747141371e-05,0.1721694045096316,82.5
70,3.563575616239756e-05,0.1721610947178628,82.5
71,1.6141285002674242e-05,0.17268131933678343,82.5
72,2.658211504282148e-05,0.17455425773640226,82.5
73,3.0270452236890612e-05,0.1743449831790027,82.5
74,3.9356615105446674e-05,0.175975024236505,82.5
75,1.605042723617616e-05,0.17544712997378104,82.5
76,3.0285528732517914e-05,0.17656259691844595,82.5
77,9.509581308940733e-06,0.17743410134053952,82.5
78,3.4948717690279675e-06,0.17771113003085498,82.5
79,1.8794998435892326e-05,0.1792707898279569,82.5
80,1.3566535553101293e-05,0.17908017591174202,82.5
81,2.5227959541375627e-05,0.17892671294530355,82.5
82,3.2434646401821665e-05,0.1810798192200667,82.5
83,2.9486339983429967e-05,0.18099826787275536,82.5
84,8.942821368440263e-06,0.180815150422246,82.5
85,9.27125803904917e-06,0.18276315644873303,82.5
86,1.219394983475133e-05,0.1824038396167287,82.5
87,5.174977867215206e-06,0.18304229743634964,82.5
88,1.059482150490818e-05,0.18412006153295463,82.5
89,4.825953919127823e-06,0.18351034012475245,82.5
90,4.410048781649761e-06,0.18472693687946762,82.5
91,1.8183065952467434e-05,0.18551478660496146,82.5
92,9.214681761584472e-06,0.1866155977104215,82.5
93,4.789265342238855e-06,0.1865793106378807,82.5
94,2.9386207332287097e-06,0.1875945956868153,82.5
95,1.164389021264285e-05,0.18862045073328898,82.5
96,1.2038550490599455e-05,0.18737740094964198,82.5
97,1.6134861200946353e-05,0.18993335945675913,82.5
98,4.412194106031731e-06,0.18889512538451297,82.5
99,6.153046171499159e-06,0.19028105414399582,82.5
