,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6945312987821525,0.6924407027162728,57.89473684210527,0.7875,0.0,0.0,0.0,0.7119872215408752,63.63636363636363,0.6333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.48558860161859513,0.6930392756483937,54.54545454545454,0.8666666666666667,0.0,0.0,0.0,0.692785855227575,0.6932798627986929,53.333333333333336,0.275,0.6846153736114502,0.5267857164144516,1.0,0.6930388408252153,0.7207925015473413,50.0,0.5,0.6666666865348816,0.5,1.0,0.8659708924435632,0.6928585548100907,62.5,0.8,0.7692307829856873,0.625,1.0,0.6930055071906649,0.6929919576049333,50.0,0.6666666666666666,0.0,0.0,0.0,0.6929809475563299,0.6930472986039409,57.14285714285714,0.75,0.0,0.0,0.0,0.6938107614727151,0.716701949122526,57.14285714285714,0.0,0.0,0.0,0.0,0.8327182481805682,0.6930918919631321,50.0,0.4375,0.0,0.0,0.0,0.6941093268014477,0.7538738345670712,50.0,0.28125,0.6666666865348816,0.5,1.0,0.5810702047820473,1.1761083662496625,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.5934339677696775,0.7698643868422689,50.0,0.15625,0.6666666865348816,0.5,1.0,0.6791228219391902
1,0.6966342576245665,0.6908559229398108,57.89473684210527,0.5444444444444444,0.0,0.0,0.0,0.6603389437195895,63.63636363636363,0.26666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6462742357418237,0.6931298478241267,54.54545454545454,0.125,0.0,0.0,0.0,0.6930984305721333,0.6905272447083408,53.333333333333336,0.8166666666666667,0.6846153736114502,0.5267857164144516,1.0,0.693042530077625,0.6909241111677139,50.0,0.625,0.0,0.0,0.0,0.710091597216284,0.6929722462354639,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.6939425049114728,0.6930151002000384,50.0,0.7777777777777778,0.0,0.0,0.0,0.6930187288382934,0.69345163709304,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.6930887229741577,0.7055706821000184,57.14285714285714,0.0,0.0,0.0,0.0,0.6917923220843349,0.739111190418682,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6616425362833135,0.8061082277835284,50.0,0.3833333333333333,0.38461539149284363,0.3125,0.5,1.034448946059901,0.683072546038242,50.0,0.5833333333333333,0.1666666716337204,0.125,0.25,0.6986587243266082,0.8160982141308029,50.0,0.3833333333333333,0.7727272808551788,0.6875,1.0,0.6664914333854339
2,0.494713754060192,0.6927805663934258,57.89473684210527,0.6958333333333333,0.0,0.0,0.0,0.6688067531427312,63.63636363636363,0.16666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6934493675586423,0.7158972976036267,54.54545454545454,0.3833333333333333,0.0,0.0,0.0,0.6590271108865099,0.6928742964310194,73.33333333333333,0.8125,0.7750000059604645,0.7083333432674408,0.875,0.7057827966422788,0.7599540182939637,50.0,0.375,0.6666666865348816,0.5,1.0,0.9215775647324627,0.6925469872607223,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.7987752211620315,0.692391214241398,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6908627745931515,0.6999825948707095,57.14285714285714,0.75,0.0,0.0,0.0,0.7018966122160963,0.8290756749659597,42.857142857142854,1.0,0.5999999642372131,0.4285714328289032,1.0,0.6958626197952326,0.7514396537111883,50.0,0.5,0.0,0.0,0.0,0.6853927576329286,1.0312133000896342,50.0,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.5078277284678794,0.6361726553808935,80.0,0.8571428571428572,0.0,0.0,0.0,0.6932498856555435,0.7000492291344139,50.0,0.28125,0.6666666865348816,0.5,1.0,0.6923058851065144
3,0.6918986340012495,0.6837575404491525,42.10526315789473,0.6388888888888888,0.622222234805425,0.4722222288449605,1.0,0.6518788113943521,63.63636363636363,0.7333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.9225599189703874,0.6912407430344738,54.54545454545454,0.48333333333333334,0.0,0.0,0.0,0.6457717287143079,0.6928034416429442,46.666666666666664,0.8666666666666667,0.0,0.0,0.0,0.707864656985786,0.6759070127375049,62.5,0.625,0.4000000059604645,1.0,0.25,0.673192135972137,0.8017008009625478,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,1.037929734698651,0.6930002458417911,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6910170489803386,0.6815202795571235,57.14285714285714,0.5,0.0,0.0,0.0,0.6902583715198386,0.7427483947309215,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6752146400457948,0.6963921936685233,50.0,0.4375,0.0,0.0,0.0,0.7087310497714734,0.72861066814807,50.0,0.71875,0.6666666865348816,0.5,1.0,0.5310837246368973,0.6935982975535271,20.0,0.2857142857142857,0.4444444552063942,0.3125,1.0,0.6933627788040639,0.6809426486814576,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6281875663396888
4,0.47979776200073737,0.6730627078015794,57.89473684210527,0.48888888888888893,0.0,0.0,0.0,0.72490362042776,63.63636363636363,0.46875,0.8333333432674408,0.75,1.0,0.293063019305371,0.6878520368275595,54.54545454545454,0.40625,0.0,0.0,0.0,0.7003479028967525,0.6928263089287197,46.666666666666664,0.8666666666666667,0.0,0.0,0.0,0.6910998011797679,0.710717548431845,50.0,0.625,0.0,0.0,0.0,0.6539775472583446,0.6363803651594007,75.0,0.8,0.8333333730697632,0.7142857313156128,1.0,0.6710721084620567,0.6935204602259586,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6967500789411174,0.721927519553615,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6610220644167764,0.7305805563940543,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.7376154137015941,0.6933303994909387,62.5,0.375,0.4000000059604645,1.0,0.25,0.7092449412694063,0.7921836261587855,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.691514720533968,0.6929973330528534,40.0,0.5833333333333333,0.0,0.0,0.0,0.6931343263479305,0.6566142621778208,50.0,0.875,0.0,0.0,0.0,0.6245204582576043
5,0.606609356074038,0.658010879181354,73.68421052631578,0.9555555555555556,0.6666666666666666,1.0,0.5666666676600774,0.6923874249163503,63.63636363636363,0.4166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6898098360650384,0.794882403886302,54.54545454545454,0.71875,0.0,0.0,0.0,0.5053837309384169,0.6926963651687447,46.666666666666664,0.9,0.0,0.0,0.0,0.6942196647100617,0.6805015451195291,50.0,0.625,0.0,0.0,0.0,0.6168589371308821,0.6444265080238488,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.606052995209506,0.6926747740157556,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.6889496963047836,0.7238187848944034,57.14285714285714,0.25,0.0,0.0,0.0,0.5585489674293156,0.7553042065840475,42.857142857142854,0.25,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5805865600155797,0.7188283944973171,50.0,0.5,0.0,0.0,0.0,0.8788750314162188,0.6873406257640855,50.0,0.45,0.38461539149284363,0.3125,0.5,0.5591864485344683,0.5520252133127299,80.0,0.5,0.0,0.0,0.0,1.0695464043472902,0.556924195483937,80.0,0.9375,0.8333333432674408,1.0,0.75,0.7778289490526263
6,0.6859220023120002,0.6455346310369383,63.1578947368421,0.8486111111111111,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.6379666514047447,63.63636363636363,0.75,0.46666666865348816,0.4375,0.5,0.32965807739710884,0.6864646701647481,54.54545454545454,0.48333333333333334,0.0,0.0,0.0,0.9010249885372479,0.6924006223433866,80.0,0.875,0.761904776096344,1.0,0.625,0.6942253267872607,0.67510014679475,50.0,0.5625,0.5,0.5,0.5,0.5749338260421314,0.6979813207128509,37.5,0.8666666666666667,0.0,0.0,0.0,0.6482306753951804,0.6777150728459939,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.7700700012857103,0.8362390938798833,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.46576275231493913,0.7647918836240588,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.5841381968881185,0.7220631936515911,62.5,0.375,0.4000000059604645,1.0,0.25,1.8655478390761315,0.8183790406920604,50.0,0.45,0.38461539149284363,0.3125,0.5,0.6612136505969168,0.6373706631040805,40.0,0.5833333333333333,0.0,0.0,0.0,0.7002194153024611,0.5534668470666603,80.0,0.7166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.4604852291041447
7,0.6168645425514924,0.6855828375667427,47.368421052631575,0.5833333333333334,0.6666666567325592,0.5595238109429678,1.0,0.6329086395816095,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.9608006863646609,0.6975962220871,54.54545454545454,0.5833333333333333,0.0,0.0,0.0,0.7428831744699528,0.69310998698313,53.333333333333336,0.325,0.6846153736114502,0.5267857164144516,1.0,0.6916827832542546,0.6598794245082102,50.0,0.625,0.6000000238418579,0.5,0.75,0.7002286716468673,0.6167451411500207,75.0,0.3333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.5908589139028301,0.6653319602094269,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.6731556698470098,0.7877018571607689,57.14285714285714,0.25,0.0,0.0,0.0,0.6276118590414448,0.7633936726384423,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.6652830432983005,0.7757669583081322,50.0,0.375,0.0,0.0,0.0,0.9336498012633357,0.7024559955846026,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6779286319018628,0.7269529877102431,50.0,0.5,0.25,0.1666666716337204,0.5,0.736980592062719,0.8234425114836856,50.0,0.375,0.6666666865348816,0.5,1.0,0.40703416139219634
8,1.7122817718554266,0.801332244432529,57.89473684210527,0.6333333333333333,0.0,0.0,0.0,1.0315202713918585,63.63636363636363,0.3333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.0941141354454375,0.9216301669903708,54.54545454545454,0.45,0.0,0.0,0.0,0.3355253711823697,0.6917485951034806,46.666666666666664,0.8500000000000001,0.0,0.0,0.0,0.6983611121858976,0.9034269726823912,37.5,0.625,0.0,0.0,0.0,0.6167161473558636,1.035418539232215,37.5,0.8,0.0,0.0,0.0,0.38775267902419847,0.8425183025382124,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.8136954612081043,2.0324757372282063,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,3.4768861566135345,0.8886144250546646,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.4276288414519137,1.0946200840109919,50.0,0.4375,0.0,0.0,0.0,0.43451162046078445,0.8327404528451059,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.9848194775947552,0.9025564567475959,20.0,0.5,0.4444444552063942,0.3125,1.0,0.8163112559206931,0.6502048723424724,60.0,0.7166666666666667,0.25,0.5,0.1666666716337204,0.3358121127657319
