,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6145643011615514,0.09420573272202082,64.28571428571429,0.14223937013375634,50.0,0.9395806674432727
1,0.40397420834916076,0.11760290102967175,42.857142857142854,0.13478916039819308,70.0,0.5006138120987738
2,0.17057799643301422,0.10020362988288722,42.857142857142854,0.10030781559761244,80.0,0.4722929984129425
3,0.08526549491703815,0.1092421040920707,57.14285714285714,0.13431411960926223,70.0,0.2941510886314789
4,0.028773359208513705,0.12091451455418978,50.0,0.11065562449328067,70.0,0.4875518669941669
5,0.035786982573559056,0.09706990086826495,64.28571428571429,0.12316963328782657,70.0,0.15105605764936228
6,0.02462527117384682,0.1208991266132782,57.14285714285714,0.055969671282634616,90.0,0.06916925273877317
7,0.026191286227192308,0.10245465488939197,71.42857142857143,0.05484009458811453,90.0,0.07373439062332982
8,0.01481288145800776,0.1822365002463394,50.0,0.15124136021740656,90.0,0.011262702969792008
9,0.003069726384632607,0.1312223658046829,57.14285714285714,0.069021911495285,90.0,0.008605810413124523
10,0.004697262486664113,0.12018132138764566,57.14285714285714,0.1341008344256101,90.0,0.005869529981691621
11,0.0015216761181703219,0.1775545341582818,42.857142857142854,0.22965131162974856,90.0,0.004524794224807009
12,0.0016275126266017442,0.12208859369362601,57.14285714285714,0.06066410503217852,90.0,0.003973583434368874
13,0.0014395208249918157,0.14921427138835755,57.14285714285714,0.05556720297955399,90.0,0.0019442407596995744
14,0.0010503867936821714,0.1520900950751975,57.14285714285714,0.06409080284304672,90.0,0.00199818358181608
15,0.0005383679883361089,0.13355875414415405,57.14285714285714,0.056722101128180644,90.0,0.0018495089503412848
16,0.0009351936232418781,0.1450119372584395,57.14285714285714,0.06291381078718943,90.0,0.0020450658344325348
17,0.0008501950232715863,0.16142202045362572,57.14285714285714,0.059353078366245995,90.0,0.0013766695816093328
18,0.0010626955954593969,0.1588737921134931,57.14285714285714,0.06805789309492957,90.0,0.0009299179258056083
19,0.0005739566808210057,0.16104265865044173,57.14285714285714,0.07709622731380358,90.0,0.0012460079428768375
20,0.0007476077091007682,0.15835713206256363,57.14285714285714,0.06363590132224084,90.0,0.0012058151153651858
21,0.00043008478227536055,0.15921719064287115,57.14285714285714,0.060403246554352294,90.0,0.000726433561973008
22,0.0003429027842597103,0.17051130525334493,57.14285714285714,0.22637431963810895,90.0,0.0010597875230418403
23,0.0007453647027205721,0.1615646461331238,57.14285714285714,0.06364186726198458,90.0,0.0005186607908152036
24,0.00044858872857351167,0.15300925127885248,57.14285714285714,0.23846048226754535,90.0,0.0006671597738608112
25,0.00042954304311901953,0.15785563884392764,57.14285714285714,0.22843967314324343,90.0,0.0007257262548671372
26,0.00045528598812546496,0.17055747807195745,57.14285714285714,0.07338491079961783,90.0,0.0007300208587284701
27,0.00019237724920634298,0.1686103758914645,57.14285714285714,0.06918140820689495,90.0,0.0005319229617198
28,0.0004234223680033205,0.17196096089559035,57.14285714285714,0.06653531769728147,90.0,0.0004205664304135081
29,0.0003945684405836289,0.18355574580546988,57.14285714285714,0.2402227880910382,90.0,0.0005635429549266871
30,0.00030420265523822067,0.1732145221679393,57.14285714285714,0.06658154600034828,90.0,0.00035398046060416093
31,0.0001946960684108373,0.17886725560499775,57.14285714285714,0.07573190414406046,90.0,0.0003114702047413667
32,0.00023246278811194375,0.15864708217009155,57.14285714285714,0.07678148655150677,90.0,0.0003502773121679127
33,0.0003232942638914754,0.16183961940190697,57.14285714285714,0.07493646601185391,90.0,0.00037859683153023294
34,0.00012410774979938546,0.18769984165227108,57.14285714285714,0.07663344537466257,90.0,0.0002946936047300712
35,0.00012570829652034846,0.16123141959416332,57.14285714285714,0.07427421031996999,90.0,0.00037240097323767155
36,0.00015510140032435636,0.16359757276104833,57.14285714285714,0.06910948025920971,90.0,0.0002417693360089478
37,0.00014876325707608102,0.19025016713764523,57.14285714285714,0.06936655995311333,90.0,0.000282996519249538
38,0.00018441977715090546,0.1776640060370143,57.14285714285714,0.06944223302980178,90.0,0.00023295588047066789
39,0.00015237576324773043,0.17179165123057016,57.14285714285714,0.06897618074101194,90.0,0.000336304627685049
40,0.00016285730008094702,0.17198149317909106,57.14285714285714,0.07786275634602406,90.0,0.000283545877453412
41,0.00017909683078769887,0.17779281001199165,57.14285714285714,0.2691253166656606,90.0,0.0001902296227006696
42,0.00010954941678646205,0.18610288839320807,57.14285714285714,0.07491903303000777,90.0,0.0002570149338111954
43,0.0001287648015443014,0.19149567330666542,57.14285714285714,0.07056100124135019,90.0,0.00020613770554727778
44,8.340613524117863e-05,0.18778299666125164,57.14285714285714,0.2633243267428519,90.0,0.00018836238682477165
45,0.00020609615550027096,0.17785680419081432,57.14285714285714,0.07500973226520041,90.0,0.0002041426729111517
46,0.00013721873460100742,0.16703794403892577,57.14285714285714,0.07234920959759036,90.0,0.0001497990889797776
47,9.859263103548681e-05,0.18654220713096809,57.14285714285714,0.07733240937412046,90.0,0.0001803667498097489
48,0.0001363016758523072,0.1756475236434705,57.14285714285714,0.26569192086744825,90.0,0.00013483707612197264
49,0.00011912661515429018,0.16764140848345369,57.14285714285714,0.0715929753223382,90.0,0.0002055162070892865
50,0.00012323873318582806,0.18439700746365206,57.14285714285714,0.07134665773220697,90.0,0.00010550064057860548
51,7.957494288135887e-05,0.18965516952722908,57.14285714285714,0.08601463780475975,90.0,0.00015810639052139642
52,0.0001366681456876273,0.1929323790583137,57.14285714285714,0.07212519492020508,90.0,0.00013260825797493638
53,6.677551973365895e-05,0.1711836771310368,57.14285714285714,0.08010733924618119,90.0,0.0001476075133222583
54,8.593741018939321e-05,0.18784264253157487,57.14285714285714,0.07875800082521783,90.0,0.00010299854752620656
55,0.00011695744457901789,0.16363294954253096,57.14285714285714,0.07903516276628772,90.0,0.0001846678892528875
56,6.171555494336032e-05,0.19744715951565248,57.14285714285714,0.0810727440824737,90.0,0.00010913176144378489
57,5.494417740111068e-05,0.17957645435358385,57.14285714285714,0.08642376760048015,90.0,0.0001464114773300597
58,0.00010228030932496414,0.18393424603284705,57.14285714285714,0.07920995140077125,90.0,7.311480456534835e-05
59,4.7748274972728246e-05,0.20529692035731587,57.14285714285714,0.07402712885095672,90.0,0.0001579940813972499
