,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.5181451883469245,0.08782786111796388,61.170212765957444,0.07313841883437394,66.14173228346458,0.7222704110432968,0.08508098494164892,67.74193548387096,0.43448974260681456,0.0966874401698038,46.08695652173913,0.6026407917225499,0.09602179907773505,53.65853658536586,0.7693850569282408,0.13009898955080412,70.58823529411765,1.0431371724068161,0.11620835665998157,77.77777777777779,0.9865622150628427,0.09462713981325807,53.84615384615385,1.568284755046329,0.1378816972757355,42.857142857142854,0.5158010278550905,0.14823220408425777,50.0,0.6153876932971607,0.09839355645612755,57.14285714285714,0.9874459043401355
1,0.6829598331946363,0.08430285471716968,63.297872340425535,0.062146828267080796,75.59055118110236,0.5557898063572598,0.07268938645881412,70.96774193548387,1.1614577255006278,0.09954290656026091,53.91304347826087,0.318557894983614,0.13091923411917408,41.46341463414634,0.6778736139410677,0.07375017052285954,82.35294117647058,0.6811247393848149,0.11627785724071465,77.77777777777779,1.0123624132451687,0.08617525652931474,69.23076923076923,0.7049057443773563,0.09413250362890922,71.42857142857143,0.3103552042025632,0.13043939691367368,80.0,0.5626762873626631,0.11350314873825482,57.14285714285714,0.5178395775616897
2,0.2773432848889348,0.09104212764359461,59.57446808510638,0.055383814350501034,79.52755905511812,0.7658827829936895,0.06523808661155585,80.64516129032258,0.29535808511165457,0.12168262241422274,50.43478260869565,0.49496546523386187,0.11060798279015266,41.46341463414634,0.5593932111098947,0.11304369283026348,76.47058823529412,0.26621160870129146,0.10554005965321157,55.55555555555556,1.016215051731505,0.12562486224355734,61.53846153846154,0.6346624651568452,0.07999476922700664,71.42857142857143,0.3431663959269953,0.1268956161971274,70.0,0.34234849819244406,0.1609547951124021,42.857142857142854,0.5228927917925015
3,1.499745632741078,0.1492942675657498,60.63829787234043,0.07169482374580757,74.80314960629921,0.39654567416836517,0.10673318231953167,77.41935483870968,0.21889359571974484,0.14826961942849773,54.78260869565217,0.15131645880582525,0.11493086282331115,46.34146341463415,0.4374006031599249,0.026372404019059704,88.23529411764706,0.13636418627436764,0.21774224908479176,55.55555555555556,0.26881547552913115,0.06389333715529572,76.92307692307693,0.2609439093443786,0.38228605571193935,42.857142857142854,1.594170235759581,0.06810989482150132,80.0,0.4168081369332316,0.1470529931750468,28.57142857142857,1.3217692182371512
4,0.3699733395117228,0.0956996087559596,61.170212765957444,0.08145782061385654,79.52755905511812,0.7612961114871769,0.14347316501320242,67.74193548387096,0.11043120307763753,0.14207084857901034,50.43478260869565,0.10400902561924588,0.10109653585760238,65.85365853658537,0.31457301045278063,0.03987116086831011,88.23529411764706,0.08319292689043381,0.37539864135047185,66.66666666666666,0.5581698784503736,0.0740253387206718,76.92307692307693,0.2728209366259793,0.19005578793787853,50.0,0.18223509048685077,0.07593246077223224,80.0,0.19729050125527892,0.14371136640555318,28.57142857142857,0.1482179535872099
5,0.16464933768810136,0.1030107672234358,61.702127659574465,0.06850218425758758,79.52755905511812,0.15171929346304733,0.08864067510130659,80.64516129032258,0.18147772758935135,0.15491951079655344,44.34782608695652,0.18836209679021756,0.1749618625731432,51.21951219512195,0.43514070193288346,0.025919676127930773,94.11764705882352,0.01594017529177437,0.19597663054785727,55.55555555555556,0.2036383009819623,0.05538556989738512,76.92307692307693,0.033136396931928054,0.2056173312804351,57.14285714285714,0.06536747726465929,0.07332541543699767,70.0,0.084751975407317,0.16093273811739622,42.857142857142854,0.5573531185511388
6,0.008304227361100041,0.2307933575940843,48.93617021276596,0.08022334895075929,80.31496062992126,0.5965263467934404,0.10579094827654754,83.87096774193549,0.2681090372199452,0.2916691517961913,53.91304347826087,0.008114556057771807,0.14828394151576235,56.09756097560976,0.1621511476783079,0.0429972323993752,82.35294117647058,0.006294583980585164,0.2507175465581517,55.55555555555556,0.01744890854473656,0.11735597638195491,76.92307692307693,0.00751007480231006,0.10257715062943691,71.42857142857143,0.36811343572755767,0.13099676977325175,70.0,0.3148595685880416,0.4291844364291425,42.857142857142854,0.037238859384376086
7,0.3334933680292236,0.1382823612661317,59.04255319148937,0.09275086738971483,78.74015748031496,0.061525902493918004,0.11418618327979457,80.64516129032258,0.020806661241017068,0.18743522195460752,51.30434782608696,0.02725890226872806,0.1607827238763178,58.536585365853654,0.1006327206082068,0.07244708063853839,82.35294117647058,0.016255487428401723,0.7309698655476677,55.55555555555556,0.05340238264430098,0.12188099966770682,76.92307692307693,0.002880901488843439,0.1609268089559179,64.28571428571429,0.013853250733205666,0.12931435705371955,70.0,0.34900688613167824,0.36138311478215224,42.857142857142854,0.11471512241115515
8,0.671367825953992,0.15234943526799732,57.446808510638306,0.13078765978862572,81.10236220472441,0.0056262679125571365,0.15153033292165846,83.87096774193549,0.01651033326931605,0.23336383274020212,51.30434782608696,0.019803115846123008,0.17877121468997265,53.65853658536586,0.016760806743120582,0.01736141345414097,94.11764705882352,0.0029090920474348823,0.265790759694759,44.44444444444444,0.051754078715873175,0.09592435899912438,84.61538461538461,0.006153604933597828,0.3651994955684152,42.857142857142854,0.009698769566337233,0.1501791255081017,70.0,0.02423018343659277,0.36795923990446866,28.57142857142857,0.05135480218920542
