,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6925324337220412,0.6850794315121344,56.25,0.6195312500000001,0.16264880821108818,0.4375,0.10372023936361074,0.7710456248584082,54.4973544973545,0.5418650793650793,0.051388888309399285,0.125,0.032638889426986374,0.6843111697455254,0.6917703815697571,68.75,0.38913690476190477,0.0,0.0,0.0,0.6912442247303614,0.6914638676252158,64.65517241379311,0.5655555555555555,0.0,0.0,0.0,0.6925528885330259,0.7140159599536274,42.857142857142854,0.29444444444444445,0.0,0.0,0.0,0.694932864063365,0.6930102310899453,44.44444444444444,0.6875,0.20634921391805014,0.5,0.13888889054457346,1.0857622213270641,0.6937220965803119,22.22222222222222,0.625,0.0,0.0,0.0,0.7245005626873581,0.6926596659042106,53.84615384615385,0.6666666666666666,0.0,0.0,0.0,0.6938761561433853,0.6933425268835375,42.857142857142854,0.46875,0.5833333432674408,0.4166666716337204,1.0,0.6961294767599044,0.7033103386031637,60.0,0.5666666666666667,0.7179487347602844,0.5625,1.0,0.6937464638903016,0.6914475909063729,62.5,0.6,0.0,0.0,0.0,0.6938556903598209
1,1.148892965644077,0.6364039038370491,59.375,0.75546875,0.2702380996197462,0.5625,0.18333333544433117,0.685485000647799,53.43915343915344,0.6046874999999999,0.07638888557751973,0.1875,0.05416666716337204,0.6959993522019137,0.6352175958812041,68.75,0.4842261904761905,0.0,0.0,0.0,0.6338026051309039,0.6938049303975687,37.06896551724138,0.5660714285714286,0.49882636964321136,0.35555555621782936,0.9333333333333333,0.6923415743942647,0.807245452783175,42.857142857142854,0.3645833333333333,0.0,0.0,0.0,0.6298690905217168,0.6923484822727378,44.44444444444444,0.5,0.09523809949556987,0.3333333333333333,0.055555557211240135,0.8032892004738146,0.6231078376368939,77.77777777777779,0.5416666666666667,0.9285714328289032,0.875,1.0,0.8777313381387556,0.6928434232600184,53.84615384615385,0.5166666666666667,0.0,0.0,0.0,0.7490989483835054,0.6878681074244827,42.857142857142854,0.5,0.5274725407361984,0.3958333358168602,1.0,0.6930191493445638,0.7289189340137214,50.0,0.06666666666666667,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.7107162382683048,0.628910600750487,62.5,0.6,0.0,0.0,0.0,0.6626568504034792
2,0.6267063662250045,0.5595416904188247,69.53125,0.7822172619047619,0.7016865164041519,0.6458333376795053,0.823958333581686,0.8043367468511464,47.08994708994709,0.547718253968254,0.6173104817668597,0.47604166716337204,1.0,1.3719077055954534,0.6355128719361953,68.75,0.4666666666666667,0.22500000149011612,0.375,0.1666666716337204,0.42276870943010036,0.6943143815705496,35.3448275862069,0.5820238095238095,0.47353536387284595,0.3416666666666667,0.9333333333333333,0.6896982250435519,0.7033629900849094,54.761904761904766,0.6458333333333334,0.6808080871899923,0.553571437795957,0.9250000019868215,0.9610559958140618,0.7790626640802865,44.44444444444444,0.7555555555555555,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.6327512226050065,0.6947659985592285,66.66666666666666,0.5,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.6729252407478908,0.6926721236745124,61.53846153846154,0.6666666666666666,0.5750000029802322,0.550000011920929,0.6666666716337204,0.6929997358841362,0.6715650168511466,50.0,0.7333333333333334,0.6333333253860474,0.4642857164144516,1.0,0.6918995876816386,0.88776927536803,10.0,0.25,0.111111119389534,0.1666666716337204,0.0833333358168602,0.6918036908446321,0.6879927694403206,62.5,0.5333333333333333,0.0,0.0,0.0,0.6950177155997849
3,0.6540222622139468,0.7552330739671601,57.03125,0.7557291666666667,0.21071428805589676,0.5,0.13750000204890966,0.8676115864911941,54.4973544973545,0.5351438492063492,0.037500000248352684,0.08333333333333333,0.0243055559694767,0.9301552355978477,0.6721043762924312,68.75,0.5166666666666667,0.125,0.25,0.0833333358168602,0.6881058767161431,0.6933286863898288,44.827586206896555,0.5012698412698413,0.4985185295343399,0.3910317530234655,0.800000003973643,0.6949925633239993,0.9675951883218887,42.857142857142854,0.41736111111111107,0.0,0.0,0.0,1.008869957013939,1.0705728217797235,44.44444444444444,0.4847222222222222,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.3820524803014779,1.0167096840221064,22.22222222222222,0.5833333333333333,0.0,0.0,0.0,0.7718886539010773,0.6917602283020574,53.84615384615385,0.7666666666666666,0.0,0.0,0.0,0.6919727874107222,0.6599552968459845,64.28571428571429,0.7,0.4000000059604645,0.5,0.3333333432674408,0.6203321647538548,0.8575206095045498,0.0,0.25,0.0,0.0,0.0,0.7924913246590166,0.6722330807879229,62.5,0.4,0.0,0.0,0.0,0.6940116764284837
4,0.7504796700521615,0.5762344038407031,68.75,0.7919270833333333,0.722397405654192,0.6360119171440601,0.8635416701436043,0.8788421654220584,48.67724867724868,0.5963789682539683,0.6254107138762871,0.4836309539775054,1.0,0.4392042893021231,0.7641482852990324,53.125,0.7041666666666666,0.5530303120613098,0.3854166716337204,1.0,0.6185312064770254,0.6926486155006532,55.172413793103445,0.4457539682539683,0.2688888947168986,0.35555555621782936,0.2555555562178294,0.6930196417889991,0.6925238933117891,59.523809523809526,0.4689484126984127,0.6004273494084676,0.5307539701461792,0.7579365074634552,0.6358933344696001,0.8291542742401921,61.111111111111114,0.5805555555555556,0.811965823173523,0.7083333333333334,1.0,1.3216228838294577,0.6729087709746326,55.55555555555556,0.75,0.29999998211860657,0.5,0.2142857164144516,0.7887960768749706,0.6915238047944042,84.61538461538461,0.8,0.875,0.800000011920929,1.0,0.694924695444857,0.6482616662675216,50.0,0.7083333333333333,0.6222222447395325,0.4761904925107956,1.0,0.6960364512387937,0.7525041758375377,60.0,0.5,0.4285714328289032,0.375,0.5,0.695941372347228,0.6681395409919917,62.5,0.6,0.0,0.0,0.0,0.6952766942662825
5,0.4072454120539326,0.624969660188535,71.875,0.8324032738095238,0.6914366949349642,0.721726194024086,0.705357151106,0.6712466013861399,55.55555555555556,0.5777777777777777,0.09255952263871829,0.25,0.058035715172688164,0.7781833944614429,0.611490291004982,71.875,0.6674107142857143,0.1666666716337204,0.25,0.125,0.07916841718765055,0.6896653568326909,64.65517241379311,0.4942857142857143,0.0,0.0,0.0,0.7033315133717475,0.6921266815233709,57.14285714285714,0.5273809523809524,0.5989899039268494,0.5029762039581934,0.7666666706403097,0.6418676745745364,0.592143701878741,66.66666666666666,0.47222222222222215,0.4981684883435567,0.5079365173975626,0.5,0.8258108614700655,0.6778677810033534,22.22222222222222,0.75,0.0,0.0,0.0,0.5843823771487463,0.6920161677367163,46.15384615384615,0.8,0.0,0.0,0.0,0.6960690555668091,0.6599664622170291,64.28571428571429,0.75,0.20000000298023224,0.5,0.125,0.6796724836403922,0.6818396841726372,70.0,0.23333333333333334,0.7500000298023224,0.6071428656578064,1.0,0.7107579319840015,0.6920300658664121,62.5,0.5333333333333333,0.0,0.0,0.0,0.6937853683196846
6,0.5631802232055576,0.5515965538298998,69.53125,0.8113839285714286,0.5447105076164007,0.7135416679084301,0.45029763132333755,0.691492193605483,57.14285714285714,0.5716021825396824,0.32318122312426567,0.5277777798473835,0.27559524215757847,0.5527329195467343,0.5975857758104556,75.0,0.6791666666666667,0.4583333432674408,0.5416666716337204,0.4166666716337204,0.6390027869040097,0.6909942754510797,64.65517241379311,0.4515873015873016,0.0,0.0,0.0,0.6987063732693011,0.7179530534780634,42.857142857142854,0.48194444444444445,0.13095238308111826,0.25,0.08888889104127884,0.6988305857326071,0.5988369243246258,66.66666666666666,0.526984126984127,0.48571427663167316,0.5833333333333334,0.4761904776096344,0.48385175172936545,0.9695036408507752,33.33333333333333,0.5357142857142857,0.125,0.5,0.0714285746216774,0.7328835691299299,0.6913723098843808,53.84615384615385,0.5416666666666667,0.4166666716337204,0.5,0.375,0.6904162333694055,0.6697887345394243,71.42857142857143,0.7666666666666666,0.6000000089406967,0.75,0.5000000149011612,0.6090520867122173,0.6016193214903597,50.0,0.5416666666666667,0.222222238779068,0.3333333432674408,0.1666666716337204,0.6256888853120285,0.6940419745795944,37.5,0.3333333333333333,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6935191405411816
7,0.6233804299785377,0.5298887471378718,71.875,0.8070312500000001,0.7263122461736202,0.7061011958867311,0.8020833358168602,0.6803915586596758,57.67195767195767,0.6104166666666667,0.47196970383326214,0.5541666721304258,0.4631944497426351,0.6814161292111878,0.5722105721686177,68.75,0.7199404761904762,0.497023805975914,0.5666666775941849,0.5,0.31904957898601183,0.6911129027958064,61.206896551724135,0.5299603174603175,0.044444445768992105,0.06666666666666667,0.03333333333333333,0.6870730937304973,0.7015454273399574,57.14285714285714,0.5402777777777777,0.7129629651705424,0.6388888955116272,0.8416666686534882,1.0252240964623365,0.6055384597734903,66.66666666666666,0.7055555555555556,0.8222222526868185,0.7666666706403097,0.9333333373069763,0.4105664291938706,0.8650728199241561,44.44444444444444,0.6666666666666667,0.25,0.5,0.1666666716337204,0.6458859368061313,0.6913734571910225,76.92307692307693,0.7083333333333333,0.800000011920929,0.6666666865348816,1.0,0.6927119870334519,0.7307966382094576,78.57142857142857,0.7666666666666666,0.7750000059604645,0.800000011920929,0.8333333432674408,0.5922647898281345,0.6056412277084423,70.0,0.625,0.7857142686843872,0.8333333432674408,0.75,0.6995956324856603,0.6851703143591614,37.5,0.8666666666666667,0.5454545617103577,0.375,1.0,0.6770273174243653
8,0.34398351411768485,0.5356841827620575,75.0,0.8335937499999999,0.7313644737005234,0.7212797701358795,0.7796875052154064,0.6718170427054556,62.96296296296296,0.6827876984126983,0.442559531579415,0.6062500029802322,0.38382937014102936,0.6935321525440263,0.5707581917749015,75.0,0.7083333333333334,0.4791666716337204,0.4416666775941849,0.5416666716337204,0.6215106403512639,0.6885891777718846,64.65517241379311,0.5391666666666667,0.0,0.0,0.0,0.681100697149826,0.7116517756444567,59.523809523809526,0.4701388888888889,0.7414141496022543,0.6571428726116816,0.9111111164093018,1.102830749688797,0.6205862725923466,72.22222222222221,0.7999999999999999,0.8535353740056356,0.7936508059501648,0.9333333373069763,0.12830330078142538,0.784195916298529,44.44444444444444,0.625,0.25,0.5,0.1666666716337204,0.6269635883897963,0.6918130807580833,69.23076923076923,0.7083333333333333,0.6666666865348816,0.625,0.800000011920929,0.6871098686307352,0.7933394009459279,78.57142857142857,0.59375,0.7083333432674408,0.875,0.625,0.6953951353439695,0.5793568403366478,60.0,0.9,0.75,0.8333333432674408,0.7000000029802322,0.5893583819546693,0.6942042321359626,62.5,0.4666666666666667,0.0,0.0,0.0,0.7054384875422643
