,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,138.4423053857149,119.8060931025294,0.0,0.0,0.0,0.0,0.0,126.59825477998842,0.0,0.0,0.0,0.0,0.0,154.266178924525,42.72224153498775,0.0,0.0,0.0,0.0,0.0,84.16809369410636,47.72247490021607,0.0,0.0,0.0,0.0,0.0,137.38506211777303,11.440915350954821,0.0,0.0,0.0,0.0,0.0,5.8246347658244275,1419.8678997305083,0.0,0.0,0.0,0.0,0.0,1336.1460098800706,49.768207373966526,0.0,0.0,0.0,0.0,0.0,64.46957104991876,642.780754010382,0.0,0.0,0.0,0.0,0.0,1380.6053082972448,439.0155290554226,0.0,0.0,0.0,0.0,0.0,1189.9358069297507,232.38947432275572,0.0,0.0,0.0,0.0,0.0,13.656227571919608,99.48323784372792,0.0,0.0,0.0,0.0,0.0,44.64673754226483,715.9902843275561,0.0,0.0,0.0,0.0,0.0,758.7469316570322,104.25297625678873,0.0,0.0,0.0,0.0,0.0,157.05387469830558,1817.8902143671899,0.0,0.0,0.0,0.0,0.0,2338.8150342186286,3051.831641565765,0.0,0.0,0.0,0.0,0.0,3809.4366547295745,2495.5652427648956,0.0,0.0,0.0,0.0,0.0,2555.9531425555783,360.7974892968368,0.0,0.0,0.0,0.0,0.0,534.3583082883342
1,122.2753975365962,92.32681018204046,0.0,0.0,0.0,0.0,0.0,6.969281832725557,0.0,0.0,0.0,0.0,0.0,11.236990902936519,8.189545431154933,0.0,0.0,0.0,0.0,0.0,10.0090516444133,15.202682416058632,0.0,0.0,0.0,0.0,0.0,15.443381514808243,10.991522810425344,0.0,0.0,0.0,0.0,0.0,5.905339127433298,971.1068158983708,0.0,0.0,0.0,0.0,0.0,1082.1208416551247,54.71618803358938,0.0,0.0,0.0,0.0,0.0,110.59189208053064,362.63560138142105,0.0,0.0,0.0,0.0,0.0,335.50986331274265,193.07264180763696,0.0,0.0,0.0,0.0,0.0,643.0574539654258,161.21690570869688,0.0,0.0,0.0,0.0,0.0,425.482739235656,85.02487709405354,0.0,0.0,0.0,0.0,0.0,286.8972588697618,420.59048423261083,0.0,0.0,0.0,0.0,0.0,313.66521999790416,82.45623041094636,0.0,0.0,0.0,0.0,0.0,15.205731907847996,1503.7495812962527,0.0,0.0,0.0,0.0,0.0,1003.1707681179458,1526.7506200972016,0.0,0.0,0.0,0.0,0.0,1698.68165474121,1302.5872288322007,0.0,0.0,0.0,0.0,0.0,1126.2614530410829,360.3543483416344,0.0,0.0,0.0,0.0,0.0,512.4237737576641
2,14.955115528707596,30.1206497831381,0.0,0.0,0.0,0.0,0.0,9.827950397457384,0.0,0.0,0.0,0.0,0.0,13.401501080579516,1.7320571126167656,0.0,0.0,0.0,0.0,0.0,4.111209415823149,20.05083255248708,0.0,0.0,0.0,0.0,0.0,22.883200886130687,5.707740376653831,0.0,0.0,0.0,0.0,0.0,2.4005114616037058,697.6271600190056,0.0,0.0,0.0,0.0,0.0,567.8118766125465,35.76252897104416,0.0,0.0,0.0,0.0,0.0,113.5213199985036,128.9343615930699,0.0,0.0,0.0,0.0,0.0,33.753413175704054,114.57187785829024,0.0,0.0,0.0,0.0,0.0,331.69746405015565,147.51849152846322,0.0,0.0,0.0,0.0,0.0,134.3261989657488,126.21643552731635,0.0,0.0,0.0,0.0,0.0,132.64835710807617,332.5968819619652,0.0,0.0,0.0,0.0,0.0,282.8482785466586,75.4564272892775,0.0,0.0,0.0,0.0,0.0,34.59978602493922,809.0227805359503,0.0,0.0,0.0,0.0,0.0,1112.8026651325295,595.2579374864391,0.0,0.0,0.0,0.0,0.0,739.0265695846739,483.07520526710266,0.0,0.0,0.0,0.0,0.0,353.8738140475667,359.9307653741333,0.0,0.0,0.0,0.0,0.0,494.5732713960382
3,7.040711156693934,71.81445031118378,0.0,0.0,0.0,0.0,0.0,14.584049890231812,0.0,0.0,0.0,0.0,0.0,25.436897999927982,2.711935721291209,0.0,0.0,0.0,0.0,0.0,6.844604223762596,8.455350954139375,0.0,0.0,0.0,0.0,0.0,7.724279491654076,7.383376173893667,0.0,0.0,0.0,0.0,0.0,5.337587709948153,586.4803164456729,0.0,0.0,0.0,0.0,0.0,274.0125816932201,30.656970712188404,0.0,0.0,0.0,0.0,0.0,61.63410991605757,136.3569159096313,0.0,0.0,0.0,0.0,0.0,8.631760877842888,92.32193522568657,0.0,0.0,0.0,0.0,0.0,79.08688935807525,134.06721417989453,0.0,0.0,0.0,0.0,0.0,40.55690984766013,94.86662667284588,0.0,0.0,0.0,0.0,0.0,160.06047926093356,346.6133424887063,0.0,0.0,0.0,0.0,0.0,300.5853371097794,116.5109742452235,0.0,0.0,0.0,0.0,0.0,70.65435169902673,226.63228105457716,0.0,0.0,0.0,0.0,0.0,618.5259874905037,224.89405666445742,0.0,0.0,0.0,0.0,0.0,568.670018886918,97.62955587762673,0.0,0.0,0.0,0.0,0.0,266.42531638684176,224.9927294157327,0.0,0.0,0.0,0.0,0.0,464.9829950020553
4,28.875383207922155,31.843751758634117,0.0,0.0,0.0,0.0,0.0,12.225108675409622,0.0,0.0,0.0,0.0,0.0,8.464976420656226,4.219966974732216,0.0,0.0,0.0,0.0,0.0,0.5681784820563275,5.799304566279768,0.0,0.0,0.0,0.0,0.0,7.620973045856523,3.4068973401769314,0.0,0.0,0.0,0.0,0.0,3.453948576359021,400.060294482784,0.0,0.0,0.0,0.0,0.0,214.33924079551414,46.553209582318,0.0,0.0,0.0,0.0,0.0,2.548945860902072,71.39287823524236,0.0,0.0,0.0,0.0,0.0,184.30888074856395,95.58837669277871,0.0,0.0,0.0,0.0,0.0,75.55548128816407,105.34764993354473,0.0,0.0,0.0,0.0,0.0,15.361219736434357,95.34377756089837,0.0,0.0,0.0,0.0,0.0,108.24769144799436,295.3307361267957,0.0,0.0,0.0,0.0,0.0,356.8315900873731,62.31446908587131,0.0,0.0,0.0,0.0,0.0,130.43069446242086,92.75754325727566,0.0,0.0,0.0,0.0,0.0,145.07361111870898,75.35184127957179,0.0,0.0,0.0,0.0,0.0,140.15873748414543,112.28498282592231,0.0,0.0,0.0,0.0,0.0,119.06958144610567,124.14101607043067,0.0,0.0,0.0,0.0,0.0,395.80955347576145
5,36.48526476589902,14.567671480244847,0.0,0.0,0.0,0.0,0.0,2.781655560120717,0.0,0.0,0.0,0.0,0.0,10.5958137133157,2.4396731839197,0.0,0.0,0.0,0.0,0.0,0.4564166590298349,6.573205821835574,0.0,0.0,0.0,0.0,0.0,7.036893083270502,3.193207093274122,0.0,0.0,0.0,0.0,0.0,0.9878704531443177,380.2489393536489,0.0,0.0,0.0,0.0,0.0,223.56587802214378,49.45463916377006,0.0,0.0,0.0,0.0,0.0,35.09993987777144,53.95530441688467,0.0,0.0,0.0,0.0,0.0,212.38578165941905,90.66664666661534,0.0,0.0,0.0,0.0,0.0,2.3438185832432654,95.52090307548762,0.0,0.0,0.0,0.0,0.0,1.9528681931443557,100.53112562966189,0.0,0.0,0.0,0.0,0.0,31.27422308978437,235.29373844984457,0.0,0.0,0.0,0.0,0.0,263.1314338827371,64.68157130323785,0.0,0.0,0.0,0.0,0.0,2.5234882252313553,77.26929565158456,0.0,0.0,0.0,0.0,0.0,66.54661965197606,65.49269376931694,0.0,0.0,0.0,0.0,0.0,26.903791528611638,110.83725962446155,0.0,0.0,0.0,0.0,0.0,85.87252098493506,68.76722439922743,0.0,0.0,0.0,0.0,0.0,162.89269943331593
6,45.296361398954204,35.180562762413395,0.0,0.0,0.0,0.0,0.0,2.053275168435694,0.0,0.0,0.0,0.0,0.0,0.7689145306741504,4.228462846157293,0.0,0.0,0.0,0.0,0.0,6.824164310740988,7.69388190163447,0.0,0.0,0.0,0.0,0.0,9.24758731376006,9.39349145949394,0.0,0.0,0.0,0.0,0.0,0.8140943710704127,363.97165668626866,0.0,0.0,0.0,0.0,0.0,140.23197681254774,40.86752038956347,0.0,0.0,0.0,0.0,0.0,27.564751062886472,69.16329018281623,0.0,0.0,0.0,0.0,0.0,107.93376790879653,159.59646843182367,0.0,0.0,0.0,0.0,0.0,35.6021718670519,61.41414513059832,0.0,0.0,0.0,0.0,0.0,21.298045495932982,111.71712162381672,0.0,0.0,0.0,0.0,0.0,46.396571695690724,260.54663593984384,0.0,0.0,0.0,0.0,0.0,246.11138370255685,55.855120826744404,0.0,0.0,0.0,0.0,0.0,26.22237436782109,82.43091434270848,0.0,0.0,0.0,0.0,0.0,181.72073259782377,41.65305016458001,0.0,0.0,0.0,0.0,0.0,47.527862959768285,149.37154647440542,0.0,0.0,0.0,0.0,0.0,79.18021151987679,31.984309475923055,0.0,0.0,0.0,0.0,0.0,40.16054592868714
7,4.730287420036962,45.36820968190282,0.0,0.0,0.0,0.0,0.0,2.3054543385319195,0.0,0.0,0.0,0.0,0.0,5.460409750330203,15.848405378008682,0.0,0.0,0.0,0.0,0.0,1.6004604317549123,15.482757044209956,0.0,0.0,0.0,0.0,0.0,21.387190875004016,3.250409282374793,0.0,0.0,0.0,0.0,0.0,2.8160786928625536,337.2078635297738,0.0,0.0,0.0,0.0,0.0,223.01054729965543,50.564904348131215,0.0,0.0,0.0,0.0,0.0,52.291389931971665,47.98911641718469,0.0,0.0,0.0,0.0,0.0,94.6607153199208,163.43933173795403,0.0,0.0,0.0,0.0,0.0,2.8368988439822203,50.18444635101799,0.0,0.0,0.0,0.0,0.0,2.078591341073854,85.71015514354686,0.0,0.0,0.0,0.0,0.0,83.32706088250872,204.9127803339752,0.0,0.0,0.0,0.0,0.0,288.8306273341843,55.235478691252865,0.0,0.0,0.0,0.0,0.0,17.590198996103485,84.32580915394797,0.0,0.0,0.0,0.0,0.0,133.23790851529043,38.16987657466006,0.0,0.0,0.0,0.0,0.0,39.22434413476158,106.01294230936165,0.0,0.0,0.0,0.0,0.0,80.96615687228,27.478904589503003,0.0,0.0,0.0,0.0,0.0,63.17921250062796
8,1.8913216028190556,17.1431135940757,0.0,0.0,0.0,0.0,0.0,2.182734447135517,0.0,0.0,0.0,0.0,0.0,8.076022312530013,1.4649515601763503,0.0,0.0,0.0,0.0,0.0,2.600304269050491,9.96576402829238,0.0,0.0,0.0,0.0,0.0,4.416272405533772,7.123175636925624,0.0,0.0,0.0,0.0,0.0,3.8051928521721847,340.0866095736855,0.0,0.0,0.0,0.0,0.0,187.21801590925105,34.32819266183534,0.0,0.0,0.0,0.0,0.0,5.643361626512914,42.18689785967896,0.0,0.0,0.0,0.0,0.0,10.516076318467794,105.17345521046735,0.0,0.0,0.0,0.0,0.0,8.67752637628821,61.81751325874108,0.0,0.0,0.0,0.0,0.0,204.04473058934195,131.61008125879144,0.0,0.0,0.0,0.0,0.0,134.86643056227007,214.1188917682473,0.0,0.0,0.0,0.0,0.0,193.80615281632424,53.6902953034001,0.0,0.0,0.0,0.0,0.0,84.82442599114727,92.11482397917214,0.0,0.0,0.0,0.0,0.0,132.34253745178967,88.39166218732487,0.0,0.0,0.0,0.0,0.0,56.935378514091404,67.92371459518142,0.0,0.0,0.0,0.0,0.0,21.81020117641087,15.25501927575568,0.0,0.0,0.0,0.0,0.0,52.832540821736
