,BIP,BIP,BIP,SZ,SZ,SZ,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.3113158050561378,0.2509879104366858,50.0,0.09314715792474651,55.55555555555556,0.9197218172751463,0.08842108627532608,50.0,0.6925383429053064,0.0973681424678943,50.0,0.6928028095784744,0.12030835128589862,50.0,0.7145498674905713,0.13969485715912083,48.148148148148145,0.6619879266091969,0.12368562289379523,50.0,0.8905135015959711,0.11550523908555815,55.55555555555556,0.6918583021766996,0.09875400415583303,50.0,0.6760186779964702
1,0.5162811926281384,0.13143845164174,50.0,0.10691930876145776,50.79365079365079,0.6959425400017216,0.08841960922228813,50.0,0.6944588044198956,0.09448521599321988,50.0,0.713004506239628,0.1313696190065313,50.0,0.3757605173146642,0.11144386553501295,48.148148148148145,0.6902236322039024,0.1105090260703172,55.00000000000001,0.7984306260305671,0.11555366349208326,50.0,0.6924804398384926,0.10297464716931502,50.0,0.6287103575696175
2,0.9229220082868487,0.1257418157841145,56.25,0.1252264211482212,52.38095238095239,0.5017353454710936,0.0883823283449644,56.12244897959183,0.6910850988320028,0.12473035686996684,57.14285714285714,0.20328366079575363,0.14156064307710783,44.44444444444444,0.5102879775184479,0.10963968264902257,51.85185185185185,0.6733661446963692,0.1059198194935838,55.00000000000001,0.5934061606251078,0.11702522709888176,44.44444444444444,0.6242285718372549,0.09781745018073419,42.857142857142854,1.0281469490989068
3,0.23817280034003524,0.10616318745167935,68.75,0.09138590820144685,68.25396825396825,0.9179760368189337,0.0883460131411202,54.59183673469388,0.6930611085442845,0.08906514364732813,64.28571428571429,0.1291226633231609,0.14287791554305757,50.0,0.7459814491180232,0.1492765169373359,59.25925925925925,0.6760296578369676,0.18114438211569484,35.0,0.5190543013656362,0.15747012466034951,44.44444444444444,0.641710928029323,0.10121349214376292,35.714285714285715,0.680176359916767
4,0.3721603108592103,0.13480374350247554,59.375,0.15326934314448964,51.587301587301596,0.3267602550719153,0.08835877224307151,50.51020408163265,0.6921848044566095,0.10714657696439737,60.71428571428571,0.7600183928229648,0.1616493608101764,50.0,0.8826137207408612,0.13909689163285863,44.44444444444444,0.6895686962472157,0.15658655939874827,50.0,0.07677125948627098,0.11274421487581535,55.55555555555556,0.5588772970879733,0.12352460957648094,50.0,0.670582026421975
5,0.7031375700000488,0.06306250767681465,71.875,0.17398269028720395,55.55555555555556,0.15905810081304084,0.08833617667000702,55.61224489795919,0.6915442653155357,0.11801592860637132,57.14285714285714,0.7319267336677661,0.16071831939999656,50.0,0.8579824496449375,0.16452065098044752,55.55555555555556,0.662487085295603,0.1212223788486462,55.00000000000001,0.48243341200564616,0.17111562534505506,44.44444444444444,0.647019716158195,0.1306995472952303,50.0,0.7079144326288029
6,0.3370252594637587,0.10316159700289146,62.5,0.10011533416628611,55.55555555555556,0.46852130783011964,0.08833502712059957,50.51020408163265,0.6923440622440057,0.10040368819830335,60.71428571428571,0.6106160090170386,0.12265285722829115,55.55555555555556,0.6805850321564971,0.10539079759702158,59.25925925925925,0.7336261945562786,0.1314382249190682,50.0,0.414653432473039,0.11244855860246752,61.111111111111114,0.5543312158908776,0.1011824062923324,50.0,0.6833559816257335
7,0.26912476156758536,0.10522580229002942,68.75,0.08522286628078014,62.698412698412696,0.4739884085111535,0.08834262228838821,52.55102040816326,0.6902050109291874,0.10341230905309884,60.71428571428571,0.573042120515653,0.12561891374791453,55.55555555555556,0.776714255277154,0.09455586726890959,66.66666666666666,0.831927546581283,0.10788550123090679,40.0,0.9824877548831181,0.11422007805259149,55.55555555555556,0.7865596160936859,0.10367329744661606,64.28571428571429,0.6971073229396195
8,0.030190624903138306,0.09371606615604353,59.375,0.07557372058662987,61.904761904761905,0.2471054818900295,0.08835606009960961,52.55102040816326,0.6919556703050289,0.08909222874337962,60.71428571428571,1.4132740400298038,0.11992163000189955,50.0,0.2752005672193923,0.09259150160187876,62.96296296296296,0.5492428623842047,0.10268077462101174,50.0,0.846305871102811,0.11510579824759937,50.0,0.6927918312306112,0.11291282353250022,42.857142857142854,0.6582453121653481
9,1.050852403125556,0.06617217090687982,78.125,0.08113181907183206,74.60317460317461,0.3062852113928088,0.08791807013151291,56.63265306122449,0.7005227813406875,0.09733774665189943,71.42857142857143,0.1599934851366202,0.0986854040791847,55.55555555555556,0.7413473023728689,0.1135950889471541,59.25925925925925,0.8257447209226128,0.12020316067833359,35.0,0.7283965875921763,0.11651625076988388,55.55555555555556,0.692849946831359,0.11850709564629061,57.14285714285714,0.7441741620957202
10,0.041996778980721884,0.13879590415630963,65.625,0.08719339463877222,70.63492063492063,0.031071654037387927,0.08482738041609313,55.61224489795919,0.8021436843707669,0.10626932166658255,67.85714285714286,0.1278326046586355,0.15916682704222562,50.0,1.1452631355885172,0.09933065795686297,62.96296296296296,0.2868314228629541,0.14156371731383147,40.0,0.4846508656553337,0.1241589021271262,27.77777777777778,0.608198478758562,0.16662141073509065,50.0,0.5750548769278869
11,0.12668427153632394,0.1553120723618519,62.5,0.1731244832687684,54.761904761904766,0.2109632482893378,0.09602662334326706,54.08163265306123,0.5318882364934346,0.1520281696660192,67.85714285714286,0.051934676738462894,0.1186653522344515,50.0,1.3934073486479717,0.15716963541778847,55.55555555555556,0.580582418068301,0.10914087618223456,40.0,0.9686482270925035,0.11101914964900418,55.55555555555556,0.690575824161099,0.14385631316229494,42.857142857142854,0.4394923738491801
12,0.051571520270782954,0.1299900961155479,75.0,0.09880039368441848,71.42857142857143,1.2293509624385932,0.08682324024926212,55.10204081632652,0.9650783321120078,0.16176223596705938,67.85714285714286,1.6236787134823967,0.11014908596754618,38.88888888888889,1.1981148750674344,0.10244303813162456,59.25925925925925,0.13411039349392698,0.14840594924771808,50.0,0.7353298887577299,0.11046237675654719,61.111111111111114,0.6081976881430148,0.1326685577021936,42.857142857142854,0.4496505311482591
13,0.011132425217518466,0.10163814895268938,75.0,0.07684678155388283,78.57142857142857,0.2687234356811637,0.08460884433456231,54.59183673469388,0.47172923830073277,0.10584518204550451,71.42857142857143,0.6688251391840577,0.09371218816715284,66.66666666666666,0.5120402731585803,0.1673690585665785,62.96296296296296,0.6472476436533907,0.14618797168682243,55.00000000000001,1.0283511206308174,0.11357112214535275,44.44444444444444,0.6975818506235956,0.13963057503445966,57.14285714285714,0.4079352096495369
14,1.0478065115781292,0.12612835983807721,65.625,0.09475390878686603,66.66666666666666,1.2147690439114782,0.0867281232625001,58.16326530612245,0.3745402980242198,0.08550346972737241,75.0,0.06112245927786128,0.12464715511543353,61.111111111111114,0.9504262057142508,0.10337165719729352,66.66666666666666,0.5646114492899945,0.14924458779855415,55.00000000000001,0.559014221296925,0.09762864958283873,55.55555555555556,0.6505367976420019,0.12593506658116252,57.14285714285714,0.39065733749096165
15,0.023051383293521688,0.08087614821221498,75.0,0.11417986424589537,66.66666666666666,0.29129922510004863,0.085408881520721,56.63265306122449,0.4443588858063241,0.09394666509101259,67.85714285714286,1.0786719839835033,0.1429903059444169,61.111111111111114,0.28522338165887035,0.11266228335934833,62.96296296296296,0.17016666253675913,0.16171959111437423,50.0,0.2192003305522725,0.11135216944505391,66.66666666666666,0.6183928813654452,0.1570095691869479,42.857142857142854,0.5971711422089189
16,0.14624283015511907,0.07131965439764437,71.875,0.08854720300032147,73.80952380952381,0.08466220782466267,0.08767859324956716,58.673469387755105,0.9595745425075899,0.0965079226354036,78.57142857142857,0.5664416457255382,0.09618277383002335,61.111111111111114,1.4509831777480278,0.10700764732848132,66.66666666666666,0.08371013495652674,0.19210597660254142,40.0,0.031777994002818305,0.19928696619283856,50.0,0.6745140534945293,0.14635646913475528,64.28571428571429,0.5154606221641667
