,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6223038259594236,0.6088992102703764,66.40625,0.7402901785714285,0.596680412068963,0.6468750052154064,0.6077380999922752,0.692931668713053,50.79365079365079,0.5246031746031746,0.64881138689816,0.5031250001241764,1.0,0.7003808830197694,0.6876906145188691,80.64516129032258,0.5541666666666666,0.0,0.0,0.0,0.6835624771709449,0.8024273429811615,44.44444444444444,0.5,0.0,0.0,0.0,0.6880859140818094,1.198498196547794,46.15384615384615,0.65625,0.6190476417541504,0.45000000298023224,1.0,0.8573606684187193,0.693327267725657,64.28571428571429,0.5892857142857143,0.5666666626930237,0.4333333447575569,1.0,0.6939445635609186,0.6942970962918069,40.0,0.8,0.0,0.0,0.0,0.6933723103635903,0.6924608865842594,75.0,0.3333333333333333,0.8571428656578064,0.75,1.0,0.6926656077069154,0.667460458190216,66.95652173913044,0.5009523809523809,0.0,0.0,0.0,0.6762422357788881,0.6912242181973389,56.09756097560976,0.6222222222222222,0.5957376062870026,0.4791666666666667,0.8333333333333334,0.6988748148666017
1,0.672275720209116,0.6359117917957617,59.375,0.7484375,0.40714285895228386,0.6979166679084301,0.31875000428408384,0.6859547032147126,49.735449735449734,0.6092757936507937,0.6287779423097769,0.510763892903924,0.9114087310930093,0.6619522152643958,0.6892155320495579,80.64516129032258,0.5958333333333334,0.0,0.0,0.0,0.6886030163879218,0.6649608853159574,44.44444444444444,0.48333333333333334,0.3333333432674408,0.2857142984867096,0.4000000059604645,3.311866639524975,0.6959193900734004,46.15384615384615,0.3333333333333333,0.36666667461395264,0.4166666716337204,0.3333333432674408,1.6913910201845714,0.683133498097974,85.71428571428571,0.9166666666666667,0.3333333432674408,0.5,0.25,0.6699698775822502,0.7204913948756033,40.0,0.9,0.0,0.0,0.0,0.6479964298811345,0.7492643276370394,25.0,0.4166666666666667,0.0,0.0,0.0,0.5805353539451094,0.6639216973125122,66.95652173913044,0.46912698412698417,0.0,0.0,0.0,0.8292523012918274,0.6917110544706631,56.09756097560976,0.5423611111111111,0.7533022662003835,0.625,1.0,0.6979565672165365
2,0.2909394186528921,0.9112054624628715,58.59375,0.7575520833333332,0.33883928693830967,0.625,0.2531250035390258,0.6927676502145227,58.730158730158735,0.6206597222222222,0.5306006620327631,0.5527777839452028,0.5493055613090595,0.6936372259106613,0.6801151312725573,80.64516129032258,0.761904761904762,0.0,0.0,0.0,0.6783051967368499,0.6779344718740925,55.55555555555556,0.6875,0.8333333432674408,0.75,1.0,0.7019224984732976,0.7093634283504093,46.15384615384615,0.5416666666666666,0.0,0.0,0.0,0.6846462966169057,0.6817892594105076,21.428571428571427,0.5277777777777778,0.3333333432674408,0.25,0.5,0.6863048298390015,0.6936377483258171,40.0,0.5,0.0,0.0,0.0,0.6945199151745641,0.7007582481502944,25.0,0.4166666666666667,0.0,0.0,0.0,0.7027666816400706,0.6868153614430919,66.95652173913044,0.4586111111111111,0.0,0.0,0.0,0.6879188330613621,0.6804371341268345,56.09756097560976,0.5631944444444444,0.7533022662003835,0.625,1.0,0.6466859561057205
3,0.936872058479789,0.6128122928872277,60.9375,0.7351934523809525,0.39077381417155266,0.595238097012043,0.32023810129612684,0.6912358274550532,51.32275132275132,0.5958333333333333,0.14623015994826952,0.3541666666666667,0.09583333507180214,0.6922867786341631,0.6847751656395988,80.64516129032258,0.6785714285714285,0.0,0.0,0.0,0.6854271398007161,0.7222241806641657,55.55555555555556,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.6636551570671738,0.7113201237440021,46.15384615384615,0.5833333333333333,0.0,0.0,0.0,0.7703588904213671,0.6953614327258909,21.428571428571427,0.625,0.34285715222358704,0.2083333358168602,1.0,0.660189399361056,0.6930876109116173,50.0,0.7666666666666666,0.6333333551883698,0.550000011920929,0.800000011920929,0.6681865555765498,0.6938674488739247,25.0,0.16666666666666666,0.0,0.0,0.0,0.7190634870835307,0.6855374297829533,66.95652173913044,0.4795238095238095,0.0,0.0,0.0,0.6013154625928294,0.6928697968019598,58.536585365853654,0.5409722222222223,0.5804843405882517,0.4978174716234207,0.7083333333333334,0.6932849810447335
4,1.0998503324942372,0.7606941291162165,60.9375,0.7888020833333332,0.37113095074892044,0.6666666679084301,0.28229166846722364,0.6874306331629545,56.613756613756614,0.6491319444444444,0.3206349276006222,0.4652777798473835,0.2701388926555713,0.6887239707658501,0.6774183464920684,80.64516129032258,0.7892857142857144,0.0,0.0,0.0,0.6790919685334251,0.8287629119938802,55.55555555555556,0.46875,0.8333333432674408,0.75,1.0,0.8955737497813824,0.6645830550111241,69.23076923076923,0.75,0.8333333432674408,0.75,1.0,0.5835099258593839,0.7725318568085316,21.428571428571427,0.45,0.27272728085517883,0.1875,0.5,0.5889400370355378,0.6936525977771371,40.0,0.6666666666666666,0.0,0.0,0.0,0.5855740034849111,0.7389242077276992,25.0,0.16666666666666666,0.0,0.0,0.0,0.758740367882783,0.6844518784073729,66.95652173913044,0.4724603174603175,0.0,0.0,0.0,0.6717554795157116,0.9245416048716338,56.09756097560976,0.6722222222222222,0.7508602639039358,0.625,1.0,0.5418855455971606
5,0.7107098214127979,0.6047437814521499,71.875,0.7997395833333333,0.6220914591103792,0.7145833373069763,0.5958333387970924,0.6935863632611002,56.08465608465608,0.6220486111111111,0.34533730645974475,0.465972226113081,0.3020833358168602,0.6956988273162352,0.5520550489340375,80.64516129032258,0.6026785714285714,0.0,0.0,0.0,0.5336211774795073,0.7135519275576132,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.7567149668961993,0.651718253683314,69.23076923076923,0.5833333333333333,0.7083333432674408,0.6333333551883698,0.8333333432674408,0.769147438825159,1.110982804120059,21.428571428571427,0.30833333333333335,0.34285715222358704,0.2083333358168602,1.0,0.5370991648013682,0.692501534836224,60.0,0.5,0.8333333432674408,0.75,1.0,0.6910770752895217,0.6936485423304247,25.0,0.25,0.25,0.5,0.1666666716337204,0.6749939627982773,0.6892350246057752,66.95652173913044,0.4559126984126984,0.0,0.0,0.0,0.6751808848085228,0.6876121082203941,43.90243902439025,0.5597222222222222,0.11111110945542653,0.25,0.07500000049670537,0.6978598454851903
6,0.35846442758996383,0.6180149040652837,71.09375,0.8362723214285713,0.7501488216221333,0.6412202389910817,0.9718750007450581,0.6921848241688453,58.730158730158735,0.6082589285714285,0.6497477181255817,0.5433035790920258,0.8850198412934939,0.6921055423673795,0.4485993428770638,80.64516129032258,0.719047619047619,0.0,0.0,0.0,0.6206723078076419,0.8080604823688099,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.638005055174579,0.7847062744729658,53.84615384615385,0.5,0.0,0.0,0.0,0.7627147325897979,1.0464662571597394,21.428571428571427,0.625,0.34285715222358704,0.2083333358168602,1.0,0.653601401970082,0.7635998592139834,60.0,0.5,0.3333333432674408,0.5,0.25,0.6105432865389221,0.7233628917476431,25.0,0.5,0.0,0.0,0.0,0.673584222218901,0.6853089934628377,66.95652173913044,0.4066666666666666,0.0,0.0,0.0,0.745679576895499,0.6905507684667919,56.09756097560976,0.6422619047619047,0.7464646597703298,0.625,1.0,0.7531157474980559
7,0.6461465697143889,0.5751816826667844,70.3125,0.8044270833333335,0.6408595014363527,0.7447916716337204,0.5763392932713032,0.6989321046934671,56.613756613756614,0.6395833333333333,0.311288483440876,0.5347222226361433,0.24017857449750105,0.8858707321312778,0.44797926197317417,80.64516129032258,0.6666666666666666,0.0,0.0,0.0,0.9111680969811129,0.7013250065909951,44.44444444444444,0.5833333333333333,0.0,0.0,0.0,0.7338260317546159,0.6184042489433292,53.84615384615385,0.875,0.0,0.0,0.0,0.6892625231977224,0.7428817425865084,28.57142857142857,0.4464285714285714,0.375,0.2380952462553978,1.0,0.5972865146531393,0.6922068936283694,60.0,0.4,0.7179487347602844,0.5625,1.0,0.5339386753820552,0.6929542256187565,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,1.304368351136879,0.6840119470212932,66.95652173913044,0.45468253968253963,0.0,0.0,0.0,0.6916013384265784,0.6914399535760429,56.09756097560976,0.5666666666666667,0.7508602639039358,0.625,1.0,0.7191320545129452
8,1.1935168251232404,0.5286275641953643,75.78125,0.8591145833333335,0.7620979845523834,0.7327381037175655,0.8520833365619183,0.7111204230037128,55.55555555555556,0.6875744047619047,0.6577940701196591,0.5424107207606236,0.9294642880558968,0.8820675811273102,0.4493940956326076,83.87096774193549,0.7678571428571428,0.25,0.25,0.25,0.19716870534529216,0.6905181453889959,44.44444444444444,0.6166666666666667,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.6908864691606768,0.606521210215905,61.53846153846154,0.7395833333333333,0.5357142686843872,0.5833333432674408,0.5,0.9536480105929391,1.2137446621808843,21.428571428571427,0.6160714285714286,0.3611111119389534,0.2291666716337204,1.0,0.4168077356602541,0.715603487063542,40.0,0.2,0.6060606241226196,0.5,0.800000011920929,0.615245080579837,0.6455832900811249,100.0,1.0,1.0,1.0,1.0,0.606119862313451,0.6800117153209307,66.95652173913044,0.5429761904761904,0.0,0.0,0.0,0.6930064739490923,0.6751341257082177,56.09756097560976,0.6284722222222222,0.7452991604804993,0.625,0.9583333333333334,0.6931881533404392
