,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.5679733774377582,0.7110700646230138,65.625,0.8265624999999999,0.5183035749942064,0.7916666697710752,0.4114583423361182,0.7106845642474705,55.55555555555556,0.672172619047619,0.31021825782954693,0.5833333333333334,0.24657738332947096,0.6965089455264255,0.44393490248711204,83.87096774193549,0.828125,0.10000000149011612,0.25,0.0625,0.5485611731678488,0.6921288616991177,55.55555555555556,0.5,0.75,0.75,0.75,0.7476528912138499,0.649596076818979,53.84615384615385,0.9166666666666667,0.0,0.0,0.0,0.5065851206791078,0.7932237694760745,50.0,0.3916666666666667,0.25,0.25,0.25,0.48472464825384626,0.8679059757498993,50.0,0.53125,0.5833333432674408,0.75,0.5,0.5887750075992978,0.5196445044000811,75.0,0.9166666666666666,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.469693954879384,0.6694547174221535,66.95652173913044,0.538888888888889,0.0,0.0,0.0,0.6264619569668137,0.6833884450725739,53.65853658536586,0.5708333333333334,0.5738095243771871,0.6666666716337204,0.511111115415891,0.6960593143185665
10,0.20810027289130043,0.6701188396322237,71.09375,0.7947916666666668,0.6455357223749161,0.7093750052154064,0.6062500067055225,0.7155530243876498,57.14285714285714,0.6654017857142857,0.5646073917547861,0.6011904831975698,0.6333333378036817,0.5591205611441488,0.4679792277529714,83.87096774193549,0.743452380952381,0.375,0.375,0.375,0.7700412494808466,0.6997705009123598,44.44444444444444,0.3833333333333333,0.0,0.0,0.0,0.6880971079610041,0.6504040153810476,61.53846153846154,0.6666666666666666,0.6333333551883698,0.550000011920929,0.800000011920929,0.5620676567070386,1.076117773076206,28.57142857142857,0.4017857142857143,0.375,0.2380952462553978,1.0,0.8549960925524305,0.8715238613946805,50.0,0.6333333333333333,0.722222238779068,0.75,0.7000000029802322,0.4659339727750695,0.6090627601719597,62.5,0.75,0.6666666865348816,1.0,0.5,0.5206566715174746,0.6778424048718953,66.95652173913044,0.5001587301587301,0.0,0.0,0.0,0.6323890519497942,0.7633297254042498,63.41463414634146,0.6430555555555556,0.6311632891496023,0.5148809601863226,0.8333333333333334,0.6757788654815987
11,0.26614418082221913,0.6435678183443564,71.09375,0.8296875,0.6122023928910494,0.7322916686534882,0.5635416731238365,0.7223120323154602,59.78835978835979,0.6538938492063492,0.47417328506708145,0.6840277823309103,0.39216270359853905,0.4891640959588812,0.4431797142913931,83.87096774193549,0.7,0.3333333432674408,0.5,0.25,0.27706317208902775,0.6870761668702355,77.77777777777779,0.5833333333333333,0.375,0.5,0.30000001192092896,0.7154900226307558,0.6698322954766265,61.53846153846154,0.8083333333333333,0.1666666567325592,0.5,0.10000000149011612,0.43825161295180287,1.0732588653975912,35.714285714285715,0.7916666666666667,0.3095238208770752,0.2083333358168602,0.75,0.26183699259606263,0.8208560116387311,50.0,0.2,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.4030275103090533,0.685990648085137,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.7319245433325429,0.6717356381787924,66.95652173913044,0.48460317460317465,0.0,0.0,0.0,0.2345345573697434,0.6815173336546625,60.97560975609756,0.6159722222222223,0.6716931362946829,0.700000007947286,0.6750000069538752,0.6910047893543874
12,0.8517218019410014,0.9678378425824824,72.65625,0.8544270833333334,0.7628787904977798,0.6681547667831182,0.9281250014901161,0.7042305963343339,56.613756613756614,0.6064236111111111,0.5785383706291517,0.5466269931445519,0.6650793695201477,0.6861529613189448,0.4606746571991015,87.09677419354838,0.9166666666666666,0.7083333432674408,0.8333333358168602,0.75,0.5545679304660843,0.6327276215885964,44.44444444444444,0.59375,0.7727272510528564,0.7142857164144516,0.875,0.689840632397158,0.6923004152483289,61.53846153846154,0.7916666666666667,0.3333333432674408,0.5,0.25,0.45787463356643593,1.5057012667003182,28.57142857142857,0.4916666666666667,0.3650793880224228,0.226190485060215,1.0,0.1752624732701093,0.800414884443529,60.0,0.5416666666666667,0.25,0.5,0.1666666716337204,0.6521582343839506,0.6629304389209182,62.5,0.4166666666666667,0.7692307233810425,0.7142857313156128,0.8333333134651184,0.5916168767261846,0.694190611227925,66.95652173913044,0.598531746031746,0.0,0.0,0.0,0.649875704781817,0.6967021562263452,60.97560975609756,0.579861111111111,0.7121212134758631,0.6250000049670538,0.875,0.6893256239060108
13,0.12093801740665273,0.7228403770416979,75.0,0.8059151785714287,0.7704906463623047,0.6830357201397419,0.9114583358168602,1.123377341923435,53.43915343915344,0.6098214285714286,0.25076058506965637,0.4861111119389534,0.1770833351959785,1.0726572193777733,0.39927082421053645,83.87096774193549,0.7208333333333334,0.1666666716337204,0.25,0.125,0.2996762124311827,0.6567373654950749,55.55555555555556,0.6875,0.8333333432674408,0.75,1.0,0.6911114835280309,1.1854400039621988,53.84615384615385,0.9,0.0,0.0,0.0,0.17244384199885776,0.5984594583639138,64.28571428571429,0.7083333333333334,0.3333333432674408,0.25,0.5,0.10455802710006347,1.164750808766827,60.0,0.5625,0.619047611951828,0.8333333432674408,0.5,0.41298217650238006,1.6797956775586511,37.5,0.3333333333333333,0.2857142984867096,1.0,0.1666666716337204,0.6209446576876014,0.6661011179519926,66.95652173913044,0.5645238095238094,0.0,0.0,0.0,0.6639370635033733,0.70939935455199,63.41463414634146,0.5548611111111111,0.5874644021193186,0.5357142984867096,0.672222226858139,0.6868660364700852
14,0.7721351533307329,0.5922296917503952,79.6875,0.8083333333333332,0.7914592511951923,0.7718750052154064,0.8508928641676903,0.7079332751945473,54.4973544973545,0.6411210317460317,0.6160143303374449,0.5420635038365921,0.8138888937731584,0.694356572315583,0.42116938960062034,90.32258064516128,0.7291666666666667,0.5416666716337204,0.625,0.5,0.05146569904285686,0.6489583032007116,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,1.061635304904783,0.8073445739776661,53.84615384615385,0.75,0.0,0.0,0.0,0.3792844825307707,1.1155768740879244,50.0,0.5178571428571428,0.4761904925107956,0.3333333358168602,1.0,1.053619601918119,0.7027971342155641,60.0,0.7666666666666666,0.6190476417541504,0.75,0.7000000029802322,0.5296475418866234,0.5531212078883446,75.0,0.5,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.4152393583083727,0.6840883136303787,66.95652173913044,0.47194444444444444,0.0,0.0,0.0,0.6853216972597852,0.7188798843718968,63.41463414634146,0.5465277777777778,0.5936027268568674,0.5452381074428558,0.6666666766007742,0.6938489979603959
15,0.30520541012266444,0.629980233500184,79.6875,0.8026041666666668,0.7509830556809902,0.7586309537291527,0.7979166656732559,0.80814197789253,55.026455026455025,0.6579365079365079,0.597158644348383,0.5489087359358867,0.7329365139206251,0.12968600579158968,0.3981801979840159,93.54838709677419,0.7083333333333333,0.5833333432674408,0.75,0.5,0.27896089606462593,0.7147973909645301,44.44444444444444,0.375,0.0,0.0,0.0,0.6681336640477707,0.5908630116065579,61.53846153846154,0.90625,0.20000000298023224,0.5,0.125,0.16223773494995322,0.8543913412079857,42.857142857142854,0.75,0.3333333283662796,0.22500000149011612,0.75,0.25736632056901193,0.9149699227634389,50.0,0.625,0.3333333432674408,0.30000001192092896,0.375,0.5642906813680324,1.1482342034258703,37.5,0.3333333333333333,0.2857142984867096,1.0,0.1666666716337204,0.7097866474156165,0.6921617933130216,66.95652173913044,0.5040079365079365,0.0,0.0,0.0,0.49319368442597133,0.7318776504279361,63.41463414634146,0.5715277777777777,0.7807359397411346,0.6607142935196558,1.0,0.5854550927543393
16,0.09211657977952768,1.1945855772559946,71.875,0.8399925595238096,0.5765557363629341,0.7656250037252903,0.5023809606209397,0.8387521919717781,59.25925925925925,0.5807539682539683,0.4705357278386752,0.6229166686534882,0.42361111752688885,0.9804526160130447,0.4540845561547376,83.87096774193549,0.644047619047619,0.1666666716337204,0.25,0.125,0.09312781522346614,0.7073452330139818,55.55555555555556,0.40625,0.3636363744735718,0.2857142984867096,0.5,0.5385892294556405,0.5609081770702652,69.23076923076923,0.8333333333333333,0.6857142746448517,0.75,0.6666666865348816,0.38280125208144433,0.7546183105610409,64.28571428571429,0.675,0.5357142984867096,0.36666667461395264,1.0,0.40396797587869837,1.0978636573234681,60.0,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5800704208842132,0.7852641167408794,50.0,0.5,0.5,1.0,0.3333333432674408,0.6594961453032827,0.6843202136893799,66.95652173913044,0.5570238095238096,0.0,0.0,0.0,0.5527239019501522,0.7779560542054819,58.536585365853654,0.5875,0.5747474928696951,0.5063492159048716,0.7027777830759684,0.7156531735283952
17,0.14006560137145374,0.8507999404660813,75.78125,0.85234375,0.7638302855193615,0.7541666682809591,0.7958333343267441,1.436379333141274,56.613756613756614,0.5743551587301587,0.6476567549010118,0.5605654822041591,0.8391865094502767,0.0997236414765067,0.5871867819305988,64.51612903225806,0.8095238095238095,0.3916666731238365,0.2916666716337204,0.625,0.12257701948834838,0.7888937877015534,33.33333333333333,0.40625,0.625,0.625,0.625,0.573897839622447,0.43139567073038726,84.61538461538461,0.8666666666666667,0.875,0.800000011920929,1.0,0.11569140267412896,1.4310221417201308,35.714285714285715,0.5,0.3928571492433548,0.2500000074505806,1.0,0.6938928299253123,0.8130925235013879,70.0,0.6875,0.444444477558136,0.4000000059604645,0.5,0.35690066018530736,0.5447511592679428,75.0,0.5833333333333334,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.7184140344065071,0.7011304809928435,66.08695652173913,0.5273015873015873,0.044444445768992105,0.06666666666666667,0.03333333333333333,0.8842774119596486,1.1422763932292104,60.97560975609756,0.5319444444444444,0.6111111243565878,0.5138888855775198,0.8333333333333334,0.6051255477662083
18,0.5734704287635125,0.6376018031098641,74.21875,0.8854166666666666,0.7039405182003975,0.728869054466486,0.7312500067055225,0.8056585651387316,57.14285714285714,0.5906498015873016,0.5510972912112871,0.5696428641676903,0.5927579427758852,0.372320188275582,0.2995555114272993,87.09677419354838,0.9333333333333333,0.7500000149011612,0.6666666716337204,0.9166666716337204,0.4410977564734939,0.7255512747531048,55.55555555555556,0.5166666666666666,0.1666666567325592,0.5,0.10000000149011612,0.4771190661139139,0.46501811341630683,69.23076923076923,0.6666666666666666,0.6285714358091354,0.6666666716337204,0.625,0.16151766470995685,0.8982535041622024,57.14285714285714,0.8166666666666667,0.5,0.3500000014901161,1.0,0.5457219567445781,0.8974073268226851,50.0,0.4375,0.5833333432674408,0.75,0.5,0.4361972383457758,1.0286978850280737,25.0,0.25,0.25,0.5,0.1666666716337204,0.1859985870675569,0.6638787693107963,66.95652173913044,0.5727777777777778,0.0,0.0,0.0,0.6914868455003513,0.798894988005622,65.85365853658537,0.5541666666666667,0.7778360644976298,0.6873015960057577,0.9250000019868215,0.6923665031382902
19,0.28312681530671296,0.7716720117128656,78.125,0.8988839285714285,0.7849431987851858,0.7287202468141913,0.914583332836628,0.8419564266608035,53.43915343915344,0.6091021825396824,0.6218723493317763,0.5379464396586021,0.8040674639244875,0.3014692322674484,0.42651658770700174,80.64516129032258,0.775,0.46666667610406876,0.4583333358168602,0.5416666716337204,0.9365045349325594,0.6854189544592877,77.77777777777779,0.5625,0.875,0.875,0.875,0.7057099164950525,0.837018698314637,61.53846153846154,0.9,0.25,0.5,0.1666666716337204,0.5650032658819237,0.5600011353221139,71.42857142857143,0.7583333333333333,0.4000000059604645,0.3333333432674408,0.5,0.33298042031623337,0.8648318042006702,70.0,0.8,0.8333333432674408,0.875,0.800000011920929,0.33349263937011886,0.5827482247727986,62.5,0.5,0.7692307233810425,0.7142857313156128,0.8333333134651184,0.6906643134554145,0.7017032124812199,66.95652173913044,0.5280555555555556,0.0,0.0,0.0,0.5746867265389307,0.8470276800217353,60.97560975609756,0.5770833333333333,0.7670940260092417,0.659722218910853,0.972222218910853,0.5619288760372964
20,0.13251660422216388,0.987824168319408,75.78125,0.8322544642857144,0.7699630372226238,0.6868303641676903,0.9166666679084301,0.9880403957706202,56.08465608465608,0.6280753968253968,0.6149998220304648,0.5525793737421433,0.7618055629233519,0.11924406220289653,0.35047610107861144,80.64516129032258,0.8125,0.3333333432674408,0.375,0.375,0.0023437867021895782,0.696805145979359,44.44444444444444,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.6998000160710313,1.6008980274995765,53.84615384615385,0.6770833333333333,0.0,0.0,0.0,0.4745894516003451,2.3551908430442134,28.57142857142857,0.7321428571428572,0.375,0.2380952462553978,1.0,0.39078120722469195,0.8899022795075547,70.0,0.8,0.7857142984867096,1.0,0.7000000029802322,0.56980088008548,0.8004453033191754,50.0,0.3333333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.33671143064875975,0.6968621534532538,66.95652173913044,0.47416666666666674,0.0,0.0,0.0,0.908504881291867,0.7654155414371576,58.536585365853654,0.6486111111111111,0.5843304991722107,0.4821428606907527,0.7916666666666666,0.6037493741824762
21,0.4827873304964061,1.0531801680202062,76.5625,0.8390625,0.782936180010438,0.6755208410322666,0.9583333320915699,1.019865244041846,60.84656084656085,0.6747767857142858,0.4983796315888564,0.7534722238779068,0.4355158781011899,0.7661108960729308,0.6450016315901032,70.96774193548387,0.9077380952380952,0.5750000029802322,0.42500000819563866,1.0,0.009114446704179827,0.6168972230617726,44.44444444444444,0.5166666666666666,0.27272728085517883,0.25,0.30000001192092896,0.4685324852146933,1.4540023817393635,53.84615384615385,0.9,0.0,0.0,0.0,0.1641907047870644,0.5967962529653892,78.57142857142857,0.7916666666666667,0.5,0.5,0.5,0.18112234217768344,1.515444270875419,70.0,0.5,0.7000000029802322,1.0,0.625,0.593309862629101,1.2090041923605455,50.0,0.5,0.5,1.0,0.3333333432674408,0.9736173008593337,0.7193719207863688,66.95652173913044,0.4831746031746032,0.0,0.0,0.0,0.7561894417014587,1.0077883252950643,60.97560975609756,0.49374999999999997,0.769114226102829,0.655753975113233,0.9583333333333334,0.5860231067672648
22,0.18443216380352676,0.898032359412525,78.90625,0.8519717261904762,0.8071723524481058,0.7416666708886623,0.9383928589522839,0.846037604519809,57.14285714285714,0.6393849206349206,0.6303317161897818,0.5673611213763555,0.797222226858139,0.37131615833835213,0.3384758754036788,83.87096774193549,0.734375,0.380952388048172,0.5,0.3125,0.3675047384550277,0.6859324926541903,44.44444444444444,0.5833333333333333,0.25,0.3333333432674408,0.20000000298023224,0.69572971654411,0.4478878924575831,69.23076923076923,0.8541666666666667,0.5833333432674408,0.75,0.5,0.282573940078533,1.6895882823550654,35.714285714285715,0.875,0.3888888955116272,0.24285715073347092,1.0,0.018471518073491868,0.9297591496719896,80.0,0.8,0.875,1.0,0.800000011920929,0.2350724696023695,0.8736656884112548,37.5,0.25,0.444444477558136,0.6666666865348816,0.3333333432674408,0.928062681985518,0.7079584621414979,68.69565217391305,0.5168253968253969,0.11111111243565877,0.2,0.08000000019868216,0.43615477315340706,0.8427329803770085,56.09756097560976,0.5819444444444445,0.6539682547251383,0.6396825561920801,0.6916666726271311,0.3984272290606939
