,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
9,13.285538465013893,13.265843755994094,0.0,0.0,0.0,0.0,0.0,0.47875065235869935,0.0,0.0,0.0,0.0,0.0,4.784111318828174,0.5832450050326901,0.0,0.0,0.0,0.0,0.0,0.8833442503835129,1.2546091712578369,0.0,0.0,0.0,0.0,0.0,5.787265006214505,0.55049375581743,0.0,0.0,0.0,0.0,0.0,4.958337335184702,36.362285881205665,0.0,0.0,0.0,0.0,0.0,189.3801810737004,2.58115714734698,0.0,0.0,0.0,0.0,0.0,11.842469680761521,9.916562596171424,0.0,0.0,0.0,0.0,0.0,10.99063252980205,4.486064335488539,0.0,0.0,0.0,0.0,0.0,27.858978924398507,17.65462334548972,0.0,0.0,0.0,0.0,0.0,259.1549564618812,46.54150431700697,0.0,0.0,0.0,0.0,0.0,238.74634347470715,28.315775496575412,0.0,0.0,0.0,0.0,0.0,69.43154451870359,2.7434333400367334,0.0,0.0,0.0,0.0,0.0,5.420376635941875,25.40721499902778,0.0,0.0,0.0,0.0,0.0,112.99070410744969,5.151355208694629,0.0,0.0,0.0,0.0,0.0,78.74756004765256,8.43710770664957,0.0,0.0,0.0,0.0,0.0,61.99616067267331,7.340747580175814,0.0,0.0,0.0,0.0,0.0,32.32537398516143
10,9.085342187854543,8.668276049437367,0.0,0.0,0.0,0.0,0.0,1.3267422455393179,0.0,0.0,0.0,0.0,0.0,3.413879470212063,0.868622783445188,0.0,0.0,0.0,0.0,0.0,10.06445397747541,1.5964029792840049,0.0,0.0,0.0,0.0,0.0,16.430907342933,0.42942618456003834,0.0,0.0,0.0,0.0,0.0,2.263960986531393,27.95310010401366,0.0,0.0,0.0,0.0,0.0,122.58893101569615,1.9912769976912073,0.0,0.0,0.0,0.0,0.0,45.14854340779145,6.6112541688017785,0.0,0.0,0.0,0.0,0.0,616.7434266829922,3.647276920520895,0.0,0.0,0.0,0.0,0.0,14.9925200299332,22.60362249682178,0.0,0.0,0.0,0.0,0.0,153.44042627884568,28.05995137780237,0.0,0.0,0.0,0.0,0.0,285.8629148128312,30.26780525682881,0.0,0.0,0.0,0.0,0.0,72.91446666621032,7.355391094668268,0.0,0.0,0.0,0.0,0.0,27.634486929057474,16.464061100298892,0.0,0.0,0.0,0.0,0.0,23.807365551960228,19.33414600608814,0.0,0.0,0.0,0.0,0.0,53.389051149126445,21.833530832523575,0.0,0.0,0.0,0.0,0.0,77.31756171049071,7.852738363236146,0.0,0.0,0.0,0.0,0.0,56.97673062691919
11,83.5278596533224,8.394240812064487,0.0,0.0,0.0,0.0,0.0,0.5437293637566967,0.0,0.0,0.0,0.0,0.0,1.4244728915571752,0.6469656081664292,0.0,0.0,0.0,0.0,0.0,2.8938429848842353,1.1838770485930332,0.0,0.0,0.0,0.0,0.0,6.912944606937413,0.40810383712992226,0.0,0.0,0.0,0.0,0.0,6.690045225498814,26.93354052332628,0.0,0.0,0.0,0.0,0.0,50.523534077829126,2.0495709765911028,0.0,0.0,0.0,0.0,0.0,21.97473614370778,7.175241863934715,0.0,0.0,0.0,0.0,0.0,29.488348540274586,3.6455106541242897,0.0,0.0,0.0,0.0,0.0,13.26833280297147,16.746638526079828,0.0,0.0,0.0,0.0,0.0,28.23174611567667,41.22927359174163,0.0,0.0,0.0,0.0,0.0,200.16924016760098,31.03795865860684,0.0,0.0,0.0,0.0,0.0,25.634444393162,8.03607249408049,0.0,0.0,0.0,0.0,0.0,26.585715118536342,16.67278860469181,0.0,0.0,0.0,0.0,0.0,43.85198682337135,8.300894939496231,0.0,0.0,0.0,0.0,0.0,91.4575693471423,16.023914088146682,0.0,0.0,0.0,0.0,0.0,60.15890579283473,7.418147546291059,0.0,0.0,0.0,0.0,0.0,27.471583691297887
12,5.486620073190046,9.194429583884526,0.0,0.0,0.0,0.0,0.0,0.5005338848994675,0.0,0.0,0.0,0.0,0.0,4.7562544224491115,0.9794754216219559,0.0,0.0,0.0,0.0,0.0,11.055762997743585,1.3846412605343885,0.0,0.0,0.0,0.0,0.0,4.168009713467392,0.37030219887850613,0.0,0.0,0.0,0.0,0.0,8.245065680412457,20.454076542182094,0.0,0.0,0.0,0.0,0.0,51.52400679475539,3.0409425888800095,0.0,0.0,0.0,0.0,0.0,38.07219382656742,8.589899087014999,0.0,0.0,0.0,0.0,0.0,43.23745312937864,3.7503941432582772,0.0,0.0,0.0,0.0,0.0,39.59283508033782,14.706630006943714,0.0,0.0,0.0,0.0,0.0,14.588533270941697,30.934900712944433,0.0,0.0,0.0,0.0,0.0,10.64676908559512,22.210469650163184,0.0,0.0,0.0,0.0,0.0,89.5976902490454,2.35601456588062,0.0,0.0,0.0,0.0,0.0,0.9553734932831206,16.88804987060642,0.0,0.0,0.0,0.0,0.0,111.08887241230468,18.434355753945034,0.0,0.0,0.0,0.0,0.0,74.70320747654422,7.756308732733859,0.0,0.0,0.0,0.0,0.0,69.4167403208921,3.861733473810716,0.0,0.0,0.0,0.0,0.0,10.356593364212728
13,119.21742327809899,12.717146813250926,0.0,0.0,0.0,0.0,0.0,0.9830436173375842,0.0,0.0,0.0,0.0,0.0,3.7865279330731334,0.5129902737346027,0.0,0.0,0.0,0.0,0.0,5.048478032460958,3.1564577419608497,0.0,0.0,0.0,0.0,0.0,13.223559056114901,0.46993844468873214,0.0,0.0,0.0,0.0,0.0,2.2883171907832156,23.336932904572954,0.0,0.0,0.0,0.0,0.0,100.18340225258409,2.5507023471065127,0.0,0.0,0.0,0.0,0.0,25.84380969240981,18.241210265953725,0.0,0.0,0.0,0.0,0.0,282.9664742794197,3.9095916126238146,0.0,0.0,0.0,0.0,0.0,1.4016473384607475,13.524760976221812,0.0,0.0,0.0,0.0,0.0,44.0806555563687,22.854019455949626,0.0,0.0,0.0,0.0,0.0,89.63835767827321,14.636974082283185,0.0,0.0,0.0,0.0,0.0,58.306468300276904,4.031656593821108,0.0,0.0,0.0,0.0,0.0,23.335626576858054,12.939378509779052,0.0,0.0,0.0,0.0,0.0,103.22791284305525,15.751989098935173,0.0,0.0,0.0,0.0,0.0,60.671527943672714,13.241566687010945,0.0,0.0,0.0,0.0,0.0,36.81165270515985,4.2221343783835055,0.0,0.0,0.0,0.0,0.0,26.31927043689025
14,28.385726055727975,10.5098374066089,0.0,0.0,0.0,0.0,0.0,0.4997348900259023,0.0,0.0,0.0,0.0,0.0,0.8418578688237938,1.0872924095750895,0.0,0.0,0.0,0.0,0.0,4.770600341283548,1.358105521883186,0.0,0.0,0.0,0.0,0.0,9.041393533092657,0.37511597803207475,0.0,0.0,0.0,0.0,0.0,1.7722634116529894,20.167060167624847,0.0,0.0,0.0,0.0,0.0,101.68876246925477,3.0310529512073767,0.0,0.0,0.0,0.0,0.0,40.81036754803513,6.768279989870071,0.0,0.0,0.0,0.0,0.0,8.475899406671518,3.810951888428984,0.0,0.0,0.0,0.0,0.0,0.07251905608002354,12.353245749864149,0.0,0.0,0.0,0.0,0.0,98.79099679482604,22.644211316528498,0.0,0.0,0.0,0.0,0.0,208.9083335725245,14.528346494132167,0.0,0.0,0.0,0.0,0.0,40.79727387245171,3.4389965643454734,0.0,0.0,0.0,0.0,0.0,3.8204417756407687,16.563938283645044,0.0,0.0,0.0,0.0,0.0,63.097171371950296,10.677808722324105,0.0,0.0,0.0,0.0,0.0,74.67597593896951,6.890328299531477,0.0,0.0,0.0,0.0,0.0,129.55798363635182,5.334635539324981,0.0,0.0,0.0,0.0,0.0,14.014326293451585
15,30.935234888945036,7.4192591369215,0.0,0.0,0.0,0.0,0.0,2.6631317329415216,0.0,0.0,0.0,0.0,0.0,1.491184887636849,1.3975357289147865,0.0,0.0,0.0,0.0,0.0,1.7490346738883833,1.221237812087676,0.0,0.0,0.0,0.0,0.0,1.0217100290490382,0.3376873655842756,0.0,0.0,0.0,0.0,0.0,4.29265433716239,20.836850173692767,0.0,0.0,0.0,0.0,0.0,52.05666936059189,2.1152740299473605,0.0,0.0,0.0,0.0,0.0,33.266454357373604,14.650646706192369,0.0,0.0,0.0,0.0,0.0,36.675357114312504,2.46616202687336,0.0,0.0,0.0,0.0,0.0,124.64387606375364,11.728439508220944,0.0,0.0,0.0,0.0,0.0,295.0955564835828,24.530740797283126,0.0,0.0,0.0,0.0,0.0,142.13648354469518,16.844673312998438,0.0,0.0,0.0,0.0,0.0,37.12013811086665,2.431591304877083,0.0,0.0,0.0,0.0,0.0,1.821479727157982,13.071504712626307,0.0,0.0,0.0,0.0,0.0,285.275821630521,10.768708857587933,0.0,0.0,0.0,0.0,0.0,60.14240302374165,10.150192208273774,0.0,0.0,0.0,0.0,0.0,199.53490851576444,6.618065541322635,0.0,0.0,0.0,0.0,0.0,33.08113640741565
16,30.379155460092743,10.21129568050909,0.0,0.0,0.0,0.0,0.0,0.5754344643599905,0.0,0.0,0.0,0.0,0.0,2.5052274806499892,0.9489651335584913,0.0,0.0,0.0,0.0,0.0,2.100615283605342,1.1629084965727992,0.0,0.0,0.0,0.0,0.0,3.4788395506663954,1.85520866041532,0.0,0.0,0.0,0.0,0.0,1.4711575973148914,16.07439265249758,0.0,0.0,0.0,0.0,0.0,48.08829883311869,1.6514299523991771,0.0,0.0,0.0,0.0,0.0,2.6374006576993962,9.12261996713129,0.0,0.0,0.0,0.0,0.0,37.85753959768362,2.512387171623724,0.0,0.0,0.0,0.0,0.0,124.00232411833878,16.74912756216127,0.0,0.0,0.0,0.0,0.0,306.87058491556513,15.80278448166103,0.0,0.0,0.0,0.0,0.0,158.7193378564737,15.97978910665196,0.0,0.0,0.0,0.0,0.0,22.90000408295336,2.4569592859718683,0.0,0.0,0.0,0.0,0.0,18.66964328168323,22.79554479882155,0.0,0.0,0.0,0.0,0.0,75.17800982789578,25.383408298693332,0.0,0.0,0.0,0.0,0.0,30.216628575106768,15.347114716978144,0.0,0.0,0.0,0.0,0.0,15.115177516803929,5.167169173562813,0.0,0.0,0.0,0.0,0.0,25.80458741617379
17,62.69890799978089,14.055525066875555,0.0,0.0,0.0,0.0,0.0,1.2938025124974417,0.0,0.0,0.0,0.0,0.0,12.586308154819926,0.86308833823839,0.0,0.0,0.0,0.0,0.0,3.6186247531293025,1.2187480541742297,0.0,0.0,0.0,0.0,0.0,5.937272637024489,0.8867120262563315,0.0,0.0,0.0,0.0,0.0,6.22172188818917,20.48650141032725,0.0,0.0,0.0,0.0,0.0,118.3071232346447,1.9592040088091802,0.0,0.0,0.0,0.0,0.0,40.924504802929796,7.999909076289439,0.0,0.0,0.0,0.0,0.0,11.209703440387878,8.687753281446623,0.0,0.0,0.0,0.0,0.0,0.003711043002461946,14.158374126686939,0.0,0.0,0.0,0.0,0.0,22.648145755740487,25.763568882285135,0.0,0.0,0.0,0.0,0.0,62.67420325643828,12.8450843900696,0.0,0.0,0.0,0.0,0.0,52.0561116702659,2.648112697746028,0.0,0.0,0.0,0.0,0.0,0.8285251948623351,26.839943756197577,0.0,0.0,0.0,0.0,0.0,304.86483311385405,8.284159774045694,0.0,0.0,0.0,0.0,0.0,48.65365207323349,12.487148782888026,0.0,0.0,0.0,0.0,0.0,31.42684556213107,9.854402848774782,0.0,0.0,0.0,0.0,0.0,12.191625684900375
18,12.417347795699579,16.348140974657067,0.0,0.0,0.0,0.0,0.0,0.8311256832135914,0.0,0.0,0.0,0.0,0.0,5.790291147702663,1.4686126831567927,0.0,0.0,0.0,0.0,0.0,6.710027873129107,1.9243690492015584,0.0,0.0,0.0,0.0,0.0,5.755926206193507,0.4170044104315984,0.0,0.0,0.0,0.0,0.0,2.8376013089852,13.233300857126867,0.0,0.0,0.0,0.0,0.0,77.74865235548302,1.2769524758351343,0.0,0.0,0.0,0.0,0.0,8.345888272864995,12.865934010015508,0.0,0.0,0.0,0.0,0.0,183.12468400394943,4.429478755292891,0.0,0.0,0.0,0.0,0.0,65.04117330785795,12.021569851121173,0.0,0.0,0.0,0.0,0.0,0.011378414604179751,20.644596641203943,0.0,0.0,0.0,0.0,0.0,84.91191772073472,15.94140300118172,0.0,0.0,0.0,0.0,0.0,14.739008743304364,4.864810680889423,0.0,0.0,0.0,0.0,0.0,32.04236928494841,16.725913526009702,0.0,0.0,0.0,0.0,0.0,74.14307376703428,8.117903003061492,0.0,0.0,0.0,0.0,0.0,43.14338199182509,12.640266162124549,0.0,0.0,0.0,0.0,0.0,26.981700540125477,4.700152419363311,0.0,0.0,0.0,0.0,0.0,20.106615546761073
19,3.944427900012208,10.307423946005821,0.0,0.0,0.0,0.0,0.0,0.8557419570586788,0.0,0.0,0.0,0.0,0.0,1.2714979965409026,1.3959997315840664,0.0,0.0,0.0,0.0,0.0,3.7680020624342645,2.5448999889299464,0.0,0.0,0.0,0.0,0.0,1.4115666075310669,3.6346110479845146,0.0,0.0,0.0,0.0,0.0,3.0506292298062445,14.55080273499615,0.0,0.0,0.0,0.0,0.0,27.314563699894045,1.486117151645153,0.0,0.0,0.0,0.0,0.0,14.566423889621072,17.752440518350635,0.0,0.0,0.0,0.0,0.0,66.21237934354654,3.115417055819886,0.0,0.0,0.0,0.0,0.0,0.009981704731797205,11.356246430556743,0.0,0.0,0.0,0.0,0.0,128.16563735827472,19.975813681218078,0.0,0.0,0.0,0.0,0.0,38.381198496630745,22.544285692789543,0.0,0.0,0.0,0.0,0.0,56.96278229209911,6.584854130049259,0.0,0.0,0.0,0.0,0.0,92.06388685435766,24.60354268009279,0.0,0.0,0.0,0.0,0.0,43.001999457012374,23.752878225578673,0.0,0.0,0.0,0.0,0.0,87.2893832054081,15.131259604868337,0.0,0.0,0.0,0.0,0.0,28.383982025363366,5.421223397687054,0.0,0.0,0.0,0.0,0.0,25.748945270408175
20,54.950604651899596,17.82367498160658,0.0,0.0,0.0,0.0,0.0,0.4382405793182704,0.0,0.0,0.0,0.0,0.0,1.7399835910025028,1.0534160097702852,0.0,0.0,0.0,0.0,0.0,5.3984210503037335,1.5451521053431199,0.0,0.0,0.0,0.0,0.0,8.521943843874558,0.5013135000087006,0.0,0.0,0.0,0.0,0.0,1.0381580734729725,10.915212274671454,0.0,0.0,0.0,0.0,0.0,56.087476866573475,1.5164441663631196,0.0,0.0,0.0,0.0,0.0,27.423564201397426,9.283286702277199,0.0,0.0,0.0,0.0,0.0,28.01482887769672,3.0913845457195155,0.0,0.0,0.0,0.0,0.0,48.296962077211845,9.287486527442217,0.0,0.0,0.0,0.0,0.0,38.0863409456285,12.743351702947844,0.0,0.0,0.0,0.0,0.0,47.31130904417906,12.68622269904292,0.0,0.0,0.0,0.0,0.0,13.682779023979966,3.1272958358872316,0.0,0.0,0.0,0.0,0.0,25.175622884266108,18.003358355848363,0.0,0.0,0.0,0.0,0.0,41.33611645220437,4.100453607260023,0.0,0.0,0.0,0.0,0.0,71.7682227228764,8.703421096644295,0.0,0.0,0.0,0.0,0.0,28.875215084207824,4.776920322034378,0.0,0.0,0.0,0.0,0.0,13.272811199989597
21,45.15637541093336,14.801334442700732,0.0,0.0,0.0,0.0,0.0,0.6324483748802295,0.0,0.0,0.0,0.0,0.0,4.975604038794331,1.3530370529687974,0.0,0.0,0.0,0.0,0.0,2.06714990667431,4.1194398515884325,0.0,0.0,0.0,0.0,0.0,2.527356119022892,0.35641738267905854,0.0,0.0,0.0,0.0,0.0,2.0862518241371957,15.057336564683913,0.0,0.0,0.0,0.0,0.0,172.30574870122084,3.607341379350878,0.0,0.0,0.0,0.0,0.0,29.116897354680003,13.31867152286037,0.0,0.0,0.0,0.0,0.0,2.1867060741128546,3.8157554837751286,0.0,0.0,0.0,0.0,0.0,0.9081841457577854,9.536772674393399,0.0,0.0,0.0,0.0,0.0,19.661340377508775,16.481044551219924,0.0,0.0,0.0,0.0,0.0,37.84670965966887,13.17097600636887,0.0,0.0,0.0,0.0,0.0,24.8586393564539,3.3254894434924838,0.0,0.0,0.0,0.0,0.0,8.690102849963518,20.939718324676967,0.0,0.0,0.0,0.0,0.0,43.13396948720413,17.406219978325325,0.0,0.0,0.0,0.0,0.0,82.5316912190536,17.12972046277121,0.0,0.0,0.0,0.0,0.0,66.92442596484206,5.754218530878867,0.0,0.0,0.0,0.0,0.0,19.511912698962078
22,24.988893771860646,6.3496978644522155,0.0,0.0,0.0,0.0,0.0,1.9894548179817144,0.0,0.0,0.0,0.0,0.0,6.45169441781529,0.6720097803348125,0.0,0.0,0.0,0.0,0.0,3.2236003186973647,1.5503732970774944,0.0,0.0,0.0,0.0,0.0,10.523379728826672,0.6342979916844488,0.0,0.0,0.0,0.0,0.0,1.7507442918832603,13.699583380228738,0.0,0.0,0.0,0.0,0.0,81.13396522194172,1.921153922384344,0.0,0.0,0.0,0.0,0.0,43.8311227023603,11.851388861928342,0.0,0.0,0.0,0.0,0.0,4.50573015649468,1.5077687097684445,0.0,0.0,0.0,0.0,0.0,10.4544455253796,9.902485072874113,0.0,0.0,0.0,0.0,0.0,4.124012729193933,14.35096450614177,0.0,0.0,0.0,0.0,0.0,26.396901108789184,15.830253950707844,0.0,0.0,0.0,0.0,0.0,8.172084584238178,4.165398762417238,0.0,0.0,0.0,0.0,0.0,5.149323108708192,9.659735043803352,0.0,0.0,0.0,0.0,0.0,47.77021002464737,8.426997711993184,0.0,0.0,0.0,0.0,0.0,66.36299675225203,22.309782199134442,0.0,0.0,0.0,0.0,0.0,77.99879749750549,4.898824847745395,0.0,0.0,0.0,0.0,0.0,8.451076114393786
23,67.7224246936815,11.089774295939277,0.0,0.0,0.0,0.0,0.0,0.7304093216712999,0.0,0.0,0.0,0.0,0.0,9.00042369338752,0.5678257637201939,0.0,0.0,0.0,0.0,0.0,6.017943343768454,1.5302672155288444,0.0,0.0,0.0,0.0,0.0,17.426937282259853,0.3391157235730411,0.0,0.0,0.0,0.0,0.0,2.1238316404450583,9.132455780171732,0.0,0.0,0.0,0.0,0.0,156.4808248586799,2.504567963915522,0.0,0.0,0.0,0.0,0.0,3.4214821982410726,3.6052218450339284,0.0,0.0,0.0,0.0,0.0,23.139667911401514,1.6453000650929743,0.0,0.0,0.0,0.0,0.0,53.39472067949237,9.299521057449928,0.0,0.0,0.0,0.0,0.0,1.4890812603826765e-05,6.95353072461654,0.0,0.0,0.0,0.0,0.0,19.320094983495974,14.333198282089532,0.0,0.0,0.0,0.0,0.0,47.84581817282564,2.982308079875859,0.0,0.0,0.0,0.0,0.0,7.036527165737583,31.047139699509565,0.0,0.0,0.0,0.0,0.0,48.97953225843969,9.263486308225328,0.0,0.0,0.0,0.0,0.0,16.765744879517918,41.35598657701943,0.0,0.0,0.0,0.0,0.0,34.91610116646223,7.880289255181721,0.0,0.0,0.0,0.0,0.0,22.62820517905561
24,52.78831674976317,8.784268483413433,0.0,0.0,0.0,0.0,0.0,0.6665975997371786,0.0,0.0,0.0,0.0,0.0,0.2170223773574825,1.0906126179250395,0.0,0.0,0.0,0.0,0.0,1.6155106255149405,1.1775224953498376,0.0,0.0,0.0,0.0,0.0,4.813992077440013,0.35609418364046314,0.0,0.0,0.0,0.0,0.0,0.35522818637249526,9.984404238041138,0.0,0.0,0.0,0.0,0.0,32.53901202332308,1.6315973150046934,0.0,0.0,0.0,0.0,0.0,31.00782788063172,4.243086208586011,0.0,0.0,0.0,0.0,0.0,66.53774793781972,1.8271358826718662,0.0,0.0,0.0,0.0,0.0,7.113429411681606,11.147700305037317,0.0,0.0,0.0,0.0,0.0,21.904860219011606,12.159453255747259,0.0,0.0,0.0,0.0,0.0,52.97728241041134,19.979040952138774,0.0,0.0,0.0,0.0,0.0,27.205121410411515,2.78952660968092,0.0,0.0,0.0,0.0,0.0,3.405969768451312,18.284088573202673,0.0,0.0,0.0,0.0,0.0,32.16465643946546,4.2098822704763075,0.0,0.0,0.0,0.0,0.0,70.66927986534368,25.901938302172482,0.0,0.0,0.0,0.0,0.0,25.298315207366166,7.414178997260219,0.0,0.0,0.0,0.0,0.0,15.337627841992449
25,54.11807186164189,6.410294200647729,0.0,0.0,0.0,0.0,0.0,0.5673170793021106,0.0,0.0,0.0,0.0,0.0,0.5886925834761433,0.6691860095621219,0.0,0.0,0.0,0.0,0.0,3.416618121392768,1.2861840851963395,0.0,0.0,0.0,0.0,0.0,3.0259787999209418,0.38588150157411005,0.0,0.0,0.0,0.0,0.0,1.5052144989840917,9.95006656166689,0.0,0.0,0.0,0.0,0.0,127.204460383653,2.5474648773367736,0.0,0.0,0.0,0.0,0.0,12.421917025483017,6.755372685966947,0.0,0.0,0.0,0.0,0.0,14.342245228030325,1.884966441268299,0.0,0.0,0.0,0.0,0.0,0.4573106658032897,9.661131485236385,0.0,0.0,0.0,0.0,0.0,1.3376428365615953,13.065127654552985,0.0,0.0,0.0,0.0,0.0,13.651139719685666,12.297213606247336,0.0,0.0,0.0,0.0,0.0,24.591627010486597,2.360979513596486,0.0,0.0,0.0,0.0,0.0,24.606976084767663,13.323429673955236,0.0,0.0,0.0,0.0,0.0,48.699098394495024,6.044287614160909,0.0,0.0,0.0,0.0,0.0,27.607307386989653,12.41710441588045,0.0,0.0,0.0,0.0,0.0,8.91139019203096,5.633987951128179,0.0,0.0,0.0,0.0,0.0,9.353256084196646
26,23.174472615061887,13.398270014724776,0.0,0.0,0.0,0.0,0.0,0.9906229013829025,0.0,0.0,0.0,0.0,0.0,1.6833779007260057,0.49709210050064373,0.0,0.0,0.0,0.0,0.0,1.4427200406180822,2.8461214720259793,0.0,0.0,0.0,0.0,0.0,5.54460164640384,0.7228801502122271,0.0,0.0,0.0,0.0,0.0,0.24166960190111894,9.645071858192097,0.0,0.0,0.0,0.0,0.0,106.77184537442164,2.019742952306216,0.0,0.0,0.0,0.0,0.0,12.135280566229444,10.510352784919727,0.0,0.0,0.0,0.0,0.0,22.14486832313039,11.734580998715193,0.0,0.0,0.0,0.0,0.0,74.98942393710594,9.310408704217895,0.0,0.0,0.0,0.0,0.0,0.8381420169644321,11.367945223566144,0.0,0.0,0.0,0.0,0.0,9.943124752978802,8.821411447340047,0.0,0.0,0.0,0.0,0.0,24.393119510239384,4.863942171879919,0.0,0.0,0.0,0.0,0.0,0.29872048937173107,16.876011135622637,0.0,0.0,0.0,0.0,0.0,87.32917737824214,15.516941668184904,0.0,0.0,0.0,0.0,0.0,40.76968448600677,10.643014112597255,0.0,0.0,0.0,0.0,0.0,19.024814429206902,9.229340866313866,0.0,0.0,0.0,0.0,0.0,43.17069540220204
27,17.611969718760854,15.575125497222126,0.0,0.0,0.0,0.0,0.0,0.49003152009767953,0.0,0.0,0.0,0.0,0.0,4.016236732398862,0.30489654616411577,0.0,0.0,0.0,0.0,0.0,4.130454611964931,1.358517355846696,0.0,0.0,0.0,0.0,0.0,3.5366029815614883,0.9436439875739795,0.0,0.0,0.0,0.0,0.0,0.8229602841453713,8.268737802379054,0.0,0.0,0.0,0.0,0.0,79.11116040667103,5.216749594106107,0.0,0.0,0.0,0.0,0.0,1.35388055664019,4.716243644004399,0.0,0.0,0.0,0.0,0.0,30.250176689956167,13.227744211363238,0.0,0.0,0.0,0.0,0.0,22.143983656569027,15.021920934535208,0.0,0.0,0.0,0.0,0.0,30.413094038357684,6.172436432499126,0.0,0.0,0.0,0.0,0.0,26.96982753702095,14.941684081323334,0.0,0.0,0.0,0.0,0.0,12.317092071795091,3.096498281025426,0.0,0.0,0.0,0.0,0.0,22.41655763154251,17.454258259300367,0.0,0.0,0.0,0.0,0.0,14.609663605370312,7.680034618289222,0.0,0.0,0.0,0.0,0.0,18.62392711478385,13.157733233694524,0.0,0.0,0.0,0.0,0.0,27.15122067978294,8.29862275547667,0.0,0.0,0.0,0.0,0.0,13.906642512652612
28,47.6922247863144,10.62555852782055,0.0,0.0,0.0,0.0,0.0,0.530619261543651,0.0,0.0,0.0,0.0,0.0,3.3177081936896804,0.4608309263689818,0.0,0.0,0.0,0.0,0.0,3.514955743552234,1.2890603610558016,0.0,0.0,0.0,0.0,0.0,6.259144855411101,0.37498463626511847,0.0,0.0,0.0,0.0,0.0,0.23757865354953034,7.144873012055254,0.0,0.0,0.0,0.0,0.0,25.72241075567374,1.741912221451127,0.0,0.0,0.0,0.0,0.0,2.162092884621857,8.389481560892044,0.0,0.0,0.0,0.0,0.0,3.5575173023700275,5.78315851534623,0.0,0.0,0.0,0.0,0.0,34.14107152339956,8.415614996735838,0.0,0.0,0.0,0.0,0.0,4.9627872689279355,7.827046373220561,0.0,0.0,0.0,0.0,0.0,4.964632455379857,8.843002651399429,0.0,0.0,0.0,0.0,0.0,11.148912484734783,3.1230891311337197,0.0,0.0,0.0,0.0,0.0,13.890513428433852,24.05771825783306,0.0,0.0,0.0,0.0,0.0,10.332556010623009,10.811799704660029,0.0,0.0,0.0,0.0,0.0,20.730946225053756,17.477195393543855,0.0,0.0,0.0,0.0,0.0,14.906628378094467,5.4217315570410145,0.0,0.0,0.0,0.0,0.0,25.220998817149553
