,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test
0,0.6924502648385268,0.06923831731915131,70.0
1,0.6912768319463748,0.06914196962308027,70.0
2,0.6887696785519402,0.06902408458596059,70.0
3,0.694850592366163,0.06888119695382353,70.0
4,0.6927614977056576,0.06877727802923193,70.0
5,0.6869284317408908,0.06866903152182863,70.0
6,0.6902540706291693,0.06856635269695513,70.0
7,0.677910918441517,0.06844862657492125,70.0
8,0.6743390397828954,0.06604970178798417,70.0
9,0.6459418534674447,0.06256819779003181,70.0
10,0.7002089270642656,0.06763570764945782,70.0
11,0.6140110865915578,0.05861635794719723,70.0
12,0.5672671180437494,0.058161593626888816,70.0
13,0.5848898845388074,0.060297805617402014,70.0
14,0.5943665597904547,0.057550512050530224,70.0
15,0.5277081424167929,0.055180008313269115,70.0
16,0.3571218556955479,0.05590849318883857,70.0
17,0.46242707563371277,0.05367344689271736,70.0
18,0.4088390087011786,0.06615981748040532,70.0
19,0.4776063296066431,0.05835244854759951,70.0
20,0.316506884194507,0.051204415243213466,70.0
21,0.45091117068099207,0.0704243035647352,70.0
22,0.2927123072710036,0.0678257640014183,70.0
23,0.315699599103322,0.06294543321803966,70.0
24,0.43121636560267074,0.07187149753163682,70.0
25,0.3273705581858603,0.05321738805436236,70.0
26,0.5128660743570428,0.1096360222206346,70.0
27,0.29241302151788795,0.05390130730147831,60.0
28,0.7043398781579078,0.08036501165275625,60.0
29,0.46270649967073185,0.058407513999595,70.0
30,0.21603739650072165,0.07600647670139336,70.0
31,0.7808488966522344,0.10369438276189755,70.0
32,0.1345359933689849,0.05195446726325832,70.0
33,0.16624201670744013,0.05224257294718092,70.0
34,0.06515303607698165,0.10774556065169472,70.0
35,0.017101717769222174,0.06343500859042543,70.0
36,0.03940239248747448,0.072388487813521,70.0
37,0.03265433388067599,0.08777004693624771,60.0
38,0.0036551640932081923,0.07359961621748533,70.0
39,0.003730302662023643,0.09902061663612483,60.0
40,0.005799101148583462,0.09367926630117998,60.0
41,0.00337210342235155,0.07762257761292923,70.0
42,0.0008386770549191345,0.08135001801088244,70.0
43,0.001552331098567977,0.09568324600565445,60.0
44,0.002656376587000355,0.09747719619177987,60.0
45,0.0012747489678452315,0.08759637563097025,70.0
46,0.0020048676963410625,0.08632881688004689,70.0
47,0.0008107692350948641,0.09487256022126796,60.0
48,0.0009006285551138535,0.09847056210693858,60.0
49,0.0008092370897260371,0.09339849688360878,70.0
50,0.0005779541681871147,0.09080858143853236,70.0
51,0.00048643890795485893,0.09239595735175848,70.0
52,0.0005068693447021103,0.09677794807458492,70.0
53,0.00042513953076509913,0.10034176474340903,60.0
54,0.0006232851810400791,0.09868245167173523,60.0
55,0.0004536771034260203,0.09624009377280143,70.0
56,0.00038217614168101135,0.09563837825697552,70.0
57,0.00022925172838091578,0.09686546738065734,70.0
58,0.0005069582589108028,0.09930517570912709,70.0
59,8.939357390744688e-05,0.10317210946026559,60.0
60,0.0001889109305099299,0.10222909891686127,60.0
61,0.0004876874063091612,0.09969164696020094,70.0
62,0.00024093423929476987,0.10067549458003344,70.0
63,0.00018437042569199681,0.10207035465579224,70.0
64,0.00029982762942809966,0.1024225601537451,60.0
65,0.00013709847013519406,0.10167105143905282,70.0
66,0.00031865760230707983,0.10129380948481663,70.0
67,0.00013866268749718606,0.10302994683488768,70.0
68,0.00016500636761005165,0.10343586017419662,70.0
69,0.00011552720485036121,0.10241800257554837,70.0
70,0.00016649008272917544,0.10282485172045355,70.0
71,0.0001677204738107069,0.10326458568732788,70.0
72,0.00014100321410068234,0.10267753080200037,70.0
73,0.00020228106747869812,0.10336089368699455,70.0
74,0.0001697756893534645,0.1046701724034643,70.0
75,0.00014145940389010116,0.10501412394581984,70.0
76,0.0001377999333176575,0.10362551674390659,70.0
77,9.215522382323645e-05,0.10257086066770005,70.0
78,0.0001440391354720454,0.1028582206681203,70.0
79,7.532447390691047e-05,0.10424051943347286,70.0
80,0.0001524875010716494,0.10687467622087202,60.0
81,0.0001510573569346645,0.10836467586545417,60.0
82,6.211791897901524e-05,0.1074822888555463,60.0
83,0.00012533050907661094,0.10571677460975475,70.0
84,8.924598741257868e-05,0.1056405789317163,70.0
85,9.239783955715736e-05,0.10597518566264064,70.0
86,7.180991618249451e-05,0.10658783190421162,70.0
87,4.410935113545308e-05,0.10827143680159038,60.0
88,0.00014948283365122728,0.10809114753268781,60.0
89,4.4780060119596565e-05,0.10615810288085445,70.0
90,9.67644896546975e-05,0.10543479411413625,70.0
91,9.777578072378031e-05,0.10570898725232189,70.0
92,8.725971582081755e-05,0.10729007974622788,70.0
93,8.456528246699179e-05,0.10929845191175613,60.0
94,5.7908427246462535e-05,0.11153596342743785,60.0
95,8.507110324556493e-05,0.10972329434450692,60.0
96,4.941322708683951e-05,0.10780040422548764,70.0
97,0.00011091299209316584,0.10614541788696255,70.0
98,7.040827213957789e-05,0.10741215445718928,70.0
99,7.059413322805831e-05,0.10938491821069767,70.0
