,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test
0,468.98135413825725,71.55267688941571,0.0
1,448.3753067828514,57.54633331093154,0.0
2,321.0911776335134,41.68295411582653,0.0
3,75.12047131141412,27.43996283298466,0.0
4,154.1926087088268,20.948836743887174,0.0
5,52.70392360893005,27.99922403538915,0.0
6,196.9631640188163,42.70264612375263,0.0
7,162.82809991757793,52.44001030787368,0.0
8,375.4695523057793,53.13703446409448,0.0
9,148.03335379964392,46.88122081018602,0.0
10,194.13548086030997,37.09497015701136,0.0
11,113.91863029728984,27.44346065895923,0.0
12,37.83345915242194,20.657086804512424,0.0
13,49.444261234042855,18.200373380384825,0.0
14,121.6364298522243,18.829816712355086,0.0
15,71.68345712302613,19.80754773664395,0.0
16,85.84884718134353,20.131037528000814,0.0
17,159.2996480520905,19.029768634443872,0.0
18,151.53298953116794,17.225197080651462,0.0
19,89.50744968708891,15.836292418205916,0.0
20,20.216826319888995,15.777917581590986,0.0
21,7.724889088733663,15.584765481768349,0.0
22,131.35934980122178,13.963285968724108,0.0
23,17.530200417824336,12.128853382289504,0.0
24,65.40735475963956,11.159475445187324,0.0
25,84.98721019447032,10.267951247358651,0.0
26,22.534387543520133,9.157412131957372,0.0
27,73.50491450415981,8.21683365632015,0.0
28,54.15657520024233,7.524213363508213,0.0
29,24.141943761003873,6.230061059449311,0.0
30,23.24470743934441,5.635290339575527,0.0
31,22.48110562626497,5.428119677882169,0.0
32,9.11471066166812,5.177635432250065,0.0
33,9.605021523049274,5.16246933653987,0.0
34,8.765632129643947,5.300023924630156,0.0
35,9.829580907416936,5.781309497962176,0.0
36,15.720609164278066,5.994031430624194,0.0
37,12.357396848679908,6.331696971730124,0.0
38,4.424568077723726,7.711305215426403,0.0
39,11.889767358533643,8.209096603583367,0.0
40,2.4670823841034473,7.5634374144628955,0.0
41,2.763798819628886,7.447360445121446,0.0
42,5.262202077176417,8.660518084102067,0.0
43,6.209178805629884,7.5173837253176155,0.0
44,1.398688782361219,6.773414309689144,0.0
45,2.8623658493867055,6.950556563377739,0.0
46,6.32795161524896,9.21138135630952,0.0
47,6.702207162799278,7.5519478056105,0.0
48,0.8595899274451722,6.080362769195772,0.0
49,1.8762394253699826,5.999250112543297,0.0
50,0.6202774127403095,6.622247967469487,0.0
51,0.603412056477453,5.918793345525509,0.0
52,3.1726441120285647,5.97578172596545,0.0
53,0.36563760637421233,6.80055124196496,0.0
54,2.7566715714227312,7.099009962796004,0.0
55,0.2425452982784776,6.107773058501059,0.0
56,2.7092081731039874,6.13283772534657,0.0
57,0.22078591480893683,6.619900176356514,0.0
58,0.6350395289523623,6.231553826913942,0.0
59,0.43717810153980097,6.434831365815506,0.0
60,0.09219997488055343,6.173147510577575,0.0
61,0.7750410511797321,6.275360638186677,0.0
62,0.5274437639170784,6.947616058497306,0.0
63,0.1749475942059023,6.1931952294028,0.0
64,1.438114713860546,6.191386872688747,0.0
65,0.05115399890060501,6.5070532382936435,0.0
66,0.07527779992035806,6.346888441727493,0.0
67,1.439179548101432,6.843684997405467,0.0
68,0.18605343303304314,6.265550733166299,0.0
69,3.246987379933007,6.288722579768503,0.0
70,0.28642592687497354,7.062727294844418,0.0
71,3.6825727458304724,7.532335198353312,0.0
72,1.0434063022112052,6.235145874526272,0.0
73,1.3114666184428145,6.1699889828230425,0.0
74,0.06897959525520093,6.456275513602108,0.0
75,0.023930865850472903,6.39994272296362,0.0
76,0.011342512802356812,6.053974963248993,0.0
77,1.491617412259813,6.0769497459697535,0.0
78,0.19152552015655308,6.59298298640114,0.0
79,0.24419127912688673,6.07932026102732,0.0
80,2.094104250944661,6.108014182053695,0.0
81,0.03375392227040327,7.075655685777434,0.0
82,2.6878941076367973,7.503058891432736,0.0
83,1.2949059885680463,6.23657912101147,0.0
84,1.2451471795013043,6.181364599820559,0.0
85,0.09425214895046577,6.518772829001339,0.0
86,0.04638474489219492,6.09959670474581,0.0
87,1.8333854774307312,6.091460080995258,0.0
88,0.028673554179944324,6.372026737000244,0.0
89,0.15514827642911566,6.18340377971641,0.0
90,0.17988228654164,6.457847576752837,0.0
91,0.14665604029979462,6.256633832045313,0.0
92,0.33861115648354295,6.646632344167064,0.0
93,0.03081602987342797,6.205842164655689,0.0
94,3.8224067580354384,6.273393648530651,0.0
95,0.6031706460211607,6.686080058326568,0.0
96,1.9842103408553893,6.984780502412449,0.0
97,0.14139806160219215,6.207517737401183,0.0
98,3.463620180856485,6.290825562262506,0.0
99,0.44642293403859445,6.629944400317767,0.0
