,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.691886879360157,0.08663235110918262,50.0,0.08779596426148026,50.0,0.6878482201276895,0.1907342543352598,50.0,0.13667151807049346,0.09899730901618152,50.0,0.6921053425108891,0.08663497227570076,50.0,0.8520633443248077,0.09864240167206344,57.14285714285714,0.6931651497434212,0.11554472504662977,50.0,0.6930035735328359,0.11140936674501256,58.82352941176471,0.6251177230884212,0.09903880762837718,50.0,0.6930319014759871
1,0.694179844008263,0.08661646206980048,52.1551724137931,0.12370511756662746,50.0,0.3560328338712032,0.34968146942450795,50.0,0.010313734069873081,0.10600193631459394,57.14285714285714,0.37317588687373865,0.09878270826950308,50.0,0.6318503258314404,0.09959654616209802,64.28571428571429,0.6931055433588585,0.1451557705886957,50.0,0.7875165126195515,0.1104408386016414,52.94117647058824,0.8209637955619224,0.0989917022320652,50.0,0.6940729795411895
2,0.6905130370507616,0.08660352586829669,51.293103448275865,0.1383645943432335,50.0,0.5976171013161897,0.10408464309269255,50.0,0.7671622572389409,0.09939671512715531,57.14285714285714,0.5784314597602623,0.08701216469282975,56.25,0.8447594307060942,0.09979586265356051,42.857142857142854,0.6909833357680992,0.11552639314913986,58.333333333333336,0.6925473151642636,0.11938244414498908,58.82352941176471,0.1617451664800075,0.10029824813385128,28.57142857142857,0.6955339124696888
3,0.6053896637180819,0.09537558471557088,50.0,0.08160800701753694,64.28571428571429,0.3913578237775167,0.09067248637284868,72.72727272727273,0.0647399731896393,0.08290272973767118,64.28571428571429,1.2458583437512716,0.10704318114085506,50.0,0.984369660234298,0.09352326522556277,60.71428571428571,0.6893780839979531,0.11523171823586308,50.0,0.6464971248521296,0.14842456278641078,35.294117647058826,0.5439769301366747,0.11024704226018102,50.0,0.6970575325494766
4,0.8550403021369463,0.09761815421520653,51.293103448275865,0.16755748015725816,50.0,0.08141411801987689,0.2664445540395658,52.27272727272727,0.06736704716747603,0.09745499803536763,50.0,0.6821300194190816,0.09446340797895386,50.0,0.8987070733649164,0.10776711234161059,50.0,0.5558918213012063,0.11551145543630303,50.0,0.6923164687705613,0.16991170322922344,41.17647058823529,0.3847409998979059,0.10537328297168978,50.0,0.6935482786230117
5,0.6931061695459644,0.08389292016079668,56.46551724137932,0.10549522460757241,55.55555555555556,0.5269124774642411,0.15261541335110954,56.81818181818182,1.9781424946442863,0.0788590029161925,75.0,0.43616459938260954,0.07972522218128926,62.5,0.7805099506951414,0.1195383519223903,42.857142857142854,0.5472663914301061,0.1224009974741661,50.0,0.8468689804348325,0.24448395793208125,41.17647058823529,0.2693590232975196,0.10004847469604991,50.0,0.6923478023963113
6,0.6023024368758614,0.08755127082733499,57.758620689655174,0.08832874955309498,65.07936507936508,0.48438196473618944,0.14126429693237108,61.36363636363637,0.0011088393066816232,0.07578214824661515,75.0,0.4768960810329916,0.08009684885313481,56.25,0.6672738132810084,0.09162695519495079,57.14285714285714,0.698272977256494,0.11656123145218712,50.0,0.7737250516994666,0.20680952063241012,41.17647058823529,0.4009979748710083,0.10686103062569743,50.0,0.8073773118565489
7,0.6728366877883075,0.09962528769269316,55.172413793103445,0.1571104002336801,55.55555555555556,0.3321124808989563,0.1951341533968548,52.27272727272727,0.11429482391310167,0.1296479481211237,53.57142857142857,0.8893791900581113,0.09659478772755423,50.0,0.6787642966112005,0.09591818649811387,57.14285714285714,0.5774273374075353,0.11608008079703021,58.333333333333336,0.6900016010545134,0.10156874342089621,64.70588235294117,1.0325341871386924,0.1046655933451914,35.714285714285715,0.6537983299821403
8,0.6959282949670101,0.08500330016339669,57.327586206896555,0.08807999347833982,67.46031746031747,0.11889318752735238,0.15195473407598412,59.09090909090909,0.06529436330162437,0.07070636028020759,67.85714285714286,1.191776385866393,0.08600383004368223,50.0,0.6802024954161304,0.0828467335839096,75.0,0.6755526493694678,0.12490265818167108,58.333333333333336,0.6997409809850154,0.1089395494320621,52.94117647058824,0.041010059415641016,0.12298543716789789,50.0,0.6931074410316441
9,0.6802547146260667,0.08558050107792561,58.189655172413794,0.08781615958391098,66.66666666666666,0.16992969293868634,0.15227777696431188,61.36363636363637,0.052111399941266345,0.06480878058444901,71.42857142857143,0.036985512883178334,0.07999540125338526,62.5,0.6543582205990053,0.08331346145434505,71.42857142857143,0.48589784152478677,0.12312812719271458,50.0,0.6912393520692517,0.15521142460403928,41.17647058823529,0.1375890150909872,0.10216509833775335,57.14285714285714,0.6938947642659573
10,0.6716360323816145,0.08408907382011266,59.48275862068966,0.10807752558957624,62.698412698412696,0.17965941383738204,0.14732329858371235,68.18181818181817,1.0316735487980542,0.11034523131486407,64.28571428571429,0.43687320921324424,0.0958339291642517,50.0,0.6756182399459089,0.08567755528197778,67.85714285714286,0.5213783753581862,0.1326435496473105,58.333333333333336,0.6860802066515472,0.16845448293042636,52.94117647058824,1.835703902927673,0.09901629031610899,50.0,0.7072512604789907
11,0.8654225362321988,0.08550338197861963,59.48275862068966,0.08343741948791317,69.04761904761905,0.20401074240085104,0.09980094586416723,72.72727272727273,0.01159406489781206,0.08386728687422705,71.42857142857143,0.7250755791911296,0.09233322582370199,62.5,0.6269273221141858,0.08123969061401944,71.42857142857143,0.7405969258038263,0.11750719769598288,58.333333333333336,0.6983055751257607,0.15355054865360415,47.05882352941176,0.4969000121188229,0.09908599962763752,50.0,0.6929492653603457
12,0.33791393954676846,0.09610735476317825,57.758620689655174,0.10282955091633197,71.42857142857143,0.576888264680179,0.10128137032691775,70.45454545454545,0.01570975901645022,0.12401395244637128,67.85714285714286,0.03139853081907883,0.0896182360476899,50.0,0.7145837777531776,0.08642516493352208,71.42857142857143,0.5001799892210299,0.13566542749089613,66.66666666666666,0.42558713650098723,0.16697154634604805,41.17647058823529,0.4495671531857394,0.09905506093479456,50.0,0.6936714340129537
13,0.6670209823256712,0.0956755364913055,55.172413793103445,0.12618540779589218,69.84126984126983,0.3820915691008353,0.11501249538941966,75.0,0.08857133551958217,0.09698923885170387,75.0,0.17354021568734418,0.09625526475880475,56.25,0.8865205821793429,0.07982047220088069,67.85714285714286,0.07431972474399456,0.1331830126127985,50.0,0.6924260271866223,0.10873656918207637,64.70588235294117,0.2644428150007083,0.096845126438256,50.0,0.6943425410268355
14,0.922079449275863,0.10147320113097597,58.189655172413794,0.09270320789630189,61.904761904761905,0.24796832694585003,0.15675437904255005,65.9090909090909,0.0167943487945279,0.0801207987613021,71.42857142857143,0.5962152735839468,0.08642987309431455,62.5,0.648128783364389,0.07616844697688897,75.0,0.7287246727673016,0.12516241138779036,50.0,0.6919821140301188,0.17629896053292057,41.17647058823529,0.04693512654620865,0.09907540416746026,50.0,0.6933280377725437
15,0.9267499949110203,0.10835826786504045,56.03448275862068,0.15307036373040567,59.523809523809526,0.19547126491838346,0.2500390132858044,54.54545454545454,0.005317475489561191,0.09735912922450118,67.85714285714286,0.2036270500963282,0.07910759531410297,56.25,0.6689578843441852,0.08330611065966617,71.42857142857143,0.3090073486969007,0.11618454878795374,41.66666666666667,0.6929333707460861,0.27819447530139413,41.17647058823529,0.03272491816516817,0.09490442788427789,50.0,0.6926259119997963
16,0.44638991959894286,0.10283986296571701,56.03448275862068,0.08304787448469804,69.84126984126983,0.3675836934859254,0.13274032870430674,70.45454545454545,0.0005472116500001115,0.06204683950152038,75.0,0.033957222341684204,0.08297068138877328,68.75,0.5371852259310278,0.0823762202696172,78.57142857142857,0.5420282252475692,0.12713915574016268,41.66666666666667,0.6945812522809545,0.24747185580279454,58.82352941176471,0.4143239945679153,0.09795559527998775,50.0,0.6073411586646316
17,0.6241005402455629,0.10138588796338771,57.327586206896555,0.10681166697971455,66.66666666666666,0.11055984889014299,0.18706824800944144,65.9090909090909,0.06167362310894748,0.08970448887660809,75.0,0.04915911669721663,0.07615700424197841,62.5,0.6979671216372119,0.08001432665620678,78.57142857142857,0.12004660394851699,0.1305261233436835,58.333333333333336,0.6937408374155387,0.27392262427676917,52.94117647058824,0.00014449461731330237,0.09670328986521752,50.0,0.7582811705196283
18,0.45320058708556094,0.1126009459325327,57.758620689655174,0.15586264083702003,58.730158730158735,0.010999370044673322,0.2852579951776436,59.09090909090909,0.0004142725498813452,0.09343204681683494,78.57142857142857,0.7953022329183823,0.08683860774557536,62.5,0.7533502631496156,0.15152778836082192,67.85714285714286,0.09087397784632242,0.11830805658634924,50.0,0.6942118285217665,0.2486915889385503,41.17647058823529,0.005285893631083009,0.1914564528309254,50.0,0.647806552076272
19,0.5104538268876582,0.10709587635297524,56.896551724137936,0.19198623806432313,58.730158730158735,0.21400533184377368,0.27229893910991726,56.81818181818182,6.625783531447234e-05,0.14034512893739778,71.42857142857143,0.018328936581629807,0.09991419820825122,56.25,0.2803130258293029,0.09255219946047726,78.57142857142857,0.29889467916916096,0.1386486483450197,50.0,0.6985676751202075,0.26801838961563274,52.94117647058824,2.0416238548261445,0.09811577393969019,50.0,0.9717913785031893
20,0.1065996917568053,0.1050508238166836,58.620689655172406,0.13167994400818647,69.84126984126983,0.46231036186910707,0.23466266733779276,65.9090909090909,0.0013708855089174785,0.17137795332214792,78.57142857142857,0.015619079839703929,0.0915189558849653,62.5,0.8403735045651746,0.15455003501504327,71.42857142857143,0.072309187581896,0.11670831011702872,50.0,0.6852303111779781,0.4356002770668694,58.82352941176471,0.049249547133195,0.11056358919221372,64.28571428571429,0.57249016783305
21,0.46562435198287166,0.10549302458606825,56.896551724137936,0.12285115268670542,73.01587301587301,0.494328839317703,0.1601718456483633,79.54545454545455,1.7366068568078796e-09,0.12086935186510786,75.0,0.004614937576941558,0.09304019844329059,68.75,0.3279789941792679,0.11281540146068046,71.42857142857143,0.5877601394370936,0.20516566761662072,58.333333333333336,0.6932007805171087,0.20277563212247457,58.82352941176471,0.284421615804926,0.13331200857434736,57.14285714285714,0.5226646539403842
22,0.5275108141219027,0.12063860249394125,54.741379310344826,0.12962738735104087,69.84126984126983,0.027674960908161354,0.13688522431847108,77.27272727272727,0.00031693921949514615,0.14938537796939008,67.85714285714286,0.026835112668153322,0.09909242840739457,56.25,0.6442517473221105,0.08364230089093845,71.42857142857143,0.055236247364858486,0.11916865056280879,50.0,0.3145961907220573,0.3596575574268981,52.94117647058824,1.1167400337173507e-10,0.13621070285214204,50.0,0.7129821681825854
23,0.19937069077465036,0.14969950731257833,56.46551724137932,0.15091238882075364,70.63492063492063,0.01863655679197459,0.14714247715195558,81.81818181818183,2.8268499884155504e-05,0.1639977817824571,78.57142857142857,0.003736237098826136,0.10943855774386974,62.5,1.2985431947984583,0.10011228348187011,75.0,0.2672291337423039,0.11850940553842744,41.66666666666667,0.6849523314722961,0.17070106328474544,52.94117647058824,0.4335497127665593,0.16522041068494295,50.0,0.6327277274236339
24,0.9672268533947931,0.1756135633382714,54.310344827586206,0.19310648656896068,65.87301587301587,0.6917599706457576,0.20427529780399956,75.0,3.6811922243130425e-05,0.234947593820869,71.42857142857143,0.002390530314684772,0.21161456390630565,62.5,0.08164946876960799,0.10904585622515806,75.0,0.3403676389961996,0.11581885774660172,33.33333333333333,0.34038257480678624,0.5288717542002693,58.82352941176471,0.0009462587595147954,0.16570507562670755,35.714285714285715,1.0744006077229844
25,0.3449383623203851,0.18417546694309309,55.603448275862064,0.13806906632252228,71.42857142857143,0.002766040014660348,0.2515446567604407,70.45454545454545,0.0002398739542339048,0.18606641546558603,71.42857142857143,0.0028395486953294064,0.09668131957537661,68.75,0.3756526033692801,0.10860070010393648,85.71428571428571,0.09550668569701622,0.14122602337264148,50.0,0.2728529594985624,0.20796782857714322,47.05882352941176,0.0011094237751625641,0.16301722402438099,50.0,0.39267744697781587
