,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6978975046113843,0.08802438077136714,49.2063492063492,0.0866384193144904,50.0,0.6973520508376932,0.07398120447351622,80.64516129032258,0.7605656488632632,0.09041889446848936,34.78260869565217,0.6932771853821029,0.10207676293035214,43.90243902439025,0.6933174164429505,0.12241302397883506,52.94117647058824,0.693257984101813,0.14919327651742884,55.55555555555556,0.6929404657813274,0.108151864674188,46.15384615384615,0.6928621134846343,0.10825491325782877,21.428571428571427,1.0387900902328426,0.139531827874558,40.0,0.7273571630385642,0.09603121907061013,25.0,0.6753839688445802
1,0.6985163228229437,0.08802628954329308,49.2063492063492,0.09443593149297302,52.34375,0.7847491307510777,0.06526484270397737,80.64516129032258,0.6786647693252106,0.09012597611131355,66.95652173913044,0.6866301760750949,0.101448179802598,41.46341463414634,0.6940888175289217,0.12227991462530777,58.82352941176471,0.7054634517553195,0.15429052414623298,55.55555555555556,0.6929176890035277,0.10663778151787162,46.15384615384615,0.6929756721808277,0.09876578697021121,78.57142857142857,0.7149860785558211,0.13846443903003441,60.0,0.7399549471889533,0.1640167468458098,25.0,0.5325467619730232
2,0.6968631458625489,0.08799958180909141,49.735449735449734,0.09041509121119269,61.71875,0.8665097586564526,0.05981266395228556,80.64516129032258,0.5330018287073238,0.08596606667829863,66.95652173913044,0.559354041491536,0.10162463563935885,43.90243902439025,0.6925674547113385,0.10477961583006427,82.35294117647058,0.6681944700292843,0.15326629543251966,44.44444444444444,0.6888692260327237,0.10704253333615953,46.15384615384615,0.69244543299761,0.09835245520235933,42.857142857142854,1.0345945457913945,0.1388000313518459,40.0,0.5468880656966819,0.09885931378494803,25.0,0.8210843274025684
3,0.6907328581673808,0.08797538323435908,49.735449735449734,0.12860752737881714,54.6875,0.7129734160253308,0.08232707646001373,80.64516129032258,0.11151680787714473,0.0870662543404391,66.95652173913044,0.7970496730735797,0.1015570279955551,43.90243902439025,0.6926390155023124,0.09465306610561838,52.94117647058824,1.1896634900190683,0.18363130568703212,44.44444444444444,0.8801313172077604,0.10660475057387853,69.23076923076923,0.6943724721779225,0.09939686772028856,64.28571428571429,0.8157418964605893,0.13855027171190243,60.0,0.6223747740965656,0.08399041328070604,37.5,0.7598865224017491
4,0.5799818545769946,0.0868729181475018,56.613756613756614,0.07829907770585454,74.21875,0.5096311902334661,0.056365756869758164,87.09677419354838,0.21007986523698727,0.08567903611748333,66.95652173913044,0.6016867193778003,0.1014242448514931,48.78048780487805,0.6932059036381734,0.07387224147448086,100.0,0.5924349971980137,0.18105249293643244,66.66666666666666,0.6060962270445301,0.10670202128770635,53.84615384615385,0.6926785962147238,0.14163800596199821,21.428571428571427,0.640183131619686,0.1298939772022861,50.0,0.6849980257581415,0.08116650679151914,75.0,0.7069281849490627
5,0.6245769297488366,0.08849276894802735,50.264550264550266,0.07157459527958908,71.09375,0.3495095784596574,0.060838375535822824,83.87096774193549,0.15365855459585523,0.08435168655587198,66.95652173913044,0.5368135006845816,0.10147535998414668,43.90243902439025,0.6926121675979009,0.09597447296448008,82.35294117647058,0.5004630066467542,0.13193831030640532,55.55555555555556,0.7703595928800638,0.10644077213823283,53.84615384615385,0.6936732903419663,0.10643998095627578,50.0,0.6144032125498617,0.14299019514469988,40.0,0.6551297001406433,0.09606175820349253,37.5,0.6606747932289999
6,0.9524286646547865,0.0859645967595687,57.14285714285714,0.07491013925662002,71.875,0.21115170166043087,0.07036474513451951,80.64516129032258,1.1286028846896892,0.08799512758301875,68.69565217391305,0.7817967968602313,0.10157197435466839,43.90243902439025,0.6858674979123048,0.10461055643553578,70.58823529411765,0.3815121645445128,0.16331193804417285,44.44444444444444,1.1905449822560483,0.10641195195817701,53.84615384615385,0.6905978058727986,0.13005456746662467,21.428571428571427,0.6029792729621709,0.13860443595457314,60.0,0.44120499578670963,0.18157327120076372,25.0,0.5021065759410859
7,0.7066287842734769,0.08517474189128589,58.201058201058196,0.06693588837148248,75.78125,0.5555196010045683,0.06407300158586873,87.09677419354838,0.46513570639932267,0.08844570739578045,66.08695652173913,0.6922811529010949,0.0983690514051341,73.17073170731707,0.691466080770815,0.06948182715379933,70.58823529411765,0.7006953542219649,0.12975671149420204,55.55555555555556,0.7445618436128155,0.10503418337291243,53.84615384615385,0.6927317240315686,0.1261458128687846,57.14285714285714,0.57642538615385,0.14577143546348934,60.0,0.8310964435122185,0.09920632512192659,25.0,0.7538718250894118
8,0.21924518439903393,0.08617658612875731,53.43915343915344,0.07389716682498024,68.75,0.4776826525394126,0.06257841210587986,83.87096774193549,0.06847575289592413,0.08338948133728047,66.95652173913044,0.7026249817754738,0.10281759557815234,39.02439024390244,0.6923762203903726,0.04698747028550992,82.35294117647058,0.707419467785203,0.19452737187884228,55.55555555555556,0.9336353342227248,0.1066419792791769,46.15384615384615,0.6960920746970108,0.13670358562810694,50.0,0.7953157753469391,0.13852990546279612,60.0,0.8116802651466128,0.09037734197791286,50.0,0.7230088273193299
9,0.5927483878259279,0.08493883988313439,59.25925925925925,0.06982633126982019,74.21875,0.8260280617080942,0.054506696329518406,80.64516129032258,0.36907749597236655,0.08373785654068376,66.95652173913044,0.5214949144804415,0.10413111310196332,36.58536585365854,0.6915239768555745,0.0638986602068158,82.35294117647058,0.41170373502785884,0.20411015020948303,55.55555555555556,0.5635975304710662,0.10650336843009887,53.84615384615385,0.6934898405502524,0.15189954945798506,35.714285714285715,0.697118348070629,0.1380961426556977,50.0,0.7138203306174364,0.07566151348341123,87.5,0.6624486951858258
