,ASD,ASD,ASD,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6932202327773382,0.08801577018313936,49.2063492063492,0.1546766459171048,55.55555555555556,0.661008726824564
1,0.6939893544162358,0.0879875224321011,50.79365079365079,0.15294357176880863,55.55555555555556,0.6917922020636471
2,0.6986915147948134,0.08798701075572889,50.79365079365079,0.15457116799056525,55.55555555555556,0.6931987153921981
3,0.6915543220520953,0.08795689347264686,50.79365079365079,0.1538714578742686,55.55555555555556,0.7044419833947607
4,0.6871549092107707,0.08797039268639834,51.32275132275132,0.15382885875641364,55.55555555555556,0.6932965957764226
5,0.6929527268444857,0.08801124547849642,49.735449735449734,0.1541023032660648,33.33333333333333,0.6932776064000251
6,0.6938072661461814,0.08800154571792464,50.79365079365079,0.15421259696363776,55.55555555555556,0.692723529480085
7,0.6837704003202575,0.08859343998645247,49.2063492063492,0.15374991448942404,55.55555555555556,0.6930214767190158
8,0.7265225155051293,0.08815666417664972,49.2063492063492,0.15350411577933676,55.55555555555556,0.6893480226018242
9,0.6916837022986174,0.08799559361704713,48.67724867724868,0.15250259018577608,55.55555555555556,0.6893998032559345
10,0.6773778841325826,0.08733877687743667,54.4973544973545,0.15529371595190136,55.55555555555556,0.6885763791940551
11,0.6851543414719699,0.09618628601840819,50.264550264550266,0.15389591115736748,33.33333333333333,0.684490293447589
12,0.6955197125850485,0.08794790905818466,49.735449735449734,0.1534543648708427,55.55555555555556,0.6949927931194749
13,0.7016132451875126,0.08777900340516284,50.79365079365079,0.15250021070383593,55.55555555555556,0.6901792608048049
14,0.7102138246543663,0.0879173380861734,49.735449735449734,0.15053441408400736,55.55555555555556,0.6798419308046589
15,0.2851467701496762,0.10562483736785189,54.4973544973545,0.15414337193171962,55.55555555555556,0.7055632907029142
16,0.652621320362867,0.08936959996923328,49.2063492063492,0.15381173147589963,55.55555555555556,0.6907900652370967
17,1.8744542448925507,0.17651945270662586,56.613756613756614,0.15170969238663876,55.55555555555556,0.6820531675170821
18,0.5848019429778009,0.08649522230441568,54.4973544973545,0.150646120480454,55.55555555555556,0.6992799667776586
19,0.6141066164878752,0.09006776263132504,50.264550264550266,0.15394876641990518,22.22222222222222,0.667799499322112
20,0.32566754656119434,0.08616839390799196,56.613756613756614,0.15601343580136565,55.55555555555556,0.689448191515679
21,0.5915042405502005,0.09471647398875724,59.78835978835979,0.15178474066283976,55.55555555555556,0.730901262138692
22,0.5341291951798305,0.10833516356707228,56.08465608465608,0.17711977867076303,55.55555555555556,6.869929106924515
23,0.34537187567906513,0.0996544216701643,57.14285714285714,0.1755741161076845,55.55555555555556,5.764742272376783
24,0.19881884656543836,0.08927596966292212,57.67195767195767,0.16522198568670157,44.44444444444444,0.6721964083093881
25,0.12144942354531782,0.12288692652412368,57.67195767195767,0.6544341959464749,55.55555555555556,0.6196914669193129
26,0.04717670953327049,0.13333546795811538,55.55555555555556,0.4662565433895287,55.55555555555556,0.6260276790655294
