,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.5850334815677187,0.7217707865412123,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6042324730791923,72.72727272727273,0.7916666666666667,0.8333333432674408,1.0,0.75,0.5937926975761676,0.7731282073937454,36.36363636363637,0.4375,0.5227272510528564,0.380952388048172,0.875,0.529569443667752,0.9036889423963033,46.666666666666664,0.15,0.0,0.0,0.0,0.6552568130291515,0.6933730721978992,50.0,0.375,0.0,0.0,0.0,0.6925365013117669,0.8351678683592182,50.0,0.26666666666666666,0.6666666865348816,0.5714285969734192,0.800000011920929,0.4566733411130089,0.6933303865120614,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.6866974679984331,0.6313247564908501,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.3259437528889376,0.7827598886563236,44.44444444444444,0.6875,0.3333333432674408,0.25,0.5,0.4159807167967159,0.9159345316086845,63.1578947368421,0.5,0.35555556416511536,0.6666666666666666,0.25,0.25827963192824943,0.506066338702693,100.0,0.75,1.0,1.0,1.0,0.721351089607595,0.6106647634340172,60.0,0.9333333333333333,0.3333333432674408,0.375,0.30000001192092896,0.4674579917115567,0.8644251770069925,70.0,0.65,0.2857142984867096,0.5,0.20000000298023224,0.3336782872073254
10,1.1806044746068685,0.8611235051867555,57.14285714285714,0.5,0.0,0.0,0.0,0.673848968221078,72.72727272727273,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.7703490540591315,0.8787345833173661,36.36363636363637,0.23333333333333334,0.472222238779068,0.4166666716337204,0.5833333432674408,0.3357058171025215,0.6851354617667421,53.333333333333336,0.5583333333333333,0.6333333551883698,0.550000011920929,0.800000011920929,0.6680724666272418,0.6929600385002148,50.0,0.625,0.6666666865348816,0.5,1.0,0.6934418549409308,1.344741467872194,37.5,0.3333333333333333,0.0,0.0,0.0,0.4917609511041941,0.6713751264609699,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,1.2198264690840523,0.48786248629119433,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.7106242614607549,0.6975975614958834,44.44444444444444,0.5,0.222222238779068,0.20000000298023224,0.25,0.6916615868899045,0.664720978451799,63.1578947368421,0.7444444444444445,0.522222230831782,0.7222222288449606,0.4444444576899211,0.4331325565395742,1.1539032657947381,10.0,0.39285714285714285,0.0,0.0,0.0,0.5897182496258655,0.4723220830570254,90.0,0.6875,0.944444477558136,0.9000000059604645,1.0,0.4673967098930101,0.6722860693970338,70.0,0.875,0.7857142686843872,0.8333333432674408,0.75,0.5375508321956223
11,0.47589528354582467,0.6963181493418544,28.57142857142857,0.3333333333333333,0.0,0.0,0.0,0.8076486838595226,63.63636363636363,0.3,0.7846153974533081,0.6458333432674408,1.0,0.5238614006522039,0.905606744237634,36.36363636363637,0.1875,0.1428571343421936,0.1666666716337204,0.125,0.3836246907414588,0.7125122991220472,53.333333333333336,0.4333333333333333,0.6507936716079712,0.5178571492433548,1.0,0.5272440306038495,0.6933475346250123,37.5,0.5,0.0,0.0,0.0,0.6946126082893669,1.5174270766324103,62.5,0.4,0.7692307829856873,0.625,1.0,0.33860577734553693,0.6934729091321149,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6933666918823509,0.5520283427092213,71.42857142857143,0.9,0.0,0.0,0.0,0.941244974699365,0.6674897727351298,55.55555555555556,0.6833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.5868570275405423,0.5960156424739236,63.1578947368421,0.8666666666666667,0.6333333353201548,0.7222222288449606,0.5777777830759684,0.7561714189262397,0.5292746540666377,90.0,0.75,0.9615384638309479,1.0,0.9285714328289032,0.4952544365308226,0.5224669350784745,70.0,0.9333333333333333,0.8333333432674408,0.875,0.800000011920929,0.3082683387155019,1.8125496932370748,50.0,0.75,0.7727272808551788,0.6875,1.0,0.16863983904618352
12,0.7651631055975185,0.8196505909701306,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.7695126990010374,63.63636363636363,0.5166666666666666,0.6190476417541504,1.0,0.45000000298023224,0.5718890419313087,0.9209016148109541,36.36363636363637,0.125,0.1428571343421936,0.1666666716337204,0.125,0.6206682724082779,1.0362050385764094,53.333333333333336,0.35416666666666663,0.2857142686843872,0.3333333432674408,0.25,0.26335178347922555,0.6928193725413264,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.6928016122380665,1.2893664942975172,37.5,0.3333333333333333,0.0,0.0,0.0,0.24378175082579048,0.692454562205692,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6958474245567938,0.5629379858299809,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.28038966268986387,0.780628187125004,55.55555555555556,0.59375,0.3636363744735718,0.2857142984867096,0.5,0.5601100892668396,1.0296885575233303,63.1578947368421,0.5277777777777778,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.18574624570205264,0.7842950039719382,60.0,0.6071428571428572,0.7999999821186066,1.0,0.7142857164144516,0.6495459796907103,0.598340412464818,60.0,0.71875,0.375,0.375,0.375,0.4471547732718682,1.065550084066102,70.0,0.4375,0.3333333432674408,0.5,0.25,0.09995577737720036
13,0.4950049964915849,1.0135407414266269,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.9221643825042434,63.63636363636363,0.7,0.7846153974533081,0.6458333432674408,1.0,0.18441872952272764,1.1860231761024673,27.27272727272727,0.5625,0.375,0.2916666716337204,0.625,0.3409790895660654,0.7454429142033082,66.66666666666666,0.5166666666666667,0.7545454502105713,0.6309523731470108,1.0,0.8382389996873832,0.6933396072497221,50.0,0.5625,0.0,0.0,0.0,0.6943294686840924,1.0972514725118967,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.246258065117394,0.6930165233531277,66.66666666666666,0.5555555555555556,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6958675867618858,0.8678554453080757,71.42857142857143,0.9,0.0,0.0,0.0,0.3939427722501796,0.6990175236817013,55.55555555555556,0.53125,0.25,0.25,0.25,0.6917234609708786,0.5764321851445434,73.68421052631578,0.8444444444444444,0.8257575829823812,0.7555555701255798,0.9333333373069763,0.28325907543810774,0.6327919029200595,70.0,0.75,0.7500000298023224,1.0,0.6071428656578064,0.42790508912978786,0.9492502465443708,60.0,1.0,0.7179487347602844,0.5625,1.0,0.2930409708230604,1.5524700410891117,60.0,0.5,0.6969697177410126,0.5357142984867096,1.0,0.6778039410492711
14,0.4014698426606693,0.9977529924333435,57.14285714285714,0.25,0.0,0.0,0.0,0.6187918631139742,63.63636363636363,0.7,0.75,0.8333333432674408,0.7000000029802322,0.8800516216893377,1.1391259096869482,36.36363636363637,0.5,0.0,0.0,0.0,0.5190074004598015,0.8367731634590669,60.0,0.5520833333333333,0.7333333492279053,0.5833333432674408,1.0,0.3502106615490628,0.6930254429766491,50.0,0.625,0.6000000238418579,0.5,0.75,0.6909541225667807,1.1159589256808429,37.5,0.4666666666666667,0.444444477558136,0.5,0.4000000059604645,0.4126163069880649,0.7017454397086721,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.4339900050394907,0.8096186331926115,71.42857142857143,0.9,0.0,0.0,0.0,0.21177900108947992,0.67183339098627,66.66666666666666,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.6914857216495525,0.8430934989033901,63.1578947368421,0.7236111111111111,0.7333333293596903,0.5873016019662222,1.0,0.07201203672361138,0.6969420374847596,60.0,0.6071428571428572,0.7999999821186066,1.0,0.7142857164144516,0.435494098951286,0.7356381663898238,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.3170059272571806,1.0077307665728281,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.39270635944066756
15,0.6209289321711906,0.8749883469438344,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.5704213513025311,72.72727272727273,0.5357142857142857,0.46666666865348816,0.4375,0.5,0.3783731430720127,0.9319580433224819,36.36363636363637,0.2916666666666667,0.6000000089406967,0.625,0.8333333432674408,0.8457703963573187,0.7986512516588509,53.333333333333336,0.48333333333333334,0.1666666567325592,0.5,0.10000000149011612,0.5699998042413469,0.6941330923513349,50.0,0.4375,0.0,0.0,0.0,0.6937242366124092,1.0843828049228161,37.5,0.4,0.444444477558136,0.5,0.4000000059604645,0.17137799869471484,0.688299517354228,33.33333333333333,0.6666666666666666,0.0,0.0,0.0,0.7221896848323773,0.5734815087942712,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.48081971817956914,0.6928237545417144,44.44444444444444,0.65625,0.3333333432674408,0.25,0.5,0.24523160985801684,0.8114388868800331,63.1578947368421,0.8055555555555555,0.5555555721124014,0.777777781089147,0.4444444477558136,0.19419476195932425,0.4237191377367863,90.0,0.75,0.8333333432674408,1.0,0.75,0.5973049521185219,0.38917998652544916,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.2986556932264665,0.5584266539256328,70.0,0.90625,0.7857142686843872,0.8333333432674408,0.75,0.22442985857293857
16,0.5674007099929487,0.8065231285086195,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.5256453095002216,54.54545454545454,0.6071428571428572,0.38461536169052124,0.4166666567325592,0.3571428656578064,0.5127576049737458,0.9443163545753607,45.45454545454545,0.59375,0.0,0.0,0.0,0.513213544224727,0.7599920153382748,40.0,0.5666666666666667,0.44285713136196136,0.4642857164144516,0.6000000014901161,0.5912534151316576,0.6934501554619039,50.0,0.4375,0.3333333432674408,0.5,0.25,0.6924068709808743,1.2661139409713196,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.27672421522880636,0.6931824864355973,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6931193231796355,0.35148505714332595,71.42857142857143,0.9,0.5,0.5,0.5,0.21894572729537196,0.6515803460628428,55.55555555555556,0.65625,0.3636363744735718,0.2857142984867096,0.5,0.6993357853610154,0.54328050304596,78.94736842105263,0.8888888888888888,0.5299145380655924,0.4523809552192688,0.6666666666666666,0.23365326598239264,0.24297020485200743,90.0,0.75,0.9666666686534882,0.9375,1.0,0.7014870491272507,0.5677800981770449,70.0,0.71875,0.8636363744735718,0.7857142984867096,1.0,0.5490566154379463,0.565257520417444,80.0,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.40695065425349114
17,0.6671965554536887,0.9873637328327377,57.14285714285714,0.5,0.0,0.0,0.0,0.5975148487475742,72.72727272727273,0.9333333333333333,0.444444477558136,0.5,0.4000000059604645,1.1246289615252778,1.0643245893020294,27.27272727272727,0.34375,0.125,0.125,0.125,0.18885066400834857,0.7497250418090957,60.0,0.46875,0.6666666865348816,0.6000000238418579,0.75,0.41797431898054077,0.6934635546940543,50.0,0.5625,0.6000000238418579,0.5,0.75,0.694143207390295,1.409623454909286,50.0,0.3333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929,0.5758960816622387,0.6924610882568878,83.33333333333334,0.6666666666666666,0.8571428656578064,0.75,1.0,0.7255313352028994,0.5408333918020911,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.6108542499732309,0.68745452458382,55.55555555555556,0.5833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.5093727923197826,1.356577290792573,63.1578947368421,0.7833333333333333,0.35555556416511536,0.6666666666666666,0.25,0.004695197303153064,0.29194305099195816,90.0,0.6071428571428572,0.9666666686534882,0.9375,1.0,0.2827835570615188,0.5367252020041495,70.0,0.71875,0.8636363744735718,0.7857142984867096,1.0,0.5612571868736457,0.5914039502067532,80.0,0.875,0.875,0.875,0.875,0.09888817724368042
18,0.4954433787641932,1.1866894494290479,57.14285714285714,0.5,0.0,0.0,0.0,0.5810427809854891,63.63636363636363,0.5625,0.7333333492279053,0.800000011920929,0.7083333432674408,0.20993990974054863,1.1409460581721225,27.27272727272727,0.31666666666666665,0.25,0.25,0.25,0.4196773121461742,0.8117141556419741,46.666666666666664,0.275,0.27272728085517883,0.30000001192092896,0.25,0.39041582508992634,0.6936448931638697,50.0,0.5625,0.3333333432674408,0.5,0.25,0.6881492395979709,1.4947261906769183,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.07229784303094566,0.5823952952154494,50.0,1.0,0.6666666865348816,0.5,1.0,1.0206401077467415,0.4689948090406814,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.18102556309904846,0.6871701846080719,55.55555555555556,0.65625,0.3636363744735718,0.2857142984867096,0.5,0.5697852210315525,0.61800815653486,73.68421052631578,0.8888888888888888,0.6984126965204874,0.8333333333333334,0.6388888955116272,0.9984110390980776,0.4867109540212347,80.0,0.6071428571428572,0.9166666865348816,1.0,0.8571428656578064,0.36325679892244817,0.40311138392544094,70.0,0.71875,0.8636363744735718,0.7857142984867096,1.0,0.2669188689480773,0.6111560884607081,80.0,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.016936103313655734
